 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.312532E-01 0.804170E+00 0.805060E+00 -.645713E+00 -.700178E+01 -.635289E+01 0.251329E-01 0.602341E-02
   1 0.818421E+01 0.301259E-01 0.795658E+00 0.796502E+00 -.632164E+00 -.695678E+01 -.645279E+01 0.239699E-01 0.571797E-02
   1 0.836842E+01 0.293618E-01 0.786742E+00 0.787558E+00 -.618100E+00 -.687046E+01 -.649495E+01 0.231002E-01 0.555587E-02
   1 0.855263E+01 0.284347E-01 0.777371E+00 0.778153E+00 -.603497E+00 -.678169E+01 -.593791E+01 0.221043E-01 0.533753E-02
   1 0.873684E+01 0.276448E-01 0.767121E+00 0.767877E+00 -.587710E+00 -.672322E+01 -.597528E+01 0.212069E-01 0.518122E-02
   1 0.892105E+01 0.271121E-01 0.756386E+00 0.757124E+00 -.571384E+00 -.667829E+01 -.619070E+01 0.205072E-01 0.512608E-02
   1 0.910526E+01 0.265834E-01 0.744825E+00 0.745550E+00 -.554057E+00 -.660332E+01 -.590040E+01 0.198000E-01 0.508237E-02
   1 0.928947E+01 0.261340E-01 0.732474E+00 0.733191E+00 -.535835E+00 -.656638E+01 -.615139E+01 0.191425E-01 0.507905E-02
   1 0.947368E+01 0.256529E-01 0.719666E+00 0.720369E+00 -.517261E+00 -.651951E+01 -.519790E+01 0.184615E-01 0.506953E-02
   1 0.965789E+01 0.253469E-01 0.705587E+00 0.706292E+00 -.497210E+00 -.638500E+01 -.547748E+01 0.178845E-01 0.514861E-02
   1 0.984211E+01 0.249724E-01 0.690299E+00 0.690999E+00 -.475889E+00 -.623747E+01 -.490954E+01 0.172384E-01 0.522122E-02
   1 0.100263E+02 0.248647E-01 0.674032E+00 0.674744E+00 -.453700E+00 -.620671E+01 -.521950E+01 0.167596E-01 0.542854E-02
   1 0.102105E+02 0.246181E-01 0.656083E+00 0.656804E+00 -.429839E+00 -.621770E+01 -.483630E+01 0.161515E-01 0.561602E-02
   1 0.103947E+02 0.244331E-01 0.636748E+00 0.637482E+00 -.404851E+00 -.601764E+01 -.514112E+01 0.155577E-01 0.587225E-02
   1 0.105789E+02 0.242478E-01 0.616474E+00 0.617224E+00 -.379452E+00 -.582507E+01 -.456849E+01 0.149481E-01 0.616923E-02
