 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9039
 ------------------------
 disorder configurations processed            2
    T      [<n>]      std.n/sqrt(iconf)      [<n^2>]      [<n^4>]      Global.Nematic.Binder      Nematic.Binder      Nematic.Binder.Error
 0.800000E+01 0.454724E-01 0.570890E-02 0.224664E-02 0.657455E-05 0.565813E+00 0.593222E+00 0.171678E-01
 0.805556E+01 0.454106E-01 0.576878E-02 0.224284E-02 0.657163E-05 0.564535E+00 0.592686E+00 0.173009E-01
 0.811111E+01 0.453116E-01 0.585696E-02 0.223642E-02 0.655746E-05 0.562973E+00 0.591900E+00 0.178080E-01
 0.816667E+01 0.451947E-01 0.595050E-02 0.222815E-02 0.653410E-05 0.561291E+00 0.591139E+00 0.182809E-01
 0.822222E+01 0.450313E-01 0.605405E-02 0.221621E-02 0.649142E-05 0.559448E+00 0.590249E+00 0.189217E-01
 0.827778E+01 0.448657E-01 0.615248E-02 0.220418E-02 0.645359E-05 0.557223E+00 0.589177E+00 0.193979E-01
 0.833333E+01 0.446331E-01 0.628483E-02 0.218756E-02 0.639997E-05 0.554204E+00 0.587596E+00 0.201918E-01
 0.838889E+01 0.444459E-01 0.640670E-02 0.217401E-02 0.635486E-05 0.551809E+00 0.586521E+00 0.208931E-01
 0.844444E+01 0.442000E-01 0.651965E-02 0.215556E-02 0.628228E-05 0.549313E+00 0.585030E+00 0.218862E-01
 0.850000E+01 0.439897E-01 0.666417E-02 0.214128E-02 0.624142E-05 0.546250E+00 0.583570E+00 0.227430E-01
 0.855556E+01 0.437243E-01 0.679609E-02 0.212187E-02 0.617389E-05 0.542911E+00 0.581932E+00 0.235770E-01
 0.861111E+01 0.434530E-01 0.695477E-02 0.210342E-02 0.611682E-05 0.539157E+00 0.579878E+00 0.247790E-01
 0.866667E+01 0.431612E-01 0.709869E-02 0.208214E-02 0.603763E-05 0.535779E+00 0.578087E+00 0.259518E-01
 0.872222E+01 0.428611E-01 0.720775E-02 0.206025E-02 0.595479E-05 0.532367E+00 0.576164E+00 0.268698E-01
 0.877778E+01 0.425438E-01 0.733308E-02 0.203664E-02 0.585905E-05 0.529156E+00 0.574505E+00 0.279844E-01
 0.883333E+01 0.422494E-01 0.745990E-02 0.201558E-02 0.578217E-05 0.525574E+00 0.572594E+00 0.290839E-01
 0.888889E+01 0.419699E-01 0.757788E-02 0.199601E-02 0.571107E-05 0.522171E+00 0.570508E+00 0.303323E-01
 0.894444E+01 0.416511E-01 0.767105E-02 0.197233E-02 0.561763E-05 0.518638E+00 0.568640E+00 0.311722E-01
 0.900000E+01 0.413359E-01 0.777243E-02 0.194989E-02 0.553204E-05 0.514996E+00 0.566288E+00 0.324295E-01
 0.905556E+01 0.410110E-01 0.787284E-02 0.192586E-02 0.543246E-05 0.511769E+00 0.564578E+00 0.334985E-01
 0.911111E+01 0.406498E-01 0.796495E-02 0.189937E-02 0.532544E-05 0.507942E+00 0.562185E+00 0.347716E-01
 0.916667E+01 0.402834E-01 0.805886E-02 0.187230E-02 0.521186E-05 0.504413E+00 0.560197E+00 0.359476E-01
 0.922222E+01 0.398801E-01 0.814975E-02 0.184263E-02 0.509186E-05 0.500103E+00 0.557795E+00 0.371103E-01
 0.927778E+01 0.394817E-01 0.825308E-02 0.181439E-02 0.497913E-05 0.495838E+00 0.555262E+00 0.385366E-01
 0.933333E+01 0.390129E-01 0.837231E-02 0.178128E-02 0.485238E-05 0.490234E+00 0.552205E+00 0.399945E-01
 0.938889E+01 0.385751E-01 0.848819E-02 0.175152E-02 0.473635E-05 0.485371E+00 0.548304E+00 0.424285E-01
 0.944444E+01 0.380705E-01 0.859044E-02 0.171568E-02 0.459106E-05 0.480100E+00 0.545154E+00 0.441743E-01
 0.950000E+01 0.375982E-01 0.868115E-02 0.168312E-02 0.446221E-05 0.474955E+00 0.541275E+00 0.463633E-01
 0.955556E+01 0.370639E-01 0.877591E-02 0.164641E-02 0.431697E-05 0.469137E+00 0.536969E+00 0.487478E-01
 0.961111E+01 0.364882E-01 0.884883E-02 0.160594E-02 0.414938E-05 0.463704E+00 0.532505E+00 0.513948E-01
 0.966667E+01 0.359475E-01 0.891834E-02 0.156919E-02 0.400258E-05 0.458167E+00 0.528468E+00 0.535018E-01
 0.972222E+01 0.354404E-01 0.894702E-02 0.153347E-02 0.385540E-05 0.453489E+00 0.524465E+00 0.556383E-01
 0.977778E+01 0.348993E-01 0.902674E-02 0.149778E-02 0.371776E-05 0.447589E+00 0.519332E+00 0.587008E-01
 0.983333E+01 0.343553E-01 0.902975E-02 0.146027E-02 0.356590E-05 0.442584E+00 0.514440E+00 0.611259E-01
 0.988889E+01 0.338099E-01 0.903696E-02 0.142292E-02 0.341250E-05 0.438188E+00 0.509742E+00 0.637918E-01
 0.994444E+01 0.332913E-01 0.906817E-02 0.138868E-02 0.328107E-05 0.432864E+00 0.504750E+00 0.665434E-01
 0.100000E+02 0.327905E-01 0.905778E-02 0.135441E-02 0.314154E-05 0.429151E+00 0.500564E+00 0.689487E-01
 0.100556E+02 0.323369E-01 0.902472E-02 0.132295E-02 0.301581E-05 0.425622E+00 0.497072E+00 0.706438E-01
 0.101111E+02 0.318518E-01 0.902634E-02 0.129183E-02 0.289876E-05 0.420994E+00 0.491648E+00 0.735984E-01
 0.101667E+02 0.314101E-01 0.899410E-02 0.126203E-02 0.278324E-05 0.417509E+00 0.487289E+00 0.759719E-01
 0.102222E+02 0.309629E-01 0.898091E-02 0.123292E-02 0.267397E-05 0.413638E+00 0.483186E+00 0.781711E-01
 0.102778E+02 0.305665E-01 0.894113E-02 0.120668E-02 0.257597E-05 0.410293E+00 0.479896E+00 0.795662E-01
 0.103333E+02 0.301412E-01 0.890982E-02 0.117909E-02 0.247442E-05 0.406719E+00 0.476181E+00 0.814153E-01
 0.103889E+02 0.297206E-01 0.887944E-02 0.115242E-02 0.237781E-05 0.403190E+00 0.471515E+00 0.839282E-01
 0.104444E+02 0.292811E-01 0.884483E-02 0.112480E-02 0.228075E-05 0.399099E+00 0.466611E+00 0.863871E-01
 0.105000E+02 0.289034E-01 0.879378E-02 0.110084E-02 0.219622E-05 0.395906E+00 0.462171E+00 0.885280E-01
 0.105556E+02 0.284929E-01 0.875152E-02 0.107468E-02 0.210409E-05 0.392728E+00 0.458282E+00 0.906091E-01
 0.106111E+02 0.281378E-01 0.869581E-02 0.105215E-02 0.202563E-05 0.390061E+00 0.455091E+00 0.920155E-01
 0.106667E+02 0.277465E-01 0.861824E-02 0.102699E-02 0.193803E-05 0.387497E+00 0.451607E+00 0.934732E-01
 0.107222E+02 0.273494E-01 0.857048E-02 0.100320E-02 0.186196E-05 0.383302E+00 0.446916E+00 0.955071E-01
 0.107778E+02 0.269612E-01 0.847649E-02 0.978137E-03 0.177670E-05 0.380996E+00 0.444280E+00 0.962885E-01
 0.108333E+02 0.265851E-01 0.838429E-02 0.954266E-03 0.169840E-05 0.378300E+00 0.440442E+00 0.977986E-01
 0.108889E+02 0.262026E-01 0.828802E-02 0.930155E-03 0.161939E-05 0.376092E+00 0.436365E+00 0.996292E-01
 0.109444E+02 0.258652E-01 0.817293E-02 0.908347E-03 0.155000E-05 0.373811E+00 0.433466E+00 0.100191E+00
 0.110000E+02 0.255117E-01 0.806936E-02 0.886207E-03 0.147879E-05 0.372355E+00 0.430489E+00 0.101312E+00
 0.110556E+02 0.251585E-01 0.794191E-02 0.863365E-03 0.140840E-05 0.370180E+00 0.428261E+00 0.101384E+00
 0.111111E+02 0.247998E-01 0.782165E-02 0.841184E-03 0.134087E-05 0.368340E+00 0.425222E+00 0.102160E+00
 0.111667E+02 0.244379E-01 0.768461E-02 0.818376E-03 0.127280E-05 0.366517E+00 0.422648E+00 0.102375E+00
 0.112222E+02 0.241079E-01 0.754855E-02 0.797508E-03 0.121124E-05 0.365197E+00 0.418932E+00 0.103577E+00
 0.112778E+02 0.237717E-01 0.740525E-02 0.776420E-03 0.115057E-05 0.363793E+00 0.417206E+00 0.103185E+00
 0.113333E+02 0.234160E-01 0.725025E-02 0.754543E-03 0.108901E-05 0.362408E+00 0.414981E+00 0.102927E+00
 0.113889E+02 0.231085E-01 0.710448E-02 0.735210E-03 0.103456E-05 0.362013E+00 0.412502E+00 0.103398E+00
 0.114444E+02 0.227745E-01 0.696314E-02 0.715482E-03 0.982791E-06 0.360055E+00 0.410445E+00 0.102807E+00
 0.115000E+02 0.224538E-01 0.682168E-02 0.696221E-03 0.932287E-06 0.358887E+00 0.407501E+00 0.103258E+00
