 # ix iy layer isite phi
       0       0       0  -0.814748173838E+00
       1       0       0   0.225657889022E+00
       2       0       0  -0.718152120326E+00
       3       0       0  -0.451610481349E+00
       4       0       0   0.103908520094E+00
       5       0       0  -0.160810587676E+01
       6       0       0  -0.178889090697E+01
       7       0       0  -0.387266507269E+00
       8       0       0  -0.478667663522E+00
       9       0       0  -0.127675666737E+01
      10       0       0   0.141051915427E+01
      11       0       0  -0.516575576333E+00
      12       0       0   0.106437731055E+01
      13       0       0  -0.733459263416E+00
       0       1       0  -0.131533917869E+01
       1       1       0  -0.107850853234E+01
       2       1       0  -0.412127538571E+00
       3       1       0   0.145317886851E+00
       4       1       0  -0.556850190745E+00
       5       1       0  -0.150485044508E+01
       6       1       0  -0.138299806207E+00
       7       1       0  -0.100606889811E+01
       8       1       0  -0.431247990073E+00
       9       1       0  -0.113727614947E+01
      10       1       0   0.569377478061E+00
      11       1       0   0.409960895745E+00
      12       1       0   0.689199094460E+00
      13       1       0   0.162333750477E+01
       0       2       0  -0.148886392070E+01
       1       2       0  -0.142289166306E+01
       2       2       0  -0.101618988520E+01
       3       2       0  -0.102129939025E+01
       4       2       0  -0.166652862632E+01
       5       2       0  -0.111260556447E+01
       6       2       0  -0.846687379944E+00
       7       2       0  -0.818495811056E+00
       8       2       0  -0.594691087356E+00
       9       2       0  -0.124570674550E+01
      10       2       0   0.791790593765E+00
      11       2       0   0.111591931490E+01
      12       2       0   0.166721281551E+01
      13       2       0   0.187977379120E+01
       0       3       0  -0.474375985455E+00
       1       3       0  -0.107409913832E+00
       2       3       0   0.294742457802E+00
       3       3       0  -0.515567797642E+00
       4       3       0   0.176202867302E+00
       5       3       0  -0.445696409235E+00
       6       3       0  -0.309794488513E+00
       7       3       0  -0.178814605921E+01
       8       3       0  -0.139449054275E+01
       9       3       0  -0.892563482957E-02
      10       3       0   0.876559271217E-01
      11       3       0   0.329490311079E+00
      12       3       0   0.100844714598E+01
      13       3       0   0.164246069200E+01
       0       4       0   0.176608131912E+01
       1       4       0   0.143797037105E+01
       2       4       0  -0.611401129634E+00
       3       4       0  -0.412992205866E+00
       4       4       0  -0.593450932397E-01
       5       4       0  -0.121149535502E+01
       6       4       0  -0.577617277771E+00
       7       4       0  -0.191572519200E+01
       8       4       0  -0.560199147411E-01
       9       4       0  -0.302249751352E+00
      10       4       0  -0.168548717944E+01
      11       4       0   0.540583744927E+00
      12       4       0   0.188149947691E+01
      13       4       0   0.191676705202E+01
       0       5       0   0.164256817576E+01
       1       5       0   0.133369898180E+01
       2       5       0   0.106886554799E+01
       3       5       0   0.826953252291E+00
       4       5       0  -0.254811100268E+00
       5       5       0  -0.170136545926E+01
       6       5       0  -0.503001654668E+00
       7       5       0  -0.148495507541E+01
       8       5       0   0.586413897791E+00
       9       5       0   0.907638143072E+00
      10       5       0   0.546131018776E+00
      11       5       0   0.808992442682E-01
      12       5       0   0.170524168736E+01
      13       5       0   0.165765197151E+01
       0       6       0   0.145310138060E+01
       1       6       0   0.156278059460E+01
       2       6       0   0.137573763636E+01
       3       6       0   0.187183946382E+01
       4       6       0   0.908077538740E+00
       5       6       0  -0.824353875667E+00
       6       6       0   0.288053678151E+00
       7       6       0  -0.478081640530E+00
       8       6       0   0.226014151625E+00
       9       6       0   0.969264699914E+00
      10       6       0   0.150799669299E+01
      11       6       0  -0.944005397072E+00
      12       6       0   0.187532784128E+00
      13       6       0  -0.177749160566E-01
       0       7       0  -0.151187141878E+01
       1       7       0  -0.117978225754E+01
       2       7       0  -0.896068755279E+00
       3       7       0  -0.141548561877E+01
       4       7       0  -0.150600588181E+01
       5       7       0   0.731680680836E+00
       6       7       0  -0.312624314170E+00
       7       7       0  -0.558787900477E+00
       8       7       0  -0.952574982436E+00
       9       7       0  -0.572922776606E+00
      10       7       0  -0.189258981718E+00
      11       7       0  -0.689859363670E-01
      12       7       0  -0.694472791231E+00
      13       7       0  -0.123407236364E+00
       0       8       0  -0.680328786524E+00
       1       8       0  -0.411791173236E+00
       2       8       0  -0.122365453989E+01
       3       8       0  -0.669356124997E+00
       4       8       0  -0.128023855170E+01
       5       8       0  -0.896112534729E+00
       6       8       0  -0.192659143516E+01
       7       8       0  -0.132497060494E+01
       8       8       0   0.179469095100E+00
       9       8       0  -0.187573356032E+00
      10       8       0   0.102500996469E+01
      11       8       0   0.163613223383E+01
      12       8       0   0.267988207177E+00
      13       8       0   0.534448541056E+00
       0       9       0   0.440942075046E+00
       1       9       0   0.221998438905E+00
       2       9       0  -0.958904041277E+00
       3       9       0   0.990787834737E+00
       4       9       0  -0.107659862567E+01
       5       9       0   0.358730597392E+00
       6       9       0  -0.658840273646E+00
       7       9       0  -0.145213732259E+01
       8       9       0  -0.100123220574E+01
       9       9       0  -0.970170048389E+00
      10       9       0  -0.707423532210E+00
      11       9       0   0.856562328886E+00
      12       9       0  -0.109622339304E+01
      13       9       0   0.572981609676E+00
       0      10       0   0.118719456373E+01
       1      10       0   0.150452693457E+01
       2      10       0   0.123669960266E+01
       3      10       0   0.100603975060E+01
       4      10       0   0.446871121171E+00
       5      10       0   0.201306314056E+00
       6      10       0  -0.105777972769E+01
       7      10       0  -0.661649617971E+00
       8      10       0   0.119454443882E+01
