 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9029
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9944508696792886E+00   5.5723103986324379E-02   6.0396093324285260E-01   7.7176547824996050E-03
   8.0555555555555554E+00  -3.9608752809167900E+00   5.6156477620469485E-02   6.0573603765544148E-01   7.7079263925045518E-03
   8.1111111111111107E+00  -3.9270306424520300E+00   5.6574245941341104E-02   6.1002628109162171E-01   8.7236541757827780E-03
   8.1666666666666661E+00  -3.8930044467857732E+00   5.7054909671048315E-02   6.1341528373382714E-01   7.8572397597173708E-03
   8.2222222222222214E+00  -3.8589103971669116E+00   5.7500825565874263E-02   6.1608407674826970E-01   6.9715826220263294E-03
   8.2777777777777786E+00  -3.8246480969895771E+00   5.7886324679781928E-02   6.1600663154390767E-01   6.8780380997675705E-03
   8.3333333333333339E+00  -3.7902538763710272E+00   5.8303388652278583E-02   6.1983434997447762E-01   6.5364498820162332E-03
   8.3888888888888893E+00  -3.7557685392892952E+00   5.8623570815306988E-02   6.2135699573439762E-01   5.8165302102124710E-03
   8.4444444444444446E+00  -3.7212329400674240E+00   5.8932413333604140E-02   6.2449610881228723E-01   4.9688416036468537E-03
   8.5000000000000000E+00  -3.6865816635113307E+00   5.9207959959635639E-02   6.2536527722698887E-01   4.6828508727924430E-03
   8.5555555555555554E+00  -3.6518731680757197E+00   5.9447738827644071E-02   6.2416163107766709E-01   4.1716477011191390E-03
   8.6111111111111107E+00  -3.6171332782460466E+00   5.9644674307838971E-02   6.2651280277032062E-01   3.4469811878882432E-03
   8.6666666666666661E+00  -3.5822914201919809E+00   5.9831728827705134E-02   6.2697091365185642E-01   3.2506746219094344E-03
   8.7222222222222214E+00  -3.5473636527060126E+00   6.0023292528777472E-02   6.2998985223267834E-01   2.0568088908558563E-03
   8.7777777777777786E+00  -3.5124137094974062E+00   6.0179791472161619E-02   6.2911003941721744E-01   2.0577516011154188E-03
   8.8333333333333339E+00  -3.4773109764356347E+00   6.0267922975242957E-02   6.3018307762059911E-01   2.0701586242201568E-03
   8.8888888888888893E+00  -3.4422701016740138E+00   6.0379152120547383E-02   6.3301081029364559E-01   2.0885547449657786E-03
   8.9444444444444446E+00  -3.4072099230664450E+00   6.0449887837381880E-02   6.3176869854303319E-01   3.4341654342819142E-04
   9.0000000000000000E+00  -3.3720992231952271E+00   6.0497098372197564E-02   6.3096900064044936E-01   2.6321806530687114E-04
   9.0555555555555554E+00  -3.3370159934465216E+00   6.0478968700148475E-02   6.3074874481118837E-01   1.4230935845221476E-04
   9.1111111111111107E+00  -3.3018735009333708E+00   6.0461840444185219E-02   6.3128667713397157E-01   1.1740990992030076E-03
   9.1666666666666661E+00  -3.2668250730857524E+00   6.0391049595560790E-02   6.3239173458967657E-01   1.8406534998694254E-03
   9.2222222222222214E+00  -3.2317008798378728E+00   6.0244668257845579E-02   6.3215359089278578E-01   2.8246468285681595E-03
   9.2777777777777786E+00  -3.1966993654568627E+00   6.0036030607423810E-02   6.2933630491505799E-01   5.1765739466803837E-03
   9.3333333333333339E+00  -3.1617208974520299E+00   5.9835770924432145E-02   6.2867303851319878E-01   4.1844253836445895E-03
   9.3888888888888893E+00  -3.1268094523366523E+00   5.9511498009488892E-02   6.2801237867060777E-01   5.2410402567937180E-03
   9.4444444444444446E+00  -3.0920378166789821E+00   5.9176723202558727E-02   6.2499750117521025E-01   5.3178430907968553E-03
   9.5000000000000000E+00  -3.0574110483692412E+00   5.8804110252107612E-02   6.2201589562189685E-01   6.3436980819837696E-03
   9.5555555555555554E+00  -3.0229284802179599E+00   5.8413142677396640E-02   6.1960876819500332E-01   5.7346913902061800E-03
   9.6111111111111107E+00  -2.9886425016085658E+00   5.8037737630835966E-02   6.1691022225748626E-01   6.5280209664741662E-03
   9.6666666666666661E+00  -2.9545294762024468E+00   5.7695406430896587E-02   6.1081260379504598E-01   6.1431618049013516E-03
   9.7222222222222214E+00  -2.9205883993952337E+00   5.7338979778740036E-02   6.0765738398598934E-01   7.0555859858047951E-03
   9.7777777777777786E+00  -2.8868689535152736E+00   5.6979318703721298E-02   6.0349672714874547E-01   6.6671999499367572E-03
   9.8333333333333339E+00  -2.8534716351939418E+00   5.6580178819351769E-02   5.9728526508570123E-01   7.1208650595113773E-03
   9.8888888888888893E+00  -2.8203710405603148E+00   5.6121308984157674E-02   5.9295423076989695E-01   8.5545510230210248E-03
   9.9444444444444446E+00  -2.7876026945152566E+00   5.5618257830360195E-02   5.8665611387303795E-01   1.0219642860968442E-02
   1.0000000000000000E+01  -2.7550806930376242E+00   5.5027053640144624E-02   5.8341812555070882E-01   1.0916972006751652E-02
   1.0055555555555555E+01  -2.7229498513173480E+00   5.4404662857678601E-02   5.7588310155143851E-01   1.1510556203208322E-02
   1.0111111111111111E+01  -2.6911226411452054E+00   5.3711785420649666E-02   5.7028516525745621E-01   1.3597872484917535E-02
   1.0166666666666666E+01  -2.6596248692534799E+00   5.2965122920053634E-02   5.6477945899178428E-01   1.3918436290771935E-02
   1.0222222222222221E+01  -2.6284028473493697E+00   5.2177460981915405E-02   5.5802199903340410E-01   1.5870055484592430E-02
   1.0277777777777779E+01  -2.5975654614365804E+00   5.1328009604630284E-02   5.5165241114484886E-01   1.5441617432107988E-02
   1.0333333333333334E+01  -2.5671215760490482E+00   5.0493093191393446E-02   5.4499520162893245E-01   1.4520621679762690E-02
