 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.263921E+00 0.309751E+00 0.407009E+00 -.262917E-01 -.391420E+01 -.383405E+01 0.817499E-01 0.974793E+00
   1 0.805556E+01 0.259707E+00 0.305227E+00 0.400833E+00 -.257158E-01 -.387759E+01 -.380256E+01 0.792693E-01 0.974364E+00
   1 0.811111E+01 0.255427E+00 0.300649E+00 0.394578E+00 -.251468E-01 -.384872E+01 -.378332E+01 0.767941E-01 0.973893E+00
   1 0.816667E+01 0.251004E+00 0.296112E+00 0.388262E+00 -.246798E-01 -.381723E+01 -.374668E+01 0.743253E-01 0.973175E+00
   1 0.822222E+01 0.246614E+00 0.291469E+00 0.381889E+00 -.241359E-01 -.377971E+01 -.369989E+01 0.718804E-01 0.972586E+00
   1 0.827778E+01 0.242214E+00 0.286733E+00 0.375438E+00 -.235482E-01 -.374644E+01 -.367506E+01 0.694507E-01 0.972062E+00
   1 0.833333E+01 0.237718E+00 0.282027E+00 0.368953E+00 -.230293E-01 -.370848E+01 -.365037E+01 0.670429E-01 0.971347E+00
   1 0.838889E+01 0.232901E+00 0.277169E+00 0.362147E+00 -.225793E-01 -.367608E+01 -.361284E+01 0.645529E-01 0.970321E+00
   1 0.844444E+01 0.227938E+00 0.272281E+00 0.355231E+00 -.221811E-01 -.364852E+01 -.359738E+01 0.620633E-01 0.969055E+00
   1 0.850000E+01 0.223123E+00 0.267369E+00 0.348391E+00 -.217027E-01 -.361369E+01 -.352807E+01 0.596561E-01 0.967973E+00
   1 0.855556E+01 0.217992E+00 0.262385E+00 0.341302E+00 -.213252E-01 -.357661E+01 -.348782E+01 0.571978E-01 0.966416E+00
   1 0.861111E+01 0.212606E+00 0.257343E+00 0.334011E+00 -.210241E-01 -.354399E+01 -.347086E+01 0.547128E-01 0.964400E+00
   1 0.866667E+01 0.206961E+00 0.252263E+00 0.326536E+00 -.208039E-01 -.350758E+01 -.344445E+01 0.522086E-01 0.961820E+00
   1 0.872222E+01 0.201345E+00 0.247072E+00 0.318994E+00 -.205049E-01 -.348171E+01 -.339135E+01 0.497468E-01 0.959257E+00
   1 0.877778E+01 0.195477E+00 0.241728E+00 0.311188E+00 -.202208E-01 -.343048E+01 -.336649E+01 0.472523E-01 0.956223E+00
   1 0.883333E+01 0.189612E+00 0.236308E+00 0.303325E+00 -.198887E-01 -.340171E+01 -.332182E+01 0.448066E-01 0.953055E+00
   1 0.888889E+01 0.183698E+00 0.230896E+00 0.295438E+00 -.195682E-01 -.336413E+01 -.325740E+01 0.424152E-01 0.949478E+00
   1 0.894444E+01 0.177916E+00 0.225433E+00 0.287598E+00 -.191659E-01 -.333237E+01 -.329864E+01 0.401082E-01 0.945997E+00
   1 0.900000E+01 0.172368E+00 0.219790E+00 0.279757E+00 -.185971E-01 -.330068E+01 -.321071E+01 0.378848E-01 0.943181E+00
   1 0.905556E+01 0.167202E+00 0.214363E+00 0.272324E+00 -.179952E-01 -.326600E+01 -.318310E+01 0.358419E-01 0.940717E+00
   1 0.911111E+01 0.161978E+00 0.208859E+00 0.264805E+00 -.173853E-01 -.323403E+01 -.316043E+01 0.338305E-01 0.938067E+00
