 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9027
 ------------------------
 disorder configurations processed            2
    T      [<n>]      std.n/sqrt(iconf)      [<n^2>]      [<n^4>]      Global.Nematic.Binder      Nematic.Binder      Nematic.Binder.Error
 0.800000E+01 0.590896E-01 0.233992E-01 0.470252E-02 0.395427E-04 0.403948E+00 0.567077E+00 0.579009E-01
 0.805556E+01 0.585629E-01 0.232452E-01 0.462652E-02 0.383348E-04 0.403016E+00 0.564858E+00 0.592391E-01
 0.811111E+01 0.580206E-01 0.230568E-01 0.454631E-02 0.370605E-04 0.402316E+00 0.562705E+00 0.604948E-01
 0.816667E+01 0.575249E-01 0.228620E-01 0.447172E-02 0.358884E-04 0.401750E+00 0.560826E+00 0.615136E-01
 0.822222E+01 0.570058E-01 0.226651E-01 0.439425E-02 0.346772E-04 0.401377E+00 0.559341E+00 0.623693E-01
 0.827778E+01 0.564606E-01 0.224443E-01 0.431265E-02 0.334262E-04 0.400929E+00 0.557538E+00 0.633482E-01
 0.833333E+01 0.559769E-01 0.221809E-01 0.423496E-02 0.322094E-04 0.401365E+00 0.556589E+00 0.637610E-01
 0.838889E+01 0.554196E-01 0.219713E-01 0.415446E-02 0.310262E-04 0.400790E+00 0.554595E+00 0.648919E-01
 0.844444E+01 0.548592E-01 0.217081E-01 0.407049E-02 0.297963E-04 0.400559E+00 0.552568E+00 0.659001E-01
 0.850000E+01 0.542975E-01 0.214696E-01 0.398796E-02 0.286059E-04 0.400442E+00 0.551562E+00 0.663987E-01
 0.855556E+01 0.537284E-01 0.212221E-01 0.390577E-02 0.274549E-04 0.400092E+00 0.549650E+00 0.673742E-01
 0.861111E+01 0.531698E-01 0.209389E-01 0.382285E-02 0.263040E-04 0.400036E+00 0.547578E+00 0.683741E-01
 0.866667E+01 0.525536E-01 0.206814E-01 0.373620E-02 0.251378E-04 0.399730E+00 0.545372E+00 0.696009E-01
 0.872222E+01 0.519543E-01 0.204080E-01 0.365101E-02 0.240055E-04 0.399706E+00 0.543869E+00 0.703250E-01
 0.877778E+01 0.513652E-01 0.201145E-01 0.356654E-02 0.229067E-04 0.399730E+00 0.542020E+00 0.711867E-01
 0.883333E+01 0.508305E-01 0.197923E-01 0.348638E-02 0.218672E-04 0.400314E+00 0.541063E+00 0.713919E-01
 0.888889E+01 0.502381E-01 0.194752E-01 0.340190E-02 0.208065E-04 0.400715E+00 0.539785E+00 0.718259E-01
 0.894444E+01 0.496826E-01 0.191126E-01 0.331832E-02 0.197544E-04 0.401995E+00 0.538597E+00 0.722509E-01
 0.900000E+01 0.491062E-01 0.187499E-01 0.323402E-02 0.187378E-04 0.402809E+00 0.537905E+00 0.721510E-01
 0.905556E+01 0.485693E-01 0.183820E-01 0.315408E-02 0.177789E-04 0.404283E+00 0.537484E+00 0.719881E-01
 0.911111E+01 0.479664E-01 0.180207E-01 0.306935E-02 0.168149E-04 0.405049E+00 0.536892E+00 0.718145E-01
 0.916667E+01 0.474016E-01 0.176577E-01 0.298942E-02 0.159148E-04 0.406381E+00 0.535771E+00 0.721035E-01
 0.922222E+01 0.467930E-01 0.172935E-01 0.290653E-02 0.150240E-04 0.407190E+00 0.535208E+00 0.718395E-01
 0.927778E+01 0.462151E-01 0.169426E-01 0.282841E-02 0.142022E-04 0.408236E+00 0.534685E+00 0.716290E-01
 0.933333E+01 0.455673E-01 0.166207E-01 0.274727E-02 0.133930E-04 0.408503E+00 0.532352E+00 0.726496E-01
 0.938889E+01 0.449443E-01 0.163083E-01 0.266986E-02 0.126458E-04 0.408643E+00 0.530852E+00 0.730677E-01
 0.944444E+01 0.442914E-01 0.159958E-01 0.259148E-02 0.119134E-04 0.408687E+00 0.528808E+00 0.738004E-01
 0.950000E+01 0.436370E-01 0.156662E-01 0.251240E-02 0.111917E-04 0.408987E+00 0.527392E+00 0.741081E-01
 0.955556E+01 0.429994E-01 0.153451E-01 0.243699E-02 0.105243E-04 0.409306E+00 0.525539E+00 0.747041E-01
 0.961111E+01 0.423482E-01 0.150485E-01 0.236324E-02 0.990073E-05 0.409079E+00 0.522853E+00 0.758126E-01
 0.966667E+01 0.416906E-01 0.147363E-01 0.228906E-02 0.928957E-05 0.409036E+00 0.520990E+00 0.763280E-01
 0.972222E+01 0.410147E-01 0.144268E-01 0.221463E-02 0.869718E-05 0.408909E+00 0.518668E+00 0.771416E-01
 0.977778E+01 0.403260E-01 0.141407E-01 0.214212E-02 0.814235E-05 0.408521E+00 0.515284E+00 0.787278E-01
 0.983333E+01 0.396851E-01 0.138409E-01 0.207341E-02 0.763329E-05 0.408138E+00 0.513458E+00 0.790742E-01
 0.988889E+01 0.390017E-01 0.135312E-01 0.200255E-02 0.712688E-05 0.407603E+00 0.511014E+00 0.797116E-01
 0.994444E+01 0.383433E-01 0.132356E-01 0.193553E-02 0.665921E-05 0.407482E+00 0.507654E+00 0.811717E-01
 0.100000E+02 0.377087E-01 0.129268E-01 0.187074E-02 0.622104E-05 0.407466E+00 0.505964E+00 0.813084E-01
 0.100556E+02 0.370551E-01 0.126402E-01 0.180667E-02 0.580623E-05 0.407055E+00 0.503126E+00 0.823220E-01
 0.101111E+02 0.364237E-01 0.123368E-01 0.174468E-02 0.541889E-05 0.406588E+00 0.500852E+00 0.826669E-01
 0.101667E+02 0.358195E-01 0.120507E-01 0.168696E-02 0.506741E-05 0.406450E+00 0.497952E+00 0.835946E-01
 0.102222E+02 0.352285E-01 0.117584E-01 0.163044E-02 0.473064E-05 0.406814E+00 0.495796E+00 0.841033E-01
 0.102778E+02 0.346675E-01 0.114979E-01 0.157865E-02 0.443954E-05 0.406192E+00 0.493363E+00 0.845902E-01
 0.103333E+02 0.341196E-01 0.112356E-01 0.152842E-02 0.416167E-05 0.406170E+00 0.491001E+00 0.851691E-01
 0.103889E+02 0.335936E-01 0.109807E-01 0.148087E-02 0.390910E-05 0.405818E+00 0.489394E+00 0.850713E-01
 0.104444E+02 0.331439E-01 0.107365E-01 0.143985E-02 0.369041E-05 0.406639E+00 0.488222E+00 0.849766E-01
 0.105000E+02 0.326397E-01 0.105142E-01 0.139650E-02 0.347552E-05 0.405958E+00 0.485360E+00 0.858554E-01
 0.105556E+02 0.321682E-01 0.102858E-01 0.135598E-02 0.327643E-05 0.406014E+00 0.483712E+00 0.859345E-01
 0.106111E+02 0.317345E-01 0.100936E-01 0.131965E-02 0.310612E-05 0.405459E+00 0.481868E+00 0.861777E-01
 0.106667E+02 0.312405E-01 0.993640E-02 0.128190E-02 0.294075E-05 0.403479E+00 0.477885E+00 0.877956E-01
 0.107222E+02 0.308250E-01 0.977066E-02 0.124867E-02 0.279368E-05 0.402744E+00 0.476864E+00 0.875665E-01
 0.107778E+02 0.303883E-01 0.963685E-02 0.121583E-02 0.265497E-05 0.401324E+00 0.473610E+00 0.890486E-01
 0.108333E+02 0.298889E-01 0.952943E-02 0.118129E-02 0.251866E-05 0.398360E+00 0.469212E+00 0.910214E-01
 0.108889E+02 0.294344E-01 0.943287E-02 0.114990E-02 0.239569E-05 0.396069E+00 0.465707E+00 0.926799E-01
 0.109444E+02 0.289824E-01 0.935391E-02 0.111977E-02 0.228482E-05 0.392602E+00 0.461737E+00 0.944238E-01
 0.110000E+02 0.285464E-01 0.926739E-02 0.109069E-02 0.217844E-05 0.389594E+00 0.457809E+00 0.962061E-01
 0.110556E+02 0.280807E-01 0.922146E-02 0.106192E-02 0.207697E-05 0.386067E+00 0.452427E+00 0.992720E-01
 0.111111E+02 0.276405E-01 0.917480E-02 0.103516E-02 0.198844E-05 0.381444E+00 0.447087E+00 0.101827E+00
 0.111667E+02 0.271919E-01 0.910864E-02 0.100705E-02 0.188935E-05 0.378999E+00 0.443024E+00 0.104219E+00
 0.112222E+02 0.267659E-01 0.907160E-02 0.982146E-03 0.180962E-05 0.374663E+00 0.437045E+00 0.107414E+00
 0.112778E+02 0.263470E-01 0.903626E-02 0.957673E-03 0.173213E-05 0.370456E+00 0.433067E+00 0.109316E+00
 0.113333E+02 0.259535E-01 0.898413E-02 0.934649E-03 0.165957E-05 0.366747E+00 0.428577E+00 0.111474E+00
 0.113889E+02 0.255293E-01 0.893394E-02 0.910333E-03 0.158373E-05 0.362972E+00 0.423097E+00 0.114399E+00
 0.114444E+02 0.251491E-01 0.888298E-02 0.888700E-03 0.151801E-05 0.359319E+00 0.418311E+00 0.116762E+00
 0.115000E+02 0.247697E-01 0.883056E-02 0.867059E-03 0.145253E-05 0.355971E+00 0.414627E+00 0.118514E+00
