 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.775798E-01 0.613849E-02 0.405960E-04 0.640881E+00
   1 0.805556E+01 0.777404E-01 0.616437E-02 0.409486E-04 0.640796E+00
   1 0.811111E+01 0.778851E-01 0.618735E-02 0.412537E-04 0.640804E+00
   1 0.816667E+01 0.780097E-01 0.620634E-02 0.414888E-04 0.640964E+00
   1 0.822222E+01 0.780616E-01 0.621510E-02 0.416169E-04 0.640869E+00
   1 0.827778E+01 0.780761E-01 0.621742E-02 0.416508E-04 0.640845E+00
   1 0.833333E+01 0.780102E-01 0.620701E-02 0.415107E-04 0.640852E+00
   1 0.838889E+01 0.779402E-01 0.619593E-02 0.413634E-04 0.640845E+00
   1 0.844444E+01 0.777975E-01 0.617340E-02 0.410712E-04 0.640774E+00
   1 0.850000E+01 0.775649E-01 0.613726E-02 0.406076E-04 0.640634E+00
   1 0.855556E+01 0.773433E-01 0.610275E-02 0.401609E-04 0.640556E+00
   1 0.861111E+01 0.770126E-01 0.605170E-02 0.395172E-04 0.640325E+00
   1 0.866667E+01 0.767129E-01 0.600519E-02 0.389230E-04 0.640225E+00
   1 0.872222E+01 0.763503E-01 0.594997E-02 0.382443E-04 0.639906E+00
   1 0.877778E+01 0.760121E-01 0.589821E-02 0.375978E-04 0.639753E+00
   1 0.883333E+01 0.755726E-01 0.583167E-02 0.367865E-04 0.639437E+00
   1 0.888889E+01 0.751526E-01 0.576834E-02 0.360208E-04 0.639147E+00
   1 0.894444E+01 0.746938E-01 0.569884E-02 0.351757E-04 0.638966E+00
   1 0.900000E+01 0.742009E-01 0.562523E-02 0.343028E-04 0.638650E+00
   1 0.905556E+01 0.736646E-01 0.554588E-02 0.333777E-04 0.638262E+00
   1 0.911111E+01 0.731726E-01 0.547342E-02 0.325376E-04 0.637969E+00
   1 0.916667E+01 0.725718E-01 0.538571E-02 0.315397E-04 0.637548E+00
   1 0.922222E+01 0.719638E-01 0.529714E-02 0.305400E-04 0.637202E+00
   1 0.927778E+01 0.712988E-01 0.520198E-02 0.294973E-04 0.636651E+00
   1 0.933333E+01 0.705149E-01 0.509024E-02 0.282812E-04 0.636169E+00
   1 0.938889E+01 0.697345E-01 0.498107E-02 0.271380E-04 0.635405E+00
   1 0.944444E+01 0.688832E-01 0.486254E-02 0.259058E-04 0.634784E+00
   1 0.950000E+01 0.679721E-01 0.473752E-02 0.246399E-04 0.634056E+00
   1 0.955556E+01 0.670348E-01 0.461070E-02 0.233929E-04 0.633201E+00
   1 0.961111E+01 0.660574E-01 0.448048E-02 0.221433E-04 0.632318E+00
   1 0.966667E+01 0.651365E-01 0.435881E-02 0.209954E-04 0.631645E+00
   1 0.972222E+01 0.640939E-01 0.422383E-02 0.197687E-04 0.630646E+00
   1 0.977778E+01 0.630779E-01 0.409422E-02 0.186260E-04 0.629612E+00
   1 0.983333E+01 0.620346E-01 0.396278E-02 0.174933E-04 0.628679E+00
   1 0.988889E+01 0.609925E-01 0.383392E-02 0.164196E-04 0.627647E+00
   1 0.994444E+01 0.598845E-01 0.369952E-02 0.153365E-04 0.626480E+00
   1 0.100000E+02 0.588337E-01 0.357420E-02 0.143627E-04 0.625236E+00
   1 0.100556E+02 0.577446E-01 0.344645E-02 0.133967E-04 0.624047E+00
   1 0.101111E+02 0.566572E-01 0.332148E-02 0.124889E-04 0.622655E+00
   1 0.101667E+02 0.555930E-01 0.320114E-02 0.116394E-04 0.621382E+00
   1 0.102222E+02 0.545068E-01 0.308095E-02 0.108249E-04 0.619868E+00
   1 0.102778E+02 0.534380E-01 0.296527E-02 0.100696E-04 0.618267E+00
   1 0.103333E+02 0.523793E-01 0.285194E-02 0.934664E-05 0.616951E+00
   1 0.103889E+02 0.513571E-01 0.274571E-02 0.870494E-05 0.615112E+00
   1 0.104444E+02 0.503508E-01 0.264237E-02 0.809032E-05 0.613759E+00
   1 0.105000E+02 0.493541E-01 0.254274E-02 0.753122E-05 0.611725E+00
   1 0.105556E+02 0.483931E-01 0.244752E-02 0.700283E-05 0.610326E+00
   1 0.106111E+02 0.474539E-01 0.235696E-02 0.652416E-05 0.608529E+00
   1 0.106667E+02 0.465424E-01 0.227070E-02 0.608355E-05 0.606708E+00
   1 0.107222E+02 0.456637E-01 0.218868E-02 0.567438E-05 0.605150E+00
   1 0.107778E+02 0.447936E-01 0.210963E-02 0.530075E-05 0.602990E+00
   1 0.108333E+02 0.439945E-01 0.203755E-02 0.496217E-05 0.601585E+00
   1 0.108889E+02 0.432096E-01 0.196829E-02 0.465150E-05 0.599786E+00
   1 0.109444E+02 0.424348E-01 0.190112E-02 0.435781E-05 0.598089E+00
   1 0.110000E+02 0.417325E-01 0.184141E-02 0.410789E-05 0.596174E+00
   1 0.110556E+02 0.410265E-01 0.178224E-02 0.386350E-05 0.594557E+00
   1 0.111111E+02 0.403476E-01 0.172606E-02 0.363768E-05 0.593002E+00
   1 0.111667E+02 0.397127E-01 0.167459E-02 0.343891E-05 0.591224E+00
   1 0.112222E+02 0.391267E-01 0.162765E-02 0.326039E-05 0.589770E+00
   1 0.112778E+02 0.385062E-01 0.157884E-02 0.308123E-05 0.587970E+00
   1 0.113333E+02 0.379704E-01 0.153660E-02 0.292650E-05 0.586853E+00
   1 0.113889E+02 0.374251E-01 0.149541E-02 0.278464E-05 0.584926E+00
   1 0.114444E+02 0.369214E-01 0.145683E-02 0.264997E-05 0.583803E+00
   1 0.115000E+02 0.364040E-01 0.141833E-02 0.252254E-05 0.582013E+00
   2 0.800000E+01 0.252169E+00 0.637048E-01 0.408772E-02 0.664250E+00
   2 0.805556E+01 0.250473E+00 0.628524E-01 0.397949E-02 0.664215E+00
   2 0.811111E+01 0.248814E+00 0.620247E-01 0.387584E-02 0.664173E+00
   2 0.816667E+01 0.247086E+00 0.611681E-01 0.377005E-02 0.664127E+00
   2 0.822222E+01 0.245388E+00 0.603323E-01 0.366815E-02 0.664087E+00
   2 0.827778E+01 0.243662E+00 0.594886E-01 0.356683E-02 0.664035E+00
   2 0.833333E+01 0.241888E+00 0.586274E-01 0.346475E-02 0.663992E+00
   2 0.838889E+01 0.240114E+00 0.577727E-01 0.336486E-02 0.663952E+00
   2 0.844444E+01 0.238302E+00 0.569059E-01 0.326515E-02 0.663901E+00
   2 0.850000E+01 0.236454E+00 0.560287E-01 0.316569E-02 0.663855E+00
   2 0.855556E+01 0.234555E+00 0.551349E-01 0.306605E-02 0.663794E+00
   2 0.861111E+01 0.232724E+00 0.542792E-01 0.297199E-02 0.663753E+00
   2 0.866667E+01 0.230824E+00 0.533989E-01 0.287685E-02 0.663698E+00
   2 0.872222E+01 0.228960E+00 0.525419E-01 0.278570E-02 0.663642E+00
   2 0.877778E+01 0.227046E+00 0.516697E-01 0.269449E-02 0.663579E+00
   2 0.883333E+01 0.225136E+00 0.508066E-01 0.260571E-02 0.663517E+00
   2 0.888889E+01 0.223306E+00 0.499856E-01 0.252251E-02 0.663472E+00
   2 0.894444E+01 0.221435E+00 0.491536E-01 0.243969E-02 0.663410E+00
   2 0.900000E+01 0.219561E+00 0.483269E-01 0.235866E-02 0.663360E+00
   2 0.905556E+01 0.217732E+00 0.475269E-01 0.228156E-02 0.663309E+00
   2 0.911111E+01 0.215863E+00 0.467165E-01 0.220475E-02 0.663259E+00
   2 0.916667E+01 0.214064E+00 0.459429E-01 0.213271E-02 0.663199E+00
   2 0.922222E+01 0.212197E+00 0.451474E-01 0.205986E-02 0.663139E+00
   2 0.927778E+01 0.210338E+00 0.443613E-01 0.198902E-02 0.663092E+00
   2 0.933333E+01 0.208423E+00 0.435593E-01 0.191812E-02 0.663027E+00
   2 0.938889E+01 0.206475E+00 0.427502E-01 0.184777E-02 0.662984E+00
   2 0.944444E+01 0.204518E+00 0.419456E-01 0.177923E-02 0.662916E+00
   2 0.950000E+01 0.202534E+00 0.411378E-01 0.171170E-02 0.662850E+00
   2 0.955556E+01 0.200547E+00 0.403361E-01 0.164583E-02 0.662810E+00
   2 0.961111E+01 0.198495E+00 0.395176E-01 0.158014E-02 0.662718E+00
   2 0.966667E+01 0.196421E+00 0.386986E-01 0.151573E-02 0.662628E+00
   2 0.972222E+01 0.194313E+00 0.378741E-01 0.145206E-02 0.662574E+00
   2 0.977778E+01 0.192195E+00 0.370551E-01 0.139028E-02 0.662491E+00
   2 0.983333E+01 0.190053E+00 0.362361E-01 0.132986E-02 0.662402E+00
   2 0.988889E+01 0.187916E+00 0.354278E-01 0.127146E-02 0.662331E+00
   2 0.994444E+01 0.185766E+00 0.346243E-01 0.121481E-02 0.662227E+00
   2 0.100000E+02 0.183597E+00 0.338230E-01 0.115956E-02 0.662133E+00
   2 0.100556E+02 0.181423E+00 0.330292E-01 0.110608E-02 0.662035E+00
   2 0.101111E+02 0.179251E+00 0.322449E-01 0.105440E-02 0.661964E+00
   2 0.101667E+02 0.177063E+00 0.314648E-01 0.100431E-02 0.661859E+00
   2 0.102222E+02 0.174871E+00 0.306930E-01 0.955929E-03 0.661759E+00
   2 0.102778E+02 0.172653E+00 0.299220E-01 0.908814E-03 0.661645E+00
   2 0.103333E+02 0.170497E+00 0.291820E-01 0.864740E-03 0.661519E+00
   2 0.103889E+02 0.168240E+00 0.284166E-01 0.820209E-03 0.661422E+00
   2 0.104444E+02 0.166064E+00 0.276891E-01 0.779051E-03 0.661292E+00
   2 0.105000E+02 0.163909E+00 0.269770E-01 0.739709E-03 0.661193E+00
   2 0.105556E+02 0.161727E+00 0.262657E-01 0.701424E-03 0.661091E+00
   2 0.106111E+02 0.159577E+00 0.255745E-01 0.665269E-03 0.660952E+00
   2 0.106667E+02 0.157478E+00 0.249085E-01 0.631289E-03 0.660834E+00
   2 0.107222E+02 0.155413E+00 0.242616E-01 0.599137E-03 0.660715E+00
   2 0.107778E+02 0.153336E+00 0.236197E-01 0.568056E-03 0.660592E+00
   2 0.108333E+02 0.151334E+00 0.230083E-01 0.539150E-03 0.660515E+00
   2 0.108889E+02 0.149327E+00 0.224047E-01 0.511461E-03 0.660364E+00
   2 0.109444E+02 0.147347E+00 0.218164E-01 0.485114E-03 0.660252E+00
   2 0.110000E+02 0.145429E+00 0.212539E-01 0.460571E-03 0.660142E+00
   2 0.110556E+02 0.143495E+00 0.206944E-01 0.436823E-03 0.660002E+00
   2 0.111111E+02 0.141618E+00 0.201584E-01 0.414628E-03 0.659886E+00
   2 0.111667E+02 0.139751E+00 0.196324E-01 0.393424E-03 0.659753E+00
   2 0.112222E+02 0.137901E+00 0.191177E-01 0.373197E-03 0.659634E+00
   2 0.112778E+02 0.136074E+00 0.186164E-01 0.354022E-03 0.659500E+00
   2 0.113333E+02 0.134269E+00 0.181273E-01 0.335763E-03 0.659398E+00
   2 0.113889E+02 0.132507E+00 0.176571E-01 0.318738E-03 0.659220E+00
