 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.297767E+00 0.282659E+00 0.411925E+00 0.876903E-02 -.411317E+01 -.384474E+01 0.841664E-01 0.997294E+00
   1 0.818421E+01 0.286563E+00 0.262893E+00 0.390564E+00 0.130055E-01 -.400964E+01 -.381693E+01 0.753352E-01 0.992604E+00
   1 0.836842E+01 0.274080E+00 0.242677E+00 0.368182E+00 0.162277E-01 -.392165E+01 -.358007E+01 0.665129E-01 0.985337E+00
   1 0.855263E+01 0.260733E+00 0.223885E+00 0.346194E+00 0.178572E-01 -.383571E+01 -.358528E+01 0.583743E-01 0.977140E+00
   1 0.873684E+01 0.245970E+00 0.206458E+00 0.324336E+00 0.178763E-01 -.375952E+01 -.338468E+01 0.507824E-01 0.969952E+00
   1 0.892105E+01 0.229438E+00 0.189612E+00 0.301609E+00 0.166891E-01 -.360965E+01 -.337982E+01 0.435040E-01 0.964514E+00
   1 0.910526E+01 0.211117E+00 0.174863E+00 0.279061E+00 0.139933E-01 -.349182E+01 -.314762E+01 0.369164E-01 0.965325E+00
   1 0.928947E+01 0.190272E+00 0.160740E+00 0.255132E+00 0.103661E-01 -.344125E+01 -.318597E+01 0.305842E-01 0.972082E+00
   1 0.947368E+01 0.169414E+00 0.147334E+00 0.231378E+00 0.699365E-02 -.329304E+01 -.275895E+01 0.249604E-01 0.980751E+00
   1 0.965789E+01 0.149270E+00 0.133802E+00 0.207815E+00 0.437881E-02 -.316173E+01 -.277919E+01 0.199726E-01 0.988126E+00
   1 0.984211E+01 0.130028E+00 0.121026E+00 0.185350E+00 0.225992E-02 -.305587E+01 -.263510E+01 0.157368E-01 0.994871E+00
   1 0.100263E+02 0.111784E+00 0.108793E+00 0.163805E+00 0.659693E-03 -.293663E+01 -.249752E+01 0.121613E-01 0.999265E+00
   1 0.102105E+02 0.963241E-01 0.965926E-01 0.144114E+00 -.518020E-04 -.289901E+01 -.241474E+01 0.930420E-02 0.999992E+00
   1 0.103947E+02 0.825560E-01 0.846515E-01 0.125771E+00 -.350389E-03 -.274077E+01 -.248208E+01 0.698849E-02 0.999372E+00
   1 0.105789E+02 0.706193E-01 0.729565E-01 0.108874E+00 -.335568E-03 -.267728E+01 -.227001E+01 0.515214E-02 0.998941E+00
   1 0.107632E+02 0.607593E-01 0.624298E-01 0.941747E-01 -.205788E-03 -.258770E+01 -.226767E+01 0.379320E-02 0.999265E+00
   1 0.109474E+02 0.523686E-01 0.535161E-01 0.814666E-01 -.121501E-03 -.246403E+01 -.200472E+01 0.280256E-02 0.999530E+00
   1 0.111316E+02 0.453607E-01 0.457775E-01 0.705503E-01 -.379859E-04 -.236820E+01 -.207266E+01 0.207650E-02 0.999916E+00
   1 0.113158E+02 0.399254E-01 0.396500E-01 0.618414E-01 0.219195E-04 -.230460E+01 -.203893E+01 0.158304E-02 0.999952E+00
   1 0.115000E+02 0.354663E-01 0.351522E-01 0.550277E-01 0.221795E-04 -.222858E+01 -.186665E+01 0.124672E-02 0.999921E+00
   2 0.800000E+01 0.164982E+00 0.414828E+00 0.449526E+00 -.144864E+00 -.406717E+01 -.367696E+01 0.684391E-01 0.471680E+00
   2 0.818421E+01 0.139766E+00 0.399218E+00 0.426967E+00 -.139840E+00 -.390852E+01 -.364428E+01 0.557973E-01 0.389061E+00
   2 0.836842E+01 0.114969E+00 0.382328E+00 0.403458E+00 -.132957E+00 -.381686E+01 -.343101E+01 0.439558E-01 0.304199E+00
   2 0.855263E+01 0.932402E-01 0.364124E+00 0.379771E+00 -.123893E+00 -.369378E+01 -.339800E+01 0.339510E-01 0.230995E+00
   2 0.873684E+01 0.760618E-01 0.344595E+00 0.356177E+00 -.112960E+00 -.355674E+01 -.323812E+01 0.262105E-01 0.177197E+00
   2 0.892105E+01 0.630583E-01 0.322972E+00 0.331767E+00 -.100335E+00 -.349742E+01 -.310870E+01 0.203661E-01 0.141488E+00
   2 0.910526E+01 0.536654E-01 0.300061E+00 0.307086E+00 -.871565E-01 -.335468E+01 -.294193E+01 0.161029E-01 0.120139E+00
   2 0.928947E+01 0.463553E-01 0.275960E+00 0.281767E+00 -.740049E-01 -.322587E+01 -.285048E+01 0.127922E-01 0.106758E+00
   2 0.947368E+01 0.409074E-01 0.252872E+00 0.257886E+00 -.622707E-01 -.311267E+01 -.273422E+01 0.103443E-01 0.994090E-01
   2 0.965789E+01 0.363834E-01 0.229913E+00 0.234351E+00 -.515362E-01 -.300919E+01 -.269861E+01 0.836501E-02 0.953357E-01
   2 0.984211E+01 0.328843E-01 0.207889E+00 0.211992E+00 -.421364E-01 -.290240E+01 -.247017E+01 0.683627E-02 0.952594E-01
   2 0.100263E+02 0.296062E-01 0.186517E+00 0.190351E+00 -.339121E-01 -.281383E+01 -.253366E+01 0.552206E-02 0.958900E-01
   2 0.102105E+02 0.271890E-01 0.165602E+00 0.169389E+00 -.266849E-01 -.269764E+01 -.245536E+01 0.450256E-02 0.102237E+00
   2 0.103947E+02 0.252556E-01 0.145692E+00 0.149617E+00 -.205882E-01 -.258381E+01 -.233317E+01 0.367953E-02 0.113290E+00
   2 0.105789E+02 0.235847E-01 0.126558E+00 0.130702E+00 -.154606E-01 -.252412E+01 -.218065E+01 0.298483E-02 0.129745E+00
   2 0.107632E+02 0.221010E-01 0.108389E+00 0.112850E+00 -.112598E-01 -.242660E+01 -.199452E+01 0.239551E-02 0.153295E+00
   2 0.109474E+02 0.208573E-01 0.918769E-01 0.966913E-01 -.800634E-02 -.234809E+01 -.199577E+01 0.191630E-02 0.186430E+00
   2 0.111316E+02 0.198295E-01 0.777215E-01 0.829150E-01 -.564743E-02 -.233921E+01 -.197542E+01 0.154118E-02 0.229521E+00
   2 0.113158E+02 0.188928E-01 0.657396E-01 0.711888E-01 -.396475E-02 -.222150E+01 -.168160E+01 0.124201E-02 0.281884E+00
   2 0.115000E+02 0.180663E-01 0.562220E-01 0.619410E-01 -.283452E-02 -.217071E+01 -.185018E+01 0.101572E-02 0.339338E+00
   3 0.800000E+01 0.360200E+00 0.247092E+00 0.437554E+00 0.686898E-01 -.418437E+01 -.374454E+01 0.890024E-01 0.870391E+00
   3 0.818421E+01 0.347296E+00 0.228783E+00 0.417051E+00 0.682728E-01 -.410095E+01 -.372962E+01 0.794553E-01 0.844180E+00
   3 0.836842E+01 0.334250E+00 0.207918E+00 0.395395E+00 0.684930E-01 -.399318E+01 -.385016E+01 0.694964E-01 0.804613E+00
   3 0.855263E+01 0.321153E+00 0.186630E+00 0.373741E+00 0.683082E-01 -.385722E+01 -.358391E+01 0.599368E-01 0.754881E+00
   3 0.873684E+01 0.308049E+00 0.164343E+00 0.352021E+00 0.678852E-01 -.376772E+01 -.345274E+01 0.506257E-01 0.689883E+00
   3 0.892105E+01 0.294662E+00 0.143546E+00 0.331004E+00 0.662203E-01 -.363571E+01 -.331462E+01 0.422976E-01 0.620054E+00
   3 0.910526E+01 0.280971E+00 0.124653E+00 0.310832E+00 0.634062E-01 -.354942E+01 -.328556E+01 0.350238E-01 0.549642E+00
   3 0.928947E+01 0.266207E+00 0.107999E+00 0.290723E+00 0.592026E-01 -.346200E+01 -.307356E+01 0.287502E-01 0.485416E+00
   3 0.947368E+01 0.250572E+00 0.935903E-01 0.270890E+00 0.540270E-01 -.330453E+01 -.298857E+01 0.234511E-01 0.429758E+00
   3 0.965789E+01 0.234306E+00 0.806596E-01 0.251144E+00 0.483933E-01 -.321567E+01 -.297450E+01 0.188990E-01 0.378903E+00
   3 0.984211E+01 0.216787E+00 0.693403E-01 0.230907E+00 0.421886E-01 -.310230E+01 -.282015E+01 0.150321E-01 0.336790E+00
   3 0.100263E+02 0.198396E+00 0.601556E-01 0.210691E+00 0.357424E-01 -.300146E+01 -.262245E+01 0.119346E-01 0.308426E+00
