 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.261767E-02 0.254804E-02 0.195006E-04 -.118375E-02
   1 0.818421E+01 -.376618E-02 0.261129E-02 0.205418E-04 -.416932E-02
   1 0.836842E+01 -.903335E-02 0.267996E-02 0.217145E-04 -.779611E-02
   1 0.855263E+01 -.134221E-01 0.277384E-02 0.231032E-04 -.891829E-03
   1 0.873684E+01 -.172453E-01 0.291022E-02 0.250608E-04 0.136722E-01
   1 0.892105E+01 -.197738E-01 0.297364E-02 0.262812E-04 0.929278E-02
   1 0.910526E+01 -.212240E-01 0.306272E-02 0.274659E-04 0.239822E-01
   1 0.928947E+01 -.215698E-01 0.307245E-02 0.279712E-04 0.123094E-01
   1 0.947368E+01 -.208378E-01 0.303116E-02 0.272023E-04 0.131176E-01
   1 0.965789E+01 -.198873E-01 0.302057E-02 0.270622E-04 0.112997E-01
   1 0.984211E+01 -.183689E-01 0.293716E-02 0.256901E-04 0.736627E-02
   1 0.100263E+02 -.164795E-01 0.284553E-02 0.240950E-04 0.807247E-02
   1 0.102105E+02 -.149648E-01 0.275062E-02 0.227532E-04 -.244446E-02
   1 0.103947E+02 -.128865E-01 0.264736E-02 0.209199E-04 0.502945E-02
   1 0.105789E+02 -.115485E-01 0.259669E-02 0.200142E-04 0.105882E-01
   1 0.107632E+02 -.103884E-01 0.247265E-02 0.183631E-04 -.114846E-02
   1 0.109474E+02 -.919326E-02 0.236952E-02 0.168686E-04 -.147229E-02
   1 0.111316E+02 -.850891E-02 0.227787E-02 0.155723E-04 -.394077E-03
   1 0.113158E+02 -.775755E-02 0.216341E-02 0.140553E-04 -.102115E-02
   1 0.115000E+02 -.692760E-02 0.209378E-02 0.132558E-04 -.791295E-02
   2 0.800000E+01 0.715254E+00 0.514303E+00 0.270067E+00 0.659660E+00
   2 0.818421E+01 0.701231E+00 0.494497E+00 0.249993E+00 0.659215E+00
   2 0.836842E+01 0.686608E+00 0.474209E+00 0.230125E+00 0.658884E+00
   2 0.855263E+01 0.670206E+00 0.451942E+00 0.209232E+00 0.658539E+00
   2 0.873684E+01 0.652198E+00 0.428093E+00 0.187920E+00 0.658197E+00
   2 0.892105E+01 0.631163E+00 0.401090E+00 0.165221E+00 0.657658E+00
   2 0.910526E+01 0.609268E+00 0.373903E+00 0.143816E+00 0.657101E+00
   2 0.928947E+01 0.585522E+00 0.345486E+00 0.123009E+00 0.656479E+00
   2 0.947368E+01 0.562385E+00 0.318896E+00 0.105020E+00 0.655767E+00
   2 0.965789E+01 0.538584E+00 0.292624E+00 0.886043E-01 0.655085E+00
