 program J1J2_6          
 linear system size                20
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi                        2.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations          100
 equilibration steps           100000
 measurement steps             100000
 RNG seed                           1
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed          100
 T  BIN   [<energy>]  freq
 0.855263E+01   53 -.336183E+01 0.349043E-01
 0.855263E+01   54 -.327096E+01 0.553920E-02
 0.855263E+01   55 -.318009E+01 0.471200E-03
 0.855263E+01   56 -.308922E+01 0.161000E-04
 0.855263E+01   57 -.299835E+01 0.300000E-06
 0.855263E+01   58 -.290748E+01 0.000000E+00
 0.855263E+01   59 -.281661E+01 0.000000E+00
 0.855263E+01   60 -.272573E+01 0.000000E+00
 0.855263E+01   61 -.263486E+01 0.000000E+00
 0.855263E+01   62 -.254399E+01 0.000000E+00
 0.855263E+01   63 -.245312E+01 0.000000E+00
 0.855263E+01   64 -.236225E+01 0.000000E+00
 0.855263E+01   65 -.227138E+01 0.000000E+00
 0.855263E+01   66 -.218050E+01 0.000000E+00
 0.855263E+01   67 -.208963E+01 0.000000E+00
 0.855263E+01   68 -.199876E+01 0.000000E+00
 0.855263E+01   69 -.190789E+01 0.000000E+00
 0.855263E+01   70 -.181702E+01 0.000000E+00
 0.855263E+01   71 -.172615E+01 0.000000E+00
 0.855263E+01   72 -.163528E+01 0.000000E+00
 0.855263E+01   73 -.154440E+01 0.000000E+00
 0.855263E+01   74 -.145353E+01 0.000000E+00
 0.855263E+01   75 -.136266E+01 0.000000E+00
 0.855263E+01   76 -.127179E+01 0.000000E+00
 0.855263E+01   77 -.118092E+01 0.000000E+00
 0.855263E+01   78 -.109005E+01 0.000000E+00
 0.855263E+01   79 -.999174E+00 0.000000E+00
 0.855263E+01   80 -.908303E+00 0.000000E+00
 0.855263E+01   81 -.817431E+00 0.000000E+00
 0.855263E+01   82 -.726560E+00 0.000000E+00
 0.855263E+01   83 -.635688E+00 0.000000E+00
 0.855263E+01   84 -.544816E+00 0.000000E+00
 0.855263E+01   85 -.453945E+00 0.000000E+00
 0.855263E+01   86 -.363073E+00 0.000000E+00
 0.855263E+01   87 -.272202E+00 0.000000E+00
 0.855263E+01   88 -.181330E+00 0.000000E+00
 0.855263E+01   89 -.904587E-01 0.000000E+00
 0.855263E+01   90 0.412888E-03 0.000000E+00
 0.855263E+01   91 0.912844E-01 0.000000E+00
 0.855263E+01   92 0.182156E+00 0.000000E+00
 0.855263E+01   93 0.273028E+00 0.000000E+00
 0.855263E+01   94 0.363899E+00 0.000000E+00
 0.855263E+01   95 0.454771E+00 0.000000E+00
 0.855263E+01   96 0.545642E+00 0.000000E+00
 0.855263E+01   97 0.636514E+00 0.000000E+00
 0.855263E+01   98 0.727385E+00 0.000000E+00
 0.855263E+01   99 0.818257E+00 0.000000E+00
 0.873684E+01    1 -.792686E+01 0.000000E+00
 0.873684E+01    2 -.783759E+01 0.000000E+00
 0.873684E+01    3 -.774833E+01 0.000000E+00
 0.873684E+01    4 -.765906E+01 0.000000E+00
 0.873684E+01    5 -.756979E+01 0.000000E+00
 0.873684E+01    6 -.748052E+01 0.000000E+00
 0.873684E+01    7 -.739125E+01 0.000000E+00
 0.873684E+01    8 -.730198E+01 0.000000E+00
 0.873684E+01    9 -.721271E+01 0.000000E+00
 0.873684E+01   10 -.712344E+01 0.000000E+00
 0.873684E+01   11 -.703418E+01 0.000000E+00
 0.873684E+01   12 -.694491E+01 0.000000E+00
 0.873684E+01   13 -.685564E+01 0.000000E+00
 0.873684E+01   14 -.676637E+01 0.000000E+00
 0.873684E+01   15 -.667710E+01 0.000000E+00
 0.873684E+01   16 -.658783E+01 0.000000E+00
 0.873684E+01   17 -.649856E+01 0.000000E+00
 0.873684E+01   18 -.640930E+01 0.000000E+00
 0.873684E+01   19 -.632003E+01 0.000000E+00
 0.873684E+01   20 -.623076E+01 0.000000E+00
 0.873684E+01   21 -.614149E+01 0.000000E+00
 0.873684E+01   22 -.605222E+01 0.000000E+00
 0.873684E+01   23 -.596295E+01 0.000000E+00
 0.873684E+01   24 -.587368E+01 0.000000E+00
 0.873684E+01   25 -.578442E+01 0.000000E+00
 0.873684E+01   26 -.569515E+01 0.000000E+00
 0.873684E+01   27 -.560588E+01 0.000000E+00
 0.873684E+01   28 -.551661E+01 0.000000E+00
 0.873684E+01   29 -.542734E+01 0.000000E+00
 0.873684E+01   30 -.533807E+01 0.000000E+00
 0.873684E+01   31 -.524880E+01 0.000000E+00
 0.873684E+01   32 -.515953E+01 0.000000E+00
 0.873684E+01   33 -.507027E+01 0.000000E+00
 0.873684E+01   34 -.498100E+01 0.000000E+00
 0.873684E+01   35 -.489173E+01 0.000000E+00
 0.873684E+01   36 -.480246E+01 0.000000E+00
 0.873684E+01   37 -.471319E+01 0.000000E+00
 0.873684E+01   38 -.462392E+01 0.000000E+00
 0.873684E+01   39 -.453465E+01 0.000000E+00
 0.873684E+01   40 -.444539E+01 0.000000E+00
 0.873684E+01   41 -.435612E+01 0.000000E+00
 0.873684E+01   42 -.426685E+01 0.000000E+00
 0.873684E+01   43 -.417758E+01 0.000000E+00
 0.873684E+01   44 -.408831E+01 0.800000E-06
 0.873684E+01   45 -.399904E+01 0.306000E-04
 0.873684E+01   46 -.390977E+01 0.783000E-03
 0.873684E+01   47 -.382051E+01 0.807330E-02
 0.873684E+01   48 -.373124E+01 0.448567E-01
 0.873684E+01   49 -.364197E+01 0.151916E+00
