 program J1J2_6          
 spatial system size               10
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations          100
 equilibration steps           100000
 measurement steps             100000
 RNG seed                         701
 ------------------------
 disorder configurations processed          100
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.465156E+00 0.235001E+00 0.720356E-01 0.188942E+00 0.695614E+00 0.386305E+00 0.923215E+00 0.847662E-02 0.124663E-01 0.244093E-01 0.310012E+00 0.139111E+00 0.428884E-01 0.527740E+00 0.170861E-01 0.248302E+00 0.958908E-01 0.224429E-01 0.479661E+00 0.204970E-01 0.478641E-01 0.234105E-02 0.417250E+00 0.365767E-01
 0.818421E+01 0.444819E+00 0.217881E+00 0.641053E-01 0.177992E+00 0.649629E+00 0.413809E+00 0.905690E+00 0.102560E-01 0.128960E-01 0.248807E-01 0.295087E+00 0.129183E+00 0.386228E-01 0.511930E+00 0.178322E-01 0.236022E+00 0.886990E-01 0.200464E-01 0.463976E+00 0.208247E-01 0.424740E-01 0.212110E-02 0.409923E+00 0.364534E-01
 0.836842E+01 0.424267E+00 0.201266E+00 0.567820E-01 0.166841E+00 0.598257E+00 0.439567E+00 0.885101E+00 0.121759E-01 0.132609E-01 0.252851E-01 0.280235E+00 0.119522E+00 0.345931E-01 0.495289E+00 0.185234E-01 0.223860E+00 0.817440E-01 0.178086E-01 0.446924E+00 0.212115E-01 0.375744E-01 0.190743E-02 0.404241E+00 0.363194E-01
 0.855263E+01 0.403658E+00 0.185248E+00 0.500601E-01 0.155621E+00 0.541245E+00 0.461446E+00 0.861580E+00 0.141558E-01 0.135506E-01 0.252568E-01 0.265556E+00 0.110192E+00 0.308222E-01 0.477573E+00 0.192096E-01 0.211877E+00 0.750559E-01 0.157281E-01 0.429188E+00 0.215326E-01 0.331524E-01 0.170091E-02 0.400546E+00 0.362334E-01
 0.873684E+01 0.383013E+00 0.169810E+00 0.438853E-01 0.144348E+00 0.478075E+00 0.479917E+00 0.834558E+00 0.163068E-01 0.137541E-01 0.248521E-01 0.251059E+00 0.101173E+00 0.272889E-01 0.459204E+00 0.197859E-01 0.200142E+00 0.686366E-01 0.137972E-01 0.410633E+00 0.218357E-01 0.291957E-01 0.150479E-02 0.399057E+00 0.361674E-01
 0.892105E+01 0.362539E+00 0.155065E+00 0.382567E-01 0.133208E+00 0.408967E+00 0.494382E+00 0.804490E+00 0.184739E-01 0.138637E-01 0.240021E-01 0.236771E+00 0.924946E-01 0.240003E-01 0.440186E+00 0.202478E-01 0.188793E+00 0.625706E-01 0.120320E-01 0.391848E+00 0.220940E-01 0.256721E-01 0.132286E-02 0.399606E+00 0.361699E-01
 0.910526E+01 0.342284E+00 0.141011E+00 0.331407E-01 0.122254E+00 0.333314E+00 0.505177E+00 0.771489E+00 0.206203E-01 0.138756E-01 0.229806E-01 0.222785E+00 0.841927E-01 0.209608E-01 0.420471E+00 0.206618E-01 0.177806E+00 0.568186E-01 0.104169E-01 0.373453E+00 0.221813E-01 0.225570E-01 0.115531E-02 0.402447E+00 0.362044E-01
 0.928947E+01 0.322370E+00 0.127664E+00 0.284972E-01 0.111548E+00 0.251517E+00 0.513632E+00 0.735761E+00 0.226255E-01 0.137734E-01 0.221794E-01 0.209134E+00 0.762622E-01 0.181543E-01 0.400410E+00 0.209200E-01 0.167229E+00 0.514023E-01 0.894683E-02 0.354575E+00 0.222393E-01 0.198099E-01 0.100486E-02 0.407200E+00 0.362953E-01
 0.947368E+01 0.302790E+00 0.115007E+00 0.243048E-01 0.101140E+00 0.162439E+00 0.520555E+00 0.696682E+00 0.245670E-01 0.135625E-01 0.216497E-01 0.195844E+00 0.687223E-01 0.155893E-01 0.379777E+00 0.211011E-01 0.157024E+00 0.462850E-01 0.761133E-02 0.335149E+00 0.222974E-01 0.173982E-01 0.870121E-03 0.413950E+00 0.364111E-01
 0.965789E+01 0.283663E+00 0.103061E+00 0.205377E-01 0.910932E-01 0.664320E-01 0.525535E+00 0.655555E+00 0.262256E-01 0.132368E-01 0.218066E-01 0.182942E+00 0.615598E-01 0.132473E-01 0.358503E+00 0.211720E-01 0.147266E+00 0.415015E-01 0.641591E-02 0.316442E+00 0.222115E-01 0.152899E-01 0.753766E-03 0.422781E+00 0.365616E-01
