 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.132728E+01 0.178040E+01 0.330205E+01 0.652763E+00
   1 0.818421E+01 0.129646E+01 0.169946E+01 0.301392E+01 0.652153E+00
   1 0.836842E+01 0.126313E+01 0.161430E+01 0.272628E+01 0.651275E+00
   1 0.855263E+01 0.122974E+01 0.153109E+01 0.245842E+01 0.650430E+00
   1 0.873684E+01 0.119391E+01 0.144445E+01 0.219547E+01 0.649247E+00
   1 0.892105E+01 0.115778E+01 0.135983E+01 0.195330E+01 0.647889E+00
   1 0.910526E+01 0.111948E+01 0.127278E+01 0.171834E+01 0.646428E+00
   1 0.928947E+01 0.108093E+01 0.118818E+01 0.150479E+01 0.644703E+00
   1 0.947368E+01 0.104175E+01 0.110546E+01 0.131033E+01 0.642586E+00
   1 0.965789E+01 0.999458E+00 0.101914E+01 0.112011E+01 0.640523E+00
   1 0.984211E+01 0.956665E+00 0.935543E+00 0.950352E+00 0.638061E+00
   1 0.100263E+02 0.916962E+00 0.861075E+00 0.810523E+00 0.635614E+00
   1 0.102105E+02 0.876906E+00 0.788892E+00 0.684741E+00 0.633250E+00
   1 0.103947E+02 0.837625E+00 0.721402E+00 0.577114E+00 0.630354E+00
   1 0.105789E+02 0.801206E+00 0.661146E+00 0.487493E+00 0.628248E+00
   1 0.107632E+02 0.765259E+00 0.604729E+00 0.411517E+00 0.624902E+00
   1 0.109474E+02 0.731180E+00 0.553249E+00 0.346829E+00 0.622296E+00
   1 0.111316E+02 0.700779E+00 0.509192E+00 0.295768E+00 0.619753E+00
   1 0.113158E+02 0.670364E+00 0.467260E+00 0.251423E+00 0.616146E+00
   1 0.115000E+02 0.642831E+00 0.430537E+00 0.214857E+00 0.613625E+00
   2 0.800000E+01 0.113621E+01 0.131132E+01 0.182490E+01 0.646245E+00
   2 0.818421E+01 0.110171E+01 0.123410E+01 0.162226E+01 0.644945E+00
   2 0.836842E+01 0.106594E+01 0.115705E+01 0.143378E+01 0.643011E+00
   2 0.855263E+01 0.102672E+01 0.107511E+01 0.124472E+01 0.641038E+00
