 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9011
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9275626177531779E+00   9.4522695282430839E-03   6.0449044773375249E-01   9.8983809741425206E-04
   8.0555555555555554E+00  -3.8937867154218120E+00   9.4558015200666250E-03   6.0804559223024479E-01   1.0588847642876622E-03
   8.1111111111111107E+00  -3.8599353999019121E+00   9.4723683739491443E-03   6.1110642547962413E-01   1.8580860632053936E-04
   8.1666666666666661E+00  -3.8259195823562342E+00   9.4611345479662760E-03   6.1177546889952561E-01   1.6621342902040624E-04
   8.2222222222222214E+00  -3.7917670452293888E+00   9.4279288522829269E-03   6.1704084604985399E-01   1.2637915804286724E-03
   8.2777777777777786E+00  -3.7575038003350798E+00   9.3412823366077879E-03   6.1752565608908361E-01   1.5431353321334249E-03
   8.3333333333333339E+00  -3.7231662728778474E+00   9.2635840866667415E-03   6.1997145290681288E-01   2.4409753776195517E-03
   8.3888888888888893E+00  -3.6887420804073758E+00   9.1689534163277835E-03   6.2190216588888525E-01   2.9841236124212500E-03
   8.4444444444444446E+00  -3.6541942701323791E+00   9.0151676190110466E-03   6.2362630340933056E-01   2.1898898358650603E-03
   8.5000000000000000E+00  -3.6195921260981136E+00   8.8615462711042099E-03   6.2620631680232797E-01   4.1754176954636952E-03
   8.5555555555555554E+00  -3.5849302784806687E+00   8.7139188165771073E-03   6.2668386882301053E-01   4.5150492226008849E-03
   8.6111111111111107E+00  -3.5501961357478553E+00   8.5189669686881221E-03   6.2580260299260759E-01   3.6088159181161652E-03
   8.6666666666666661E+00  -3.5154292453662563E+00   8.2748078013519140E-03   6.2790712037715390E-01   3.8718459173672872E-03
   8.7222222222222214E+00  -3.4805993587295507E+00   8.0853336697694206E-03   6.2716436369915030E-01   4.9682453308382748E-03
   8.7777777777777786E+00  -3.4457404183166309E+00   7.9035572550667579E-03   6.2828658703921170E-01   3.9942835746178927E-03
   8.8333333333333339E+00  -3.4108332061995741E+00   7.7519359383517181E-03   6.2996678952603169E-01   3.6180658899947543E-03
   8.8888888888888893E+00  -3.3759202042038323E+00   7.5385368437778204E-03   6.2805047114165413E-01   2.9207144266067903E-03
   8.9444444444444446E+00  -3.3410158034304644E+00   7.4264204794483321E-03   6.2970463804209253E-01   2.4907318365695176E-03
   9.0000000000000000E+00  -3.3061290017535327E+00   7.3200696688081202E-03   6.2820720057622259E-01   3.1188375184199794E-03
   9.0555555555555554E+00  -3.2712170190173628E+00   7.2149574082365957E-03   6.2948508072196008E-01   1.6780198779975661E-03
   9.1111111111111107E+00  -3.2363410955974787E+00   7.1917123533041995E-03   6.2713476273821245E-01   1.7609647506946890E-03
   9.1666666666666661E+00  -3.2015216206955448E+00   7.1471648980053976E-03   6.2727563369620354E-01   2.1231868092572337E-03
   9.2222222222222214E+00  -3.1668030109545700E+00   7.0943619098731000E-03   6.2524300494539453E-01   5.3306130553824730E-04
   9.2777777777777786E+00  -3.1321295623670702E+00   7.0224455580392194E-03   6.2459271528695381E-01   4.6458922721866278E-04
   9.3333333333333339E+00  -3.0976225008609215E+00   7.0138064724830345E-03   6.1993072694528439E-01   8.0388260870235589E-04
   9.3888888888888893E+00  -3.0633365409662021E+00   7.0241863504015376E-03   6.1578392775861834E-01   1.3339828766049746E-03
   9.4444444444444446E+00  -3.0292367474821997E+00   6.9937649377700192E-03   6.1311821008468126E-01   9.5087826260511620E-04
   9.5000000000000000E+00  -2.9952963460910045E+00   6.9952411019835207E-03   6.0905332519889510E-01   6.1984703745425679E-04
   9.5555555555555554E+00  -2.9615440015391226E+00   7.0256397141491411E-03   6.0782687425619386E-01   6.0948923211283415E-05
   9.6111111111111107E+00  -2.9280026382448421E+00   7.0399967619977598E-03   6.0137641557303811E-01   8.1733033680611664E-04
   9.6666666666666661E+00  -2.8945712928289584E+00   7.0914508733839598E-03   5.9889371593774943E-01   1.1976908596499203E-04
   9.7222222222222214E+00  -2.8614534662133675E+00   7.1059499009612052E-03   5.9537826997881949E-01   3.0139007553103089E-05
   9.7777777777777786E+00  -2.8285033902201984E+00   7.1215869093320724E-03   5.9076175551809462E-01   2.5753907956146954E-04
   9.8333333333333339E+00  -2.7957869604129320E+00   7.1025672361321769E-03   5.8537753797594683E-01   9.7886276344638147E-04
   9.8888888888888893E+00  -2.7634029610059967E+00   7.1120068124357859E-03   5.8158734233379805E-01   1.4233208041241915E-03
   9.9444444444444446E+00  -2.7311265195970371E+00   7.0860416604504707E-03   5.7695885766446886E-01   2.1641536356061214E-04
   1.0000000000000000E+01  -2.6992254335908448E+00   7.0196117503976765E-03   5.7202927373160728E-01   8.2597288454321462E-04
   1.0055555555555555E+01  -2.6674807559073290E+00   6.8829912956908049E-03   5.6842603325711294E-01   1.4686110135397712E-03
   1.0111111111111111E+01  -2.6360658543427391E+00   6.7595662546689151E-03   5.6258944753541917E-01   3.0403049464926717E-03
   1.0166666666666666E+01  -2.6049259480392508E+00   6.5904452600777244E-03   5.5694739947927530E-01   2.6302215485879809E-03
   1.0222222222222221E+01  -2.5741072771738569E+00   6.4482640083217508E-03   5.5075698983219512E-01   3.4177108667805085E-03
   1.0277777777777779E+01  -2.5436427876916596E+00   6.3024764535024114E-03   5.4543130400133433E-01   3.0063333569706105E-03
   1.0333333333333334E+01  -2.5135165469043370E+00   6.1870085940116002E-03   5.3908984584183406E-01   3.5585405252762069E-03
   1.0388888888888889E+01  -2.4837578741388220E+00   6.0802029420361364E-03   5.3123900865639784E-01   2.4394080315485425E-03
   1.0444444444444445E+01  -2.4543389257307675E+00   5.9680066135166486E-03   5.2594377945091764E-01   1.8953148446729236E-03
   1.0500000000000000E+01  -2.4253768508923450E+00   5.9070809479474084E-03   5.1756311280587386E-01   1.0146089012734894E-03
   1.0555555555555555E+01  -2.3967058567338784E+00   5.8407043992513390E-03   5.1148127790093567E-01   1.3151441372830524E-03
   1.0611111111111111E+01  -2.3685040551738359E+00   5.7897744494096433E-03   5.0461249758932269E-01   5.4354491733276936E-05
   1.0666666666666666E+01  -2.3406452277311378E+00   5.7818696555668302E-03   4.9744008677823404E-01   7.5894979842307036E-04
   1.0722222222222221E+01  -2.3131880840601555E+00   5.7608497332687731E-03   4.8985375188610636E-01   4.1162843292953731E-04
   1.0777777777777779E+01  -2.2862136287596133E+00   5.7135607293537071E-03   4.8417981412216304E-01   5.0882845867789830E-04
   1.0833333333333334E+01  -2.2595906958279186E+00   5.7369237089223745E-03   4.7498824123994243E-01   5.6782594742616551E-04
   1.0888888888888889E+01  -2.2333713885409177E+00   5.7277593269207620E-03   4.6791638042689743E-01   4.9949987155943848E-04
   1.0944444444444445E+01  -2.2075955992520653E+00   5.7558876037925762E-03   4.6005156839398975E-01   2.8177823962160733E-04
   1.1000000000000000E+01  -2.1821507963374502E+00   5.7469250912905506E-03   4.5372467680140627E-01   3.0224799263998129E-04
   1.1055555555555555E+01  -2.1572165149722626E+00   5.7518237234184411E-03   4.4591178340946969E-01   2.7512164591538544E-04
