 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.437994E+00 0.216375E+00 0.666413E-01 0.525532E+00
   1 0.818421E+01 0.412975E+00 0.194999E+00 0.558029E-01 0.510818E+00
   1 0.836842E+01 0.386155E+00 0.173096E+00 0.454958E-01 0.493852E+00
   1 0.855263E+01 0.359950E+00 0.152841E+00 0.365920E-01 0.477866E+00
   1 0.873684E+01 0.334886E+00 0.134384E+00 0.291142E-01 0.462615E+00
   1 0.892105E+01 0.312826E+00 0.119156E+00 0.235269E-01 0.447651E+00
   1 0.910526E+01 0.292777E+00 0.105999E+00 0.191200E-01 0.432761E+00
   1 0.928947E+01 0.275590E+00 0.954784E-01 0.159223E-01 0.417798E+00
   1 0.947368E+01 0.258325E+00 0.853830E-01 0.130609E-01 0.402817E+00
   1 0.965789E+01 0.245496E+00 0.781469E-01 0.110821E-01 0.395112E+00
   1 0.984211E+01 0.232434E+00 0.712724E-01 0.947354E-02 0.378347E+00
   1 0.100263E+02 0.220612E+00 0.653421E-01 0.812897E-02 0.365358E+00
   1 0.102105E+02 0.211061E+00 0.607656E-01 0.712538E-02 0.356763E+00
   1 0.103947E+02 0.201532E+00 0.563729E-01 0.628011E-02 0.341274E+00
   1 0.105789E+02 0.193632E+00 0.527669E-01 0.556077E-02 0.334281E+00
   1 0.107632E+02 0.187570E+00 0.500021E-01 0.506804E-02 0.324319E+00
   1 0.109474E+02 0.180381E+00 0.471120E-01 0.456415E-02 0.314550E+00
   1 0.111316E+02 0.173698E+00 0.445922E-01 0.418047E-02 0.299212E+00
   1 0.113158E+02 0.167759E+00 0.422132E-01 0.377150E-02 0.294501E+00
   1 0.115000E+02 0.162649E+00 0.404019E-01 0.352813E-02 0.279525E+00
   2 0.800000E+01 0.993538E+00 0.100671E+01 0.109166E+01 0.640949E+00
   2 0.818421E+01 0.964093E+00 0.948950E+00 0.973629E+00 0.639599E+00
   2 0.836842E+01 0.938188E+00 0.899523E+00 0.877965E+00 0.638314E+00
   2 0.855263E+01 0.909254E+00 0.845894E+00 0.779423E+00 0.636905E+00
   2 0.873684E+01 0.882585E+00 0.798044E+00 0.696936E+00 0.635230E+00
   2 0.892105E+01 0.853649E+00 0.747634E+00 0.614784E+00 0.633374E+00
   2 0.910526E+01 0.826582E+00 0.702034E+00 0.544829E+00 0.631513E+00
   2 0.928947E+01 0.798198E+00 0.655949E+00 0.478891E+00 0.628999E+00
   2 0.947368E+01 0.769401E+00 0.610773E+00 0.418111E+00 0.626397E+00
   2 0.965789E+01 0.742016E+00 0.569265E+00 0.365861E+00 0.623673E+00
   2 0.984211E+01 0.713145E+00 0.527453E+00 0.317221E+00 0.619921E+00
   2 0.100263E+02 0.684658E+00 0.487611E+00 0.273658E+00 0.616345E+00
   2 0.102105E+02 0.654446E+00 0.447390E+00 0.233453E+00 0.611217E+00
   2 0.103947E+02 0.624960E+00 0.409761E+00 0.198524E+00 0.605877E+00
   2 0.105789E+02 0.595594E+00 0.373818E+00 0.167569E+00 0.600285E+00
   2 0.107632E+02 0.566506E+00 0.339863E+00 0.140571E+00 0.594336E+00
   2 0.109474E+02 0.539306E+00 0.309476E+00 0.118337E+00 0.588145E+00
   2 0.111316E+02 0.512695E+00 0.281017E+00 0.989332E-01 0.582404E+00
   2 0.113158E+02 0.487694E+00 0.255437E+00 0.828601E-01 0.576692E+00
   2 0.115000E+02 0.465521E+00 0.233657E+00 0.701983E-01 0.571406E+00
   3 0.800000E+01 -.273065E-01 0.250369E-01 0.185577E-02 0.131665E-01
   3 0.818421E+01 -.258834E-01 0.242098E-01 0.175544E-02 0.165068E-02
   3 0.836842E+01 -.229501E-01 0.234836E-01 0.162918E-02 0.152617E-01
   3 0.855263E+01 -.195758E-01 0.224189E-01 0.150512E-02 0.179549E-02
   3 0.873684E+01 -.172618E-01 0.212685E-01 0.135240E-02 0.342234E-02
   3 0.892105E+01 -.137637E-01 0.201191E-01 0.121099E-02 0.275526E-02
   3 0.910526E+01 -.113210E-01 0.193394E-01 0.112326E-02 -.108554E-02
   3 0.928947E+01 -.100451E-01 0.183601E-01 0.101877E-02 -.741351E-02
   3 0.947368E+01 -.740512E-02 0.175206E-01 0.933004E-03 -.131323E-01
   3 0.965789E+01 -.583888E-02 0.168997E-01 0.867312E-03 -.122680E-01
   3 0.984211E+01 -.460176E-02 0.162702E-01 0.792114E-03 0.257668E-02
   3 0.100263E+02 -.402208E-02 0.159418E-01 0.771686E-03 -.121540E-01
   3 0.102105E+02 -.297072E-02 0.154599E-01 0.719262E-03 -.312221E-02
   3 0.103947E+02 -.167296E-02 0.149292E-01 0.670861E-03 -.331457E-02
   3 0.105789E+02 -.175408E-02 0.147556E-01 0.659796E-03 -.101179E-01
   3 0.107632E+02 -.117712E-02 0.142873E-01 0.617479E-03 -.833148E-02
   3 0.109474E+02 -.623040E-03 0.140235E-01 0.590979E-03 -.170296E-02
   3 0.111316E+02 -.638080E-03 0.139128E-01 0.581345E-03 -.111535E-02
   3 0.113158E+02 0.116800E-03 0.136092E-01 0.563117E-03 -.134656E-01
   3 0.115000E+02 -.232640E-03 0.133368E-01 0.537165E-03 -.665947E-02
   4 0.800000E+01 0.160094E+01 0.258038E+01 0.683630E+01 0.657759E+00
   4 0.818421E+01 0.156743E+01 0.247467E+01 0.629874E+01 0.657155E+00
   4 0.836842E+01 0.153157E+01 0.236384E+01 0.575773E+01 0.656525E+00
   4 0.855263E+01 0.149282E+01 0.224726E+01 0.521713E+01 0.655646E+00
   4 0.873684E+01 0.145166E+01 0.212648E+01 0.468353E+01 0.654754E+00
   4 0.892105E+01 0.140960E+01 0.200673E+01 0.418388E+01 0.653676E+00
   4 0.910526E+01 0.136408E+01 0.188084E+01 0.368743E+01 0.652545E+00
   4 0.928947E+01 0.131686E+01 0.175479E+01 0.322300E+01 0.651111E+00
   4 0.947368E+01 0.126979E+01 0.163364E+01 0.280654E+01 0.649461E+00
   4 0.965789E+01 0.121899E+01 0.150776E+01 0.240337E+01 0.647602E+00
   4 0.984211E+01 0.116862E+01 0.138780E+01 0.204740E+01 0.645656E+00
   4 0.100263E+02 0.111673E+01 0.126951E+01 0.172415E+01 0.643399E+00
   4 0.102105E+02 0.106447E+01 0.115588E+01 0.144005E+01 0.640721E+00
   4 0.103947E+02 0.101230E+01 0.104757E+01 0.119220E+01 0.637876E+00
   4 0.105789E+02 0.961137E+00 0.946517E+00 0.980964E+00 0.635015E+00
   4 0.107632E+02 0.910697E+00 0.851857E+00 0.801594E+00 0.631786E+00
   4 0.109474E+02 0.862910E+00 0.766529E+00 0.654460E+00 0.628717E+00
   4 0.111316E+02 0.819453E+00 0.692703E+00 0.538568E+00 0.625867E+00
   4 0.113158E+02 0.779986E+00 0.628679E+00 0.446180E+00 0.623703E+00
   4 0.115000E+02 0.743764E+00 0.572466E+00 0.371963E+00 0.621662E+00
   5 0.800000E+01 -.272218E+01 0.742532E+01 0.555805E+02 0.663975E+00
   5 0.818421E+01 -.266665E+01 0.712687E+01 0.512419E+02 0.663716E+00
   5 0.836842E+01 -.260887E+01 0.682262E+01 0.469951E+02 0.663467E+00
   5 0.855263E+01 -.255016E+01 0.652042E+01 0.429606E+02 0.663180E+00
   5 0.873684E+01 -.249024E+01 0.621898E+01 0.391136E+02 0.662892E+00
   5 0.892105E+01 -.242878E+01 0.591750E+01 0.354529E+02 0.662515E+00
   5 0.910526E+01 -.236754E+01 0.562428E+01 0.320583E+02 0.662180E+00
   5 0.928947E+01 -.230398E+01 0.532802E+01 0.288049E+02 0.661769E+00
   5 0.947368E+01 -.224026E+01 0.503909E+01 0.257999E+02 0.661317E+00
   5 0.965789E+01 -.217344E+01 0.474487E+01 0.229105E+02 0.660793E+00
   5 0.984211E+01 -.210679E+01 0.446028E+01 0.202793E+02 0.660214E+00
   5 0.100263E+02 -.203989E+01 0.418354E+01 0.178741E+02 0.659579E+00
   5 0.102105E+02 -.197188E+01 0.391136E+01 0.156573E+02 0.658854E+00
   5 0.103947E+02 -.190356E+01 0.364732E+01 0.136479E+02 0.658023E+00
   5 0.105789E+02 -.183314E+01 0.338465E+01 0.117823E+02 0.657167E+00
   5 0.107632E+02 -.176449E+01 0.313831E+01 0.101595E+02 0.656158E+00
   5 0.109474E+02 -.169418E+01 0.289574E+01 0.867854E+01 0.655010E+00
   5 0.111316E+02 -.162424E+01 0.266409E+01 0.737172E+01 0.653781E+00
   5 0.113158E+02 -.155481E+01 0.244369E+01 0.622636E+01 0.652447E+00
   5 0.115000E+02 -.148503E+01 0.223191E+01 0.521731E+01 0.650882E+00
   6 0.800000E+01 0.643422E-01 0.247932E-01 0.180274E-02 0.224326E-01
   6 0.818421E+01 0.646566E-01 0.246562E-01 0.177835E-02 0.249129E-01
   6 0.836842E+01 0.632846E-01 0.243133E-01 0.173422E-02 0.221006E-01
   6 0.855263E+01 0.624080E-01 0.241788E-01 0.171368E-02 0.228999E-01
   6 0.873684E+01 0.589455E-01 0.234762E-01 0.163990E-02 0.815934E-02
   6 0.892105E+01 0.557762E-01 0.229909E-01 0.156953E-02 0.102295E-01
   6 0.910526E+01 0.520416E-01 0.223868E-01 0.147823E-02 0.168085E-01
   6 0.928947E+01 0.471662E-01 0.215427E-01 0.137526E-02 0.122106E-01
   6 0.947368E+01 0.442182E-01 0.210683E-01 0.131914E-02 0.937122E-02
   6 0.965789E+01 0.399115E-01 0.202442E-01 0.124064E-02 -.907852E-02
   6 0.984211E+01 0.359952E-01 0.193244E-01 0.112988E-02 -.854455E-02
   6 0.100263E+02 0.330683E-01 0.187919E-01 0.106087E-02 -.138578E-02
   6 0.102105E+02 0.300264E-01 0.181090E-01 0.982340E-03 0.149542E-02
   6 0.103947E+02 0.263129E-01 0.174515E-01 0.928070E-03 -.157716E-01
   6 0.105789E+02 0.239966E-01 0.168488E-01 0.850416E-03 0.144015E-02
   6 0.107632E+02 0.221658E-01 0.162727E-01 0.802701E-03 -.104492E-01
   6 0.109474E+02 0.209782E-01 0.158638E-01 0.757169E-03 -.289213E-02
   6 0.111316E+02 0.192629E-01 0.154151E-01 0.725415E-03 -.175958E-01
   6 0.113158E+02 0.176168E-01 0.149603E-01 0.672600E-03 -.174171E-02
   6 0.115000E+02 0.169522E-01 0.147216E-01 0.651117E-03 -.144522E-02
   7 0.800000E+01 -.188830E+01 0.358286E+01 0.130816E+02 0.660312E+00
   7 0.818421E+01 -.184686E+01 0.342819E+01 0.119888E+02 0.659965E+00
   7 0.836842E+01 -.180385E+01 0.327160E+01 0.109341E+02 0.659480E+00
   7 0.855263E+01 -.176008E+01 0.311586E+01 0.993130E+01 0.659021E+00
   7 0.873684E+01 -.171558E+01 0.296160E+01 0.898778E+01 0.658430E+00
   7 0.892105E+01 -.167039E+01 0.280886E+01 0.809795E+01 0.657868E+00
   7 0.910526E+01 -.162388E+01 0.265598E+01 0.725450E+01 0.657204E+00
   7 0.928947E+01 -.157604E+01 0.250327E+01 0.645899E+01 0.656420E+00
   7 0.947368E+01 -.152804E+01 0.235460E+01 0.572861E+01 0.655574E+00
