 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.302061E+00 0.286439E+00 0.416495E+00 0.919323E-02 -.410064E+01 -.404667E+01 0.865219E-01 0.997186E+00
   1 0.805556E+01 0.297005E+00 0.279889E+00 0.408368E+00 0.987418E-02 -.406414E+01 -.400142E+01 0.831282E-01 0.996485E+00
   1 0.811111E+01 0.291793E+00 0.274145E+00 0.400690E+00 0.998786E-02 -.403217E+01 -.394116E+01 0.799937E-01 0.996118E+00
   1 0.816667E+01 0.286279E+00 0.269052E+00 0.393250E+00 0.956639E-02 -.399835E+01 -.393799E+01 0.770238E-01 0.996158E+00
   1 0.822222E+01 0.280774E+00 0.263740E+00 0.385686E+00 0.927519E-02 -.396635E+01 -.388203E+01 0.740511E-01 0.996093E+00
   1 0.827778E+01 0.275286E+00 0.258836E+00 0.378410E+00 0.878613E-02 -.393337E+01 -.385380E+01 0.712539E-01 0.996213E+00
   1 0.833333E+01 0.269962E+00 0.253618E+00 0.371042E+00 0.855747E-02 -.389648E+01 -.379592E+01 0.684670E-01 0.996110E+00
   1 0.838889E+01 0.264913E+00 0.248165E+00 0.363709E+00 0.859289E-02 -.386565E+01 -.378759E+01 0.657423E-01 0.995747E+00
   1 0.844444E+01 0.260123E+00 0.242724E+00 0.356575E+00 0.874919E-02 -.382745E+01 -.374490E+01 0.631382E-01 0.995222E+00
   1 0.850000E+01 0.255206E+00 0.237387E+00 0.349402E+00 0.877732E-02 -.380123E+01 -.373503E+01 0.605827E-01 0.994780E+00
   1 0.855556E+01 0.250561E+00 0.231963E+00 0.342369E+00 0.897429E-02 -.376005E+01 -.366702E+01 0.581209E-01 0.994075E+00
   1 0.861111E+01 0.246023E+00 0.226539E+00 0.335427E+00 0.920764E-02 -.372590E+01 -.363881E+01 0.557339E-01 0.993223E+00
   1 0.866667E+01 0.241778E+00 0.220944E+00 0.328594E+00 0.964038E-02 -.368854E+01 -.363038E+01 0.534193E-01 0.991924E+00
   1 0.872222E+01 0.237440E+00 0.215420E+00 0.321778E+00 0.997207E-02 -.366668E+01 -.360313E+01 0.511492E-01 0.990587E+00
   1 0.877778E+01 0.233461E+00 0.209329E+00 0.314882E+00 0.106856E-01 -.362508E+01 -.355741E+01 0.488701E-01 0.988189E+00
   1 0.883333E+01 0.229568E+00 0.203192E+00 0.308055E+00 0.114143E-01 -.360191E+01 -.351843E+01 0.466464E-01 0.985251E+00
   1 0.888889E+01 0.225623E+00 0.196577E+00 0.300960E+00 0.122630E-01 -.355493E+01 -.347452E+01 0.443523E-01 0.981247E+00
   1 0.894444E+01 0.221875E+00 0.189143E+00 0.293631E+00 0.134535E-01 -.352785E+01 -.346411E+01 0.419661E-01 0.974951E+00
   1 0.900000E+01 0.217966E+00 0.181860E+00 0.286363E+00 0.144358E-01 -.349525E+01 -.343893E+01 0.396393E-01 0.967907E+00
   1 0.905556E+01 0.214332E+00 0.173314E+00 0.278644E+00 0.159005E-01 -.346427E+01 -.335250E+01 0.371466E-01 0.956200E+00
   1 0.911111E+01 0.210618E+00 0.165214E+00 0.271138E+00 0.170642E-01 -.341926E+01 -.337660E+01 0.347969E-01 0.943288E+00
   1 0.916667E+01 0.206868E+00 0.156528E+00 0.263350E+00 0.182934E-01 -.338523E+01 -.331572E+01 0.323805E-01 0.926104E+00
   1 0.922222E+01 0.202948E+00 0.147635E+00 0.255430E+00 0.193918E-01 -.335117E+01 -.325114E+01 0.299621E-01 0.905206E+00
   1 0.927778E+01 0.199192E+00 0.138090E+00 0.247353E+00 0.206085E-01 -.331553E+01 -.324581E+01 0.275066E-01 0.876936E+00
   1 0.933333E+01 0.195348E+00 0.128378E+00 0.239235E+00 0.216798E-01 -.328469E+01 -.318386E+01 0.250783E-01 0.842578E+00
   1 0.938889E+01 0.191375E+00 0.118922E+00 0.231107E+00 0.224821E-01 -.325343E+01 -.313433E+01 0.227587E-01 0.803883E+00
   1 0.944444E+01 0.187154E+00 0.109728E+00 0.222928E+00 0.229864E-01 -.321662E+01 -.315036E+01 0.205361E-01 0.761488E+00
   1 0.950000E+01 0.182878E+00 0.101354E+00 0.215136E+00 0.231715E-01 -.317978E+01 -.309848E+01 0.185354E-01 0.719062E+00
