 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.297037E+00 0.280940E+00 0.410446E+00 0.930343E-02 -.417857E+01 -.383483E+01 0.834496E-01 0.996902E+00
   1 0.818421E+01 0.285585E+00 0.260588E+00 0.388518E+00 0.136527E-01 -.401612E+01 -.370964E+01 0.744199E-01 0.991656E+00
   1 0.836842E+01 0.273388E+00 0.241047E+00 0.366775E+00 0.166373E-01 -.389948E+01 -.367779E+01 0.658993E-01 0.984315E+00
   1 0.855263E+01 0.260106E+00 0.221936E+00 0.344733E+00 0.183996E-01 -.384036E+01 -.354214E+01 0.577269E-01 0.975231E+00
   1 0.873684E+01 0.244880E+00 0.204611E+00 0.322561E+00 0.181004E-01 -.367997E+01 -.341291E+01 0.501052E-01 0.968406E+00
   1 0.892105E+01 0.227680E+00 0.188802E+00 0.300113E+00 0.161923E-01 -.360911E+01 -.328066E+01 0.429865E-01 0.965743E+00
   1 0.910526E+01 0.208824E+00 0.173779E+00 0.276925E+00 0.134084E-01 -.346500E+01 -.315545E+01 0.362892E-01 0.966996E+00
   1 0.928947E+01 0.189112E+00 0.160278E+00 0.254145E+00 0.100745E-01 -.340225E+01 -.304214E+01 0.303104E-01 0.973124E+00
   1 0.947368E+01 0.168062E+00 0.146625E+00 0.230155E+00 0.674590E-02 -.326529E+01 -.280311E+01 0.246421E-01 0.981609E+00
   1 0.965789E+01 0.147757E+00 0.133683E+00 0.206867E+00 0.396097E-02 -.316184E+01 -.287687E+01 0.197527E-01 0.990047E+00
   1 0.984211E+01 0.129326E+00 0.120732E+00 0.184741E+00 0.214884E-02 -.307600E+01 -.278148E+01 0.156138E-01 0.995287E+00
   1 0.100263E+02 0.111812E+00 0.108220E+00 0.163495E+00 0.790195E-03 -.293894E+01 -.256088E+01 0.121003E-01 0.998935E+00
   1 0.102105E+02 0.968744E-01 0.960752E-01 0.144164E+00 0.154200E-03 -.288806E+01 -.256604E+01 0.930722E-02 0.999931E+00
   1 0.103947E+02 0.832823E-01 0.842456E-01 0.126070E+00 -.161375E-03 -.279635E+01 -.257521E+01 0.701617E-02 0.999868E+00
   1 0.105789E+02 0.709533E-01 0.726239E-01 0.108881E+00 -.239866E-03 -.267734E+01 -.223485E+01 0.515291E-02 0.999459E+00
   1 0.107632E+02 0.605414E-01 0.626749E-01 0.941640E-01 -.262873E-03 -.257672E+01 -.237757E+01 0.379443E-02 0.998802E+00
   1 0.109474E+02 0.523205E-01 0.530701E-01 0.810975E-01 -.789987E-04 -.247759E+01 -.213145E+01 0.277666E-02 0.999798E+00
   1 0.111316E+02 0.450379E-01 0.454741E-01 0.700611E-01 -.394777E-04 -.238414E+01 -.202286E+01 0.204806E-02 0.999907E+00
   1 0.113158E+02 0.398533E-01 0.397557E-01 0.618688E-01 0.776904E-05 -.230325E+01 -.200369E+01 0.158440E-02 0.999994E+00
   1 0.115000E+02 0.358109E-01 0.348654E-01 0.551216E-01 0.668294E-04 -.219411E+01 -.178411E+01 0.124856E-02 0.999284E+00
   2 0.800000E+01 0.166139E+00 0.414570E+00 0.449647E+00 -.144266E+00 -.403655E+01 -.373119E+01 0.688762E-01 0.476916E+00
   2 0.818421E+01 0.140675E+00 0.399023E+00 0.427071E+00 -.139430E+00 -.391134E+01 -.349826E+01 0.561324E-01 0.393313E+00
   2 0.836842E+01 0.115310E+00 0.382346E+00 0.403610E+00 -.132892E+00 -.381010E+01 -.349063E+01 0.440883E-01 0.305681E+00
   2 0.855263E+01 0.936261E-01 0.364482E+00 0.380229E+00 -.124082E+00 -.371069E+01 -.330431E+01 0.341251E-01 0.232273E+00
   2 0.873684E+01 0.766925E-01 0.344542E+00 0.356273E+00 -.112827E+00 -.362178E+01 -.305502E+01 0.264238E-01 0.179919E+00
   2 0.892105E+01 0.639223E-01 0.323095E+00 0.332088E+00 -.100304E+00 -.343790E+01 -.304298E+01 0.206530E-01 0.144995E+00
   2 0.910526E+01 0.545444E-01 0.300359E+00 0.307547E+00 -.872404E-01 -.339215E+01 -.301032E+01 0.163829E-01 0.123623E+00
   2 0.928947E+01 0.470249E-01 0.276142E+00 0.282088E+00 -.740433E-01 -.320180E+01 -.292994E+01 0.129856E-01 0.109551E+00
   2 0.947368E+01 0.412823E-01 0.252511E+00 0.257619E+00 -.620575E-01 -.312618E+01 -.293435E+01 0.104242E-01 0.101418E+00
   2 0.965789E+01 0.365719E-01 0.229462E+00 0.233949E+00 -.513152E-01 -.302006E+01 -.265764E+01 0.839187E-02 0.966377E-01
   2 0.984211E+01 0.328304E-01 0.207686E+00 0.211767E+00 -.420556E-01 -.295280E+01 -.254804E+01 0.681841E-02 0.951394E-01
   2 0.100263E+02 0.298059E-01 0.186717E+00 0.190576E+00 -.339747E-01 -.283638E+01 -.237240E+01 0.556525E-02 0.969262E-01
   2 0.102105E+02 0.273451E-01 0.166504E+00 0.170285E+00 -.269758E-01 -.272662E+01 -.245502E+01 0.455306E-02 0.102295E+00
   2 0.103947E+02 0.252485E-01 0.146649E+00 0.150494E+00 -.208685E-01 -.257830E+01 -.218424E+01 0.370267E-02 0.111841E+00
