# Temperature =   0.8000000000000000E+01
# disorder configuration = 1
# stripe magnitudes =   0.2970367674999996E+00   0.2809402324999994E+00
# expected mean locnem =  -0.3721370803878049E-01
# measured mean locnem =   0.2295490000000000E-02
# ix iy iz isite occu <s(isite)> <locnem(isite)>
     0      0      0      0   1  -0.3624000000E-01   0.3628260000E+01
     1      0      0      1   1  -0.3094000000E-01   0.3164620000E+01
     2      0      0      2   1  -0.2416000000E-01   0.1986720000E+01
     3      0      0      3   1  -0.9300000000E-02   0.2238400000E+00
     4      0      0      4   1  -0.7440000000E-02  -0.1496420000E+01
     5      0      0      5   1   0.7620000000E-02  -0.2106560000E+01
     6      0      0      6   1  -0.9360000000E-02  -0.1580900000E+01
     7      0      0      7   1   0.5620000000E-02  -0.1146380000E+01
     8      0      0      8   1  -0.4820000000E-02  -0.8680000000E+00
     9      0      0      9   1   0.2360000000E-02  -0.9549200000E+00
    10      0      0     10   1  -0.1912000000E-01  -0.1017400000E+00
    11      0      0     11   1  -0.3044000000E-01   0.2419140000E+01
    12      0      0     12   1  -0.3684000000E-01   0.3333840000E+01
    13      0      0     13   1  -0.3616000000E-01   0.3515180000E+01
    14      0      0     14   1  -0.3660000000E-01   0.3300420000E+01
    15      0      0     15   1  -0.3216000000E-01   0.2626620000E+01
    16      0      0     16   1  -0.3212000000E-01   0.2474340000E+01
    17      0      0     17   1  -0.3490000000E-01   0.2631420000E+01
    18      0      0     18   1  -0.3614000000E-01   0.2966300000E+01
    19      0      0     19   1  -0.3744000000E-01   0.3596440000E+01
     0      1      0     20   1   0.3852000000E-01   0.3750060000E+01
     1      1      0     21   1   0.3642000000E-01   0.3577220000E+01
     2      1      0     22   1   0.3096000000E-01   0.2953960000E+01
     3      1      0     23   1   0.2212000000E-01   0.2015780000E+01
     4      1      0     24   1   0.9740000000E-02   0.7869000000E+00
     5      1      0     25   1   0.1312000000E-01  -0.8091000000E+00
     6      1      0     26   1  -0.5000000000E-02  -0.1002900000E+01
     7      1      0     27   1   0.8360000000E-02  -0.4538000000E+00
     8      1      0     28   1   0.3600000000E-02   0.2225600000E+00
     9      1      0     29   1   0.8080000000E-02  -0.5934000000E-01
    10      1      0     30   1   0.1774000000E-01   0.9473000000E+00
    11      1      0     31   1   0.3196000000E-01   0.2814680000E+01
    12      1      0     32   1   0.3400000000E-01   0.3481600000E+01
    13      1      0     33   1   0.3606000000E-01   0.3711400000E+01
    14      1      0     34   1   0.3648000000E-01   0.3529400000E+01
    15      1      0     35   1   0.3236000000E-01   0.2921580000E+01
    16      1      0     36   1   0.3222000000E-01   0.2755320000E+01
    17      1      0     37   1   0.3536000000E-01   0.3150200000E+01
    18      1      0     38   1   0.3410000000E-01   0.3351320000E+01
    19      1      0     39   1   0.3772000000E-01   0.3641280000E+01
     0      2      0     40   1  -0.3840000000E-01   0.3813760000E+01
     1      2      0     41   1  -0.3680000000E-01   0.3787180000E+01
     2      2      0     42   1  -0.3362000000E-01   0.3369260000E+01
     3      2      0     43   1  -0.2454000000E-01   0.2204820000E+01
     4      2      0     44   1  -0.2126000000E-01   0.8761400000E+00
     5      2      0     45   1  -0.5800000000E-03  -0.1545400000E+00
     6      2      0     46   1  -0.6940000000E-02  -0.5462800000E+00
     7      2      0     47   1   0.4300000000E-02  -0.7386400000E+00
     8      2      0     48   1  -0.1214000000E-01  -0.7428000000E-01
     9      2      0     49   1  -0.4040000000E-02  -0.6366000000E+00
    10      2      0     50   1  -0.1958000000E-01   0.8487800000E+00
    11      2      0     51   1  -0.3034000000E-01   0.2472240000E+01
    12      2      0     52   1  -0.3142000000E-01   0.3001260000E+01
    13      2      0     53   1  -0.3604000000E-01   0.3360340000E+01
    14      2      0     54   1  -0.3526000000E-01   0.3019000000E+01
    15      2      0     55   1  -0.2876000000E-01   0.2169400000E+01
    16      2      0     56   1  -0.2908000000E-01   0.2147840000E+01
    17      2      0     57   1  -0.2578000000E-01   0.2378860000E+01
    18      2      0     58   1  -0.2638000000E-01   0.2582660000E+01
    19      2      0     59   1  -0.3326000000E-01   0.3454580000E+01
     0      3      0     60   1   0.3662000000E-01   0.3783660000E+01
     1      3      0     61   1   0.3742000000E-01   0.3813080000E+01
     2      3      0     62   1   0.3560000000E-01   0.3465280000E+01
     3      3      0     63   1   0.2754000000E-01   0.1861760000E+01
     4      3      0     64   1  -0.6960000000E-02  -0.6307000000E+00
     5      3      0     65   1   0.1622000000E-01  -0.1637240000E+01
     6      3      0     66   1  -0.1048000000E-01  -0.1699920000E+01
     7      3      0     67   1   0.1200000000E-01  -0.1750400000E+01
     8      3      0     68   1  -0.1500000000E-02  -0.1527300000E+01
     9      3      0     69   1   0.1040000000E-01  -0.1341920000E+01
    10      3      0     70   1   0.2270000000E-01   0.1311540000E+01
    11      3      0     71   1   0.2984000000E-01   0.2788640000E+01
    12      3      0     72   1   0.3208000000E-01   0.3285200000E+01
    13      3      0     73   1   0.3444000000E-01   0.3352440000E+01
    14      3      0     74   1   0.3236000000E-01   0.2677120000E+01
    15      3      0     75   1   0.2306000000E-01   0.1715420000E+01
    16      3      0     76   1   0.2236000000E-01   0.2143820000E+01
    17      3      0     77   1   0.2416000000E-01   0.2305040000E+01
    18      3      0     78   1   0.2648000000E-01   0.2518180000E+01
    19      3      0     79   1   0.3572000000E-01   0.3358000000E+01
     0      4      0     80   1  -0.3760000000E-01   0.3609320000E+01
     1      4      0     81   1  -0.3786000000E-01   0.3769540000E+01
     2      4      0     82   1  -0.3798000000E-01   0.3624580000E+01
     3      4      0     83   1  -0.2986000000E-01   0.2726360000E+01
     4      4      0     84   1  -0.1760000000E-01   0.3411400000E+00
     5      4      0     85   1   0.1550000000E-01  -0.1601100000E+01
     6      4      0     86   1  -0.1252000000E-01  -0.1982080000E+01
     7      4      0     87   1   0.1176000000E-01  -0.2267160000E+01
     8      4      0     88   1  -0.7720000000E-02  -0.2285320000E+01
     9      4      0     89   1   0.2320000000E-02  -0.1478500000E+01
    10      4      0     90   1  -0.2340000000E-01   0.7356200000E+00
    11      4      0     91   1  -0.2316000000E-01   0.2096700000E+01
    12      4      0     92   1  -0.3410000000E-01   0.3189100000E+01
    13      4      0     93   1  -0.3432000000E-01   0.3163320000E+01
    14      4      0     94   1  -0.2340000000E-01   0.1983600000E+01
    15      4      0     95   1  -0.8460000000E-02   0.8142000000E+00
    16      4      0     96   1  -0.2824000000E-01   0.2109320000E+01
    17      4      0     97   1  -0.2994000000E-01   0.2786920000E+01
    18      4      0     98   1  -0.2764000000E-01   0.2681320000E+01
    19      4      0     99   1  -0.3152000000E-01   0.2817320000E+01
     0      5      0    100   1   0.3392000000E-01   0.3230740000E+01
     1      5      0    101   1   0.3706000000E-01   0.3593600000E+01
     2      5      0    102   1   0.3570000000E-01   0.3526740000E+01
     3      5      0    103   1   0.3244000000E-01   0.2952820000E+01
     4      5      0    104   1   0.2166000000E-01   0.1453800000E+01
     5      5      0    105   1   0.1552000000E-01  -0.2313800000E+00
     6      5      0    106   1  -0.9060000000E-02  -0.1027220000E+01
     7      5      0    107   1   0.9760000000E-02  -0.1677740000E+01
     8      5      0    108   1  -0.4540000000E-02  -0.1870840000E+01
     9      5      0    109   1   0.8180000000E-02  -0.1500000000E+01
