 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.309344E+00 0.295127E+00 0.428152E+00 0.859335E-02 -.418466E+01 -.392243E+01 0.912958E-01 0.997790E+00
   1 0.818421E+01 0.296839E+00 0.278028E+00 0.407582E+00 0.108139E-01 -.408123E+01 -.380657E+01 0.825297E-01 0.995726E+00
   1 0.836842E+01 0.284440E+00 0.258331E+00 0.385547E+00 0.141712E-01 -.396837E+01 -.371927E+01 0.734796E-01 0.990787E+00
   1 0.855263E+01 0.271359E+00 0.236735E+00 0.361975E+00 0.175921E-01 -.386245E+01 -.362496E+01 0.642402E-01 0.981597E+00
   1 0.873684E+01 0.257288E+00 0.214942E+00 0.337571E+00 0.199971E-01 -.377468E+01 -.349173E+01 0.553020E-01 0.968346E+00
   1 0.892105E+01 0.242206E+00 0.195118E+00 0.313762E+00 0.205926E-01 -.365478E+01 -.339139E+01 0.472586E-01 0.954683E+00
   1 0.910526E+01 0.225692E+00 0.177401E+00 0.290099E+00 0.194654E-01 -.356261E+01 -.326485E+01 0.400380E-01 0.944206E+00
   1 0.928947E+01 0.205788E+00 0.162776E+00 0.266135E+00 0.158526E-01 -.344994E+01 -.312045E+01 0.334974E-01 0.946978E+00
   1 0.947368E+01 0.186369E+00 0.150589E+00 0.243989E+00 0.120564E-01 -.333097E+01 -.303340E+01 0.280651E-01 0.955898E+00
   1 0.965789E+01 0.166232E+00 0.139269E+00 0.221996E+00 0.823717E-02 -.319932E+01 -.291212E+01 0.231510E-01 0.969322E+00
   1 0.984211E+01 0.145182E+00 0.128423E+00 0.199823E+00 0.458546E-02 -.312251E+01 -.291082E+01 0.186446E-01 0.985104E+00
   1 0.100263E+02 0.126470E+00 0.118528E+00 0.179697E+00 0.194593E-02 -.302838E+01 -.273630E+01 0.149903E-01 0.995805E+00
   1 0.102105E+02 0.107590E+00 0.108079E+00 0.159280E+00 -.105542E-03 -.291641E+01 -.265326E+01 0.116282E-01 0.999979E+00
   1 0.103947E+02 0.904943E-01 0.968026E-01 0.139355E+00 -.118153E-02 -.282214E+01 -.247701E+01 0.876009E-02 0.995473E+00
   1 0.105789E+02 0.761267E-01 0.846363E-01 0.120568E+00 -.136803E-02 -.269491E+01 -.239011E+01 0.644308E-02 0.988855E+00
   1 0.107632E+02 0.637414E-01 0.716029E-01 0.102346E+00 -.106401E-02 -.259804E+01 -.233408E+01 0.456407E-02 0.986595E+00
   1 0.109474E+02 0.530331E-01 0.583973E-01 0.851004E-01 -.597740E-03 -.250927E+01 -.207780E+01 0.309699E-02 0.990773E+00
   1 0.111316E+02 0.447134E-01 0.476337E-01 0.711546E-01 -.269688E-03 -.241096E+01 -.219603E+01 0.212986E-02 0.996008E+00
   1 0.113158E+02 0.378849E-01 0.390611E-01 0.597134E-01 -.905067E-04 -.233791E+01 -.218004E+01 0.147983E-02 0.999066E+00
