 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.163077E+00 0.280662E+00 0.333476E+00 -.521769E-01 -.344288E+01 -.304422E+01 0.457695E-01 0.754776E+00
   1 0.818421E+01 0.142943E+00 0.257533E+00 0.304517E+00 -.458906E-01 -.334005E+01 -.291251E+01 0.368127E-01 0.720201E+00
   1 0.836842E+01 0.125425E+00 0.231508E+00 0.274165E+00 -.378644E-01 -.323037E+01 -.264576E+01 0.290368E-01 0.701698E+00
   1 0.855263E+01 0.109697E+00 0.205070E+00 0.243904E+00 -.300204E-01 -.314729E+01 -.268502E+01 0.224955E-01 0.691933E+00
   1 0.873684E+01 0.966389E-01 0.178529E+00 0.214774E+00 -.225334E-01 -.309690E+01 -.246364E+01 0.172528E-01 0.701039E+00
   1 0.892105E+01 0.853966E-01 0.155139E+00 0.188713E+00 -.167755E-01 -.297927E+01 -.241229E+01 0.132483E-01 0.713858E+00
   1 0.910526E+01 0.761334E-01 0.133863E+00 0.165256E+00 -.121231E-01 -.286772E+01 -.244282E+01 0.101915E-01 0.738690E+00
   1 0.928947E+01 0.684189E-01 0.115616E+00 0.144837E+00 -.868598E-02 -.275702E+01 -.222327E+01 0.791033E-02 0.768385E+00
   1 0.947368E+01 0.618341E-01 0.100737E+00 0.128029E+00 -.632457E-02 -.262266E+01 -.225740E+01 0.622901E-02 0.795083E+00
   1 0.965789E+01 0.560583E-01 0.888908E-01 0.114249E+00 -.475904E-02 -.254150E+01 -.213133E+01 0.498307E-02 0.814315E+00
   1 0.984211E+01 0.516132E-01 0.790501E-01 0.102893E+00 -.358499E-02 -.245897E+01 -.183892E+01 0.408003E-02 0.838213E+00
   1 0.100263E+02 0.473672E-01 0.706643E-01 0.929743E-01 -.274980E-02 -.237437E+01 -.192553E+01 0.334717E-02 0.855632E+00
   1 0.102105E+02 0.442296E-01 0.638573E-01 0.850855E-01 -.212150E-02 -.225754E+01 -.174823E+01 0.282438E-02 0.876384E+00
   1 0.103947E+02 0.412384E-01 0.580299E-01 0.781555E-01 -.166686E-02 -.223228E+01 -.172554E+01 0.239306E-02 0.891828E+00
   1 0.105789E+02 0.390206E-01 0.533860E-01 0.727260E-01 -.132746E-02 -.219253E+01 -.174195E+01 0.208315E-02 0.907839E+00
   1 0.107632E+02 0.371084E-01 0.492703E-01 0.679923E-01 -.105053E-02 -.207202E+01 -.148949E+01 0.182834E-02 0.923757E+00
   1 0.109474E+02 0.352944E-01 0.457723E-01 0.637452E-01 -.849411E-03 -.203165E+01 -.157718E+01 0.161551E-02 0.935355E+00
   1 0.111316E+02 0.338205E-01 0.429244E-01 0.603502E-01 -.698679E-03 -.198177E+01 -.144976E+01 0.145173E-02 0.945263E+00
   1 0.113158E+02 0.323916E-01 0.407152E-01 0.574870E-01 -.608514E-03 -.192594E+01 -.150745E+01 0.131883E-02 0.949466E+00
