 # ix iy layer isite phi
       0       0       0  -0.122153003500E+01
       1       0       0  -0.393263294343E+00
       2       0       0  -0.162424109690E+01
       3       0       0  -0.143715752079E+01
       4       0       0  -0.132865338137E+01
       5       0       0  -0.135371762024E+01
       6       0       0   0.687886719586E+00
       7       0       0  -0.276825168160E+00
       8       0       0  -0.205205934172E+00
       9       0       0   0.134185531082E+01
      10       0       0   0.138115142745E+01
      11       0       0   0.161723935329E+01
      12       0       0   0.123167942979E+01
      13       0       0   0.137815422380E+01
       0       1       0  -0.371985188898E+00
       1       1       0  -0.104904172922E+01
       2       1       0  -0.148978737094E+01
       3       1       0  -0.234708870875E+00
       4       1       0  -0.164256639248E+01
       5       1       0  -0.851819200508E+00
       6       1       0  -0.216527074509E+00
       7       1       0   0.323711068093E-01
       8       1       0  -0.130716645898E+01
       9       1       0   0.169137202831E+00
      10       1       0   0.724469258941E+00
      11       1       0   0.157525984081E+01
      12       1       0   0.162007946391E+01
      13       1       0   0.973054242122E+00
       0       2       0   0.905353688599E+00
       1       2       0  -0.747442596410E+00
       2       2       0  -0.689338859056E+00
       3       2       0   0.626240279532E-01
       4       2       0  -0.952096389886E+00
       5       2       0  -0.170962688001E+01
       6       2       0  -0.474607805271E-01
       7       2       0   0.174976797056E+00
       8       2       0  -0.657847756649E+00
       9       2       0  -0.264932890070E+00
      10       2       0   0.125226506595E+01
      11       2       0   0.135260263083E+01
      12       2       0   0.343790130700E+00
      13       2       0  -0.107903450445E+00
       0       3       0  -0.106436409717E+01
       1       3       0   0.190983020862E+00
       2       3       0  -0.521169427471E+00
       3       3       0  -0.330743351322E+00
       4       3       0  -0.134817251971E+01
       5       3       0  -0.720690712408E+00
       6       3       0  -0.128796206759E+01
       7       3       0   0.353997620098E+00
       8       3       0  -0.218438972311E+00
       9       3       0   0.416167275707E-01
      10       3       0   0.551910020866E+00
      11       3       0   0.412259878318E+00
      12       3       0  -0.444310919806E+00
      13       3       0   0.471789760961E+00
       0       4       0  -0.110080070029E+01
       1       4       0  -0.626224241666E+00
       2       4       0   0.160200815938E+01
       3       4       0   0.329978036105E+00
       4       4       0  -0.567514283937E+00
       5       4       0  -0.166610796219E+01
       6       4       0  -0.796359198220E+00
       7       4       0   0.263497333395E+00
       8       4       0  -0.682210151437E+00
       9       4       0  -0.136401738608E+01
      10       4       0  -0.107741630398E+00
      11       4       0  -0.157824360605E-01
      12       4       0  -0.205969065266E+00
      13       4       0   0.450867401385E-01
       0       5       0  -0.145651737490E+01
       1       5       0   0.114248420710E+01
       2       5       0   0.562192679680E+00
       3       5       0  -0.372496918917E+00
       4       5       0  -0.499654423687E+00
       5       5       0  -0.571855356631E+00
       6       5       0  -0.183889972198E+01
       7       5       0  -0.177762436030E+01
       8       5       0   0.242077253476E+00
       9       5       0  -0.625803200840E+00
      10       5       0  -0.130294302454E+01
      11       5       0  -0.420765416396E+00
      12       5       0  -0.200348947547E+00
      13       5       0   0.440275990982E+00
       0       6       0  -0.153447991739E+01
       1       6       0  -0.107612318851E+01
       2       6       0  -0.559872044724E-01
       3       6       0   0.105287935332E+01
       4       6       0  -0.370273475513E+00
       5       6       0   0.180964602012E+01
       6       6       0  -0.115309046238E+01
       7       6       0  -0.125803265811E+01
       8       6       0  -0.184067117065E+01
       9       6       0  -0.106379709239E+01
      10       6       0  -0.122052227248E+01
      11       6       0  -0.193187847411E+01
      12       6       0  -0.153780404576E+01
      13       6       0  -0.104002790309E+01
       0       7       0  -0.363453820214E+00
