# Temperature =   0.8000000000000000E+01
# disorder configuration = 1
# stripe magnitudes =   0.1508131195335381E-01   0.8646938046646845E+00
# expected mean locnem =   0.2989871719421012E+01
# measured mean locnem =   0.3131002711370262E+01
# ix iy iz isite occu <s(isite)> <locnem(isite)>
     0      0      0      0   1   0.9561800000E+00   0.3658200000E+01
     1      0      0      1   1   0.9330200000E+00   0.3595720000E+01
     2      0      0      2   1   0.9352000000E+00   0.3618520000E+01
     3      0      0      3   1   0.9595400000E+00   0.3709300000E+01
     4      0      0      4   1   0.9549400000E+00   0.3713460000E+01
     5      0      0      5   1   0.9531600000E+00   0.3696660000E+01
     6      0      0      6   1   0.9699800000E+00   0.3754280000E+01
     7      0      0      7   1   0.9519600000E+00   0.3707400000E+01
     8      0      0      8   1   0.9535400000E+00   0.3679840000E+01
     9      0      0      9   1   0.9411200000E+00   0.3515280000E+01
    10      0      0     10   1   0.9023800000E+00   0.3167820000E+01
    11      0      0     11   1   0.9525200000E+00   0.3497760000E+01
    12      0      0     12   1   0.9645000000E+00   0.3662780000E+01
    13      0      0     13   1   0.9439600000E+00   0.3528380000E+01
     0      1      0     14   1  -0.9512600000E+00   0.3578220000E+01
     1      1      0     15   1  -0.9634200000E+00   0.3720040000E+01
     2      1      0     16   1  -0.9803800000E+00   0.3807820000E+01
     3      1      0     17   1  -0.9868200000E+00   0.3863780000E+01
     4      1      0     18   1  -0.9783600000E+00   0.3804820000E+01
     5      1      0     19   1  -0.9487000000E+00   0.3684080000E+01
     6      1      0     20   1  -0.9589000000E+00   0.3722140000E+01
     7      1      0     21   1  -0.9733600000E+00   0.3785660000E+01
     8      1      0     22   1  -0.9816600000E+00   0.3831400000E+01
     9      1      0     23   1  -0.9791200000E+00   0.3800360000E+01
    10      1      0     24   1  -0.9637600000E+00   0.3698920000E+01
    11      1      0     25   1  -0.9689000000E+00   0.3731560000E+01
    12      1      0     26   1  -0.9533000000E+00   0.3589600000E+01
    13      1      0     27   1  -0.8511600000E+00   0.3232060000E+01
     0      2      0     28   1   0.9527400000E+00   0.3594260000E+01
     1      2      0     29   1   0.9761800000E+00   0.3800240000E+01
     2      2      0     30   1   0.9867800000E+00   0.3887780000E+01
     3      2      0     31   1   0.9891800000E+00   0.3910940000E+01
     4      2      0     32   1   0.9868000000E+00   0.3884020000E+01
     5      2      0     33   1   0.9749400000E+00   0.3801880000E+01
     6      2      0     34   1   0.9709400000E+00   0.3795820000E+01
     7      2      0     35   1   0.9833800000E+00   0.3855840000E+01
     8      2      0     36   1   0.9872200000E+00   0.3887140000E+01
     9      2      0     37   1   0.9826600000E+00   0.3852160000E+01
    10      2      0     38   1   0.9718000000E+00   0.3754640000E+01
    11      2      0     39   1   0.9588200000E+00   0.3645680000E+01
    12      2      0     40   1   0.9459200000E+00   0.3491660000E+01
    13      2      0     41   1   0.9085800000E+00   0.3299980000E+01
     0      3      0     42   1  -0.8976400000E+00   0.3360440000E+01
     1      3      0     43   1  -0.9756200000E+00   0.3763460000E+01
     2      3      0     44   1  -0.9876400000E+00   0.3894660000E+01
     3      3      0     45   1  -0.9889800000E+00   0.3912420000E+01
     4      3      0     46   1  -0.9869400000E+00   0.3898320000E+01
     5      3      0     47   1  -0.9822800000E+00   0.3863440000E+01
     6      3      0     48   1  -0.9810000000E+00   0.3831980000E+01
     7      3      0     49   1  -0.9804400000E+00   0.3808860000E+01
     8      3      0     50   1  -0.9838800000E+00   0.3854820000E+01
     9      3      0     51   1  -0.9735400000E+00   0.3771680000E+01
    10      3      0     52   1  -0.9403200000E+00   0.3577420000E+01
    11      3      0     53   1  -0.8839000000E+00   0.3261880000E+01
    12      3      0     54   1  -0.8134400000E+00   0.2767960000E+01
    13      3      0     55   1  -0.8202800000E+00   0.2959460000E+01
     0      4      0     56   1   0.9383600000E+00   0.3511380000E+01
     1      4      0     57   1   0.9789600000E+00   0.3811340000E+01
     2      4      0     58   1   0.9860400000E+00   0.3887500000E+01
     3      4      0     59   1   0.9885400000E+00   0.3905960000E+01
     4      4      0     60   1   0.9878600000E+00   0.3889600000E+01
     5      4      0     61   1   0.9836800000E+00   0.3818560000E+01
     6      4      0     62   1   0.9634800000E+00   0.3574300000E+01
     7      4      0     63   1   0.9270800000E+00   0.3398040000E+01
     8      4      0     64   1   0.9675400000E+00   0.3701800000E+01
     9      4      0     65   1   0.9514600000E+00   0.3654840000E+01
    10      4      0     66   1   0.9409400000E+00   0.3585920000E+01
    11      4      0     67   1   0.9070200000E+00   0.3193200000E+01
    12      4      0     68   1   0.6560600000E+00   0.2352080000E+01
    13      4      0     69   1   0.8610000000E+00   0.2980040000E+01
     0      5      0     70   1  -0.9565800000E+00   0.3699680000E+01
     1      5      0     71   1  -0.9747200000E+00   0.3791020000E+01
     2      5      0     72   1  -0.9789600000E+00   0.3837160000E+01
     3      5      0     73   1  -0.9832800000E+00   0.3840220000E+01
     4      5      0     74   1  -0.9729600000E+00   0.3697780000E+01
     5      5      0     75   1  -0.9357000000E+00   0.3317960000E+01
     6      5      0     76   1  -0.7905000000E+00   0.2505600000E+01
     7      5      0     77   1  -0.7302200000E+00   0.2558220000E+01
     8      5      0     78   1  -0.9343400000E+00   0.3353820000E+01
     9      5      0     79   1  -0.9313000000E+00   0.3504440000E+01
    10      5      0     80   1  -0.9711200000E+00   0.3733540000E+01
