 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9057
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9345361055201091E+00   3.6542245802612915E-02   6.1189550131805959E-01   2.9881411421096475E-03
   8.0555555555555554E+00  -3.9003682588494195E+00   3.6358045733324629E-02   6.1401232778323533E-01   1.0615332060156797E-03
   8.1111111111111107E+00  -3.8661768554396057E+00   3.6285481170235910E-02   6.1391366407849524E-01   1.7015196260688704E-03
   8.1666666666666661E+00  -3.8319767211994806E+00   3.6341937659230196E-02   6.1568147647085436E-01   1.3743055951431881E-03
   8.2222222222222214E+00  -3.7976987656905670E+00   3.6389602008453995E-02   6.1723912032653128E-01   1.7053986895454389E-03
   8.2777777777777786E+00  -3.7633849744808403E+00   3.6561314480604137E-02   6.1888986738862872E-01   2.4535396444668872E-03
   8.3333333333333339E+00  -3.7289843975659256E+00   3.6717826592045720E-02   6.1952892974934148E-01   3.7636354159898433E-03
   8.3888888888888893E+00  -3.6944227903666094E+00   3.6940098580834552E-02   6.2268987602226800E-01   3.9812356016936251E-03
   8.4444444444444446E+00  -3.6598490665420789E+00   3.7156194487661533E-02   6.2372346513530275E-01   5.2844150733278956E-03
   8.5000000000000000E+00  -3.6251985726880740E+00   3.7443548642948576E-02   6.2420054848967421E-01   5.2991877686418120E-03
   8.5555555555555554E+00  -3.5904942986667638E+00   3.7727105865639439E-02   6.2523256013740636E-01   6.7712438328855415E-03
   8.6111111111111107E+00  -3.5557226712373287E+00   3.8029851274019505E-02   6.2548827855000400E-01   5.6867967793402582E-03
   8.6666666666666661E+00  -3.5209366493856789E+00   3.8404226289594355E-02   6.2701565252494640E-01   6.0166514053862953E-03
   8.7222222222222214E+00  -3.4862096200235673E+00   3.8799985763697274E-02   6.2679031634959581E-01   8.8181384829123643E-03
   8.7777777777777786E+00  -3.4514292321221491E+00   3.9225525317692272E-02   6.2674163741465949E-01   7.5844194061755309E-03
   8.8333333333333339E+00  -3.4165703581819109E+00   3.9723802039045381E-02   6.2609311930504052E-01   9.9196029738168046E-03
   8.8888888888888893E+00  -3.3817637475527649E+00   4.0281826839951677E-02   6.2741035313366322E-01   1.0792991337936366E-02
   8.9444444444444446E+00  -3.3470543596616480E+00   4.0832416054461730E-02   6.2657686986344885E-01   1.0240827346316594E-02
   9.0000000000000000E+00  -3.3123599726889008E+00   4.1478965371776991E-02   6.2496735642186785E-01   1.2069949680674876E-02
   9.0555555555555554E+00  -3.2777252722509909E+00   4.2104247141734025E-02   6.2520335647727543E-01   1.2026018507808590E-02
   9.1111111111111107E+00  -3.2430555172390485E+00   4.2817987561811925E-02   6.2286717252634904E-01   1.2139101422137377E-02
   9.1666666666666661E+00  -3.2084985993076822E+00   4.3515061963470096E-02   6.2070643577500650E-01   1.2543294520537521E-02
   9.2222222222222214E+00  -3.1739559580870056E+00   4.4160217529762756E-02   6.1908084412915776E-01   1.1981978049828703E-02
   9.2777777777777786E+00  -3.1395482342060093E+00   4.4873003295316391E-02   6.1900848573643008E-01   1.2877236485058750E-02
   9.3333333333333339E+00  -3.1052687290381336E+00   4.5607385003593827E-02   6.1526266271252428E-01   1.2250186686069160E-02
   9.3888888888888893E+00  -3.0711184226382278E+00   4.6187208478071465E-02   6.1295222147127637E-01   1.0336342920790767E-02
   9.4444444444444446E+00  -3.0370801357380133E+00   4.6787364737413059E-02   6.1150214586956197E-01   1.0699699689825445E-02
   9.5000000000000000E+00  -3.0031281689471476E+00   4.7326755964425496E-02   6.1092890376398579E-01   8.9838896898948774E-03
   9.5555555555555554E+00  -2.9692364451365987E+00   4.7857508515582951E-02   6.0846237877344822E-01   8.5416115837402828E-03
   9.6111111111111107E+00  -2.9355705129221494E+00   4.8335415822927622E-02   6.0454621823808763E-01   7.8543796291135302E-03
   9.6666666666666661E+00  -2.9020882673554040E+00   4.8666447626620750E-02   5.9998419190644459E-01   4.9676974555242157E-03
   9.7222222222222214E+00  -2.8687822441176127E+00   4.8950543926964678E-02   5.9535864903451752E-01   4.6264615731887388E-03
   9.7777777777777786E+00  -2.8356810590521602E+00   4.9210719872017562E-02   5.9262630023726937E-01   3.7655349287202575E-03
   9.8333333333333339E+00  -2.8028513030597368E+00   4.9419872668974164E-02   5.8844329568769593E-01   2.3221056901130172E-03
   9.8888888888888893E+00  -2.7702359721745600E+00   4.9580490971768289E-02   5.8303153174961131E-01   2.2002151898220293E-03
   9.9444444444444446E+00  -2.7379751853805310E+00   4.9724312643300003E-02   5.7797851585414561E-01   1.9585864360383703E-03
   1.0000000000000000E+01  -2.7059391189122390E+00   4.9834364066885226E-02   5.7324954627466473E-01   2.3264450262408492E-03
   1.0055555555555555E+01  -2.6741954959522092E+00   4.9979607957420139E-02   5.6758219467197368E-01   2.3028096065351089E-03
   1.0111111111111111E+01  -2.6428494895199712E+00   5.0052458840513903E-02   5.6316982802743654E-01   1.1900431324259329E-03
   1.0166666666666666E+01  -2.6118273556346194E+00   5.0109974777763071E-02   5.5543675203066667E-01   1.6911761736100408E-03
   1.0222222222222221E+01  -2.5810959383435850E+00   5.0207217685117857E-02   5.4916528089138372E-01   2.1974602324836040E-03
   1.0277777777777779E+01  -2.5506619628618723E+00   5.0261001967470340E-02   5.4286043748145607E-01   2.0315282207682088E-04
   1.0333333333333334E+01  -2.5206145296458331E+00   5.0211320707423852E-02   5.3706833914104457E-01   5.2608090064781259E-06
   1.0388888888888889E+01  -2.4909673867185438E+00   5.0173295007487267E-02   5.3059287332805527E-01   2.0613116233152004E-03
   1.0444444444444445E+01  -2.4615576761600240E+00   5.0094407631873616E-02   5.2536728507327202E-01   1.6075090125957352E-03
   1.0500000000000000E+01  -2.4325610737079222E+00   4.9990829626353227E-02   5.1843673061052353E-01   3.1455887250942021E-03
   1.0555555555555555E+01  -2.4039228282492786E+00   4.9754888969153990E-02   5.1103579438322888E-01   4.1776253411084027E-03
   1.0611111111111111E+01  -2.3756156445808307E+00   4.9540838520051179E-02   5.0609438737311696E-01   5.0011380059492953E-03
   1.0666666666666666E+01  -2.3476875934515840E+00   4.9253898025337924E-02   4.9878752892460199E-01   4.2403202205875869E-03
   1.0722222222222221E+01  -2.3201302449388512E+00   4.8955235852328548E-02   4.9200186103264876E-01   5.1471620457639441E-03
