 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 -.827947E+00 0.693363E+00 0.502445E+00 0.651626E+00
   1 0.818421E+01 -.801821E+00 0.650719E+00 0.443558E+00 0.650826E+00
   1 0.836842E+01 -.775179E+00 0.608763E+00 0.389608E+00 0.649563E+00
   1 0.855263E+01 -.747464E+00 0.566535E+00 0.338562E+00 0.648388E+00
   1 0.873684E+01 -.719383E+00 0.525310E+00 0.292183E+00 0.647059E+00
   1 0.892105E+01 -.690527E+00 0.484622E+00 0.249827E+00 0.645421E+00
   1 0.910526E+01 -.660396E+00 0.443942E+00 0.210822E+00 0.643431E+00
   1 0.928947E+01 -.629533E+00 0.404045E+00 0.175627E+00 0.641399E+00
   1 0.947368E+01 -.598891E+00 0.366368E+00 0.145394E+00 0.638932E+00
   1 0.965789E+01 -.566320E+00 0.328466E+00 0.117945E+00 0.635601E+00
   1 0.984211E+01 -.535490E+00 0.294298E+00 0.954143E-01 0.632788E+00
   1 0.100263E+02 -.504963E+00 0.262326E+00 0.764452E-01 0.629705E+00
   1 0.102105E+02 -.476466E+00 0.234102E+00 0.613605E-01 0.626785E+00
   1 0.103947E+02 -.450878E+00 0.210183E+00 0.499254E-01 0.623292E+00
   1 0.105789E+02 -.427083E+00 0.188978E+00 0.406395E-01 0.620682E+00
   1 0.107632E+02 -.406559E+00 0.171625E+00 0.337537E-01 0.618020E+00
   1 0.109474E+02 -.388082E+00 0.156647E+00 0.282748E-01 0.615910E+00
   1 0.111316E+02 -.371491E+00 0.143882E+00 0.240390E-01 0.612935E+00
   1 0.113158E+02 -.356329E+00 0.132608E+00 0.205353E-01 0.610741E+00
   1 0.115000E+02 -.342962E+00 0.123134E+00 0.178351E-01 0.607896E+00
   2 0.800000E+01 -.564197E+00 0.326657E+00 0.117443E+00 0.633122E+00
   2 0.818421E+01 -.551834E+00 0.312794E+00 0.108032E+00 0.631946E+00
   2 0.836842E+01 -.537811E+00 0.297477E+00 0.981299E-01 0.630365E+00
   2 0.855263E+01 -.520964E+00 0.279553E+00 0.871158E-01 0.628424E+00
   2 0.873684E+01 -.504096E+00 0.262090E+00 0.769117E-01 0.626774E+00
   2 0.892105E+01 -.485949E+00 0.244028E+00 0.670997E-01 0.624406E+00
   2 0.910526E+01 -.465715E+00 0.224690E+00 0.573613E-01 0.621268E+00
   2 0.928947E+01 -.444110E+00 0.204864E+00 0.481003E-01 0.617971E+00
   2 0.947368E+01 -.422047E+00 0.185686E+00 0.399685E-01 0.613599E+00
   2 0.965789E+01 -.399066E+00 0.166745E+00 0.326900E-01 0.608087E+00
   2 0.984211E+01 -.376629E+00 0.149095E+00 0.264416E-01 0.603504E+00
   2 0.100263E+02 -.354404E+00 0.132677E+00 0.212792E-01 0.597059E+00
   2 0.102105E+02 -.334019E+00 0.118365E+00 0.171576E-01 0.591786E+00
   2 0.103947E+02 -.315172E+00 0.105897E+00 0.139263E-01 0.586054E+00
   2 0.105789E+02 -.298703E+00 0.955077E-01 0.114550E-01 0.581401E+00
   2 0.107632E+02 -.284248E+00 0.868589E-01 0.958593E-02 0.576470E+00
   2 0.109474E+02 -.271051E+00 0.793395E-01 0.810314E-02 0.570906E+00
   2 0.111316E+02 -.259403E+00 0.729985E-01 0.693766E-02 0.566026E+00
   2 0.113158E+02 -.248789E+00 0.674323E-01 0.598678E-02 0.561129E+00
   2 0.115000E+02 -.239150E+00 0.625896E-01 0.521758E-02 0.556040E+00
   3 0.800000E+01 -.170132E+01 0.290125E+01 0.849562E+01 0.663563E+00
   3 0.818421E+01 -.165873E+01 0.275825E+01 0.768360E+01 0.663352E+00
   3 0.836842E+01 -.161482E+01 0.261454E+01 0.690778E+01 0.663157E+00
   3 0.855263E+01 -.157039E+01 0.247322E+01 0.618678E+01 0.662855E+00
   3 0.873684E+01 -.152398E+01 0.232970E+01 0.549434E+01 0.662563E+00
   3 0.892105E+01 -.147756E+01 0.219043E+01 0.486124E+01 0.662273E+00
   3 0.910526E+01 -.143024E+01 0.205289E+01 0.427411E+01 0.661940E+00
   3 0.928947E+01 -.138185E+01 0.191700E+01 0.373225E+01 0.661465E+00
   3 0.947368E+01 -.133226E+01 0.178258E+01 0.323195E+01 0.660965E+00
   3 0.965789E+01 -.128188E+01 0.165097E+01 0.277678E+01 0.660421E+00
   3 0.984211E+01 -.123122E+01 0.152374E+01 0.236943E+01 0.659827E+00
   3 0.100263E+02 -.118039E+01 0.140126E+01 0.200788E+01 0.659136E+00
   3 0.102105E+02 -.112930E+01 0.128330E+01 0.168762E+01 0.658416E+00
   3 0.103947E+02 -.107904E+01 0.117241E+01 0.141234E+01 0.657504E+00
   3 0.105789E+02 -.102829E+01 0.106546E+01 0.116946E+01 0.656608E+00
   3 0.107632E+02 -.978931E+00 0.966403E+00 0.965085E+00 0.655549E+00
   3 0.109474E+02 -.930981E+00 0.874894E+00 0.793885E+00 0.654280E+00
   3 0.111316E+02 -.881975E+00 0.785934E+00 0.642959E+00 0.653032E+00
   3 0.113158E+02 -.836890E+00 0.708232E+00 0.523804E+00 0.651906E+00
   3 0.115000E+02 -.794453E+00 0.638670E+00 0.427119E+00 0.650960E+00
   4 0.800000E+01 0.143330E+01 0.206076E+01 0.429943E+01 0.662530E+00
   4 0.818421E+01 0.140142E+01 0.197052E+01 0.393446E+01 0.662244E+00
   4 0.836842E+01 0.136911E+01 0.188112E+01 0.358864E+01 0.661955E+00
   4 0.855263E+01 0.133630E+01 0.179250E+01 0.326166E+01 0.661626E+00
   4 0.873684E+01 0.130232E+01 0.170300E+01 0.294746E+01 0.661238E+00
   4 0.892105E+01 0.126830E+01 0.161565E+01 0.265586E+01 0.660852E+00
   4 0.910526E+01 0.123317E+01 0.152789E+01 0.237825E+01 0.660414E+00
   4 0.928947E+01 0.119855E+01 0.144387E+01 0.212703E+01 0.659908E+00
   4 0.947368E+01 0.116251E+01 0.135888E+01 0.188681E+01 0.659397E+00
   4 0.965789E+01 0.112536E+01 0.127404E+01 0.166174E+01 0.658747E+00
   4 0.984211E+01 0.108880E+01 0.119319E+01 0.146027E+01 0.658106E+00
   4 0.100263E+02 0.105053E+01 0.111144E+01 0.126990E+01 0.657327E+00
   4 0.102105E+02 0.101216E+01 0.103244E+01 0.109864E+01 0.656436E+00
   4 0.103947E+02 0.972287E+00 0.953343E+00 0.939241E+00 0.655526E+00
   4 0.105789E+02 0.932081E+00 0.876767E+00 0.796588E+00 0.654582E+00
   4 0.107632E+02 0.891153E+00 0.802212E+00 0.669244E+00 0.653354E+00
   4 0.109474E+02 0.851255E+00 0.732649E+00 0.560087E+00 0.652189E+00
   4 0.111316E+02 0.810857E+00 0.665462E+00 0.463959E+00 0.650769E+00
   4 0.113158E+02 0.770586E+00 0.601680E+00 0.380875E+00 0.649306E+00
   4 0.115000E+02 0.731971E+00 0.543607E+00 0.312423E+00 0.647587E+00
   5 0.800000E+01 0.257005E+00 0.737492E-01 0.759993E-02 0.534228E+00
   5 0.818421E+01 0.255921E+00 0.732242E-01 0.751381E-02 0.532878E+00
   5 0.836842E+01 0.256500E+00 0.736289E-01 0.760792E-02 0.532214E+00
   5 0.855263E+01 0.257856E+00 0.743982E-01 0.776873E-02 0.532153E+00
   5 0.873684E+01 0.260462E+00 0.757841E-01 0.801869E-02 0.534600E+00
   5 0.892105E+01 0.261686E+00 0.762997E-01 0.808627E-02 0.537000E+00
   5 0.910526E+01 0.262193E+00 0.764157E-01 0.804950E-02 0.540503E+00
   5 0.928947E+01 0.260315E+00 0.753689E-01 0.783875E-02 0.540018E+00
   5 0.947368E+01 0.256773E+00 0.733377E-01 0.742362E-02 0.539912E+00
   5 0.965789E+01 0.249853E+00 0.696619E-01 0.675646E-02 0.535904E+00
   5 0.984211E+01 0.241694E+00 0.655653E-01 0.605847E-02 0.530221E+00
   5 0.100263E+02 0.232360E+00 0.610170E-01 0.533293E-02 0.522534E+00
   5 0.102105E+02 0.221125E+00 0.558389E-01 0.456806E-02 0.511642E+00
   5 0.103947E+02 0.209320E+00 0.505873E-01 0.382886E-02 0.501270E+00
   5 0.105789E+02 0.197929E+00 0.458278E-01 0.323173E-02 0.487072E+00
   5 0.107632E+02 0.185580E+00 0.409423E-01 0.265783E-02 0.471480E+00
   5 0.109474E+02 0.174844E+00 0.369006E-01 0.221791E-02 0.457055E+00
   5 0.111316E+02 0.164252E+00 0.330755E-01 0.182958E-02 0.442535E+00
   5 0.113158E+02 0.154272E+00 0.297688E-01 0.153179E-02 0.423824E+00
   5 0.115000E+02 0.145984E+00 0.270456E-01 0.129198E-02 0.411234E+00
   6 0.800000E+01 0.182020E+01 0.332004E+01 0.111142E+02 0.663899E+00
