 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9035
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -4.0103131145290014E+00   1.3718583611809757E-02   6.0326730105130366E-01   3.2302014006197932E-03
   8.0555555555555554E+00  -3.9766759470635851E+00   1.3530175450844279E-02   6.0643399143749466E-01   2.6753649319840511E-03
   8.1111111111111107E+00  -3.9429441109569545E+00   1.3370691409309623E-02   6.0688619823906853E-01   1.8801610746436140E-03
   8.1666666666666661E+00  -3.9091244363554130E+00   1.3204668989327475E-02   6.0957393836620866E-01   1.8359551004684485E-03
   8.2222222222222214E+00  -3.8751984734372180E+00   1.3102014795294438E-02   6.1129405707547768E-01   2.2843551677305700E-03
   8.2777777777777786E+00  -3.8412087274729627E+00   1.2999727092209309E-02   6.1424160582875142E-01   1.3393598358944442E-03
   8.3333333333333339E+00  -3.8070726426009700E+00   1.2927809355853758E-02   6.1628220964567293E-01   6.0428048721442636E-04
   8.3888888888888893E+00  -3.7728829901471403E+00   1.2826061445566727E-02   6.1682431010908556E-01   1.1638154418631796E-03
   8.4444444444444446E+00  -3.7386212100207490E+00   1.2787454335018860E-02   6.1628259439053823E-01   1.5426005280920127E-03
   8.5000000000000000E+00  -3.7042303128731673E+00   1.2695668178911238E-02   6.1928266305863766E-01   2.3032997663938728E-03
   8.5555555555555554E+00  -3.6698209783325719E+00   1.2615957943592269E-02   6.2060906569207541E-01   3.0136162400868876E-03
   8.6111111111111107E+00  -3.6353674504035949E+00   1.2565255913763083E-02   6.2050043290865697E-01   1.5189228453656681E-03
   8.6666666666666661E+00  -3.6008756128822923E+00   1.2466551751759996E-02   6.2283991912810976E-01   3.0281165899651886E-03
   8.7222222222222214E+00  -3.5664103386174060E+00   1.2360053915173018E-02   6.2192263551287974E-01   2.3811882971049568E-03
   8.7777777777777786E+00  -3.5319379209884909E+00   1.2243718836992230E-02   6.2121362086718612E-01   2.7172984401060765E-03
   8.8333333333333339E+00  -3.4974100759208131E+00   1.2212021987713881E-02   6.2290556338181868E-01   6.0805941509150835E-04
   8.8888888888888893E+00  -3.4628986829260318E+00   1.2106767270142645E-02   6.2234536195467594E-01   1.8620240392081065E-03
   8.9444444444444446E+00  -3.4284468128390770E+00   1.1984188053018392E-02   6.2038650762766201E-01   2.1179386378924526E-03
   9.0000000000000000E+00  -3.3939806252855060E+00   1.1913873913992311E-02   6.1986464364932581E-01   1.9828239515378445E-03
   9.0555555555555554E+00  -3.3595687091174691E+00   1.1818394807322512E-02   6.1975600339582348E-01   1.8457979456704169E-03
   9.1111111111111107E+00  -3.3252305821192625E+00   1.1628733435389099E-02   6.1922488548879451E-01   2.4044067758602714E-03
   9.1666666666666661E+00  -3.2908186058924231E+00   1.1519771731449559E-02   6.1703131927394994E-01   2.4838603787200749E-03
   9.2222222222222214E+00  -3.2565803216881122E+00   1.1346999933753446E-02   6.1841570042776406E-01   2.9861573652808977E-03
   9.2777777777777786E+00  -3.2222936968527733E+00   1.1178751921799904E-02   6.1506544987108824E-01   4.1165751501209781E-03
   9.3333333333333339E+00  -3.1881657050318362E+00   1.0976412063254250E-02   6.1477964255016093E-01   4.3612970746430271E-03
   9.3888888888888893E+00  -3.1540910642701663E+00   1.0766819559621402E-02   6.1389056171033340E-01   3.1777580356121358E-03
   9.4444444444444446E+00  -3.1201306103758695E+00   1.0546144888621073E-02   6.1051252630285391E-01   5.5945138064421134E-03
   9.5000000000000000E+00  -3.0862835474409858E+00   1.0287922259509544E-02   6.0518947641667720E-01   4.8272508672587327E-03
   9.5555555555555554E+00  -3.0526858557494423E+00   1.0048457495909945E-02   6.0444937086968165E-01   4.8645690441393510E-03
   9.6111111111111107E+00  -3.0192119257460028E+00   9.7913728809480172E-03   6.0224979321736827E-01   3.3964265337967574E-03
   9.6666666666666661E+00  -2.9859179830812455E+00   9.5815571822443352E-03   5.9800942502750876E-01   4.1320150469112762E-03
   9.7222222222222214E+00  -2.9527768889105994E+00   9.3894630084254711E-03   5.9524154616337643E-01   3.2017650098212429E-03
   9.7777777777777786E+00  -2.9198330064927407E+00   9.2206883942252370E-03   5.9423788307628089E-01   3.0723143774373184E-03
   9.8333333333333339E+00  -2.8870205732972241E+00   9.0745842541014726E-03   5.8848975584856933E-01   2.6904028971892740E-03
   9.8888888888888893E+00  -2.8543886368779168E+00   8.9655305736997207E-03   5.8499936627940596E-01   2.9975195302391852E-03
   9.9444444444444446E+00  -2.8218981922528377E+00   8.7965825301378146E-03   5.8298746687217884E-01   1.9924566019532686E-03
   1.0000000000000000E+01  -2.7896181793635879E+00   8.6984931494483875E-03   5.8085857558100562E-01   2.8019989989245676E-03
   1.0055555555555555E+01  -2.7575353379214853E+00   8.6426137176041518E-03   5.7629969411939508E-01   1.2371320259615750E-04
   1.0111111111111111E+01  -2.7255974138956831E+00   8.5934577662415135E-03   5.7297795441278931E-01   2.9777447085863854E-04
   1.0166666666666666E+01  -2.6939215118184952E+00   8.5739127103834547E-03   5.6764434295100252E-01   4.7252987746362359E-04
   1.0222222222222221E+01  -2.6625213286910090E+00   8.5392435531231308E-03   5.6314138302524652E-01   7.1214155318417057E-04
   1.0277777777777779E+01  -2.6313531703351005E+00   8.4922184425578213E-03   5.5750243631669827E-01   4.8385952509103701E-05
   1.0333333333333334E+01  -2.6004938704650651E+00   8.4954756262353003E-03   5.5333401549856220E-01   7.5587110114915597E-04
   1.0388888888888889E+01  -2.5698667093446490E+00   8.5225373223752707E-03   5.4754834283673626E-01   9.3038033415404517E-05
   1.0444444444444445E+01  -2.5396006228838726E+00   8.4966481940603709E-03   5.4306079216962067E-01   2.5685656239414554E-04
   1.0500000000000000E+01  -2.5095552800297529E+00   8.5691658786673751E-03   5.3838481201435351E-01   2.7797283835406415E-04
   1.0555555555555555E+01  -2.4798630720275510E+00   8.6106843793880231E-03   5.3218470632026871E-01   1.0239500485581688E-03
   1.0611111111111111E+01  -2.4504138213719022E+00   8.6485653702174075E-03   5.2727721112842563E-01   5.1407881120085167E-04
   1.0666666666666666E+01  -2.4214039082812215E+00   8.6984105031642101E-03   5.2052646686889315E-01   9.7258787800677776E-04
   1.0722222222222221E+01  -2.3927292290131295E+00   8.7549583110079175E-03   5.1257614443555255E-01   1.2180203764240404E-03
   1.0777777777777779E+01  -2.3643638741300421E+00   8.7990428336888627E-03   5.0789707581898291E-01   1.3055951513674543E-03
   1.0833333333333334E+01  -2.3364151026824027E+00   8.8404727855447979E-03   4.9976396614436108E-01   3.5714910991730818E-04
   1.0888888888888889E+01  -2.3088612672287425E+00   8.8799496341330116E-03   4.9223357688150104E-01   6.6933542841763184E-04
   1.0944444444444445E+01  -2.2817155948905659E+00   8.9008173703306447E-03   4.8396390710319337E-01   1.3650555478859040E-04
   1.1000000000000000E+01  -2.2550316282401472E+00   8.9340904068691083E-03   4.7767949760555928E-01   1.8955092795896282E-04
   1.1055555555555555E+01  -2.2286826616716584E+00   8.9244745970958154E-03   4.6880616923924379E-01   3.8493408026655200E-04
   1.1111111111111111E+01  -2.2028330033252264E+00   8.8679862175709261E-03   4.6169455681229798E-01   5.5262839869944005E-05
   1.1166666666666666E+01  -2.1774029812861908E+00   8.8808171386034369E-03   4.5413088822012360E-01   8.7731958423037685E-04
   1.1222222222222221E+01  -2.1524091568814399E+00   8.8630534563280839E-03   4.4649504793350070E-01   6.6150062962220819E-04
