 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9037
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9322015061174564E+00   1.3026640416374248E-02   6.0667128085272282E-01   2.7259697576304622E-03
   8.0555555555555554E+00  -3.8983995413461017E+00   1.3156616550974859E-02   6.1052317608756801E-01   2.9792163967789389E-03
   8.1111111111111107E+00  -3.8644066628335287E+00   1.3295346468633467E-02   6.1358129526743244E-01   1.2041761327776707E-03
   8.1666666666666661E+00  -3.8302683032238809E+00   1.3369163406561720E-02   6.1768071166079619E-01   7.9591864233293853E-04
   8.2222222222222214E+00  -3.7959504153877783E+00   1.3408640095455131E-02   6.1855872148203894E-01   7.9368044622119384E-04
   8.2777777777777786E+00  -3.7615712565338475E+00   1.3438444121056443E-02   6.2110751043736068E-01   8.8290788434247419E-04
   8.3333333333333339E+00  -3.7270554681665753E+00   1.3431419933659140E-02   6.2263675438737842E-01   1.3922087037013856E-03
   8.3888888888888893E+00  -3.6924262563040804E+00   1.3450294771677447E-02   6.2380423820522046E-01   1.6035839797775334E-03
   8.4444444444444446E+00  -3.6578011632900873E+00   1.3430469794926099E-02   6.2672742888700328E-01   2.2663052334935519E-03
   8.5000000000000000E+00  -3.6230600065479521E+00   1.3349440276380291E-02   6.2713843937419189E-01   1.4723430057619921E-03
   8.5555555555555554E+00  -3.5882543937325888E+00   1.3295438402340263E-02   6.2850275050777027E-01   1.4942456521787101E-03
   8.6111111111111107E+00  -3.5534280423506992E+00   1.3240991122902623E-02   6.2748345859331756E-01   1.2059059588544008E-03
   8.6666666666666661E+00  -3.5185394923301887E+00   1.3167244029416681E-02   6.2841846808276436E-01   1.7171603874231883E-03
   8.7222222222222214E+00  -3.4836454170419175E+00   1.3085327187183835E-02   6.2720712118074173E-01   1.6546241793798562E-03
   8.7777777777777786E+00  -3.4487990364596071E+00   1.3006935683058496E-02   6.2732809172992932E-01   4.8284117347046908E-04
   8.8333333333333339E+00  -3.4139253438434500E+00   1.2962603140144555E-02   6.2573865843435783E-01   4.0577642674247984E-04
   8.8888888888888893E+00  -3.3791525082805731E+00   1.2951660549660541E-02   6.2649439835826803E-01   1.1421746746631929E-03
   8.9444444444444446E+00  -3.3444098245965672E+00   1.2943602354096077E-02   6.2387580361135986E-01   6.4541286328055082E-04
   9.0000000000000000E+00  -3.3097123150530021E+00   1.2937967488022135E-02   6.2535323558675504E-01   1.6181038166995264E-04
   9.0555555555555554E+00  -3.2750320434890519E+00   1.2947332631386924E-02   6.2349345560407787E-01   8.5291179475772776E-04
   9.1111111111111107E+00  -3.2404235029796520E+00   1.2935035437619946E-02   6.2143939539939508E-01   1.3058824951267460E-03
   9.1666666666666661E+00  -3.2058184871625199E+00   1.2844370636942723E-02   6.2097677998593293E-01   1.5662932903015214E-03
   9.2222222222222214E+00  -3.1712733713030845E+00   1.2764071689650451E-02   6.1988473318790449E-01   1.0688166464153238E-03
   9.2777777777777786E+00  -3.1368671845302618E+00   1.2688367669051027E-02   6.1872101160060100E-01   1.7729401218118280E-03
   9.3333333333333339E+00  -3.1024797636794519E+00   1.2569463405104791E-02   6.1757998215171017E-01   3.0775733790021909E-03
   9.3888888888888893E+00  -3.0681576025252397E+00   1.2392884509879626E-02   6.1748978399022358E-01   2.8729814627402274E-03
   9.4444444444444446E+00  -3.0339625925886908E+00   1.2242191642676424E-02   6.1441884451932061E-01   2.8047933502417313E-03
   9.5000000000000000E+00  -2.9998857509137098E+00   1.2063159749820853E-02   6.1236277169726461E-01   4.6801892006794717E-03
   9.5555555555555554E+00  -2.9659610289488363E+00   1.1752492414343167E-02   6.0999516107741247E-01   5.2531620106260352E-03
   9.6111111111111107E+00  -2.9321543411531659E+00   1.1480639627515330E-02   6.0639141442717781E-01   5.1387693360206823E-03
   9.6666666666666661E+00  -2.8985790090406716E+00   1.1096700428135077E-02   6.0217290354245778E-01   6.9726252974093728E-03
   9.7222222222222214E+00  -2.8651667350178940E+00   1.0753236752589284E-02   5.9749910070997148E-01   6.5939226851746916E-03
   9.7777777777777786E+00  -2.8319864252753879E+00   1.0339178206801580E-02   5.9659020580074706E-01   6.7193575179972514E-03
   9.8333333333333339E+00  -2.7990586744776857E+00   9.9386103405862472E-03   5.9217455256967777E-01   9.0533048331054543E-03
   9.8888888888888893E+00  -2.7662788989063642E+00   9.5107577939963772E-03   5.8901330551002029E-01   8.1278926812453443E-03
   9.9444444444444446E+00  -2.7338342343699935E+00   9.0264856144290778E-03   5.8193539913070669E-01   6.9485698153645692E-03
   1.0000000000000000E+01  -2.7016127812034290E+00   8.5948750676732022E-03   5.7678302297070572E-01   7.7816956915791923E-03
   1.0055555555555555E+01  -2.6696993864535150E+00   8.2023390286478214E-03   5.7129684258071411E-01   7.9452441797548002E-03
   1.0111111111111111E+01  -2.6380844752436823E+00   7.8346996107795143E-03   5.6568178341854858E-01   6.2656738494320241E-03
   1.0166666666666666E+01  -2.6067673764956449E+00   7.4862701569774447E-03   5.5993898026730227E-01   5.9091315852385232E-03
   1.0222222222222221E+01  -2.5757513605922475E+00   7.1961345726768954E-03   5.5555411678047273E-01   5.4719541375647046E-03
   1.0277777777777779E+01  -2.5450177988953406E+00   6.9498201836354443E-03   5.5051729877230859E-01   4.1195487491740923E-03
   1.0333333333333334E+01  -2.5146061586494914E+00   6.7693449378829840E-03   5.4462635830211181E-01   2.2113592138465182E-03
   1.0388888888888889E+01  -2.4844516056934873E+00   6.6601789843870477E-03   5.3932460775757418E-01   1.4076198181514200E-03
   1.0444444444444445E+01  -2.4545824857711960E+00   6.5824065695497189E-03   5.3541520360742623E-01   1.6227614390728702E-03
   1.0500000000000000E+01  -2.4249913988139595E+00   6.5604319213586918E-03   5.2823878823861969E-01   5.5831687745538266E-04
   1.0555555555555555E+01  -2.3956808917235541E+00   6.6124816661550677E-03   5.2430495840676605E-01   1.5101990180925173E-03
   1.0611111111111111E+01  -2.3667599090651255E+00   6.6930565599926210E-03   5.1655197605919156E-01   1.0766429060203443E-03
   1.0666666666666666E+01  -2.3382072948263475E+00   6.8021603881239833E-03   5.1085029631086321E-01   1.6886558559162355E-03
   1.0722222222222221E+01  -2.3100110403175869E+00   6.8730103475344332E-03   5.0321283236674819E-01   1.7811364271970423E-03
   1.0777777777777779E+01  -2.2823135375097245E+00   6.9816444391552664E-03   4.9567600734954492E-01   2.1930566722856079E-03
   1.0833333333333334E+01  -2.2549633658050672E+00   7.0821994436431682E-03   4.8893338977287004E-01   2.6571096698424822E-03
   1.0888888888888889E+01  -2.2280689810291534E+00   7.1860141092810166E-03   4.8155922381873284E-01   1.7239915244653056E-03
   1.0944444444444445E+01  -2.2016143010064617E+00   7.2471121755902793E-03   4.7229938162459573E-01   1.6494160841346217E-03
   1.1000000000000000E+01  -2.1755851972907498E+00   7.3782634118813532E-03   4.6429956304251574E-01   1.1018666215452247E-03
   1.1055555555555555E+01  -2.1500188145548469E+00   7.4632161856268619E-03   4.5505783018990764E-01   6.7879184229777752E-04
   1.1111111111111111E+01  -2.1249374974791340E+00   7.5634686840238413E-03   4.4778889221049178E-01   5.0616948247126856E-04
   1.1166666666666666E+01  -2.1002594017615941E+00   7.5983775615623894E-03   4.4085813982545735E-01   7.4420944901591583E-04
   1.1222222222222221E+01  -2.0760723579838594E+00   7.6779222037240196E-03   4.3028576477108760E-01   1.3612076847756426E-03
   1.1277777777777779E+01  -2.0523638994714775E+00   7.7038152733988844E-03   4.2280269625928618E-01   6.4062709036064166E-04
   1.1333333333333334E+01  -2.0290823614912874E+00   7.7595140578053728E-03   4.1477096697051385E-01   4.5765120234310993E-04
   1.1388888888888889E+01  -2.0062719269169600E+00   7.7928909852762991E-03   4.0660987147412364E-01   7.6799399000146147E-04
   1.1444444444444445E+01  -1.9839267485804386E+00   7.7957655492136221E-03   3.9758365428826381E-01   1.5406315084767730E-04
   1.1500000000000000E+01  -1.9621260673076639E+00   7.8240807826243462E-03   3.8918237375748621E-01   1.7453683973503771E-05
