 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9053
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.407203E+00 0.165924E+00 0.276025E-01 0.424298E-01 0.997397E+00 0.178529E+01 0.998042E+00 0.498694E-03 0.378013E-02 0.427840E+00 0.246120E+00 0.627881E-01 0.445589E-02 0.660733E+00 0.373715E-02 0.319894E+00 0.103136E+00 0.109638E-01 0.665961E+00 0.281677E-03 0.775028E-01 0.534865E-02 0.876483E+00 0.873198E-01
 0.805556E+01 0.400702E+00 0.160676E+00 0.258883E-01 0.420272E-01 0.997224E+00 0.182579E+01 0.997918E+00 0.509563E-03 0.385831E-02 0.417727E+00 0.240923E+00 0.602893E-01 0.413328E-02 0.660195E+00 0.405230E-02 0.315581E+00 0.100386E+00 0.103916E-01 0.665920E+00 0.297232E-03 0.748028E-01 0.540560E-02 0.871043E+00 0.911386E-01
 0.811111E+01 0.394151E+00 0.155473E+00 0.242435E-01 0.415921E-01 0.997034E+00 0.188404E+01 0.997766E+00 0.534310E-03 0.390103E-02 0.420507E+00 0.235723E+00 0.578496E-01 0.383030E-02 0.659513E+00 0.447006E-02 0.311181E+00 0.976231E-01 0.983355E-02 0.665875E+00 0.313393E-03 0.721231E-01 0.544916E-02 0.865323E+00 0.951510E-01
 0.816667E+01 0.387527E+00 0.150297E+00 0.226604E-01 0.411275E-01 0.996852E+00 0.193300E+01 0.997614E+00 0.543411E-03 0.391298E-02 0.408728E+00 0.230472E+00 0.554234E-01 0.353779E-02 0.658896E+00 0.482493E-02 0.306745E+00 0.948739E-01 0.929264E-02 0.665826E+00 0.331579E-03 0.694709E-01 0.546914E-02 0.859572E+00 0.991611E-01
 0.822222E+01 0.380837E+00 0.145161E+00 0.211423E-01 0.406243E-01 0.996645E+00 0.199514E+01 0.997434E+00 0.568979E-03 0.391703E-02 0.409349E+00 0.225176E+00 0.530315E-01 0.325948E-02 0.658021E+00 0.534399E-02 0.302258E+00 0.921291E-01 0.876637E-02 0.665779E+00 0.344980E-03 0.668461E-01 0.547861E-02 0.853765E+00 0.103179E+00
 0.827778E+01 0.374083E+00 0.140065E+00 0.196879E-01 0.401677E-01 0.996448E+00 0.208399E+01 0.997208E+00 0.595199E-03 0.378182E-02 0.410088E+00 0.219779E+00 0.506457E-01 0.299168E-02 0.656897E+00 0.602078E-02 0.297748E+00 0.894192E-01 0.826464E-02 0.665717E+00 0.371425E-03 0.642302E-01 0.544217E-02 0.847527E+00 0.107471E+00
 0.833333E+01 0.367245E+00 0.134998E+00 0.182929E-01 0.396472E-01 0.996244E+00 0.217186E+01 0.996963E+00 0.628120E-03 0.362319E-02 0.414980E+00 0.214370E+00 0.483060E-01 0.273855E-02 0.655584E+00 0.681818E-02 0.293144E+00 0.866920E-01 0.777390E-02 0.665656E+00 0.394353E-03 0.616434E-01 0.538732E-02 0.841322E+00 0.111699E+00
 0.838889E+01 0.360362E+00 0.129992E+00 0.169651E-01 0.391553E-01 0.996026E+00 0.225446E+01 0.996704E+00 0.659162E-03 0.346310E-02 0.415803E+00 0.208866E+00 0.459910E-01 0.250028E-02 0.654139E+00 0.770211E-02 0.288523E+00 0.840012E-01 0.730533E-02 0.665590E+00 0.418072E-03 0.590708E-01 0.534518E-02 0.834311E+00 0.116471E+00
 0.844444E+01 0.353420E+00 0.125038E+00 0.156992E-01 0.385869E-01 0.995855E+00 0.230622E+01 0.996472E+00 0.648676E-03 0.324591E-02 0.387899E+00 0.203440E+00 0.437322E-01 0.227370E-02 0.652940E+00 0.839334E-02 0.283826E+00 0.813054E-01 0.684922E-02 0.665511E+00 0.443782E-03 0.565672E-01 0.525229E-02 0.828010E+00 0.120655E+00
 0.850000E+01 0.346521E+00 0.120207E+00 0.145114E-01 0.379549E-01 0.995734E+00 0.233022E+01 0.996275E+00 0.599113E-03 0.297625E-02 0.337680E+00 0.198146E+00 0.415661E-01 0.206392E-02 0.651925E+00 0.893230E-02 0.279108E+00 0.786412E-01 0.641257E-02 0.665439E+00 0.463285E-03 0.541523E-01 0.512411E-02 0.822172E+00 0.124444E+00
