 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9061
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.418613E+00 0.175353E+00 0.308291E-01 0.370899E-01 0.997382E+00 0.143860E+01 0.998539E+00 0.986236E-04 0.500565E-02 0.136588E+00 0.307782E+00 0.954573E-01 0.938210E-02 0.665450E+00 0.536621E-03 0.279895E+00 0.798954E-01 0.686610E-02 0.665287E+00 0.567219E-03 0.851701E-01 0.335182E-02 0.944395E+00 0.292512E-01
 0.805556E+01 0.411898E+00 0.169786E+00 0.289126E-01 0.368676E-01 0.997045E+00 0.166636E+01 0.998243E+00 0.165308E-03 0.499474E-02 0.202685E+00 0.302711E+00 0.924001E-01 0.881084E-02 0.665093E+00 0.751923E-03 0.275306E+00 0.773864E-01 0.646650E-02 0.665011E+00 0.707801E-03 0.823390E-01 0.330366E-02 0.941845E+00 0.300298E-01
 0.811111E+01 0.404901E+00 0.164081E+00 0.270114E-01 0.367022E-01 0.996704E+00 0.190487E+01 0.997908E+00 0.260030E-03 0.489797E-02 0.287703E+00 0.297398E+00 0.892630E-01 0.824701E-02 0.664639E+00 0.103544E-02 0.270528E+00 0.748181E-01 0.606984E-02 0.664696E+00 0.861329E-03 0.794255E-01 0.321865E-02 0.938852E+00 0.308694E-01
 0.816667E+01 0.397728E+00 0.158332E+00 0.251600E-01 0.366668E-01 0.996371E+00 0.212221E+01 0.997566E+00 0.342335E-03 0.477075E-02 0.351771E+00 0.291906E+00 0.860874E-01 0.769827E-02 0.664131E+00 0.135888E-02 0.265629E+00 0.722447E-01 0.568800E-02 0.664284E+00 0.107833E-02 0.764691E-01 0.312479E-02 0.935156E+00 0.318241E-01
 0.822222E+01 0.390323E+00 0.152502E+00 0.233478E-01 0.367641E-01 0.996089E+00 0.230499E+01 0.997229E+00 0.398917E-03 0.455805E-02 0.385329E+00 0.286036E+00 0.827722E-01 0.714986E-02 0.663538E+00 0.173552E-02 0.260746E+00 0.697296E-01 0.532764E-02 0.663868E+00 0.131477E-02 0.734597E-01 0.298323E-02 0.930854E+00 0.324736E-01
 0.827778E+01 0.382791E+00 0.146680E+00 0.216037E-01 0.369248E-01 0.995879E+00 0.240260E+01 0.996966E+00 0.412607E-03 0.435864E-02 0.377107E+00 0.280105E+00 0.794922E-01 0.662787E-02 0.662977E+00 0.209989E-02 0.255692E+00 0.671877E-01 0.497799E-02 0.663382E+00 0.159575E-02 0.704365E-01 0.285730E-02 0.925682E+00 0.333537E-01
 0.833333E+01 0.375398E+00 0.141078E+00 0.199903E-01 0.369318E-01 0.995614E+00 0.246206E+01 0.996736E+00 0.350654E-03 0.435688E-02 0.315219E+00 0.274406E+00 0.763856E-01 0.614618E-02 0.662525E+00 0.237421E-02 0.250611E+00 0.646926E-01 0.464847E-02 0.662812E+00 0.194442E-02 0.675332E-01 0.281825E-02 0.920332E+00 0.345202E-01
 0.838889E+01 0.368025E+00 0.135600E+00 0.184729E-01 0.369638E-01 0.995351E+00 0.250565E+01 0.996513E+00 0.264103E-03 0.436720E-02 0.241722E+00 0.268652E+00 0.733157E-01 0.568852E-02 0.662082E+00 0.263958E-02 0.245590E+00 0.622847E-01 0.434257E-02 0.662194E+00 0.233991E-02 0.646859E-01 0.277922E-02 0.914418E+00 0.355987E-01
 0.844444E+01 0.360757E+00 0.130306E+00 0.170628E-01 0.369063E-01 0.995099E+00 0.250724E+01 0.996339E+00 0.170633E-03 0.444760E-02 0.171114E+00 0.263058E+00 0.703843E-01 0.526568E-02 0.661695E+00 0.287279E-02 0.240559E+00 0.599213E-01 0.405269E-02 0.661602E+00 0.270755E-02 0.619365E-01 0.277061E-02 0.908213E+00 0.369001E-01
 0.850000E+01 0.353387E+00 0.125046E+00 0.157177E-01 0.369368E-01 0.994800E+00 0.252327E+01 0.996134E+00 0.737004E-04 0.453917E-02 0.105193E+00 0.257319E+00 0.674518E-01 0.486123E-02 0.661244E+00 0.313238E-02 0.235468E+00 0.575938E-01 0.377970E-02 0.660946E+00 0.313044E-02 0.591831E-01 0.276291E-02 0.900890E+00 0.382634E-01
