 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9061
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.9465105231322943E+00   7.5491866916468128E-02   6.0291786059678287E-01   3.2746013558495723E-03
   8.0555555555555554E+00  -3.9130047674370267E+00   7.5728507798210318E-02   6.0579554819619263E-01   4.2173640935032741E-03
   8.1111111111111107E+00  -3.8792469916379906E+00   7.5923613398055936E-02   6.0582057801295730E-01   4.2162676211714685E-03
   8.1666666666666661E+00  -3.8454555333494032E+00   7.6095149978361268E-02   6.0948965097226671E-01   3.1119417316259833E-03
   8.2222222222222214E+00  -3.8115030782588839E+00   7.6262745010892419E-02   6.1116741554543697E-01   4.0742391571203275E-03
   8.2777777777777786E+00  -3.7774116061728895E+00   7.6439743077538813E-02   6.1360775330129846E-01   2.9660060177079390E-03
   8.3333333333333339E+00  -3.7432767103801323E+00   7.6664355007360976E-02   6.1521954508362464E-01   3.5802455222179058E-03
   8.3888888888888893E+00  -3.7091221635201954E+00   7.6823005844589162E-02   6.1572572971417805E-01   2.6862409965100124E-03
   8.4444444444444446E+00  -3.6748913088657975E+00   7.7017727146516057E-02   6.1711065539279431E-01   3.7830703632539997E-03
   8.5000000000000000E+00  -3.6405779464018133E+00   7.7160523876529191E-02   6.1632090188994337E-01   2.5933410401154907E-03
   8.5555555555555554E+00  -3.6062254274056738E+00   7.7352972548520180E-02   6.1685871340060572E-01   2.4119676320274400E-03
   8.6111111111111107E+00  -3.5718777758079674E+00   7.7551627429685910E-02   6.1927362312065737E-01   3.3340728617443074E-03
   8.6666666666666661E+00  -3.5374506995691393E+00   7.7730197752207839E-02   6.2042404909982252E-01   3.6707859014431178E-03
   8.7222222222222214E+00  -3.5030562053644640E+00   7.7922864879310313E-02   6.2002970816428604E-01   2.6453906084042203E-03
   8.7777777777777786E+00  -3.4685749851432348E+00   7.8050879834434456E-02   6.1907493346593034E-01   2.4856179579773067E-03
   8.8333333333333339E+00  -3.4341695284119127E+00   7.8173886628230133E-02   6.1963300684858147E-01   1.6632065469964876E-03
   8.8888888888888893E+00  -3.3997026788514875E+00   7.8236352441381024E-02   6.1930600939569957E-01   5.2296565236092832E-04
   8.9444444444444446E+00  -3.3653248342208912E+00   7.8282540999275632E-02   6.1883905263157313E-01   5.5924246996587681E-04
   9.0000000000000000E+00  -3.3309478660739069E+00   7.8340916506904251E-02   6.1802552322657822E-01   8.8245489730533005E-04
   9.0555555555555554E+00  -3.2966014389568645E+00   7.8342056701104681E-02   6.1731261858535591E-01   4.0852064013666129E-04
   9.1111111111111107E+00  -3.2623726954250039E+00   7.8276683046682297E-02   6.1549446495807303E-01   3.0268472658389044E-05
   9.1666666666666661E+00  -3.2282121857375694E+00   7.8221720560692765E-02   6.1478314061100980E-01   7.8596534530293882E-04
   9.2222222222222214E+00  -3.1941321419718531E+00   7.8121106206717320E-02   6.1397579391640511E-01   2.2257841732125621E-03
   9.2777777777777786E+00  -3.1601700753838662E+00   7.8041625161906381E-02   6.1029342202516701E-01   2.8007988111232772E-03
   9.3333333333333339E+00  -3.1263677061784758E+00   7.7956449856547441E-02   6.0816443758088201E-01   2.9785232805438406E-03
   9.3888888888888893E+00  -3.0926254753382834E+00   7.7837263618153490E-02   6.0485615771894419E-01   2.0982870600116769E-03
   9.4444444444444446E+00  -3.0590781628089334E+00   7.7755293235902065E-02   6.0265966175503083E-01   8.1289868799024794E-04
   9.5000000000000000E+00  -3.0256335672191912E+00   7.7662773331777207E-02   6.0064192064851141E-01   1.6449528323317277E-03
   9.5555555555555554E+00  -2.9923986916248011E+00   7.7626563773014370E-02   5.9844677950866010E-01   9.3553168005267831E-04
   9.6111111111111107E+00  -2.9593121160819749E+00   7.7568810242217859E-02   5.9348169360356040E-01   1.4394147524193030E-03
   9.6666666666666661E+00  -2.9263865410838319E+00   7.7479149444838871E-02   5.8962235922270767E-01   3.2789775145666134E-04
   9.7222222222222214E+00  -2.8935861697380423E+00   7.7441564188882511E-02   5.8791656774181189E-01   1.2515488566023304E-03
   9.7777777777777786E+00  -2.8610578991683990E+00   7.7362184747480842E-02   5.8568993885345866E-01   6.8880791953464151E-04
   9.8333333333333339E+00  -2.8287036800740859E+00   7.7302811942921254E-02   5.8229793499652227E-01   1.4627855690045363E-03
   9.8888888888888893E+00  -2.7965355731988799E+00   7.7200658269551012E-02   5.7732899567309892E-01   2.0109725872685161E-03
   9.9444444444444446E+00  -2.7646072191349211E+00   7.7061047105561817E-02   5.7221051694865865E-01   2.5644569686698207E-03
   1.0000000000000000E+01  -2.7329856680954911E+00   7.6864137519049622E-02   5.6730586982301490E-01   4.1961448584841637E-03
   1.0055555555555555E+01  -2.7014990611346552E+00   7.6640879223014574E-02   5.6288268248136164E-01   5.6874237566296318E-03
   1.0111111111111111E+01  -2.6703961329286572E+00   7.6344668305324437E-02   5.5790699692710355E-01   4.7108349641442416E-03
   1.0166666666666666E+01  -2.6395159223189637E+00   7.5985062572650183E-02   5.5203587570047008E-01   7.0152486180452131E-03
   1.0222222222222221E+01  -2.6089283571678279E+00   7.5574961341640171E-02   5.4798540499346493E-01   8.0208186016221747E-03
   1.0277777777777779E+01  -2.5786316623797645E+00   7.5120272712022040E-02   5.4278861037259296E-01   9.0695854102480194E-03
   1.0333333333333334E+01  -2.5486826285656576E+00   7.4575131268503028E-02   5.3526491127940967E-01   9.2472227045815193E-03
