 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9005
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.8681804546041092E+00   4.3763461248320361E-02   6.1081191150407221E-01   5.2048885657043084E-03
   8.0555555555555554E+00  -3.8342945695061408E+00   4.3995747376857491E-02   6.1155705632702206E-01   4.0512886666932285E-03
   8.1111111111111107E+00  -3.8002844821576454E+00   4.4266446812571657E-02   6.1354330956267955E-01   5.3713349430522649E-03
   8.1666666666666661E+00  -3.7660980743795642E+00   4.4536647933430533E-02   6.1636583722013594E-01   3.9842416083871336E-03
   8.2222222222222214E+00  -3.7318242014022482E+00   4.4785148373642010E-02   6.1893145002252004E-01   4.9507382950880049E-03
   8.2777777777777786E+00  -3.6974468019374247E+00   4.5044885220668608E-02   6.1834830274397312E-01   5.1492474573107830E-03
   8.3333333333333339E+00  -3.6629333638705521E+00   4.5310145530277388E-02   6.2283916591418231E-01   4.4131431600444261E-03
   8.3888888888888893E+00  -3.6282736588127622E+00   4.5570062238255556E-02   6.2447914390880221E-01   4.3614422075974419E-03
   8.4444444444444446E+00  -3.5935529013489740E+00   4.5845895414556345E-02   6.2681879664110252E-01   4.6604400414209744E-03
   8.5000000000000000E+00  -3.5586808166289474E+00   4.6123972391801854E-02   6.2986261829270274E-01   4.2711754016010088E-03
   8.5555555555555554E+00  -3.5237552519545852E+00   4.6379145353292135E-02   6.3035305530455621E-01   4.0158856699121842E-03
   8.6111111111111107E+00  -3.4887810920033280E+00   4.6638189118082124E-02   6.3000173415202698E-01   5.0126353537396475E-03
   8.6666666666666661E+00  -3.4537058923430504E+00   4.6963158363135464E-02   6.3215843119809323E-01   4.6804776234512487E-03
   8.7222222222222214E+00  -3.4185929523063892E+00   4.7204176043294403E-02   6.3208100762021713E-01   4.6786481516019078E-03
   8.7777777777777786E+00  -3.3834597562614572E+00   4.7475957653990743E-02   6.3242194114876704E-01   5.2932852818948391E-03
   8.8333333333333339E+00  -3.3482766570894551E+00   4.7744948324624809E-02   6.3511570679948637E-01   5.6842309461081963E-03
   8.8888888888888893E+00  -3.3130224739124952E+00   4.8054327644271942E-02   6.3320961243890028E-01   4.0103258498863032E-03
   8.9444444444444446E+00  -3.2778156417471433E+00   4.8348317778306733E-02   6.3312066370069964E-01   4.5791075285571735E-03
   9.0000000000000000E+00  -3.2426626486816463E+00   4.8660238561990615E-02   6.3236141373434085E-01   4.4761351613495119E-03
   9.0555555555555554E+00  -3.2075436223613023E+00   4.8918916145475395E-02   6.3204133733899881E-01   3.9354474864904589E-03
   9.1111111111111107E+00  -3.1725940744251284E+00   4.9139488968035931E-02   6.2785902207638400E-01   4.8255841047108788E-03
   9.1666666666666661E+00  -3.1376363926008946E+00   4.9272060777492938E-02   6.2701153493190320E-01   2.3458027866717812E-03
   9.2222222222222214E+00  -3.1028453269617131E+00   4.9399779886661596E-02   6.2377108295940298E-01   1.5404484545583003E-03
   9.2777777777777786E+00  -3.0681573778913611E+00   4.9471029492884490E-02   6.2382173546959030E-01   1.7778473896483987E-04
   9.3333333333333339E+00  -3.0336394803947098E+00   4.9469458426440314E-02   6.1990429474076325E-01   4.6020084056688397E-04
   9.3888888888888893E+00  -2.9991645750818186E+00   4.9390121016881380E-02   6.1656407268849556E-01   2.4420264358140445E-03
   9.4444444444444446E+00  -2.9648900724934233E+00   4.9289533971465072E-02   6.1589055061831399E-01   4.4110695562328377E-03
   9.5000000000000000E+00  -2.9307837804335843E+00   4.9043859470132754E-02   6.0994773391735735E-01   4.5766529876951241E-03
   9.5555555555555554E+00  -2.8968377281404396E+00   4.8769451937075187E-02   6.0977189024878120E-01   4.5889130968678775E-03
   9.6111111111111107E+00  -2.8630378843914865E+00   4.8414622210835652E-02   6.0642823962748105E-01   7.5088463675991321E-03
   9.6666666666666661E+00  -2.8294760293796255E+00   4.7989587282897171E-02   6.0189215090327841E-01   6.1340830484470235E-03
   9.7222222222222214E+00  -2.7961470336340319E+00   4.7630556226183292E-02   5.9679543935276036E-01   6.9020515446665247E-03
   9.7777777777777786E+00  -2.7630383412745041E+00   4.7225651301089772E-02   5.9303399077906771E-01   7.4892691835944337E-03
   9.8333333333333339E+00  -2.7302550572072906E+00   4.6776171457937415E-02   5.8564422929053217E-01   8.4049177680537712E-03
   9.8888888888888893E+00  -2.6979283612884810E+00   4.6373156688584140E-02   5.8054056771815676E-01   8.6668774935555002E-03
   9.9444444444444446E+00  -2.6658860877492057E+00   4.5852498830854946E-02   5.7185311887381807E-01   8.5962891081800986E-03
   1.0000000000000000E+01  -2.6343065486255295E+00   4.5397604732859483E-02   5.6514975811554458E-01   8.1918162002042137E-03
   1.0055555555555555E+01  -2.6031137939888227E+00   4.4876659916885109E-02   5.5820303204607447E-01   9.9795059796545117E-03
   1.0111111111111111E+01  -2.5723095984612003E+00   4.4344990926964846E-02   5.5070804833126241E-01   1.0740190973438890E-02
   1.0166666666666666E+01  -2.5418804198501839E+00   4.3775284071227341E-02   5.4374404685592514E-01   1.0264336081132027E-02
   1.0222222222222221E+01  -2.5119126265184217E+00   4.3151994031396079E-02   5.3594068160792740E-01   1.0465172852190632E-02
   1.0277777777777779E+01  -2.4823284148790665E+00   4.2535667585042014E-02   5.2966603895390341E-01   1.1306526274889801E-02
   1.0333333333333334E+01  -2.4531157778603889E+00   4.1904165362479567E-02   5.2263480239494697E-01   1.2124677073441351E-02
   1.0388888888888889E+01  -2.4243127241015197E+00   4.1237812368401301E-02   5.1537582064094289E-01   1.2531870936648043E-02
   1.0444444444444445E+01  -2.3958929641457960E+00   4.0562052910081997E-02   5.0715439693337006E-01   1.2921081365803217E-02
   1.0500000000000000E+01  -2.3679021661606150E+00   3.9839084138825344E-02   4.9991120182999604E-01   1.1806867941816304E-02
   1.0555555555555555E+01  -2.3402593576391109E+00   3.9181122867747921E-02   4.9351694566634674E-01   1.2349016744928247E-02
   1.0611111111111111E+01  -2.3130342954083725E+00   3.8448577426588200E-02   4.8626974434843157E-01   1.3977585477680377E-02
   1.0666666666666666E+01  -2.2862316093511268E+00   3.7696023947371697E-02   4.7978076061474284E-01   1.2618454772553004E-02
   1.0722222222222221E+01  -2.2597833820797053E+00   3.6971243661391220E-02   4.7271502828675305E-01   1.2469756368775758E-02
   1.0777777777777779E+01  -2.2337803020456573E+00   3.6246327598504491E-02   4.6366431282322973E-01   1.3281038395904691E-02
