 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.436684E+00 0.215195E+00 0.659530E-01 0.525266E+00
   1 0.818421E+01 0.411459E+00 0.193915E+00 0.553557E-01 0.509297E+00
   1 0.836842E+01 0.385921E+00 0.172958E+00 0.453810E-01 0.494323E+00
   1 0.855263E+01 0.358980E+00 0.152174E+00 0.363348E-01 0.476977E+00
   1 0.873684E+01 0.334835E+00 0.134365E+00 0.291480E-01 0.461837E+00
   1 0.892105E+01 0.312308E+00 0.118900E+00 0.234903E-01 0.446136E+00
   1 0.910526E+01 0.292347E+00 0.105633E+00 0.190030E-01 0.432318E+00
   1 0.928947E+01 0.274717E+00 0.948548E-01 0.157452E-01 0.416678E+00
   1 0.947368E+01 0.258918E+00 0.856999E-01 0.131755E-01 0.402022E+00
   1 0.965789E+01 0.245095E+00 0.780717E-01 0.111511E-01 0.390168E+00
   1 0.984211E+01 0.232456E+00 0.712284E-01 0.944210E-02 0.379644E+00
   1 0.100263E+02 0.220915E+00 0.653755E-01 0.811097E-02 0.367411E+00
   1 0.102105E+02 0.210526E+00 0.603211E-01 0.705250E-02 0.353923E+00
   1 0.103947E+02 0.202030E+00 0.565093E-01 0.627302E-02 0.345190E+00
   1 0.105789E+02 0.193947E+00 0.530421E-01 0.565965E-02 0.329457E+00
   1 0.107632E+02 0.186566E+00 0.498003E-01 0.504265E-02 0.322244E+00
   1 0.109474E+02 0.179297E+00 0.467232E-01 0.451171E-02 0.311101E+00
   1 0.111316E+02 0.173584E+00 0.444960E-01 0.415462E-02 0.300533E+00
   1 0.113158E+02 0.167749E+00 0.423446E-01 0.381591E-02 0.290617E+00
   1 0.115000E+02 0.162643E+00 0.402822E-01 0.347660E-02 0.285819E+00
   2 0.800000E+01 0.994401E+00 0.100843E+01 0.109515E+01 0.641029E+00
   2 0.818421E+01 0.965183E+00 0.951076E+00 0.977930E+00 0.639624E+00
   2 0.836842E+01 0.936872E+00 0.897045E+00 0.873069E+00 0.638341E+00
   2 0.855263E+01 0.910063E+00 0.847351E+00 0.782215E+00 0.636856E+00
   2 0.873684E+01 0.881332E+00 0.795780E+00 0.693103E+00 0.635170E+00
   2 0.892105E+01 0.853136E+00 0.746878E+00 0.613858E+00 0.633185E+00
   2 0.910526E+01 0.825918E+00 0.701036E+00 0.543714E+00 0.631218E+00
   2 0.928947E+01 0.798208E+00 0.655891E+00 0.478596E+00 0.629162E+00
   2 0.947368E+01 0.770696E+00 0.612738E+00 0.420622E+00 0.626559E+00
   2 0.965789E+01 0.741084E+00 0.567988E+00 0.364495E+00 0.623391E+00
   2 0.984211E+01 0.713091E+00 0.527272E+00 0.316763E+00 0.620210E+00
   2 0.100263E+02 0.683281E+00 0.485699E+00 0.271696E+00 0.616092E+00
   2 0.102105E+02 0.655140E+00 0.448237E+00 0.234161E+00 0.611511E+00
   2 0.103947E+02 0.625817E+00 0.410514E+00 0.198668E+00 0.607037E+00
   2 0.105789E+02 0.596045E+00 0.374456E+00 0.168302E+00 0.599902E+00
   2 0.107632E+02 0.566875E+00 0.340144E+00 0.140596E+00 0.594932E+00
   2 0.109474E+02 0.538501E+00 0.308464E+00 0.117452E+00 0.588537E+00
   2 0.111316E+02 0.512554E+00 0.280829E+00 0.987969E-01 0.582422E+00
   2 0.113158E+02 0.488053E+00 0.255650E+00 0.828350E-01 0.577526E+00
   2 0.115000E+02 0.465550E+00 0.233682E+00 0.701674E-01 0.571685E+00
   3 0.800000E+01 -.279787E-01 0.251951E-01 0.186934E-02 0.183986E-01
   3 0.818421E+01 -.257915E-01 0.243840E-01 0.177543E-02 0.465409E-02
   3 0.836842E+01 -.236671E-01 0.234523E-01 0.164028E-02 0.591043E-02
   3 0.855263E+01 -.206792E-01 0.224342E-01 0.150457E-02 0.352269E-02
   3 0.873684E+01 -.169802E-01 0.212606E-01 0.136087E-02 -.356244E-02
   3 0.892105E+01 -.137964E-01 0.201229E-01 0.121658E-02 -.147010E-02
   3 0.910526E+01 -.120046E-01 0.193379E-01 0.113394E-02 -.107591E-01
   3 0.928947E+01 -.938080E-02 0.184476E-01 0.102002E-02 0.899120E-03
