 program J1J2_6          
 linear system size                40
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi                        2.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations          100
 equilibration steps           100000
 measurement steps             100000
 RNG seed                           1
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed          100
 T  BIN   [<energy>]  freq
 0.800000E+01    1 -.873885E+01 0.000000E+00
 0.800000E+01    2 -.864146E+01 0.000000E+00
 0.800000E+01    3 -.854408E+01 0.000000E+00
 0.800000E+01    4 -.844669E+01 0.000000E+00
 0.800000E+01    5 -.834930E+01 0.000000E+00
 0.800000E+01    6 -.825191E+01 0.000000E+00
 0.800000E+01    7 -.815452E+01 0.000000E+00
 0.800000E+01    8 -.805713E+01 0.000000E+00
 0.800000E+01    9 -.795974E+01 0.000000E+00
 0.800000E+01   10 -.786236E+01 0.000000E+00
 0.800000E+01   11 -.776497E+01 0.000000E+00
 0.800000E+01   12 -.766758E+01 0.000000E+00
 0.800000E+01   13 -.757019E+01 0.000000E+00
 0.800000E+01   14 -.747280E+01 0.000000E+00
 0.800000E+01   15 -.737541E+01 0.000000E+00
 0.800000E+01   16 -.727802E+01 0.000000E+00
 0.800000E+01   17 -.718064E+01 0.000000E+00
 0.800000E+01   18 -.708325E+01 0.000000E+00
 0.800000E+01   19 -.698586E+01 0.000000E+00
 0.800000E+01   20 -.688847E+01 0.000000E+00
 0.800000E+01   21 -.679108E+01 0.000000E+00
 0.800000E+01   22 -.669369E+01 0.000000E+00
 0.800000E+01   23 -.659631E+01 0.000000E+00
 0.800000E+01   24 -.649892E+01 0.000000E+00
 0.800000E+01   25 -.640153E+01 0.000000E+00
 0.800000E+01   26 -.630414E+01 0.000000E+00
 0.800000E+01   27 -.620675E+01 0.000000E+00
 0.800000E+01   28 -.610936E+01 0.000000E+00
 0.800000E+01   29 -.601197E+01 0.000000E+00
 0.800000E+01   30 -.591459E+01 0.000000E+00
 0.800000E+01   31 -.581720E+01 0.000000E+00
 0.800000E+01   32 -.571981E+01 0.000000E+00
 0.800000E+01   33 -.562242E+01 0.000000E+00
 0.800000E+01   34 -.552503E+01 0.000000E+00
 0.800000E+01   35 -.542764E+01 0.000000E+00
 0.800000E+01   36 -.533025E+01 0.000000E+00
 0.800000E+01   37 -.523287E+01 0.000000E+00
 0.800000E+01   38 -.513548E+01 0.000000E+00
 0.800000E+01   39 -.503809E+01 0.000000E+00
 0.800000E+01   40 -.494070E+01 0.000000E+00
 0.800000E+01   41 -.484331E+01 0.000000E+00
 0.800000E+01   42 -.474592E+01 0.000000E+00
 0.800000E+01   43 -.464853E+01 0.000000E+00
 0.800000E+01   44 -.455115E+01 0.000000E+00
