 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9047
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.8972090271328206E+00   2.0884501923211949E-03   6.0617621545802081E-01   3.0141663763464496E-03
   8.0555555555555554E+00  -3.8634851409611812E+00   1.9473603310326524E-03   6.0759619875019699E-01   2.8918066848476198E-03
   8.1111111111111107E+00  -3.8296239857539640E+00   1.7974036638124407E-03   6.1186635707147730E-01   2.2402174946566026E-03
   8.1666666666666661E+00  -3.7956388280866191E+00   1.6543677631018475E-03   6.1170435202698825E-01   1.7693490218057880E-03
   8.2222222222222214E+00  -3.7615457397408054E+00   1.5588482669360634E-03   6.1447429281086663E-01   1.0672834625656911E-03
   8.2777777777777786E+00  -3.7273898540263630E+00   1.4839599517569321E-03   6.1623663619846547E-01   1.3584967876818094E-03
   8.3333333333333339E+00  -3.6931033032144711E+00   1.3921022659392258E-03   6.1766462870441829E-01   4.8467294395939886E-05
   8.3888888888888893E+00  -3.6587120350863405E+00   1.3784320343926664E-03   6.2222710705291662E-01   3.9908796941770142E-05
   8.4444444444444446E+00  -3.6242620294305574E+00   1.3470315068627528E-03   6.2035700243350300E-01   6.1148852923482674E-05
   8.5000000000000000E+00  -3.5897578520903277E+00   1.3342914885444588E-03   6.2279304001455360E-01   2.1535170736515079E-04
   8.5555555555555554E+00  -3.5551675992461815E+00   1.3616330876379029E-03   6.2154383288459059E-01   1.0985091701085758E-03
   8.6111111111111107E+00  -3.5206120114456958E+00   1.3903352395753356E-03   6.2245614306582064E-01   1.7070752828029659E-03
   8.6666666666666661E+00  -3.4859386203467917E+00   1.3595934148356676E-03   6.2335940924786037E-01   1.3413737547493271E-04
   8.7222222222222214E+00  -3.4513607508729520E+00   1.3380648046459730E-03   6.2316640837574533E-01   8.8460412251392640E-04
   8.7777777777777786E+00  -3.4167372755804957E+00   1.2854176152598048E-03   6.2280653224218008E-01   1.0890922246927601E-03
   8.8333333333333339E+00  -3.3820719428255117E+00   1.3253013856770639E-03   6.2316563668732483E-01   6.9843828637040472E-04
   8.8888888888888893E+00  -3.3474254631934368E+00   1.2600463486314572E-03   6.2312421052207068E-01   2.0540687672801062E-03
   8.9444444444444446E+00  -3.3127487009314525E+00   1.1985853011979265E-03   6.2366946544549040E-01   1.8924977996433688E-03
   9.0000000000000000E+00  -3.2780741818891155E+00   1.1160425854419712E-03   6.2400382665359366E-01   1.8829622006510910E-03
   9.0555555555555554E+00  -3.2434146028975053E+00   1.0519671839540345E-03   6.2328944217826232E-01   9.5136693736648200E-04
   9.1111111111111107E+00  -3.2088082160031535E+00   9.5272792250611674E-04   6.2280484172346151E-01   1.4901768494594903E-03
   9.1666666666666661E+00  -3.1742098919949187E+00   8.8461795538634738E-04   6.2300599924827060E-01   1.9868807409825786E-03
   9.2222222222222214E+00  -3.1396633252995478E+00   7.7150698864508923E-04   6.2268247035816326E-01   3.0739000263323006E-03
   9.2777777777777786E+00  -3.1051378818429258E+00   6.5190989543037253E-04   6.2040512669719017E-01   1.8426467389172372E-03
   9.3333333333333339E+00  -3.0706743146799695E+00   5.4334424515041437E-04   6.1905447415949755E-01   3.1177877484669355E-03
   9.3888888888888893E+00  -3.0362903567878172E+00   4.5542501816752046E-04   6.1763933135488536E-01   2.4115538416989366E-03
   9.4444444444444446E+00  -3.0020366180955644E+00   3.4736389338820418E-04   6.1541290161081674E-01   2.2320607355345674E-03
   9.5000000000000000E+00  -2.9679739601073973E+00   2.8897207001918188E-04   6.1508637973614655E-01   2.0905509723736630E-03
