 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9049
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.411659E+00 0.169602E+00 0.288579E-01 0.351079E-01 0.996759E+00 0.141239E+01 0.998494E+00 0.449749E-04 0.607304E-02 0.348529E-03 0.317978E+00 0.101979E+00 0.107524E-01 0.665999E+00 0.255979E-04 0.259004E+00 0.676225E-01 0.471826E-02 0.665124E+00 0.285756E-04 0.817453E-01 0.415831E-03 0.934495E+00 0.456190E-01
 0.805556E+01 0.404849E+00 0.164052E+00 0.270101E-01 0.345474E-01 0.996392E+00 0.150983E+01 0.998323E+00 0.634245E-04 0.630465E-02 0.967350E-02 0.313134E+00 0.989213E-01 0.101272E-01 0.665918E+00 0.292453E-04 0.254182E+00 0.651305E-01 0.437773E-02 0.664951E+00 0.500834E-04 0.789983E-01 0.495964E-03 0.933207E+00 0.463995E-01
 0.811111E+01 0.397964E+00 0.158537E+00 0.252361E-01 0.339427E-01 0.995942E+00 0.162375E+01 0.998120E+00 0.100382E-03 0.658782E-02 0.339060E-01 0.308199E+00 0.958557E-01 0.951972E-02 0.665825E+00 0.229156E-04 0.249355E+00 0.626816E-01 0.405501E-02 0.664730E+00 0.696550E-04 0.762761E-01 0.599097E-03 0.932055E+00 0.470699E-01
 0.816667E+01 0.390975E+00 0.153037E+00 0.235272E-01 0.333890E-01 0.995437E+00 0.173876E+01 0.997899E+00 0.128806E-03 0.688761E-02 0.474984E-01 0.303226E+00 0.928177E-01 0.893675E-02 0.665721E+00 0.830586E-05 0.244402E+00 0.602192E-01 0.374326E-02 0.664476E+00 0.721235E-04 0.735535E-01 0.699988E-03 0.930670E+00 0.478729E-01
 0.822222E+01 0.383853E+00 0.147536E+00 0.218797E-01 0.328651E-01 0.994814E+00 0.185266E+01 0.997660E+00 0.184029E-03 0.728036E-02 0.795470E-01 0.298164E+00 0.897836E-01 0.837520E-02 0.665583E+00 0.452620E-04 0.239340E+00 0.577521E-01 0.344291E-02 0.664190E+00 0.353818E-04 0.708258E-01 0.828503E-03 0.929132E+00 0.487669E-01
 0.827778E+01 0.376540E+00 0.141999E+00 0.202848E-01 0.324014E-01 0.993989E+00 0.204579E+01 0.997302E+00 0.324099E-03 0.773500E-02 0.175318E+00 0.292986E+00 0.867401E-01 0.783219E-02 0.665374E+00 0.141409E-03 0.234098E+00 0.552586E-01 0.315328E-02 0.663768E+00 0.782755E-04 0.680705E-01 0.974416E-03 0.927397E+00 0.497525E-01
 0.833333E+01 0.369064E+00 0.136454E+00 0.187509E-01 0.320033E-01 0.992949E+00 0.231534E+01 0.996811E+00 0.540318E-03 0.823125E-02 0.318052E+00 0.287719E+00 0.837068E-01 0.731121E-02 0.665122E+00 0.281134E-03 0.228661E+00 0.527469E-01 0.287696E-02 0.663099E+00 0.161373E-03 0.652903E-01 0.112019E-02 0.925188E+00 0.510535E-01
 0.838889E+01 0.361244E+00 0.130788E+00 0.172533E-01 0.317043E-01 0.991366E+00 0.277862E+01 0.995991E+00 0.969420E-03 0.890358E-02 0.588928E+00 0.282114E+00 0.805683E-01 0.679878E-02 0.664637E+00 0.570205E-03 0.223024E+00 0.502201E-01 0.261428E-02 0.662109E+00 0.425573E-03 0.624324E-01 0.131951E-02 0.922742E+00 0.526006E-01
 0.844444E+01 0.353019E+00 0.124978E+00 0.157898E-01 0.315382E-01 0.989094E+00 0.332306E+01 0.994937E+00 0.157410E-02 0.988813E-02 0.932546E+00 0.276214E+00 0.773574E-01 0.630083E-02 0.663955E+00 0.100295E-02 0.217041E+00 0.476202E-01 0.235831E-02 0.660679E+00 0.904113E-03 0.594827E-01 0.161959E-02 0.920048E+00 0.542847E-01
 0.850000E+01 0.344407E+00 0.119060E+00 0.143755E-01 0.314950E-01 0.985880E+00 0.408529E+01 0.993378E+00 0.252664E-02 0.110919E-01 0.143186E+01 0.270082E+00 0.741075E-01 0.582005E-02 0.663136E+00 0.152623E-02 0.210637E+00 0.449526E-01 0.211435E-02 0.658326E+00 0.200242E-02 0.564502E-01 0.198578E-02 0.916962E+00 0.560996E-01
