 program J1J2_6          
 linear system size                56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9049
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed            2
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.8815500715856928E+00   6.3796036820227692E-02   6.0890571491240308E-01   3.6024138750485098E-03
   8.0555555555555554E+00  -3.8475695961876517E+00   6.4001873794123060E-02   6.1095354504851151E-01   4.1788275793922577E-03
   8.1111111111111107E+00  -3.8135112627862542E+00   6.4258599960136567E-02   6.1535371997575172E-01   4.2993167649318254E-03
   8.1666666666666661E+00  -3.7792816968912284E+00   6.4506173837165004E-02   6.1757333230603517E-01   4.8083916194110897E-03
   8.2222222222222214E+00  -3.7449580759557279E+00   6.4751505092991393E-02   6.1951737227566994E-01   3.8097800586344740E-03
   8.2777777777777786E+00  -3.7105411029970297E+00   6.5003546324663847E-02   6.1980267073889572E-01   5.5047376443629666E-03
   8.3333333333333339E+00  -3.6760194024633206E+00   6.5201588948939057E-02   6.2189560947101707E-01   4.1789965388076711E-03
   8.3888888888888893E+00  -3.6414147267936716E+00   6.5449150422057525E-02   6.2350088853646157E-01   5.9866221507618401E-03
   8.4444444444444446E+00  -3.6067072891110081E+00   6.5760614543442203E-02   6.2534875884547358E-01   5.9915838128688321E-03
   8.5000000000000000E+00  -3.5718938260815412E+00   6.6050953529403891E-02   6.2694630830379494E-01   5.3603060727815868E-03
   8.5555555555555554E+00  -3.5370338877498044E+00   6.6351676326122752E-02   6.2673078961771256E-01   6.6000894954025861E-03
   8.6111111111111107E+00  -3.5021646956690287E+00   6.6723870236092372E-02   6.2566333125545148E-01   6.0835638017410253E-03
   8.6666666666666661E+00  -3.4673506700677335E+00   6.7039795619460080E-02   6.2584867970177205E-01   5.0392703237499264E-03
   8.7222222222222214E+00  -3.4325727936857833E+00   6.7270397373929008E-02   6.2520104504636420E-01   3.3152400232711364E-03
   8.7777777777777786E+00  -3.3979638531503342E+00   6.7490442244652754E-02   6.2124741286272833E-01   2.7589483299623862E-03
   8.8333333333333339E+00  -3.3634227188517292E+00   6.7641307413283100E-02   6.2043506954823280E-01   1.6156564888262261E-03
   8.8888888888888893E+00  -3.3289876867737798E+00   6.7762840444936273E-02   6.1891904966245648E-01   1.9944190181239128E-03
   8.9444444444444446E+00  -3.2946378512236976E+00   6.7854423436526715E-02   6.1827854553432338E-01   1.7349466970905567E-03
   9.0000000000000000E+00  -3.2603631482213768E+00   6.7965970518056987E-02   6.1666513111509780E-01   1.3059116653795144E-03
   9.0555555555555554E+00  -3.2261259532917093E+00   6.8096340571124431E-02   6.1580325357576782E-01   1.5684024887130975E-03
   9.1111111111111107E+00  -3.1920376586419312E+00   6.8206913708491412E-02   6.1320669256688021E-01   2.7233947252856194E-03
   9.1666666666666661E+00  -3.1581115772159460E+00   6.8311351463262254E-02   6.0956463120474447E-01   2.4417394263228438E-03
   9.2222222222222214E+00  -3.1242908727729821E+00   6.8419961300673376E-02   6.0835766945818182E-01   2.0063931309669846E-03
