 pair, T_low, T_high, attempts, accepts, acceptance
   1 0.800000E+01 0.818421E+01     40000000       494289 0.123572E-01
   2 0.818421E+01 0.836842E+01     40000000       557470 0.139367E-01
   3 0.836842E+01 0.855263E+01     40000000       632879 0.158220E-01
   4 0.855263E+01 0.873684E+01     40000000       721911 0.180478E-01
   5 0.873684E+01 0.892105E+01     40000000       824663 0.206166E-01
   6 0.892105E+01 0.910526E+01     40000000       948128 0.237032E-01
   7 0.910526E+01 0.928947E+01     40000000      1095608 0.273902E-01
   8 0.928947E+01 0.947368E+01     40000000      1269357 0.317339E-01
   9 0.947368E+01 0.965789E+01     40000000      1475573 0.368893E-01
  10 0.965789E+01 0.984211E+01     40000000      1717935 0.429484E-01
  11 0.984211E+01 0.100263E+02     40000000      2008192 0.502048E-01
  12 0.100263E+02 0.102105E+02     40000000      2335866 0.583967E-01
  13 0.102105E+02 0.103947E+02     40000000      2725391 0.681348E-01
  14 0.103947E+02 0.105789E+02     40000000      3173574 0.793394E-01
  15 0.105789E+02 0.107632E+02     40000000      3685913 0.921478E-01
  16 0.107632E+02 0.109474E+02     40000000      4264170 0.106604E+00
  17 0.109474E+02 0.111316E+02     40000000      4913902 0.122848E+00
  18 0.111316E+02 0.113158E+02     40000000      5629585 0.140740E+00
  19 0.113158E+02 0.115000E+02     40000000      6416288 0.160407E+00
 replicas_visiting_both_extremes         7231  0.90387499999999998     
