 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.313255E+00 0.258197E+00 0.406237E+00 0.314633E-01 -.407653E+01 -.392469E+01 0.808815E-01 0.963548E+00
   1 0.818421E+01 0.298498E+00 0.241184E+00 0.384210E+00 0.309316E-01 -.397079E+01 -.380245E+01 0.719930E-01 0.955887E+00
   1 0.836842E+01 0.283064E+00 0.222846E+00 0.360889E+00 0.304648E-01 -.385697E+01 -.367516E+01 0.630795E-01 0.944901E+00
   1 0.855263E+01 0.267170E+00 0.205665E+00 0.337997E+00 0.290818E-01 -.375578E+01 -.354002E+01 0.549475E-01 0.934553E+00
   1 0.873684E+01 0.248495E+00 0.190804E+00 0.314485E+00 0.253435E-01 -.363393E+01 -.348155E+01 0.474136E-01 0.933334E+00
   1 0.892105E+01 0.226836E+00 0.174246E+00 0.287771E+00 0.210931E-01 -.353410E+01 -.333509E+01 0.395252E-01 0.933533E+00
   1 0.910526E+01 0.204594E+00 0.160226E+00 0.262021E+00 0.161864E-01 -.343580E+01 -.322815E+01 0.327814E-01 0.942550E+00
   1 0.928947E+01 0.182197E+00 0.149154E+00 0.237936E+00 0.109490E-01 -.332538E+01 -.327993E+01 0.271754E-01 0.961000E+00
   1 0.947368E+01 0.162390E+00 0.138915E+00 0.216197E+00 0.707331E-02 -.321669E+01 -.305309E+01 0.225583E-01 0.976010E+00
   1 0.965789E+01 0.145490E+00 0.130997E+00 0.198190E+00 0.400719E-02 -.311522E+01 -.296984E+01 0.190587E-01 0.989069E+00
   1 0.984211E+01 0.128863E+00 0.123756E+00 0.181476E+00 0.129020E-02 -.301347E+01 -.284917E+01 0.159476E-01 0.998366E+00
   1 0.100263E+02 0.112729E+00 0.116364E+00 0.165486E+00 -.832804E-03 -.290506E+01 -.275881E+01 0.131175E-01 0.998993E+00
   1 0.102105E+02 0.947879E-01 0.109714E+00 0.149055E+00 -.305247E-02 -.281922E+01 -.269728E+01 0.103996E-01 0.978916E+00
   1 0.103947E+02 0.783076E-01 0.103087E+00 0.134070E+00 -.449480E-02 -.276098E+01 -.259576E+01 0.807247E-02 0.928067E+00
   1 0.105789E+02 0.661736E-01 0.960980E-01 0.121353E+00 -.485588E-02 -.263975E+01 -.253714E+01 0.635915E-02 0.872773E+00
   1 0.107632E+02 0.558426E-01 0.895204E-01 0.109815E+00 -.489551E-02 -.255840E+01 -.239401E+01 0.499905E-02 0.806613E+00
   1 0.109474E+02 0.480109E-01 0.830696E-01 0.998271E-01 -.459550E-02 -.247445E+01 -.234892E+01 0.398825E-02 0.750792E+00
   1 0.111316E+02 0.421281E-01 0.767398E-01 0.909545E-01 -.411422E-02 -.240800E+01 -.227265E+01 0.323290E-02 0.711803E+00
   1 0.113158E+02 0.376421E-01 0.707206E-01 0.831017E-01 -.358448E-02 -.230473E+01 -.212772E+01 0.266207E-02 0.688106E+00
   1 0.115000E+02 0.330082E-01 0.649072E-01 0.754167E-01 -.312340E-02 -.223994E+01 -.209970E+01 0.214247E-02 0.653026E+00
   2 0.800000E+01 0.297701E+00 0.312189E+00 0.431483E+00 -.883612E-02 -.413825E+01 -.398574E+01 0.929390E-01 0.997745E+00
   2 0.818421E+01 0.283644E+00 0.299718E+00 0.412792E+00 -.937707E-02 -.405010E+01 -.393489E+01 0.850131E-01 0.996968E+00
   2 0.836842E+01 0.268899E+00 0.286821E+00 0.393333E+00 -.995958E-02 -.393798E+01 -.378862E+01 0.771259E-01 0.995848E+00
   2 0.855263E+01 0.254155E+00 0.273030E+00 0.373245E+00 -.995064E-02 -.382028E+01 -.371913E+01 0.693918E-01 0.994886E+00
   2 0.873684E+01 0.239007E+00 0.257401E+00 0.351603E+00 -.913074E-02 -.371477E+01 -.362050E+01 0.615205E-01 0.994523E+00
   2 0.892105E+01 0.224726E+00 0.237880E+00 0.327992E+00 -.608497E-02 -.359408E+01 -.343409E+01 0.534578E-01 0.996771E+00
   2 0.910526E+01 0.210033E+00 0.212374E+00 0.300267E+00 -.988765E-03 -.348467E+01 -.327456E+01 0.446056E-01 0.999877E+00
   2 0.928947E+01 0.195778E+00 0.179252E+00 0.268843E+00 0.619758E-02 -.336188E+01 -.317503E+01 0.350936E-01 0.992263E+00
   2 0.947368E+01 0.178752E+00 0.146140E+00 0.235727E+00 0.105953E-01 -.326557E+01 -.306501E+01 0.261228E-01 0.960497E+00
   2 0.965789E+01 0.160619E+00 0.120341E+00 0.205985E+00 0.113167E-01 -.314548E+01 -.301648E+01 0.193290E-01 0.921068E+00
   2 0.984211E+01 0.139451E+00 0.103029E+00 0.179010E+00 0.883177E-02 -.306740E+01 -.291991E+01 0.143675E-01 0.913688E+00
   2 0.100263E+02 0.120715E+00 0.863174E-01 0.154059E+00 0.712146E-02 -.291588E+01 -.284412E+01 0.104198E-01 0.895434E+00
   2 0.102105E+02 0.105638E+00 0.750428E-01 0.135000E+00 0.552793E-02 -.283417E+01 -.261314E+01 0.792736E-02 0.891611E+00
   2 0.103947E+02 0.938284E-01 0.650531E-01 0.119220E+00 0.457186E-02 -.272907E+01 -.255833E+01 0.610382E-02 0.876996E+00
   2 0.105789E+02 0.835608E-01 0.564803E-01 0.105792E+00 0.379237E-02 -.264093E+01 -.251088E+01 0.471954E-02 0.861014E+00
   2 0.107632E+02 0.752148E-01 0.486470E-01 0.940960E-01 0.329074E-02 -.255008E+01 -.236511E+01 0.365897E-02 0.831799E+00
   2 0.109474E+02 0.661945E-01 0.435173E-01 0.834957E-01 0.248795E-02 -.245855E+01 -.233729E+01 0.288061E-02 0.842821E+00
   2 0.111316E+02 0.579172E-01 0.381114E-01 0.734420E-01 0.190193E-02 -.237748E+01 -.229151E+01 0.220731E-02 0.843448E+00
   2 0.113158E+02 0.504124E-01 0.338771E-01 0.646078E-01 0.139376E-02 -.229158E+01 -.216382E+01 0.170783E-02 0.857262E+00
   2 0.115000E+02 0.435686E-01 0.299995E-01 0.564907E-01 0.998256E-03 -.222195E+01 -.201668E+01 0.130703E-02 0.872729E+00
   3 0.800000E+01 0.204183E+00 0.366122E+00 0.419670E+00 -.923542E-01 -.399307E+01 -.385404E+01 0.747559E-01 0.723819E+00
   3 0.818421E+01 0.185721E+00 0.352551E+00 0.399146E+00 -.898000E-01 -.391097E+01 -.375842E+01 0.654761E-01 0.680157E+00
   3 0.836842E+01 0.168435E+00 0.338171E+00 0.378534E+00 -.859895E-01 -.379738E+01 -.359205E+01 0.569597E-01 0.637038E+00
   3 0.855263E+01 0.153499E+00 0.323337E+00 0.358714E+00 -.809853E-01 -.365961E+01 -.352933E+01 0.496318E-01 0.600374E+00
   3 0.873684E+01 0.139666E+00 0.307562E+00 0.338654E+00 -.750880E-01 -.357046E+01 -.337823E+01 0.429558E-01 0.566925E+00
   3 0.892105E+01 0.124554E+00 0.291504E+00 0.317897E+00 -.694606E-01 -.345620E+01 -.332799E+01 0.363080E-01 0.522199E+00
   3 0.910526E+01 0.111618E+00 0.274336E+00 0.297093E+00 -.628015E-01 -.334468E+01 -.319660E+01 0.306209E-01 0.487429E+00
   3 0.928947E+01 0.997739E-01 0.256538E+00 0.276181E+00 -.558569E-01 -.322850E+01 -.307561E+01 0.255958E-01 0.456501E+00
   3 0.947368E+01 0.900891E-01 0.238875E+00 0.256225E+00 -.489452E-01 -.313340E+01 -.298420E+01 0.215200E-01 0.436067E+00
   3 0.965789E+01 0.802153E-01 0.220536E+00 0.235630E+00 -.422016E-01 -.299731E+01 -.282751E+01 0.176904E-01 0.412757E+00
   3 0.984211E+01 0.711038E-01 0.200679E+00 0.213998E+00 -.352162E-01 -.290372E+01 -.274841E+01 0.142690E-01 0.396388E+00
   3 0.100263E+02 0.619892E-01 0.176417E+00 0.188570E+00 -.272804E-01 -.280483E+01 -.259659E+01 0.109360E-01 0.391282E+00
   3 0.102105E+02 0.550568E-01 0.148593E+00 0.160700E+00 -.190487E-01 -.269882E+01 -.244181E+01 0.818106E-02 0.424567E+00
   3 0.103947E+02 0.477663E-01 0.119421E+00 0.131600E+00 -.119798E-01 -.261381E+01 -.247121E+01 0.570431E-02 0.475594E+00
   3 0.105789E+02 0.414980E-01 0.918400E-01 0.104178E+00 -.671250E-02 -.249466E+01 -.236183E+01 0.381117E-02 0.563216E+00
   3 0.107632E+02 0.356189E-01 0.724589E-01 0.841240E-01 -.398158E-02 -.241736E+01 -.228342E+01 0.258091E-02 0.626965E+00
   3 0.109474E+02 0.307789E-01 0.583324E-01 0.692079E-01 -.245533E-02 -.231240E+01 -.216404E+01 0.179540E-02 0.681405E+00
   3 0.111316E+02 0.262549E-01 0.472687E-01 0.572106E-01 -.154501E-02 -.221599E+01 -.207702E+01 0.124103E-02 0.720737E+00
   3 0.113158E+02 0.225632E-01 0.392449E-01 0.482023E-01 -.103107E-02 -.214042E+01 -.203501E+01 0.885491E-03 0.746850E+00
   3 0.115000E+02 0.193619E-01 0.324267E-01 0.405094E-01 -.676611E-03 -.207103E+01 -.193895E+01 0.627843E-03 0.774986E+00
   4 0.800000E+01 0.244085E+00 0.384753E+00 0.455810E+00 -.884573E-01 -.434998E+01 -.418589E+01 0.939125E-01 0.818465E+00
   4 0.818421E+01 0.230441E+00 0.370861E+00 0.436953E+00 -.844349E-01 -.423905E+01 -.410757E+01 0.854617E-01 0.803840E+00
   4 0.836842E+01 0.214230E+00 0.356414E+00 0.416554E+00 -.811364E-01 -.412853E+01 -.397453E+01 0.763547E-01 0.779853E+00
   4 0.855263E+01 0.194691E+00 0.341445E+00 0.394482E+00 -.786801E-01 -.403125E+01 -.393856E+01 0.664762E-01 0.740622E+00
   4 0.873684E+01 0.169191E+00 0.326063E+00 0.369765E+00 -.776918E-01 -.392461E+01 -.376618E+01 0.551670E-01 0.668525E+00
   4 0.892105E+01 0.144635E+00 0.310465E+00 0.345524E+00 -.754695E-01 -.380293E+01 -.364849E+01 0.449040E-01 0.586106E+00
   4 0.910526E+01 0.122670E+00 0.294984E+00 0.322731E+00 -.719678E-01 -.369565E+01 -.351252E+01 0.361857E-01 0.502796E+00
   4 0.928947E+01 0.105229E+00 0.279070E+00 0.301529E+00 -.668071E-01 -.358785E+01 -.342832E+01 0.293661E-01 0.435944E+00
   4 0.947368E+01 0.855719E-01 0.264066E+00 0.280588E+00 -.624081E-01 -.348259E+01 -.331343E+01 0.225966E-01 0.344005E+00
   4 0.965789E+01 0.702603E-01 0.247954E+00 0.260558E+00 -.565447E-01 -.337462E+01 -.317829E+01 0.174213E-01 0.275204E+00
   4 0.984211E+01 0.618969E-01 0.231245E+00 0.241913E+00 -.496428E-01 -.324993E+01 -.308163E+01 0.143133E-01 0.249546E+00
   4 0.100263E+02 0.530863E-01 0.214375E+00 0.223113E+00 -.431383E-01 -.314910E+01 -.291206E+01 0.113803E-01 0.217763E+00
   4 0.102105E+02 0.469990E-01 0.197018E+00 0.204578E+00 -.366071E-01 -.302303E+01 -.281533E+01 0.925964E-02 0.203776E+00
   4 0.103947E+02 0.431612E-01 0.179401E+00 0.186411E+00 -.303220E-01 -.293386E+01 -.277634E+01 0.774317E-02 0.206881E+00
   4 0.105789E+02 0.387988E-01 0.161455E+00 0.167851E+00 -.245625E-01 -.282443E+01 -.261834E+01 0.626428E-02 0.206457E+00
   4 0.107632E+02 0.349176E-01 0.142160E+00 0.148349E+00 -.189902E-01 -.273207E+01 -.253027E+01 0.496387E-02 0.214640E+00
   4 0.109474E+02 0.314641E-01 0.120029E+00 0.126513E+00 -.134170E-01 -.263190E+01 -.246918E+01 0.377661E-02 0.240654E+00
   4 0.111316E+02 0.287987E-01 0.962925E-01 0.103565E+00 -.844288E-02 -.253553E+01 -.224005E+01 0.277310E-02 0.301445E+00
   4 0.113158E+02 0.263605E-01 0.750581E-01 0.829009E-01 -.493884E-02 -.244177E+01 -.225466E+01 0.197857E-02 0.390975E+00
   4 0.115000E+02 0.238918E-01 0.577766E-01 0.659256E-01 -.276732E-02 -.235872E+01 -.214554E+01 0.138039E-02 0.498817E+00
   5 0.800000E+01 0.287624E+00 0.289947E+00 0.408605E+00 -.134150E-02 -.396598E+01 -.385936E+01 0.833956E-01 0.999935E+00
   5 0.818421E+01 0.273082E+00 0.274805E+00 0.387649E+00 -.943914E-03 -.385909E+01 -.372048E+01 0.750441E-01 0.999960E+00
   5 0.836842E+01 0.257737E+00 0.258270E+00 0.365170E+00 -.275053E-03 -.373601E+01 -.359654E+01 0.665658E-01 0.999996E+00
   5 0.855263E+01 0.243129E+00 0.241673E+00 0.343155E+00 0.705504E-03 -.363337E+01 -.346511E+01 0.587577E-01 0.999964E+00
   5 0.873684E+01 0.228566E+00 0.225837E+00 0.321705E+00 0.124014E-02 -.352851E+01 -.337207E+01 0.516188E-01 0.999856E+00
   5 0.892105E+01 0.213040E+00 0.209229E+00 0.299054E+00 0.160915E-02 -.340445E+01 -.328587E+01 0.445742E-01 0.999674E+00
   5 0.910526E+01 0.198207E+00 0.192946E+00 0.277177E+00 0.205769E-02 -.330599E+01 -.311449E+01 0.382433E-01 0.999277E+00
   5 0.928947E+01 0.183132E+00 0.174831E+00 0.254178E+00 0.297136E-02 -.318396E+01 -.304341E+01 0.320171E-01 0.997851E+00
   5 0.947368E+01 0.165537E+00 0.152977E+00 0.227602E+00 0.400049E-02 -.307414E+01 -.288806E+01 0.253234E-01 0.993800E+00
   5 0.965789E+01 0.146504E+00 0.123868E+00 0.196176E+00 0.612021E-02 -.295992E+01 -.283788E+01 0.181472E-01 0.972351E+00
   5 0.984211E+01 0.126523E+00 0.922781E-01 0.162922E+00 0.749276E-02 -.287178E+01 -.273155E+01 0.116753E-01 0.906647E+00
   5 0.100263E+02 0.107083E+00 0.700274E-01 0.134622E+00 0.656295E-02 -.275319E+01 -.260809E+01 0.749875E-02 0.839281E+00
   5 0.102105E+02 0.902783E-01 0.548298E-01 0.111538E+00 0.514386E-02 -.264814E+01 -.248020E+01 0.494995E-02 0.787419E+00
   5 0.103947E+02 0.762070E-01 0.440071E-01 0.931100E-01 0.387088E-02 -.256544E+01 -.246388E+01 0.335365E-02 0.750152E+00
   5 0.105789E+02 0.646561E-01 0.363014E-01 0.784932E-01 0.286262E-02 -.248531E+01 -.235195E+01 0.234711E-02 0.728927E+00
   5 0.107632E+02 0.569334E-01 0.303497E-01 0.681692E-01 0.232031E-02 -.237231E+01 -.226188E+01 0.172791E-02 0.689273E+00
   5 0.109474E+02 0.493664E-01 0.257247E-01 0.588780E-01 0.177528E-02 -.228466E+01 -.220627E+01 0.126993E-02 0.671792E+00
