 # ix iy layer isite phi
       0       0       0  -0.145416477597E+01
       1       0       0  -0.574155502632E+00
       2       0       0  -0.163117649977E+01
       3       0       0   0.904749185910E-01
       4       0       0  -0.709226668692E+00
       5       0       0  -0.109743845263E+01
       6       0       0  -0.128163722747E+01
       7       0       0  -0.187462570626E+01
       8       0       0  -0.165803195223E+01
       9       0       0  -0.112568682126E+01
       0       1       0  -0.154348045585E+01
       1       1       0  -0.172277120499E+01
       2       1       0  -0.106758908004E+01
       3       1       0  -0.988520725024E+00
       4       1       0  -0.123176667608E+01
       5       1       0  -0.116856789144E+01
       6       1       0  -0.146280266283E+01
       7       1       0  -0.847676075850E+00
       8       1       0  -0.105576855410E+01
       9       1       0  -0.124007722008E+01
       0       2       0  -0.182225385740E+01
       1       2       0  -0.156275744081E+01
       2       2       0  -0.143831841052E+01
       3       2       0  -0.182747684198E+01
       4       2       0  -0.139999713796E+01
       5       2       0  -0.144001498958E+01
       6       2       0  -0.173638651818E+01
       7       2       0  -0.172555449980E+01
       8       2       0  -0.177015472817E+01
       9       2       0  -0.127193645555E+01
       0       3       0  -0.956157557016E+00
       1       3       0  -0.164089618061E+01
       2       3       0  -0.180175547364E+01
       3       3       0  -0.198534951721E+01
       4       3       0  -0.172011790845E+01
       5       3       0  -0.100393079230E+01
       6       3       0  -0.136220861115E+01
       7       3       0  -0.186759462040E+01
       8       3       0  -0.196732002954E+01
       9       3       0  -0.115911557590E+01
       0       4       0  -0.166182116298E+01
       1       4       0  -0.195347391437E+01
       2       4       0  -0.194509409695E+01
       3       4       0  -0.190207837175E+01
       4       4       0  -0.934572114468E+00
       5       4       0  -0.539395345184E+00
       6       4       0  -0.667270856407E+00
       7       4       0  -0.109005191792E+01
       8       4       0  -0.197471399997E+01
       9       4       0  -0.188614728138E+01
       0       5       0  -0.165153360176E+01
       1       5       0  -0.120767526257E+01
       2       5       0  -0.185903640936E+01
       3       5       0  -0.103808085995E+01
       4       5       0  -0.828629556565E+00
       5       5       0  -0.716268780038E+00
       6       5       0  -0.146875659833E+01
       7       5       0  -0.137780706051E+01
       8       5       0  -0.173662719506E+01
