 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9225
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.419915E+00 0.176399E+00 0.311663E-01 0.245915E-01 0.998408E+00 0.149872E+01 0.998483E+00 0.413539E-03 0.117186E-02 0.422037E+00 0.275278E+00 0.759073E-01 0.579849E-02 0.664764E+00 0.888172E-03 0.316872E+00 0.100492E+00 0.101322E-01 0.666006E+00 0.652675E-04 0.872039E-01 0.181146E-03 0.979453E+00 0.642855E-02
 0.805556E+01 0.412919E+00 0.170583E+00 0.291527E-01 0.245186E-01 0.998135E+00 0.175252E+01 0.998149E+00 0.595494E-03 0.414531E-03 0.573218E+00 0.269935E+00 0.730360E-01 0.538015E-02 0.664249E+00 0.123729E-02 0.312176E+00 0.975466E-01 0.955107E-02 0.665882E+00 0.107079E-03 0.842332E-01 0.203046E-03 0.977653E+00 0.802973E-02
 0.811111E+01 0.405685E+00 0.164671E+00 0.271754E-01 0.245274E-01 0.997831E+00 0.196100E+01 0.997832E+00 0.749890E-03 0.405649E-03 0.680915E+00 0.264304E+00 0.700797E-01 0.496788E-02 0.663644E+00 0.163047E-02 0.307392E+00 0.945915E-01 0.898541E-02 0.665747E+00 0.145161E-03 0.812000E-01 0.611517E-03 0.975343E+00 0.997588E-02
 0.816667E+01 0.398267E+00 0.158720E+00 0.252564E-01 0.245839E-01 0.997445E+00 0.215644E+01 0.997498E+00 0.904981E-03 0.126891E-02 0.774652E+00 0.258437E+00 0.670813E-01 0.457007E-02 0.662841E+00 0.215869E-02 0.302537E+00 0.916386E-01 0.843732E-02 0.665613E+00 0.181093E-03 0.781295E-01 0.103761E-02 0.972455E+00 0.123472E-01
 0.822222E+01 0.390855E+00 0.152884E+00 0.234435E-01 0.247081E-01 0.997008E+00 0.231052E+01 0.997184E+00 0.102497E-02 0.209437E-02 0.825223E+00 0.252466E+00 0.641086E-01 0.419443E-02 0.661919E+00 0.276811E-02 0.297754E+00 0.887756E-01 0.792240E-02 0.665491E+00 0.191530E-03 0.751008E-01 0.144722E-02 0.968900E+00 0.151961E-01
 0.827778E+01 0.383422E+00 0.147143E+00 0.217257E-01 0.246509E-01 0.996546E+00 0.242119E+01 0.996900E+00 0.111622E-02 0.282503E-02 0.845656E+00 0.246636E+00 0.612795E-01 0.385313E-02 0.660989E+00 0.338099E-02 0.292803E+00 0.858630E-01 0.741600E-02 0.665345E+00 0.203132E-03 0.721279E-01 0.180787E-02 0.965250E+00 0.182794E-01
 0.833333E+01 0.375950E+00 0.141484E+00 0.200979E-01 0.246641E-01 0.995986E+00 0.253508E+01 0.996589E+00 0.119794E-02 0.354841E-02 0.851923E+00 0.240660E+00 0.584563E-01 0.352890E-02 0.659947E+00 0.405970E-02 0.287901E+00 0.830273E-01 0.693916E-02 0.665200E+00 0.214124E-03 0.691796E-01 0.216397E-02 0.960789E+00 0.218945E-01
 0.838889E+01 0.368326E+00 0.135826E+00 0.185344E-01 0.247220E-01 0.995351E+00 0.261864E+01 0.996290E+00 0.127958E-02 0.428580E-02 0.852398E+00 0.234474E+00 0.556154E-01 0.321890E-02 0.658789E+00 0.480583E-02 0.282949E+00 0.802102E-01 0.648082E-02 0.665072E+00 0.212885E-03 0.662163E-01 0.252291E-02 0.955389E+00 0.261488E-01
 0.844444E+01 0.360818E+00 0.130367E+00 0.170860E-01 0.246818E-01 0.994686E+00 0.267577E+01 0.996012E+00 0.131926E-02 0.494140E-02 0.821214E+00 0.228475E+00 0.529317E-01 0.293919E-02 0.657697E+00 0.550496E-02 0.277982E+00 0.774357E-01 0.604507E-02 0.664916E+00 0.203582E-03 0.633631E-01 0.283338E-02 0.949814E+00 0.305247E-01
 0.850000E+01 0.353290E+00 0.125006E+00 0.157202E-01 0.245428E-01 0.994005E+00 0.271635E+01 0.995744E+00 0.133169E-02 0.549823E-02 0.773122E+00 0.222560E+00 0.503502E-01 0.268134E-02 0.656615E+00 0.616160E-02 0.272917E+00 0.746557E-01 0.562343E-02 0.664752E+00 0.198841E-03 0.605724E-01 0.308543E-02 0.944203E+00 0.348535E-01
