 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 -.928901E+00 0.884398E+00 0.857318E+00 0.634637E+00
   1 0.818421E+01 -.891729E+00 0.816747E+00 0.736410E+00 0.632021E+00
   1 0.836842E+01 -.852482E+00 0.748156E+00 0.622885E+00 0.629061E+00
   1 0.855263E+01 -.813571E+00 0.683199E+00 0.523965E+00 0.625815E+00
   1 0.873684E+01 -.774489E+00 0.621120E+00 0.437703E+00 0.621813E+00
   1 0.892105E+01 -.736342E+00 0.563326E+00 0.364076E+00 0.617570E+00
   1 0.910526E+01 -.698029E+00 0.508002E+00 0.299469E+00 0.613188E+00
   1 0.928947E+01 -.659631E+00 0.455745E+00 0.244676E+00 0.607331E+00
   1 0.947368E+01 -.623098E+00 0.408516E+00 0.199446E+00 0.601631E+00
   1 0.965789E+01 -.589375E+00 0.367272E+00 0.163598E+00 0.595721E+00
   1 0.984211E+01 -.556794E+00 0.329071E+00 0.132946E+00 0.590762E+00
   1 0.100263E+02 -.527575E+00 0.296736E+00 0.109574E+00 0.585191E+00
   1 0.102105E+02 -.501381E+00 0.269046E+00 0.910769E-01 0.580595E+00
   1 0.103947E+02 -.477882E+00 0.245499E+00 0.767784E-01 0.575364E+00
   1 0.105789E+02 -.456323E+00 0.224653E+00 0.649571E-01 0.570975E+00
   1 0.107632E+02 -.437278E+00 0.207195E+00 0.558636E-01 0.566241E+00
   1 0.109474E+02 -.420360E+00 0.192175E+00 0.485096E-01 0.562161E+00
   1 0.111316E+02 -.404993E+00 0.179101E+00 0.425842E-01 0.557483E+00
   1 0.113158E+02 -.389854E+00 0.166628E+00 0.372481E-01 0.552818E+00
   1 0.115000E+02 -.376972E+00 0.156409E+00 0.331098E-01 0.548858E+00
   2 0.800000E+01 -.172023E+01 0.297904E+01 0.910975E+01 0.657838E+00
   2 0.818421E+01 -.166860E+01 0.280437E+01 0.808906E+01 0.657148E+00
   2 0.836842E+01 -.161560E+01 0.263109E+01 0.714121E+01 0.656143E+00
   2 0.855263E+01 -.156093E+01 0.245752E+01 0.624427E+01 0.655360E+00
   2 0.873684E+01 -.150694E+01 0.229228E+01 0.544934E+01 0.654310E+00
   2 0.892105E+01 -.145073E+01 0.212653E+01 0.470685E+01 0.653051E+00
   2 0.910526E+01 -.139343E+01 0.196394E+01 0.403090E+01 0.651644E+00
   2 0.928947E+01 -.133458E+01 0.180404E+01 0.341885E+01 0.649840E+00
   2 0.947368E+01 -.127676E+01 0.165349E+01 0.288720E+01 0.647991E+00
   2 0.965789E+01 -.121646E+01 0.150362E+01 0.240302E+01 0.645710E+00
   2 0.984211E+01 -.115378E+01 0.135528E+01 0.196586E+01 0.643244E+00
