 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9063
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.423450E+00 0.179358E+00 0.322039E-01 0.119012E-01 0.998926E+00 0.689770E+00 0.999304E+00 0.144870E-04 0.290664E-02 0.243886E-01 0.308061E+00 0.949538E-01 0.903588E-02 0.666243E+00 0.321362E-04 0.290260E+00 0.844042E-01 0.717571E-02 0.666139E+00 0.225939E-04 0.893666E-01 0.142684E-02 0.993643E+00 0.445816E-02
 0.805556E+01 0.417350E+00 0.174230E+00 0.303902E-01 0.117616E-01 0.998878E+00 0.753925E+00 0.999213E+00 0.334451E-04 0.268713E-02 0.425623E-01 0.303673E+00 0.922741E-01 0.853514E-02 0.666196E+00 0.403146E-04 0.286014E+00 0.819562E-01 0.676646E-02 0.666066E+00 0.451801E-05 0.868030E-01 0.131474E-02 0.993542E+00 0.453109E-02
 0.811111E+01 0.411119E+00 0.169069E+00 0.286180E-01 0.116126E-01 0.998821E+00 0.827218E+00 0.999105E+00 0.588420E-04 0.243356E-02 0.654323E-01 0.299165E+00 0.895617E-01 0.804332E-02 0.666131E+00 0.499983E-04 0.281705E+00 0.795071E-01 0.636880E-02 0.665992E+00 0.146175E-04 0.842231E-01 0.119045E-02 0.993460E+00 0.459280E-02
 0.816667E+01 0.404787E+00 0.163904E+00 0.268981E-01 0.114934E-01 0.998752E+00 0.902419E+00 0.998988E+00 0.861176E-04 0.217273E-02 0.881420E-01 0.294611E+00 0.868636E-01 0.756855E-02 0.666067E+00 0.569732E-04 0.277294E+00 0.770405E-01 0.598086E-02 0.665896E+00 0.453508E-04 0.816400E-01 0.106669E-02 0.993344E+00 0.467732E-02
 0.822222E+01 0.398327E+00 0.158719E+00 0.252260E-01 0.113910E-01 0.998640E+00 0.101025E+01 0.998824E+00 0.116892E-03 0.187892E-02 0.112213E+00 0.290031E+00 0.841918E-01 0.711272E-02 0.665991E+00 0.529867E-04 0.272726E+00 0.745272E-01 0.559817E-02 0.665756E+00 0.100157E-03 0.790456E-01 0.931848E-03 0.993231E+00 0.474898E-02
 0.827778E+01 0.391789E+00 0.153557E+00 0.236148E-01 0.112734E-01 0.998509E+00 0.111704E+01 0.998649E+00 0.157519E-03 0.159921E-02 0.142338E+00 0.285344E+00 0.815010E-01 0.666805E-02 0.665902E+00 0.570842E-04 0.268157E+00 0.720556E-01 0.523431E-02 0.665607E+00 0.163630E-03 0.764641E-01 0.804753E-03 0.993159E+00 0.479380E-02
 0.833333E+01 0.385014E+00 0.148298E+00 0.220291E-01 0.111583E-01 0.998330E+00 0.125826E+01 0.998419E+00 0.224000E-03 0.123292E-02 0.190120E+00 0.280548E+00 0.787925E-01 0.623490E-02 0.665810E+00 0.523785E-04 0.263357E+00 0.695057E-01 0.487195E-02 0.665384E+00 0.267017E-03 0.738329E-01 0.646791E-03 0.993093E+00 0.482064E-02
 0.838889E+01 0.378173E+00 0.143085E+00 0.205126E-01 0.110735E-01 0.998074E+00 0.143597E+01 0.998122E+00 0.330379E-03 0.845551E-03 0.264828E+00 0.275788E+00 0.761497E-01 0.582599E-02 0.665714E+00 0.476308E-04 0.258424E+00 0.669349E-01 0.452032E-02 0.665078E+00 0.426207E-03 0.712227E-01 0.483654E-03 0.993030E+00 0.481608E-02
 0.844444E+01 0.371092E+00 0.137788E+00 0.190279E-01 0.110805E-01 0.997766E+00 0.162897E+01 0.997779E+00 0.447763E-03 0.376664E-03 0.335005E+00 0.270926E+00 0.734977E-01 0.543001E-02 0.665602E+00 0.559930E-04 0.253235E+00 0.642901E-01 0.417305E-02 0.664675E+00 0.593138E-03 0.685636E-01 0.298175E-03 0.992864E+00 0.485365E-02
 0.850000E+01 0.363836E+00 0.132464E+00 0.175923E-01 0.110548E-01 0.997410E+00 0.181493E+01 0.997409E+00 0.563566E-03 0.723185E-04 0.394661E+00 0.266001E+00 0.708582E-01 0.504936E-02 0.665481E+00 0.516651E-04 0.247861E+00 0.616062E-01 0.383466E-02 0.664244E+00 0.782227E-03 0.658919E-01 0.124620E-03 0.992681E+00 0.483905E-02
