 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 -.301498E-01 0.102325E-02 0.148862E-05 0.526085E+00
   1 0.805556E+01 -.303187E-01 0.103396E-02 0.151648E-05 0.527168E+00
   1 0.811111E+01 -.304273E-01 0.104109E-02 0.153656E-05 0.527442E+00
   1 0.816667E+01 -.305221E-01 0.104690E-02 0.155168E-05 0.528077E+00
   1 0.822222E+01 -.305918E-01 0.105222E-02 0.157006E-05 0.527307E+00
   1 0.827778E+01 -.306298E-01 0.105486E-02 0.157834E-05 0.527192E+00
   1 0.833333E+01 -.306756E-01 0.105830E-02 0.158940E-05 0.526966E+00
   1 0.838889E+01 -.306799E-01 0.105851E-02 0.158897E-05 0.527278E+00
   1 0.844444E+01 -.307261E-01 0.106191E-02 0.160100E-05 0.526749E+00
   1 0.850000E+01 -.307765E-01 0.106579E-02 0.161284E-05 0.526713E+00
   1 0.855556E+01 -.307462E-01 0.106416E-02 0.161013E-05 0.526055E+00
   1 0.861111E+01 -.307986E-01 0.106727E-02 0.161768E-05 0.526603E+00
   1 0.866667E+01 -.308990E-01 0.107370E-02 0.163480E-05 0.527307E+00
   1 0.872222E+01 -.309601E-01 0.107818E-02 0.164881E-05 0.527209E+00
   1 0.877778E+01 -.310312E-01 0.108253E-02 0.166073E-05 0.527609E+00
   1 0.883333E+01 -.311622E-01 0.109102E-02 0.168471E-05 0.528218E+00
   1 0.888889E+01 -.312026E-01 0.109299E-02 0.168744E-05 0.529161E+00
   1 0.894444E+01 -.312933E-01 0.109907E-02 0.170573E-05 0.529306E+00
   1 0.900000E+01 -.314288E-01 0.110730E-02 0.172703E-05 0.530485E+00
   1 0.905556E+01 -.315093E-01 0.111266E-02 0.174257E-05 0.530812E+00
   1 0.911111E+01 -.316144E-01 0.111905E-02 0.175881E-05 0.531836E+00
   1 0.916667E+01 -.316967E-01 0.112411E-02 0.177059E-05 0.532936E+00
   1 0.922222E+01 -.318289E-01 0.113249E-02 0.179439E-05 0.533637E+00
   1 0.927778E+01 -.319592E-01 0.114090E-02 0.181791E-05 0.534459E+00
   1 0.933333E+01 -.320896E-01 0.114912E-02 0.183923E-05 0.535715E+00
   1 0.938889E+01 -.321967E-01 0.115594E-02 0.185959E-05 0.536101E+00
   1 0.944444E+01 -.323196E-01 0.116335E-02 0.187818E-05 0.537408E+00
   1 0.950000E+01 -.323615E-01 0.116576E-02 0.188260E-05 0.538240E+00
   1 0.955556E+01 -.324077E-01 0.116855E-02 0.189012E-05 0.538601E+00
   1 0.961111E+01 -.323909E-01 0.116768E-02 0.188890E-05 0.538214E+00
   1 0.966667E+01 -.322669E-01 0.115898E-02 0.186114E-05 0.538148E+00
   1 0.972222E+01 -.321588E-01 0.115169E-02 0.183984E-05 0.537632E+00
   1 0.977778E+01 -.319640E-01 0.113892E-02 0.180437E-05 0.536320E+00
   1 0.983333E+01 -.317273E-01 0.112337E-02 0.175894E-05 0.535395E+00
   1 0.988889E+01 -.314165E-01 0.110332E-02 0.170392E-05 0.533424E+00
   1 0.994444E+01 -.310910E-01 0.108240E-02 0.164570E-05 0.531774E+00
   1 0.100000E+02 -.307212E-01 0.105975E-02 0.158686E-05 0.529014E+00
   1 0.100556E+02 -.303349E-01 0.103525E-02 0.152207E-05 0.526608E+00
   1 0.101111E+02 -.298840E-01 0.100852E-02 0.145566E-05 0.522940E+00
   1 0.101667E+02 -.294366E-01 0.981323E-03 0.138749E-05 0.519731E+00
   1 0.102222E+02 -.289751E-01 0.953780E-03 0.132023E-05 0.516236E+00
   1 0.102778E+02 -.285973E-01 0.932024E-03 0.126864E-05 0.513187E+00
   1 0.103333E+02 -.281395E-01 0.905221E-03 0.120438E-05 0.510073E+00
   1 0.103889E+02 -.276563E-01 0.877727E-03 0.114118E-05 0.506242E+00
   1 0.104444E+02 -.272039E-01 0.852820E-03 0.108644E-05 0.502071E+00
   1 0.105000E+02 -.268072E-01 0.830851E-03 0.103869E-05 0.498443E+00
   1 0.105556E+02 -.263929E-01 0.807992E-03 0.988613E-06 0.495233E+00
   1 0.106111E+02 -.259988E-01 0.787108E-03 0.945282E-06 0.491406E+00
   1 0.106667E+02 -.255905E-01 0.765102E-03 0.899481E-06 0.487808E+00
   1 0.107222E+02 -.251637E-01 0.742988E-03 0.854745E-06 0.483878E+00
   1 0.107778E+02 -.247884E-01 0.724005E-03 0.817482E-06 0.480156E+00
   1 0.108333E+02 -.244116E-01 0.704357E-03 0.778275E-06 0.477090E+00
   1 0.108889E+02 -.240241E-01 0.684890E-03 0.741557E-06 0.473036E+00
   1 0.109444E+02 -.236562E-01 0.666893E-03 0.708443E-06 0.469029E+00
   1 0.110000E+02 -.232682E-01 0.648153E-03 0.674083E-06 0.465144E+00
   1 0.110556E+02 -.229336E-01 0.631560E-03 0.642981E-06 0.462661E+00
   1 0.111111E+02 -.226158E-01 0.616670E-03 0.617889E-06 0.458393E+00
   1 0.111667E+02 -.222985E-01 0.601641E-03 0.591348E-06 0.455438E+00
   1 0.112222E+02 -.219640E-01 0.586090E-03 0.565418E-06 0.451319E+00
   1 0.112778E+02 -.216464E-01 0.571463E-03 0.540466E-06 0.448342E+00
   1 0.113333E+02 -.213541E-01 0.557892E-03 0.517435E-06 0.445842E+00
   1 0.113889E+02 -.210317E-01 0.543733E-03 0.495474E-06 0.441364E+00
   1 0.114444E+02 -.207554E-01 0.531285E-03 0.475643E-06 0.438299E+00
   1 0.115000E+02 -.204254E-01 0.517228E-03 0.454267E-06 0.433988E+00
   2 0.800000E+01 -.304540E+00 0.928581E-01 0.866478E-02 0.665037E+00
   2 0.805556E+01 -.302865E+00 0.918411E-01 0.847657E-02 0.665015E+00
   2 0.811111E+01 -.301213E+00 0.908441E-01 0.829429E-02 0.664985E+00
   2 0.816667E+01 -.299568E+00 0.898559E-01 0.811529E-02 0.664965E+00
   2 0.822222E+01 -.297892E+00 0.888549E-01 0.793614E-02 0.664937E+00
   2 0.827778E+01 -.296165E+00 0.878289E-01 0.775427E-02 0.664922E+00
   2 0.833333E+01 -.294448E+00 0.868143E-01 0.757661E-02 0.664902E+00
   2 0.838889E+01 -.292720E+00 0.858006E-01 0.740136E-02 0.664873E+00
