 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9009
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.416691E+00 0.173701E+00 0.302196E-01 0.334138E-01 0.998418E+00 0.857724E+00 0.999102E+00 0.103441E-03 0.387812E-02 0.833145E-01 0.264325E+00 0.701434E-01 0.499625E-02 0.665567E+00 0.273349E-03 0.321718E+00 0.103557E+00 0.107469E-01 0.666288E+00 0.950327E-05 0.849634E-01 0.242497E-02 0.957453E+00 0.189370E-01
 0.805556E+01 0.410245E+00 0.168377E+00 0.284015E-01 0.330639E-01 0.998210E+00 0.929926E+00 0.998989E+00 0.125222E-03 0.407812E-02 0.972613E-01 0.259542E+00 0.676564E-01 0.465556E-02 0.665386E+00 0.346667E-03 0.317277E+00 0.100720E+00 0.101670E-01 0.666256E+00 0.492267E-05 0.822714E-01 0.250005E-02 0.955467E+00 0.199866E-01
 0.811111E+01 0.403709E+00 0.163063E+00 0.266430E-01 0.326521E-01 0.997995E+00 0.993463E+00 0.998876E+00 0.142879E-03 0.427187E-02 0.106086E+00 0.254739E+00 0.652057E-01 0.433186E-02 0.665199E+00 0.416647E-03 0.312732E+00 0.978577E-01 0.959815E-02 0.666227E+00 0.000000E+00 0.795886E-01 0.257064E-02 0.953441E+00 0.211290E-01
 0.816667E+01 0.397017E+00 0.157711E+00 0.249283E-01 0.323073E-01 0.997768E+00 0.106913E+01 0.998742E+00 0.149979E-03 0.441786E-02 0.104684E+00 0.249736E+00 0.627018E-01 0.401320E-02 0.664963E+00 0.499270E-03 0.308141E+00 0.950091E-01 0.904865E-02 0.666191E+00 0.107402E-04 0.768759E-01 0.262187E-02 0.951043E+00 0.224124E-01
 0.822222E+01 0.390201E+00 0.152354E+00 0.232707E-01 0.319533E-01 0.997466E+00 0.116174E+01 0.998576E+00 0.181751E-03 0.463860E-02 0.122000E+00 0.244624E+00 0.602006E-01 0.370824E-02 0.664665E+00 0.618585E-03 0.303471E+00 0.921539E-01 0.851412E-02 0.666146E+00 0.180789E-04 0.741569E-01 0.270317E-02 0.948370E+00 0.238906E-01
 0.827778E+01 0.383273E+00 0.147004E+00 0.216722E-01 0.316662E-01 0.997137E+00 0.125459E+01 0.998395E+00 0.211916E-03 0.485452E-02 0.135867E+00 0.239329E+00 0.576691E-01 0.341290E-02 0.664289E+00 0.774265E-03 0.298788E+00 0.893353E-01 0.800246E-02 0.666105E+00 0.276518E-04 0.714265E-01 0.278865E-02 0.945132E+00 0.257230E-01
 0.833333E+01 0.376221E+00 0.141658E+00 0.201323E-01 0.313875E-01 0.996752E+00 0.134340E+01 0.998204E+00 0.254198E-03 0.512699E-02 0.156617E+00 0.233902E+00 0.551355E-01 0.313028E-02 0.663898E+00 0.947529E-03 0.294041E+00 0.865229E-01 0.750776E-02 0.666057E+00 0.356143E-04 0.686918E-01 0.289700E-02 0.941444E+00 0.278600E-01
 0.838889E+01 0.369103E+00 0.136364E+00 0.186639E-01 0.311198E-01 0.996306E+00 0.145445E+01 0.997967E+00 0.331021E-03 0.539216E-02 0.199823E+00 0.228376E+00 0.526224E-01 0.286274E-02 0.663346E+00 0.122583E-02 0.289272E+00 0.837420E-01 0.703392E-02 0.666014E+00 0.421003E-04 0.659753E-01 0.300115E-02 0.937340E+00 0.301930E-01
 0.844444E+01 0.361885E+00 0.131103E+00 0.172615E-01 0.309189E-01 0.995725E+00 0.159010E+01 0.997673E+00 0.444418E-03 0.574485E-02 0.262485E+00 0.222641E+00 0.500922E-01 0.260775E-02 0.662594E+00 0.164079E-02 0.284510E+00 0.810107E-01 0.658356E-02 0.665969E+00 0.453551E-04 0.632526E-01 0.314850E-02 0.932286E+00 0.331731E-01
 0.850000E+01 0.354592E+00 0.125895E+00 0.159284E-01 0.307249E-01 0.995028E+00 0.171909E+01 0.997358E+00 0.567949E-03 0.617492E-02 0.321865E+00 0.216792E+00 0.475854E-01 0.236802E-02 0.661712E+00 0.215622E-02 0.279721E+00 0.783097E-01 0.615283E-02 0.665913E+00 0.466529E-04 0.605477E-01 0.332382E-02 0.926528E+00 0.365984E-01
