 program J1J2_6          
 linear system size                40
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi                        2.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations          100
 equilibration steps           100000
 measurement steps             100000
 RNG seed                           1
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed          100
 T  BIN   [<energy>]  freq
 0.800000E+01    1 -.873876E+01 0.000000E+00
 0.800000E+01    2 -.864137E+01 0.000000E+00
 0.800000E+01    3 -.854398E+01 0.000000E+00
 0.800000E+01    4 -.844660E+01 0.000000E+00
 0.800000E+01    5 -.834921E+01 0.000000E+00
 0.800000E+01    6 -.825182E+01 0.000000E+00
 0.800000E+01    7 -.815443E+01 0.000000E+00
 0.800000E+01    8 -.805705E+01 0.000000E+00
 0.800000E+01    9 -.795966E+01 0.000000E+00
 0.800000E+01   10 -.786227E+01 0.000000E+00
 0.800000E+01   11 -.776488E+01 0.000000E+00
 0.800000E+01   12 -.766749E+01 0.000000E+00
 0.800000E+01   13 -.757011E+01 0.000000E+00
 0.800000E+01   14 -.747272E+01 0.000000E+00
 0.800000E+01   15 -.737533E+01 0.000000E+00
 0.800000E+01   16 -.727794E+01 0.000000E+00
 0.800000E+01   17 -.718056E+01 0.000000E+00
 0.800000E+01   18 -.708317E+01 0.000000E+00
 0.800000E+01   19 -.698578E+01 0.000000E+00
 0.800000E+01   20 -.688839E+01 0.000000E+00
 0.800000E+01   21 -.679101E+01 0.000000E+00
 0.800000E+01   22 -.669362E+01 0.000000E+00
 0.800000E+01   23 -.659623E+01 0.000000E+00
 0.800000E+01   24 -.649884E+01 0.000000E+00
 0.800000E+01   25 -.640146E+01 0.000000E+00
 0.800000E+01   26 -.630407E+01 0.000000E+00
 0.800000E+01   27 -.620668E+01 0.000000E+00
 0.800000E+01   28 -.610929E+01 0.000000E+00
 0.800000E+01   29 -.601191E+01 0.000000E+00
 0.800000E+01   30 -.591452E+01 0.000000E+00
 0.800000E+01   31 -.581713E+01 0.000000E+00
 0.800000E+01   32 -.571974E+01 0.000000E+00
 0.800000E+01   33 -.562236E+01 0.000000E+00
 0.800000E+01   34 -.552497E+01 0.000000E+00
 0.800000E+01   35 -.542758E+01 0.000000E+00
 0.800000E+01   36 -.533019E+01 0.000000E+00
 0.800000E+01   37 -.523281E+01 0.000000E+00
 0.800000E+01   38 -.513542E+01 0.000000E+00
 0.800000E+01   39 -.503803E+01 0.000000E+00
 0.800000E+01   40 -.494064E+01 0.000000E+00
 0.800000E+01   41 -.484325E+01 0.000000E+00
 0.800000E+01   42 -.474587E+01 0.000000E+00
 0.800000E+01   43 -.464848E+01 0.000000E+00
 0.800000E+01   44 -.455109E+01 0.000000E+00
