 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 -.995046E+00 0.996886E+00 0.102065E+01 0.657655E+00
   1 0.818421E+01 -.972922E+00 0.953391E+00 0.934798E+00 0.657190E+00
   1 0.836842E+01 -.950318E+00 0.910054E+00 0.853404E+00 0.656521E+00
   1 0.855263E+01 -.927618E+00 0.867516E+00 0.776914E+00 0.655890E+00
   1 0.873684E+01 -.904048E+00 0.824445E+00 0.703165E+00 0.655164E+00
   1 0.892105E+01 -.880229E+00 0.781965E+00 0.633715E+00 0.654540E+00
   1 0.910526E+01 -.856286E+00 0.740516E+00 0.569817E+00 0.653626E+00
   1 0.928947E+01 -.830728E+00 0.697567E+00 0.507267E+00 0.652508E+00
   1 0.947368E+01 -.805380E+00 0.656107E+00 0.449934E+00 0.651600E+00
   1 0.965789E+01 -.778736E+00 0.614044E+00 0.395596E+00 0.650270E+00
   1 0.984211E+01 -.752035E+00 0.573205E+00 0.345958E+00 0.649020E+00
   1 0.100263E+02 -.723071E+00 0.530653E+00 0.298016E+00 0.647226E+00
   1 0.102105E+02 -.693079E+00 0.488327E+00 0.253868E+00 0.645134E+00
   1 0.103947E+02 -.662066E+00 0.446393E+00 0.213485E+00 0.642882E+00
   1 0.105789E+02 -.629340E+00 0.404206E+00 0.176387E+00 0.640133E+00
   1 0.107632E+02 -.597063E+00 0.364553E+00 0.144571E+00 0.637390E+00
   1 0.109474E+02 -.565662E+00 0.327852E+00 0.117716E+00 0.634945E+00
   1 0.111316E+02 -.536929E+00 0.295846E+00 0.964028E-01 0.632855E+00
   1 0.113158E+02 -.509354E+00 0.266646E+00 0.787353E-01 0.630870E+00
   1 0.115000E+02 -.485598E+00 0.242762E+00 0.656334E-01 0.628771E+00
   2 0.800000E+01 -.704485E+00 0.503455E+00 0.267750E+00 0.647883E+00
   2 0.818421E+01 -.687517E+00 0.479885E+00 0.243996E+00 0.646827E+00
   2 0.836842E+01 -.669754E+00 0.455802E+00 0.220802E+00 0.645735E+00
   2 0.855263E+01 -.651583E+00 0.431877E+00 0.199049E+00 0.644272E+00
   2 0.873684E+01 -.632196E+00 0.407017E+00 0.177501E+00 0.642846E+00
   2 0.892105E+01 -.612549E+00 0.382704E+00 0.157796E+00 0.640872E+00
   2 0.910526E+01 -.592241E+00 0.358235E+00 0.138907E+00 0.639199E+00
   2 0.928947E+01 -.571054E+00 0.333787E+00 0.121543E+00 0.636362E+00
   2 0.947368E+01 -.548366E+00 0.308463E+00 0.104578E+00 0.633638E+00
   2 0.965789E+01 -.523724E+00 0.282126E+00 0.882811E-01 0.630291E+00
   2 0.984211E+01 -.498285E+00 0.256192E+00 0.735796E-01 0.626316E+00
   2 0.100263E+02 -.470734E+00 0.229603E+00 0.599295E-01 0.621065E+00
   2 0.102105E+02 -.443417E+00 0.204547E+00 0.482286E-01 0.615765E+00
   2 0.103947E+02 -.417873E+00 0.182284E+00 0.387256E-01 0.611510E+00
   2 0.105789E+02 -.393556E+00 0.162227E+00 0.310078E-01 0.607262E+00
   2 0.107632E+02 -.372732E+00 0.145834E+00 0.252277E-01 0.604600E+00
   2 0.109474E+02 -.353899E+00 0.131859E+00 0.208238E-01 0.600777E+00
   2 0.111316E+02 -.337665E+00 0.120317E+00 0.174456E-01 0.598291E+00
   2 0.113158E+02 -.323419E+00 0.110652E+00 0.148646E-01 0.595322E+00
   2 0.115000E+02 -.310168E+00 0.102105E+00 0.127754E-01 0.591530E+00
   3 0.800000E+01 -.401129E+00 0.167797E+00 0.326893E-01 0.612997E+00
