 pair, T_low, T_high, attempts, accepts, acceptance
   1 0.800000E+01 0.805556E+01      1500000       161540 0.107693E+00
   2 0.805556E+01 0.811111E+01      1500000       165262 0.110175E+00
   3 0.811111E+01 0.816667E+01      1500000       168097 0.112065E+00
   4 0.816667E+01 0.822222E+01      1500000       171099 0.114066E+00
   5 0.822222E+01 0.827778E+01      1500000       174595 0.116397E+00
   6 0.827778E+01 0.833333E+01      1500000       177408 0.118272E+00
   7 0.833333E+01 0.838889E+01      1500000       180860 0.120573E+00
   8 0.838889E+01 0.844444E+01      1500000       183053 0.122035E+00
   9 0.844444E+01 0.850000E+01      1500000       186009 0.124006E+00
  10 0.850000E+01 0.855556E+01      1500000       189166 0.126111E+00
  11 0.855556E+01 0.861111E+01      1500000       192294 0.128196E+00
  12 0.861111E+01 0.866667E+01      1500000       196149 0.130766E+00
  13 0.866667E+01 0.872222E+01      1500000       199415 0.132943E+00
  14 0.872222E+01 0.877778E+01      1500000       202693 0.135129E+00
  15 0.877778E+01 0.883333E+01      1500000       205114 0.136743E+00
  16 0.883333E+01 0.888889E+01      1500000       209259 0.139506E+00
  17 0.888889E+01 0.894444E+01      1500000       212660 0.141773E+00
  18 0.894444E+01 0.900000E+01      1500000       216105 0.144070E+00
  19 0.900000E+01 0.905556E+01      1500000       220108 0.146739E+00
  20 0.905556E+01 0.911111E+01      1500000       224566 0.149711E+00
  21 0.911111E+01 0.916667E+01      1500000       228117 0.152078E+00
  22 0.916667E+01 0.922222E+01      1500000       232973 0.155315E+00
  23 0.922222E+01 0.927778E+01      1500000       236015 0.157343E+00
  24 0.927778E+01 0.933333E+01      1500000       240955 0.160637E+00
  25 0.933333E+01 0.938889E+01      1500000       244920 0.163280E+00
  26 0.938889E+01 0.944444E+01      1500000       249548 0.166365E+00
  27 0.944444E+01 0.950000E+01      1500000       254670 0.169780E+00
  28 0.950000E+01 0.955556E+01      1500000       259084 0.172723E+00
  29 0.955556E+01 0.961111E+01      1500000       264351 0.176234E+00
  30 0.961111E+01 0.966667E+01      1500000       268636 0.179091E+00
  31 0.966667E+01 0.972222E+01      1500000       274681 0.183121E+00
  32 0.972222E+01 0.977778E+01      1500000       279621 0.186414E+00
  33 0.977778E+01 0.983333E+01      1500000       286418 0.190945E+00
  34 0.983333E+01 0.988889E+01      1500000       291138 0.194092E+00
  35 0.988889E+01 0.994444E+01      1500000       298519 0.199013E+00
  36 0.994444E+01 0.100000E+02      1500000       305357 0.203571E+00
  37 0.100000E+02 0.100556E+02      1500000       311567 0.207711E+00
  38 0.100556E+02 0.101111E+02      1500000       319773 0.213182E+00
  39 0.101111E+02 0.101667E+02      1500000       325920 0.217280E+00
  40 0.101667E+02 0.102222E+02      1500000       333858 0.222572E+00
  41 0.102222E+02 0.102778E+02      1500000       341561 0.227707E+00
  42 0.102778E+02 0.103333E+02      1500000       349266 0.232844E+00
  43 0.103333E+02 0.103889E+02      1500000       355848 0.237232E+00
  44 0.103889E+02 0.104444E+02      1500000       364022 0.242681E+00
  45 0.104444E+02 0.105000E+02      1500000       371749 0.247833E+00
  46 0.105000E+02 0.105556E+02      1500000       379982 0.253321E+00
  47 0.105556E+02 0.106111E+02      1500000       387511 0.258341E+00
  48 0.106111E+02 0.106667E+02      1500000       397462 0.264975E+00
  49 0.106667E+02 0.107222E+02      1500000       403757 0.269171E+00
  50 0.107222E+02 0.107778E+02      1500000       413665 0.275777E+00
  51 0.107778E+02 0.108333E+02      1500000       422438 0.281625E+00
  52 0.108333E+02 0.108889E+02      1500000       432305 0.288203E+00
  53 0.108889E+02 0.109444E+02      1500000       440714 0.293809E+00
  54 0.109444E+02 0.110000E+02      1500000       451271 0.300847E+00
  55 0.110000E+02 0.110556E+02      1500000       460080 0.306720E+00
  56 0.110556E+02 0.111111E+02      1500000       470423 0.313615E+00
  57 0.111111E+02 0.111667E+02      1500000       480327 0.320218E+00
  58 0.111667E+02 0.112222E+02      1500000       490868 0.327245E+00
  59 0.112222E+02 0.112778E+02      1500000       500416 0.333611E+00
  60 0.112778E+02 0.113333E+02      1500000       511406 0.340937E+00
  61 0.113333E+02 0.113889E+02      1500000       522080 0.348053E+00
  62 0.113889E+02 0.114444E+02      1500000       532617 0.355078E+00
  63 0.114444E+02 0.115000E+02      1500000       544773 0.363182E+00
 replicas_visiting_both_extremes           19  0.14843750000000000     
