 # ix iy layer isite phi
       0       0       0   0.839689940843E-01
       1       0       0  -0.805093250437E+00
       2       0       0  -0.151544137947E+01
       3       0       0  -0.165781470496E+01
       4       0       0  -0.185978554156E+01
       5       0       0  -0.143791994696E+01
       6       0       0  -0.879554303826E+00
       7       0       0  -0.150022244310E+01
       8       0       0  -0.105679613422E+01
       9       0       0  -0.916541063302E+00
       0       1       0  -0.854590103549E+00
       1       1       0  -0.740251840467E+00
       2       1       0  -0.184152760729E+01
       3       1       0  -0.158756091376E+01
       4       1       0  -0.151444453373E+01
       5       1       0  -0.128074147382E+01
       6       1       0  -0.717690699341E+00
       7       1       0  -0.169356607554E+01
       8       1       0  -0.151495229701E+01
       9       1       0  -0.762504775371E+00
       0       2       0   0.427296738518E+00
       1       2       0  -0.114294815668E+01
       2       2       0  -0.174947212194E+01
       3       2       0   0.151378630529E+00
       4       2       0   0.815370176201E+00
       5       2       0  -0.188043063590E+01
       6       2       0  -0.157322605259E+01
       7       2       0  -0.143297171296E+01
       8       2       0  -0.127013146625E+01
       9       2       0   0.195744264780E+00
       0       3       0  -0.196077422458E+01
       1       3       0  -0.192978319117E+01
       2       3       0  -0.194614315287E+01
       3       3       0  -0.116878787637E+01
       4       3       0  -0.478935712561E+00
       5       3       0  -0.920719232985E+00
       6       3       0   0.118249298773E+01
       7       3       0   0.696273594106E-01
       8       3       0  -0.288894898020E+00
       9       3       0   0.879355138141E+00
       0       4       0  -0.171804527627E+01
       1       4       0  -0.196240445306E+01
       2       4       0  -0.171620810278E+01
       3       4       0  -0.128737086735E+01
       4       4       0   0.192576194360E+00
       5       4       0   0.148781472599E+01
       6       4       0   0.408484869154E+00
       7       4       0   0.206137870197E-02
       8       4       0  -0.103540055557E+01
       9       4       0  -0.639124164866E+00
       0       5       0  -0.133632289085E+01
       1       5       0  -0.111349776333E+01
       2       5       0  -0.129212766228E+01
       3       5       0   0.264123881459E+00
       4       5       0   0.142539399520E+01
       5       5       0   0.154876276406E+01
       6       5       0   0.627386708564E+00
       7       5       0  -0.205536552132E+00
       8       5       0  -0.831009534850E+00
       9       5       0  -0.106897372821E+01
       0       6       0  -0.182324998789E+01
       1       6       0  -0.370030656620E+00
       2       6       0   0.237258738134E+00
       3       6       0   0.247076179076E+00
       4       6       0   0.245897092239E+00
       5       6       0   0.315718589497E+00
       6       6       0   0.771615828038E-01
       7       6       0   0.996167209425E+00
       8       6       0   0.365380460910E+00
       9       6       0  -0.144953995051E+00
       0       7       0  -0.134414664858E+01
       1       7       0  -0.774477030691E+00
       2       7       0   0.577434501892E+00
       3       7       0   0.272387672255E+00
       4       7       0  -0.841758516237E+00
       5       7       0   0.557231858463E-01
       6       7       0   0.253069815956E+00
       7       7       0   0.778909121145E+00
       8       7       0   0.646736324838E+00
       9       7       0  -0.110168587254E+01
       0       8       0   0.111767093537E+01
       1       8       0   0.105832590773E+01
       2       8       0   0.961299363226E+00
       3       8       0   0.362288380269E-01
       4       8       0   0.428790623316E+00
       5       8       0   0.148625342842E+00
       6       8       0  -0.936149562839E+00
       7       8       0  -0.285628388082E+00
       8       8       0   0.170239002354E+00
       9       8       0  -0.105465859505E+01
       0       9       0   0.867942833365E+00
       1       9       0   0.288405060546E+00
       2       9       0  -0.404218126522E-01
       3       9       0  -0.757488986338E+00
       4       9       0  -0.124751392280E+01
       5       9       0  -0.651810416269E+00
       6       9       0   0.106091063213E+01
       7       9       0   0.131386907031E+01
       8       9       0   0.997365797906E+00
       9       9       0   0.111889134001E+01
       0       0       1   0.118847129543E+01
       1       0       1   0.147423965032E+01
       2       0       1   0.114803135448E+01
       3       0       1   0.129437432117E+01
       4       0       1  -0.511753276081E+00
       5       0       1  -0.185450716457E+00
       6       0       1  -0.181199223453E+01
       7       0       1  -0.193566515722E+01
       8       0       1  -0.175884950305E+01
       9       0       1  -0.189346067628E+01
       0       1       1  -0.536022818179E+00
       1       1       1   0.609260407179E+00
       2       1       1   0.155919526619E+01
       3       1       1   0.205476623202E+00
       4       1       1   0.122058913133E+01
       5       1       1  -0.521496922611E+00
       6       1       1  -0.138147058261E+01
       7       1       1  -0.173619070780E+01
       8       1       1  -0.148955861998E+01
       9       1       1  -0.111141318363E+01
       0       2       1  -0.892088777844E+00
       1       2       1  -0.353951480700E+00
       2       2       1   0.996059463038E+00
       3       2       1   0.288979801792E+00
       4       2       1   0.277293050971E+00
       5       2       1   0.289111428951E+00
       6       2       1  -0.123102310505E+01
       7       2       1  -0.166787204001E+01
       8       2       1  -0.319794725501E+00
       9       2       1  -0.663757082146E+00
       0       3       1  -0.752265084928E+00
       1       3       1  -0.274248390964E+00
       2       3       1  -0.676633436701E-01
       3       3       1  -0.217629495010E+00
       4       3       1   0.318472546071E+00
