 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.150653E-01 0.864651E+00 0.864846E+00 -.747394E+00 -.756982E+01 -.712641E+01 0.130262E-01 0.121358E-02
   1 0.818421E+01 0.145183E-01 0.857662E+00 0.857846E+00 -.735374E+00 -.749788E+01 -.714761E+01 0.124518E-01 0.114554E-02
   1 0.836842E+01 0.140665E-01 0.850186E+00 0.850362E+00 -.722618E+00 -.750281E+01 -.715474E+01 0.119591E-01 0.109437E-02
   1 0.855263E+01 0.136449E-01 0.842286E+00 0.842455E+00 -.709260E+00 -.738242E+01 -.705895E+01 0.114929E-01 0.104919E-02
   1 0.873684E+01 0.132881E-01 0.833902E+00 0.834064E+00 -.695216E+00 -.734428E+01 -.693223E+01 0.110810E-01 0.101517E-02
   1 0.892105E+01 0.129943E-01 0.825084E+00 0.825241E+00 -.680594E+00 -.727907E+01 -.696707E+01 0.107214E-01 0.991640E-03
   1 0.910526E+01 0.127632E-01 0.815618E+00 0.815772E+00 -.665069E+00 -.717133E+01 -.656679E+01 0.104099E-01 0.979024E-03
   1 0.928947E+01 0.125970E-01 0.805684E+00 0.805837E+00 -.648969E+00 -.708532E+01 -.639840E+01 0.101492E-01 0.977362E-03
   1 0.947368E+01 0.124620E-01 0.795249E+00 0.795400E+00 -.632266E+00 -.705063E+01 -.656641E+01 0.991043E-02 0.981790E-03
   1 0.965789E+01 0.123174E-01 0.784117E+00 0.784267E+00 -.614688E+00 -.694613E+01 -.649400E+01 0.965826E-02 0.986553E-03
   1 0.984211E+01 0.122028E-01 0.772190E+00 0.772340E+00 -.596128E+00 -.682808E+01 -.644347E+01 0.942285E-02 0.998415E-03
   1 0.100263E+02 0.121667E-01 0.759834E+00 0.759986E+00 -.577199E+00 -.670055E+01 -.596058E+01 0.924463E-02 0.102504E-02
   1 0.102105E+02 0.121419E-01 0.746684E+00 0.746839E+00 -.557390E+00 -.660933E+01 -.588686E+01 0.906617E-02 0.105713E-02
   1 0.103947E+02 0.120789E-01 0.732619E+00 0.732775E+00 -.536585E+00 -.655490E+01 -.586733E+01 0.884922E-02 0.108673E-02
   1 0.105789E+02 0.120786E-01 0.717962E+00 0.718121E+00 -.515324E+00 -.645149E+01 -.580381E+01 0.867200E-02 0.113148E-02
   1 0.107632E+02 0.120702E-01 0.702098E+00 0.702261E+00 -.492796E+00 -.629407E+01 -.557934E+01 0.847446E-02 0.118151E-02
   1 0.109474E+02 0.121147E-01 0.685325E+00 0.685493E+00 -.469524E+00 -.622547E+01 -.559025E+01 0.830248E-02 0.124916E-02
   1 0.111316E+02 0.120831E-01 0.667320E+00 0.667492E+00 -.445170E+00 -.601548E+01 -.519613E+01 0.806327E-02 0.131057E-02
   1 0.113158E+02 0.120878E-01 0.648327E+00 0.648504E+00 -.420181E+00 -.589767E+01 -.500961E+01 0.783686E-02 0.138953E-02
   1 0.115000E+02 0.121458E-01 0.627568E+00 0.627754E+00 -.393694E+00 -.581623E+01 -.508879E+01 0.762234E-02 0.149716E-02
   2 0.800000E+01 0.256202E+00 0.420718E+00 0.493287E+00 -.111364E+00 -.486684E+01 -.445567E+01 0.107789E+00 0.789352E+00
   2 0.818421E+01 0.246456E+00 0.408643E+00 0.477993E+00 -.106249E+00 -.473495E+01 -.439321E+01 0.100713E+00 0.782325E+00
   2 0.836842E+01 0.236291E+00 0.396066E+00 0.462083E+00 -.101035E+00 -.469471E+01 -.409199E+01 0.935868E-01 0.774368E+00
   2 0.855263E+01 0.225837E+00 0.382830E+00 0.445478E+00 -.955560E-01 -.456373E+01 -.383316E+01 0.864573E-01 0.766055E+00
   2 0.873684E+01 0.214865E+00 0.369028E+00 0.428185E+00 -.900147E-01 -.448372E+01 -.392010E+01 0.792912E-01 0.756319E+00
   2 0.892105E+01 0.203287E+00 0.354581E+00 0.410099E+00 -.844020E-01 -.432668E+01 -.373089E+01 0.720817E-01 0.744733E+00
   2 0.910526E+01 0.191252E+00 0.338945E+00 0.390804E+00 -.783064E-01 -.420822E+01 -.347935E+01 0.648241E-01 0.732705E+00
   2 0.928947E+01 0.179135E+00 0.322759E+00 0.371065E+00 -.720840E-01 -.412595E+01 -.363134E+01 0.578172E-01 0.720149E+00
   2 0.947368E+01 0.166042E+00 0.305960E+00 0.350413E+00 -.660413E-01 -.402474E+01 -.339056E+01 0.508022E-01 0.702998E+00
   2 0.965789E+01 0.153171E+00 0.288183E+00 0.329053E+00 -.595882E-01 -.392660E+01 -.329979E+01 0.441411E-01 0.687007E+00
   2 0.984211E+01 0.139903E+00 0.270225E+00 0.307461E+00 -.534487E-01 -.373968E+01 -.313824E+01 0.378055E-01 0.666802E+00
   2 0.100263E+02 0.126853E+00 0.252002E+00 0.285699E+00 -.474135E-01 -.370145E+01 -.275227E+01 0.319672E-01 0.645176E+00
   2 0.102105E+02 0.114177E+00 0.234052E+00 0.264428E+00 -.417440E-01 -.369127E+01 -.289210E+01 0.267234E-01 0.621110E+00
   2 0.103947E+02 0.102427E+00 0.216388E+00 0.243810E+00 -.363326E-01 -.343487E+01 -.289963E+01 0.221640E-01 0.598160E+00
   2 0.105789E+02 0.910171E-01 0.199069E+00 0.223647E+00 -.313444E-01 -.337097E+01 -.238682E+01 0.181187E-01 0.572023E+00
   2 0.107632E+02 0.808838E-01 0.182244E+00 0.204416E+00 -.266706E-01 -.328155E+01 -.252433E+01 0.147406E-01 0.549927E+00
   2 0.109474E+02 0.721150E-01 0.165860E+00 0.186174E+00 -.223089E-01 -.312776E+01 -.252745E+01 0.119610E-01 0.534849E+00
