 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.966542E-01 0.945882E-02 0.938607E-04 0.650306E+00
   1 0.805556E+01 0.956615E-01 0.926809E-02 0.902069E-04 0.649943E+00
   1 0.811111E+01 0.946845E-01 0.908256E-02 0.867301E-04 0.649545E+00
   1 0.816667E+01 0.936938E-01 0.889638E-02 0.833139E-04 0.649112E+00
   1 0.822222E+01 0.926843E-01 0.870824E-02 0.799131E-04 0.648734E+00
   1 0.827778E+01 0.916956E-01 0.852634E-02 0.767039E-04 0.648301E+00
   1 0.833333E+01 0.906763E-01 0.834087E-02 0.734999E-04 0.647838E+00
   1 0.838889E+01 0.896799E-01 0.816125E-02 0.704557E-04 0.647401E+00
   1 0.844444E+01 0.886877E-01 0.798482E-02 0.675382E-04 0.646900E+00
   1 0.850000E+01 0.876695E-01 0.780504E-02 0.646067E-04 0.646487E+00
   1 0.855556E+01 0.866683E-01 0.763053E-02 0.618325E-04 0.646014E+00
   1 0.861111E+01 0.856795E-01 0.746037E-02 0.591929E-04 0.645491E+00
   1 0.866667E+01 0.847139E-01 0.729591E-02 0.566890E-04 0.645008E+00
   1 0.872222E+01 0.836686E-01 0.711999E-02 0.540700E-04 0.644470E+00
   1 0.877778E+01 0.826654E-01 0.695382E-02 0.516723E-04 0.643803E+00
   1 0.883333E+01 0.816440E-01 0.678552E-02 0.492644E-04 0.643347E+00
   1 0.888889E+01 0.805915E-01 0.661452E-02 0.468871E-04 0.642781E+00
   1 0.894444E+01 0.795144E-01 0.644234E-02 0.445621E-04 0.642103E+00
   1 0.900000E+01 0.784203E-01 0.626921E-02 0.422690E-04 0.641512E+00
   1 0.905556E+01 0.773832E-01 0.610797E-02 0.402050E-04 0.640777E+00
   1 0.911111E+01 0.762814E-01 0.593840E-02 0.380768E-04 0.640084E+00
   1 0.916667E+01 0.752286E-01 0.577864E-02 0.361203E-04 0.639439E+00
   1 0.922222E+01 0.741800E-01 0.562210E-02 0.342636E-04 0.638661E+00
   1 0.927778E+01 0.731149E-01 0.546477E-02 0.324379E-04 0.637933E+00
   1 0.933333E+01 0.720274E-01 0.530649E-02 0.306471E-04 0.637211E+00
   1 0.938889E+01 0.710131E-01 0.516176E-02 0.290700E-04 0.636313E+00
   1 0.944444E+01 0.699228E-01 0.500744E-02 0.274138E-04 0.635568E+00
   1 0.950000E+01 0.688756E-01 0.486225E-02 0.259167E-04 0.634586E+00
   1 0.955556E+01 0.678215E-01 0.471868E-02 0.244826E-04 0.633483E+00
   1 0.961111E+01 0.667353E-01 0.457190E-02 0.230371E-04 0.632622E+00
   1 0.966667E+01 0.655572E-01 0.441557E-02 0.215490E-04 0.631589E+00
   1 0.972222E+01 0.644043E-01 0.426571E-02 0.201786E-04 0.630353E+00
   1 0.977778E+01 0.632180E-01 0.411441E-02 0.188420E-04 0.628985E+00
   1 0.983333E+01 0.620296E-01 0.396494E-02 0.175541E-04 0.627792E+00
   1 0.988889E+01 0.608951E-01 0.382488E-02 0.163888E-04 0.626586E+00
   1 0.994444E+01 0.597028E-01 0.368071E-02 0.152316E-04 0.625233E+00
   1 0.100000E+02 0.586098E-01 0.355065E-02 0.142222E-04 0.623965E+00
   1 0.100556E+02 0.575933E-01 0.343183E-02 0.133264E-04 0.622828E+00
   1 0.101111E+02 0.566619E-01 0.332484E-02 0.125490E-04 0.621603E+00
   1 0.101667E+02 0.556554E-01 0.321189E-02 0.117598E-04 0.620021E+00
   1 0.102222E+02 0.547339E-01 0.310885E-02 0.110450E-04 0.619068E+00
   1 0.102778E+02 0.538675E-01 0.301394E-02 0.104126E-04 0.617909E+00
   1 0.103333E+02 0.529819E-01 0.291882E-02 0.979828E-05 0.616633E+00
   1 0.103889E+02 0.521349E-01 0.282912E-02 0.923604E-05 0.615353E+00
   1 0.104444E+02 0.512853E-01 0.274077E-02 0.869959E-05 0.613960E+00
   1 0.105000E+02 0.504548E-01 0.265583E-02 0.819946E-05 0.612507E+00
   1 0.105556E+02 0.496736E-01 0.257658E-02 0.773986E-05 0.611381E+00
   1 0.106111E+02 0.489137E-01 0.250149E-02 0.732491E-05 0.609803E+00
   1 0.106667E+02 0.481741E-01 0.242824E-02 0.691694E-05 0.608969E+00
   1 0.107222E+02 0.474370E-01 0.235713E-02 0.654143E-05 0.607550E+00
   1 0.107778E+02 0.467162E-01 0.228914E-02 0.619555E-05 0.605894E+00
   1 0.108333E+02 0.460709E-01 0.222827E-02 0.588570E-05 0.604869E+00
   1 0.108889E+02 0.454176E-01 0.216752E-02 0.558534E-05 0.603719E+00
   1 0.109444E+02 0.448366E-01 0.211452E-02 0.533004E-05 0.602640E+00
   1 0.110000E+02 0.442183E-01 0.205825E-02 0.506255E-05 0.601661E+00
   1 0.110556E+02 0.436287E-01 0.200630E-02 0.482889E-05 0.600115E+00
   1 0.111111E+02 0.431374E-01 0.196236E-02 0.462743E-05 0.599446E+00
   1 0.111667E+02 0.426019E-01 0.191579E-02 0.442399E-05 0.598213E+00
   1 0.112222E+02 0.420770E-01 0.187053E-02 0.422704E-05 0.597296E+00
   1 0.112778E+02 0.416713E-01 0.183589E-02 0.408095E-05 0.596403E+00
   1 0.113333E+02 0.412024E-01 0.179584E-02 0.391165E-05 0.595702E+00
   1 0.113889E+02 0.407575E-01 0.175865E-02 0.375881E-05 0.594892E+00
   1 0.114444E+02 0.403279E-01 0.172295E-02 0.361481E-05 0.594102E+00
   1 0.115000E+02 0.399284E-01 0.168974E-02 0.348253E-05 0.593433E+00
   2 0.800000E+01 0.963657E-01 0.940063E-02 0.926426E-04 0.650557E+00
   2 0.805556E+01 0.952170E-01 0.918077E-02 0.884639E-04 0.650146E+00
   2 0.811111E+01 0.940421E-01 0.895884E-02 0.843508E-04 0.649680E+00
   2 0.816667E+01 0.929631E-01 0.875723E-02 0.806940E-04 0.649259E+00
   2 0.822222E+01 0.918156E-01 0.854560E-02 0.769463E-04 0.648778E+00
   2 0.827778E+01 0.906514E-01 0.833313E-02 0.732635E-04 0.648318E+00
   2 0.833333E+01 0.895003E-01 0.812632E-02 0.697827E-04 0.647760E+00
   2 0.838889E+01 0.882960E-01 0.791185E-02 0.662301E-04 0.647322E+00
   2 0.844444E+01 0.870685E-01 0.769782E-02 0.628279E-04 0.646576E+00
   2 0.850000E+01 0.858308E-01 0.748382E-02 0.594780E-04 0.646012E+00
   2 0.855556E+01 0.845701E-01 0.726990E-02 0.562465E-04 0.645254E+00
   2 0.861111E+01 0.832651E-01 0.705150E-02 0.530384E-04 0.644446E+00
   2 0.866667E+01 0.819556E-01 0.683590E-02 0.499600E-04 0.643623E+00
   2 0.872222E+01 0.806467E-01 0.662429E-02 0.470405E-04 0.642668E+00
   2 0.877778E+01 0.794430E-01 0.643247E-02 0.444701E-04 0.641745E+00
   2 0.883333E+01 0.783629E-01 0.626313E-02 0.422680E-04 0.640823E+00
   2 0.888889E+01 0.774417E-01 0.612144E-02 0.404862E-04 0.639854E+00
   2 0.894444E+01 0.768001E-01 0.602492E-02 0.393279E-04 0.638859E+00
   2 0.900000E+01 0.763122E-01 0.595138E-02 0.384324E-04 0.638306E+00
   2 0.905556E+01 0.758988E-01 0.588992E-02 0.376991E-04 0.637764E+00
   2 0.911111E+01 0.755234E-01 0.583323E-02 0.370058E-04 0.637482E+00
   2 0.916667E+01 0.748333E-01 0.572908E-02 0.357348E-04 0.637089E+00
   2 0.922222E+01 0.740517E-01 0.561295E-02 0.343618E-04 0.636444E+00
   2 0.927778E+01 0.731311E-01 0.547675E-02 0.327629E-04 0.635905E+00
   2 0.933333E+01 0.721555E-01 0.533469E-02 0.311493E-04 0.635155E+00
   2 0.938889E+01 0.711041E-01 0.518305E-02 0.294584E-04 0.634475E+00
   2 0.944444E+01 0.701226E-01 0.504409E-02 0.279623E-04 0.633659E+00
   2 0.950000E+01 0.691525E-01 0.490723E-02 0.264978E-04 0.633211E+00
   2 0.955556E+01 0.681702E-01 0.477183E-02 0.251111E-04 0.632401E+00
   2 0.961111E+01 0.671861E-01 0.463744E-02 0.237611E-04 0.631710E+00
   2 0.966667E+01 0.662955E-01 0.451797E-02 0.225979E-04 0.630970E+00
   2 0.972222E+01 0.653906E-01 0.439772E-02 0.214467E-04 0.630355E+00
   2 0.977778E+01 0.645168E-01 0.428352E-02 0.203917E-04 0.629549E+00
   2 0.983333E+01 0.636818E-01 0.417626E-02 0.194276E-04 0.628700E+00
   2 0.988889E+01 0.629373E-01 0.408046E-02 0.185685E-04 0.628262E+00
   2 0.994444E+01 0.621049E-01 0.397622E-02 0.176775E-04 0.627302E+00
   2 0.100000E+02 0.612844E-01 0.387435E-02 0.168175E-04 0.626542E+00
   2 0.100556E+02 0.604610E-01 0.377346E-02 0.159894E-04 0.625690E+00
   2 0.101111E+02 0.595535E-01 0.366366E-02 0.151093E-04 0.624775E+00
   2 0.101667E+02 0.586985E-01 0.356235E-02 0.143287E-04 0.623632E+00
   2 0.102222E+02 0.577710E-01 0.345338E-02 0.134982E-04 0.622720E+00
   2 0.102778E+02 0.568410E-01 0.334609E-02 0.127125E-04 0.621526E+00
   2 0.103333E+02 0.558947E-01 0.323872E-02 0.119475E-04 0.620327E+00
   2 0.103889E+02 0.549756E-01 0.313586E-02 0.112325E-04 0.619249E+00
   2 0.104444E+02 0.540976E-01 0.303930E-02 0.105810E-04 0.618181E+00
   2 0.105000E+02 0.531849E-01 0.294107E-02 0.994733E-05 0.616668E+00
   2 0.105556E+02 0.523253E-01 0.284942E-02 0.936625E-05 0.615469E+00
   2 0.106111E+02 0.514461E-01 0.275776E-02 0.880573E-05 0.614051E+00
   2 0.106667E+02 0.506057E-01 0.267087E-02 0.828120E-05 0.613040E+00
   2 0.107222E+02 0.497759E-01 0.258721E-02 0.780343E-05 0.611402E+00
   2 0.107778E+02 0.489465E-01 0.250436E-02 0.733567E-05 0.610124E+00
   2 0.108333E+02 0.481449E-01 0.242601E-02 0.691249E-05 0.608502E+00
   2 0.108889E+02 0.473354E-01 0.234802E-02 0.649841E-05 0.607101E+00
   2 0.109444E+02 0.465910E-01 0.227727E-02 0.613534E-05 0.605643E+00
   2 0.110000E+02 0.458347E-01 0.220628E-02 0.577534E-05 0.604511E+00
   2 0.110556E+02 0.451219E-01 0.214083E-02 0.545860E-05 0.602994E+00
   2 0.111111E+02 0.444089E-01 0.207635E-02 0.515491E-05 0.601436E+00
   2 0.111667E+02 0.437493E-01 0.201733E-02 0.488112E-05 0.600197E+00
   2 0.112222E+02 0.430752E-01 0.195808E-02 0.461735E-05 0.598569E+00
