 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9059
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.413776E+00 0.171312E+00 0.294168E-01 0.230670E-01 0.997644E+00 0.989899E+00 0.998945E+00 0.106442E-03 0.530291E-02 0.753416E-01 0.271999E+00 0.741225E-01 0.553479E-02 0.665553E+00 0.234836E-03 0.311687E+00 0.971892E-01 0.946142E-02 0.666184E+00 0.203768E-04 0.847984E-01 0.238095E-02 0.980955E+00 0.474791E-02
 0.805556E+01 0.407784E+00 0.166393E+00 0.277558E-01 0.225464E-01 0.997498E+00 0.100276E+01 0.998893E+00 0.106458E-03 0.541049E-02 0.711300E-01 0.267919E+00 0.719238E-01 0.521360E-02 0.665505E+00 0.248594E-03 0.307290E+00 0.944689E-01 0.893999E-02 0.666159E+00 0.207846E-04 0.823496E-01 0.239601E-02 0.980656E+00 0.496305E-02
 0.811111E+01 0.401740E+00 0.161503E+00 0.261528E-01 0.220147E-01 0.997335E+00 0.101119E+01 0.998842E+00 0.121224E-03 0.554231E-02 0.795995E-01 0.263812E+00 0.697457E-01 0.490519E-02 0.665449E+00 0.273377E-03 0.302844E+00 0.917575E-01 0.843506E-02 0.666130E+00 0.226176E-04 0.799159E-01 0.241986E-02 0.980353E+00 0.521045E-02
 0.816667E+01 0.395610E+00 0.156620E+00 0.245998E-01 0.215219E-01 0.997147E+00 0.102630E+01 0.998779E+00 0.138152E-03 0.568396E-02 0.887678E-01 0.259609E+00 0.675511E-01 0.460395E-02 0.665380E+00 0.303636E-03 0.298370E+00 0.890689E-01 0.794894E-02 0.666099E+00 0.235411E-04 0.774827E-01 0.244424E-02 0.979973E+00 0.544063E-02
 0.822222E+01 0.389466E+00 0.151802E+00 0.231149E-01 0.210106E-01 0.996911E+00 0.106144E+01 0.998689E+00 0.177186E-03 0.584810E-02 0.115059E+00 0.255412E+00 0.653982E-01 0.431838E-02 0.665263E+00 0.365311E-03 0.293867E+00 0.864035E-01 0.748132E-02 0.666065E+00 0.209174E-04 0.750819E-01 0.247609E-02 0.979605E+00 0.568625E-02
 0.827778E+01 0.383285E+00 0.147034E+00 0.216932E-01 0.205067E-01 0.996573E+00 0.112778E+01 0.998553E+00 0.224290E-03 0.608263E-02 0.143601E+00 0.251185E+00 0.632711E-01 0.404655E-02 0.665097E+00 0.462954E-03 0.289334E+00 0.837634E-01 0.703256E-02 0.666007E+00 0.290392E-04 0.727032E-01 0.253870E-02 0.979159E+00 0.611000E-02
 0.833333E+01 0.376997E+00 0.142265E+00 0.203171E-01 0.199815E-01 0.996158E+00 0.121231E+01 0.998384E+00 0.265175E-03 0.635041E-02 0.162592E+00 0.246913E+00 0.611585E-01 0.378564E-02 0.664915E+00 0.573950E-03 0.284697E+00 0.811066E-01 0.659553E-02 0.665919E+00 0.527601E-04 0.703243E-01 0.261001E-02 0.978730E+00 0.656438E-02
 0.838889E+01 0.370546E+00 0.137454E+00 0.189752E-01 0.194260E-01 0.995686E+00 0.132262E+01 0.998170E+00 0.297349E-03 0.659650E-02 0.171605E+00 0.242564E+00 0.590501E-01 0.353481E-02 0.664673E+00 0.725618E-03 0.279899E+00 0.784044E-01 0.616594E-02 0.665787E+00 0.103516E-03 0.679236E-01 0.267372E-02 0.978288E+00 0.718783E-02
 0.844444E+01 0.363957E+00 0.132631E+00 0.176777E-01 0.188885E-01 0.995068E+00 0.150887E+01 0.997836E+00 0.303200E-03 0.683714E-02 0.155084E+00 0.238142E+00 0.569518E-01 0.329514E-02 0.664349E+00 0.922814E-03 0.274967E+00 0.756793E-01 0.574845E-02 0.665569E+00 0.214950E-03 0.655117E-01 0.273775E-02 0.977761E+00 0.807148E-02
 0.850000E+01 0.357164E+00 0.127750E+00 0.164127E-01 0.182870E-01 0.994331E+00 0.177399E+01 0.997359E+00 0.295430E-03 0.701013E-02 0.124847E+00 0.233683E+00 0.548787E-01 0.306728E-02 0.663925E+00 0.117942E-02 0.269784E+00 0.728717E-01 0.533479E-02 0.665248E+00 0.381255E-03 0.630725E-01 0.277340E-02 0.977357E+00 0.903213E-02
