 # ix iy layer isite phi
       0       0       0  -0.489766254608E+00
       1       0       0  -0.101590562225E+01
       2       0       0  -0.405075347609E+00
       3       0       0  -0.298088981306E+00
       4       0       0   0.126625477160E+01
       5       0       0   0.102670166553E+01
       6       0       0   0.947519524837E+00
       7       0       0   0.185317206998E+00
       8       0       0   0.705258594134E+00
       9       0       0   0.138799539804E+01
      10       0       0   0.159731673266E+01
      11       0       0   0.130487483750E+01
      12       0       0   0.584047877394E-02
      13       0       0   0.951325401291E+00
       0       1       0  -0.124172133577E+01
       1       1       0  -0.187979160407E+01
       2       1       0  -0.241456222749E+00
       3       1       0  -0.453466852414E+00
       4       1       0  -0.120934983659E+01
       5       1       0   0.107270217725E+00
       6       1       0  -0.133321306581E+00
       7       1       0  -0.789690409520E+00
       8       1       0   0.706882887524E+00
       9       1       0   0.694984272642E+00
      10       1       0   0.828033709935E+00
      11       1       0  -0.297684184655E+00
      12       1       0  -0.639359560935E+00
      13       1       0   0.611751107153E+00
       0       2       0  -0.165800226588E+01
       1       2       0  -0.893663753744E+00
       2       2       0   0.101306181469E+01
       3       2       0   0.151836984954E+01
       4       2       0   0.150173537604E+01
       5       2       0   0.547443144700E+00
       6       2       0   0.134819548849E+00
       7       2       0  -0.537387054964E+00
       8       2       0  -0.865435932569E+00
       9       2       0  -0.575476178149E+00
      10       2       0  -0.286249838355E-01
      11       2       0   0.637640061346E-01
      12       2       0  -0.126174735056E-01
      13       2       0   0.510805040202E-01
       0       3       0  -0.163985710476E+01
       1       3       0  -0.132270428086E+01
       2       3       0   0.153442658140E+01
       3       3       0   0.187079177822E+01
       4       3       0   0.154018745547E+01
       5       3       0   0.132954105595E+01
       6       3       0   0.533599582255E+00
       7       3       0  -0.745805378718E+00
       8       3       0   0.277333924538E+00
       9       3       0   0.169934262292E+00
      10       3       0  -0.110981623244E+01
      11       3       0  -0.191255046846E+01
      12       3       0  -0.822732802736E+00
      13       3       0   0.986732807602E+00
       0       4       0  -0.265728975717E+00
       1       4       0  -0.358360897785E+00
       2       4       0   0.496776462907E+00
       3       4       0   0.183462173331E+01
       4       4       0   0.181141386606E+01
       5       4       0   0.188119295493E+01
       6       4       0   0.122091673763E+01
       7       4       0  -0.960900057290E-01
       8       4       0  -0.480175015417E+00
       9       4       0  -0.175883967879E+01
      10       4       0  -0.177195704836E+01
      11       4       0  -0.166578316145E+01
      12       4       0  -0.149962734004E+01
      13       4       0  -0.146384399831E+01
       0       5       0   0.116236561499E+01
       1       5       0   0.104512825246E+01
       2       5       0   0.174851879855E+01
       3       5       0   0.107515843987E+01
       4       5       0   0.198034948357E+01
       5       5       0   0.187204952033E+01
       6       5       0   0.184616019174E+01
       7       5       0   0.155468275423E+01
       8       5       0  -0.845889710751E+00
       9       5       0  -0.512398887544E+00
      10       5       0  -0.171815844525E+01
      11       5       0  -0.188845916411E+01
      12       5       0  -0.185480854699E+01
      13       5       0  -0.145312235001E+01
       0       6       0  -0.660053965268E-01
       1       6       0   0.266037054585E-01
       2       6       0   0.635203628666E+00
       3       6       0  -0.117974472553E+00
       4       6       0   0.147268316572E+01
       5       6       0   0.930303427992E+00
       6       6       0   0.285205876841E+00
