 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.145326E+00 0.489380E+00 0.513698E+00 -.218373E+00 -.459559E+01 -.400249E+01 0.711196E-01 0.297885E+00
   1 0.818421E+01 0.125412E+00 0.475430E+00 0.495053E+00 -.210305E+00 -.450124E+01 -.386588E+01 0.596245E-01 0.243296E+00
   1 0.836842E+01 0.106827E+00 0.459854E+00 0.475342E+00 -.200054E+00 -.434994E+01 -.364654E+01 0.491247E-01 0.194324E+00
   1 0.855263E+01 0.910657E-01 0.442990E+00 0.455229E+00 -.187947E+00 -.423611E+01 -.383696E+01 0.403412E-01 0.155608E+00
   1 0.873684E+01 0.782640E-01 0.424472E+00 0.434289E+00 -.174051E+00 -.412132E+01 -.365575E+01 0.332209E-01 0.127188E+00
   1 0.892105E+01 0.675775E-01 0.404231E+00 0.412193E+00 -.158836E+00 -.403920E+01 -.367992E+01 0.273169E-01 0.105795E+00
   1 0.910526E+01 0.595643E-01 0.382535E+00 0.389234E+00 -.142785E+00 -.390863E+01 -.320110E+01 0.227854E-01 0.924449E-01
   1 0.928947E+01 0.530940E-01 0.359587E+00 0.365398E+00 -.126484E+00 -.376388E+01 -.340910E+01 0.190919E-01 0.835240E-01
   1 0.947368E+01 0.480021E-01 0.336066E+00 0.341257E+00 -.110636E+00 -.365711E+01 -.331474E+01 0.161319E-01 0.783773E-01
   1 0.965789E+01 0.439333E-01 0.312899E+00 0.317676E+00 -.959757E-01 -.353023E+01 -.301562E+01 0.137467E-01 0.758373E-01
   1 0.984211E+01 0.406567E-01 0.288663E+00 0.293196E+00 -.816732E-01 -.342753E+01 -.271938E+01 0.117361E-01 0.762925E-01
   1 0.100263E+02 0.377760E-01 0.264003E+00 0.268436E+00 -.682705E-01 -.340883E+01 -.270845E+01 0.997297E-02 0.786448E-01
   1 0.102105E+02 0.357008E-01 0.239645E+00 0.244153E+00 -.561552E-01 -.319891E+01 -.257542E+01 0.855552E-02 0.849598E-01
   1 0.103947E+02 0.337869E-01 0.214714E+00 0.219431E+00 -.449605E-01 -.312931E+01 -.248242E+01 0.725451E-02 0.943170E-01
   1 0.105789E+02 0.320951E-01 0.189801E+00 0.194848E+00 -.349943E-01 -.298940E+01 -.220681E+01 0.609168E-02 0.108107E+00
   1 0.107632E+02 0.307933E-01 0.166768E+00 0.172276E+00 -.268634E-01 -.287873E+01 -.227710E+01 0.513534E-02 0.127533E+00
   1 0.109474E+02 0.293657E-01 0.145321E+00 0.151250E+00 -.202559E-01 -.276321E+01 -.231647E+01 0.426746E-02 0.150772E+00
   1 0.111316E+02 0.285531E-01 0.126760E+00 0.133239E+00 -.152529E-01 -.269513E+01 -.223690E+01 0.361941E-02 0.183828E+00
   1 0.113158E+02 0.276550E-01 0.110667E+00 0.117598E+00 -.114824E-01 -.261403E+01 -.176950E+01 0.306050E-02 0.221286E+00
   1 0.115000E+02 0.268085E-01 0.969410E-01 0.104381E+00 -.867886E-02 -.257936E+01 -.201422E+01 0.259884E-02 0.263986E+00
   2 0.800000E+01 0.431309E+00 0.650125E-01 0.438457E+00 0.181801E+00 -.388858E+01 -.335736E+01 0.280405E-01 0.868887E-01
   2 0.818421E+01 0.414904E+00 0.586064E-01 0.421014E+00 0.168710E+00 -.383109E+01 -.318786E+01 0.243160E-01 0.767176E-01
   2 0.836842E+01 0.397650E+00 0.528347E-01 0.402911E+00 0.155334E+00 -.367806E+01 -.323725E+01 0.210097E-01 0.681863E-01
   2 0.855263E+01 0.379349E+00 0.484004E-01 0.384021E+00 0.141563E+00 -.358829E+01 -.319199E+01 0.183607E-01 0.630455E-01
   2 0.873684E+01 0.360280E+00 0.445143E-01 0.364490E+00 0.127820E+00 -.350452E+01 -.278059E+01 0.160376E-01 0.592403E-01
   2 0.892105E+01 0.338820E+00 0.413289E-01 0.342754E+00 0.113091E+00 -.338324E+01 -.307306E+01 0.140031E-01 0.577834E-01
