 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.988230E+00 0.984637E+00 0.100097E+01 0.655849E+00
   1 0.818421E+01 0.971508E+00 0.951971E+00 0.937034E+00 0.655343E+00
   1 0.836842E+01 0.951696E+00 0.913997E+00 0.865416E+00 0.654686E+00
   1 0.855263E+01 0.928688E+00 0.870800E+00 0.787115E+00 0.653996E+00
   1 0.873684E+01 0.902501E+00 0.822834E+00 0.704252E+00 0.653277E+00
   1 0.892105E+01 0.873011E+00 0.770475E+00 0.619109E+00 0.652361E+00
   1 0.910526E+01 0.841590E+00 0.716457E+00 0.536594E+00 0.651547E+00
   1 0.928947E+01 0.808319E+00 0.661435E+00 0.458689E+00 0.650520E+00
   1 0.947368E+01 0.775143E+00 0.608757E+00 0.389744E+00 0.649434E+00
   1 0.965789E+01 0.742314E+00 0.558869E+00 0.329723E+00 0.648108E+00
   1 0.984211E+01 0.709506E+00 0.511043E+00 0.276679E+00 0.646865E+00
   1 0.100263E+02 0.676697E+00 0.465451E+00 0.230555E+00 0.645264E+00
   1 0.102105E+02 0.644865E+00 0.423299E+00 0.191673E+00 0.643430E+00
   1 0.103947E+02 0.613366E+00 0.383588E+00 0.158339E+00 0.641297E+00
   1 0.105789E+02 0.582758E+00 0.346755E+00 0.130077E+00 0.639393E+00
   1 0.107632E+02 0.553280E+00 0.313169E+00 0.106838E+00 0.636884E+00
   1 0.109474E+02 0.526290E+00 0.283792E+00 0.882156E-01 0.634889E+00
   1 0.111316E+02 0.500787E+00 0.257296E+00 0.728449E-01 0.633214E+00
   1 0.113158E+02 0.477889E+00 0.234705E+00 0.609889E-01 0.630952E+00
   1 0.115000E+02 0.457019E+00 0.215012E+00 0.514705E-01 0.628882E+00
   2 0.800000E+01 -.876667E+00 0.776349E+00 0.626778E+00 0.653360E+00
   2 0.818421E+01 -.850240E+00 0.730622E+00 0.556226E+00 0.652668E+00
   2 0.836842E+01 -.822682E+00 0.684502E+00 0.489461E+00 0.651785E+00
   2 0.855263E+01 -.792678E+00 0.636056E+00 0.424060E+00 0.650606E+00
   2 0.873684E+01 -.762463E+00 0.589003E+00 0.364817E+00 0.649475E+00
   2 0.892105E+01 -.730119E+00 0.540740E+00 0.308848E+00 0.647915E+00
   2 0.910526E+01 -.695402E+00 0.491222E+00 0.256170E+00 0.646123E+00
   2 0.928947E+01 -.661569E+00 0.445432E+00 0.212091E+00 0.643681E+00
   2 0.947368E+01 -.625402E+00 0.398926E+00 0.171467E+00 0.640851E+00
   2 0.965789E+01 -.589355E+00 0.354997E+00 0.136794E+00 0.638175E+00
   2 0.984211E+01 -.554559E+00 0.314967E+00 0.108517E+00 0.635374E+00
   2 0.100263E+02 -.522653E+00 0.280348E+00 0.866030E-01 0.632705E+00
   2 0.102105E+02 -.493620E+00 0.250525E+00 0.695868E-01 0.630424E+00
   2 0.103947E+02 -.467251E+00 0.224850E+00 0.563945E-01 0.628183E+00
   2 0.105789E+02 -.444879E+00 0.204195E+00 0.467906E-01 0.625937E+00
   2 0.107632E+02 -.423670E+00 0.185562E+00 0.388903E-01 0.623521E+00
   2 0.109474E+02 -.405555E+00 0.170283E+00 0.329042E-01 0.621744E+00
   2 0.111316E+02 -.389777E+00 0.157575E+00 0.283327E-01 0.619641E+00
   2 0.113158E+02 -.374867E+00 0.146009E+00 0.244778E-01 0.617272E+00
   2 0.115000E+02 -.360868E+00 0.135624E+00 0.212806E-01 0.614355E+00
   3 0.800000E+01 0.139190E+01 0.194465E+01 0.383794E+01 0.661707E+00
   3 0.818421E+01 0.135777E+01 0.185087E+01 0.347996E+01 0.661390E+00
   3 0.836842E+01 0.132111E+01 0.175273E+01 0.312371E+01 0.661063E+00
   3 0.855263E+01 0.128348E+01 0.165475E+01 0.278722E+01 0.660701E+00
   3 0.873684E+01 0.124366E+01 0.155414E+01 0.246156E+01 0.660291E+00
   3 0.892105E+01 0.120298E+01 0.145462E+01 0.215918E+01 0.659850E+00
   3 0.910526E+01 0.116195E+01 0.135755E+01 0.188314E+01 0.659396E+00
   3 0.928947E+01 0.112042E+01 0.126287E+01 0.163274E+01 0.658747E+00
   3 0.947368E+01 0.107804E+01 0.116970E+01 0.140332E+01 0.658108E+00
   3 0.965789E+01 0.103515E+01 0.107907E+01 0.119674E+01 0.657405E+00
   3 0.984211E+01 0.992813E+00 0.993253E+00 0.101650E+01 0.656546E+00
   3 0.100263E+02 0.950131E+00 0.910345E+00 0.856259E+00 0.655593E+00
   3 0.102105E+02 0.908038E+00 0.832188E+00 0.717860E+00 0.654478E+00
   3 0.103947E+02 0.865609E+00 0.756861E+00 0.595675E+00 0.653378E+00
   3 0.105789E+02 0.823599E+00 0.685948E+00 0.491363E+00 0.651904E+00
   3 0.107632E+02 0.783226E+00 0.621066E+00 0.404547E+00 0.650399E+00
   3 0.109474E+02 0.743218E+00 0.559976E+00 0.330495E+00 0.648678E+00
   3 0.111316E+02 0.704343E+00 0.503644E+00 0.268824E+00 0.646737E+00
   3 0.113158E+02 0.667626E+00 0.452899E+00 0.218094E+00 0.645580E+00
   3 0.115000E+02 0.634896E+00 0.409966E+00 0.179354E+00 0.644291E+00
   4 0.800000E+01 0.128072E+01 0.164748E+01 0.276168E+01 0.660833E+00
   4 0.818421E+01 0.124685E+01 0.156195E+01 0.248525E+01 0.660441E+00
   4 0.836842E+01 0.121145E+01 0.147510E+01 0.221999E+01 0.659917E+00
   4 0.855263E+01 0.117378E+01 0.138532E+01 0.196088E+01 0.659412E+00
   4 0.873684E+01 0.113573E+01 0.129757E+01 0.172336E+01 0.658813E+00
   4 0.892105E+01 0.109492E+01 0.120658E+01 0.149294E+01 0.658170E+00
   4 0.910526E+01 0.105335E+01 0.111735E+01 0.128319E+01 0.657396E+00
   4 0.928947E+01 0.101071E+01 0.102952E+01 0.109260E+01 0.656386E+00
   4 0.947368E+01 0.966032E+00 0.941207E+00 0.915805E+00 0.655403E+00
   4 0.965789E+01 0.919968E+00 0.854530E+00 0.757988E+00 0.653992E+00
   4 0.984211E+01 0.872318E+00 0.769295E+00 0.617358E+00 0.652279E+00
   4 0.100263E+02 0.823179E+00 0.686055E+00 0.493681E+00 0.650371E+00
   4 0.102105E+02 0.775031E+00 0.609041E+00 0.391224E+00 0.648430E+00
   4 0.103947E+02 0.728846E+00 0.539279E+00 0.308170E+00 0.646782E+00
   4 0.105789E+02 0.688166E+00 0.481214E+00 0.246277E+00 0.645492E+00
   4 0.107632E+02 0.650955E+00 0.430988E+00 0.198256E+00 0.644226E+00
   4 0.109474E+02 0.618693E+00 0.389584E+00 0.162366E+00 0.643408E+00
   4 0.111316E+02 0.590485E+00 0.355170E+00 0.135361E+00 0.642315E+00
   4 0.113158E+02 0.565449E+00 0.325902E+00 0.114238E+00 0.641479E+00
   4 0.115000E+02 0.542864E+00 0.300641E+00 0.975096E-01 0.640391E+00
   5 0.800000E+01 0.137601E+01 0.190061E+01 0.366696E+01 0.661624E+00
   5 0.818421E+01 0.134022E+01 0.180351E+01 0.330529E+01 0.661274E+00
   5 0.836842E+01 0.130343E+01 0.170630E+01 0.296174E+01 0.660912E+00
   5 0.855263E+01 0.126569E+01 0.160944E+01 0.263817E+01 0.660506E+00
   5 0.873684E+01 0.122701E+01 0.151310E+01 0.233504E+01 0.660034E+00
   5 0.892105E+01 0.118726E+01 0.141714E+01 0.205091E+01 0.659590E+00
   5 0.910526E+01 0.114734E+01 0.132397E+01 0.179289E+01 0.659062E+00
   5 0.928947E+01 0.110671E+01 0.123243E+01 0.155626E+01 0.658464E+00
   5 0.947368E+01 0.106691E+01 0.114588E+01 0.134772E+01 0.657866E+00
   5 0.965789E+01 0.102636E+01 0.106107E+01 0.115830E+01 0.657067E+00
   5 0.984211E+01 0.986057E+00 0.979926E+00 0.989988E+00 0.656345E+00
   5 0.100263E+02 0.946144E+00 0.902789E+00 0.842385E+00 0.655478E+00
   5 0.102105E+02 0.907363E+00 0.830900E+00 0.715523E+00 0.654534E+00
   5 0.103947E+02 0.868652E+00 0.762116E+00 0.603734E+00 0.653517E+00
   5 0.105789E+02 0.830537E+00 0.697329E+00 0.507195E+00 0.652321E+00
   5 0.107632E+02 0.792606E+00 0.635724E+00 0.423115E+00 0.651020E+00
   5 0.109474E+02 0.756075E+00 0.579054E+00 0.352375E+00 0.649695E+00
   5 0.111316E+02 0.720701E+00 0.526676E+00 0.292649E+00 0.648327E+00
   5 0.113158E+02 0.687140E+00 0.479288E+00 0.243324E+00 0.646921E+00
   5 0.115000E+02 0.656206E+00 0.437450E+00 0.203292E+00 0.645886E+00
   6 0.800000E+01 -.128474E+01 0.165802E+01 0.279842E+01 0.660677E+00
   6 0.818421E+01 -.123952E+01 0.154400E+01 0.243074E+01 0.660123E+00
   6 0.836842E+01 -.119337E+01 0.143174E+01 0.209321E+01 0.659618E+00
   6 0.855263E+01 -.114732E+01 0.132394E+01 0.179289E+01 0.659043E+00
   6 0.873684E+01 -.109970E+01 0.121709E+01 0.151888E+01 0.658210E+00
   6 0.892105E+01 -.105298E+01 0.111655E+01 0.128134E+01 0.657404E+00
   6 0.910526E+01 -.100494E+01 0.101768E+01 0.106715E+01 0.656532E+00
   6 0.928947E+01 -.957418E+00 0.924484E+00 0.883514E+00 0.655417E+00
   6 0.947368E+01 -.910918E+00 0.837557E+00 0.727535E+00 0.654297E+00
   6 0.965789E+01 -.865108E+00 0.756023E+00 0.594519E+00 0.653283E+00
   6 0.984211E+01 -.822724E+00 0.684243E+00 0.488307E+00 0.652343E+00
   6 0.100263E+02 -.782936E+00 0.620199E+00 0.402497E+00 0.651198E+00
   6 0.102105E+02 -.745520E+00 0.562779E+00 0.332401E+00 0.650164E+00
   6 0.103947E+02 -.710604E+00 0.511754E+00 0.275761E+00 0.649014E+00
   6 0.105789E+02 -.678847E+00 0.467494E+00 0.230968E+00 0.647727E+00
   6 0.107632E+02 -.648699E+00 0.427230E+00 0.193467E+00 0.646683E+00
   6 0.109474E+02 -.620974E+00 0.391772E+00 0.163104E+00 0.645777E+00
   6 0.111316E+02 -.595690E+00 0.360876E+00 0.138905E+00 0.644467E+00
   6 0.113158E+02 -.572360E+00 0.333472E+00 0.119008E+00 0.643274E+00
   6 0.115000E+02 -.550562E+00 0.308779E+00 0.102311E+00 0.642311E+00
   7 0.800000E+01 0.207468E+00 0.504263E-01 0.391880E-02 0.486292E+00
   7 0.818421E+01 0.203738E+00 0.490198E-01 0.375534E-02 0.479064E+00
   7 0.836842E+01 0.199523E+00 0.473783E-01 0.356172E-02 0.471094E+00
   7 0.855263E+01 0.195438E+00 0.459312E-01 0.341325E-02 0.460699E+00
   7 0.873684E+01 0.190254E+00 0.440219E-01 0.319709E-02 0.450083E+00
   7 0.892105E+01 0.185304E+00 0.422668E-01 0.300463E-02 0.439378E+00
   7 0.910526E+01 0.179722E+00 0.403060E-01 0.277909E-02 0.429783E+00
   7 0.928947E+01 0.172174E+00 0.376734E-01 0.249116E-02 0.414926E+00
   7 0.947368E+01 0.164963E+00 0.353214E-01 0.225893E-02 0.396462E+00
   7 0.965789E+01 0.157518E+00 0.329036E-01 0.200822E-02 0.381692E+00
   7 0.984211E+01 0.148738E+00 0.301986E-01 0.175065E-02 0.360111E+00
   7 0.100263E+02 0.140565E+00 0.278156E-01 0.154083E-02 0.336171E+00
   7 0.102105E+02 0.131437E+00 0.252095E-01 0.131125E-02 0.312238E+00
   7 0.103947E+02 0.122946E+00 0.229098E-01 0.111745E-02 0.290321E+00
   7 0.105789E+02 0.114421E+00 0.206898E-01 0.941431E-03 0.266912E+00
   7 0.107632E+02 0.107170E+00 0.188749E-01 0.807568E-03 0.244403E+00
   7 0.109474E+02 0.101222E+00 0.171967E-01 0.678298E-03 0.235446E+00
   7 0.111316E+02 0.954406E-01 0.157832E-01 0.585321E-03 0.216786E+00
   7 0.113158E+02 0.905753E-01 0.145883E-01 0.507069E-03 0.205792E+00
   7 0.115000E+02 0.862994E-01 0.135929E-01 0.446182E-03 0.195057E+00
   8 0.800000E+01 0.683555E+00 0.474574E+00 0.239012E+00 0.646255E+00
   8 0.818421E+01 0.668101E+00 0.453877E+00 0.219504E+00 0.644823E+00
   8 0.836842E+01 0.651631E+00 0.432280E+00 0.199959E+00 0.643310E+00
   8 0.855263E+01 0.633725E+00 0.409323E+00 0.180009E+00 0.641870E+00
   8 0.873684E+01 0.614863E+00 0.385875E+00 0.160833E+00 0.639952E+00
   8 0.892105E+01 0.594193E+00 0.361026E+00 0.141667E+00 0.637698E+00
   8 0.910526E+01 0.571898E+00 0.335098E+00 0.122883E+00 0.635223E+00
   8 0.928947E+01 0.547533E+00 0.307894E+00 0.104598E+00 0.632210E+00
   8 0.947368E+01 0.521179E+00 0.279778E+00 0.872388E-01 0.628498E+00
   8 0.965789E+01 0.492196E+00 0.250510E+00 0.708581E-01 0.623626E+00
   8 0.984211E+01 0.462117E+00 0.221739E+00 0.562995E-01 0.618318E+00
   8 0.100263E+02 0.432728E+00 0.195199E+00 0.441886E-01 0.613424E+00
   8 0.102105E+02 0.405345E+00 0.171972E+00 0.347568E-01 0.608256E+00
   8 0.103947E+02 0.380622E+00 0.152139E+00 0.275034E-01 0.603919E+00
   8 0.105789E+02 0.359988E+00 0.136520E+00 0.223572E-01 0.600145E+00
   8 0.107632E+02 0.340408E+00 0.122557E+00 0.182354E-01 0.595313E+00
   8 0.109474E+02 0.323818E+00 0.111204E+00 0.151345E-01 0.592051E+00
   8 0.111316E+02 0.309427E+00 0.101910E+00 0.128451E-01 0.587733E+00
   8 0.113158E+02 0.296732E+00 0.939553E-01 0.109946E-01 0.584841E+00
   8 0.115000E+02 0.284982E+00 0.869157E-01 0.947777E-02 0.581795E+00
   9 0.800000E+01 -.102132E+01 0.105011E+01 0.113211E+01 0.657786E+00
   9 0.818421E+01 -.993869E+00 0.994758E+00 0.101727E+01 0.657327E+00
   9 0.836842E+01 -.966835E+00 0.941684E+00 0.912702E+00 0.656918E+00
   9 0.855263E+01 -.940712E+00 0.891781E+00 0.819563E+00 0.656486E+00
   9 0.873684E+01 -.914390E+00 0.842871E+00 0.733163E+00 0.656001E+00
   9 0.892105E+01 -.889311E+00 0.797548E+00 0.657285E+00 0.655556E+00
   9 0.910526E+01 -.864141E+00 0.753344E+00 0.587331E+00 0.655035E+00
   9 0.928947E+01 -.838851E+00 0.710157E+00 0.522652E+00 0.654552E+00
   9 0.947368E+01 -.813769E+00 0.668672E+00 0.464301E+00 0.653860E+00
   9 0.965789E+01 -.789253E+00 0.629322E+00 0.412097E+00 0.653158E+00
   9 0.984211E+01 -.764582E+00 0.590972E+00 0.364254E+00 0.652344E+00
   9 0.100263E+02 -.740317E+00 0.554432E+00 0.321418E+00 0.651459E+00
   9 0.102105E+02 -.716267E+00 0.519308E+00 0.282637E+00 0.650652E+00
   9 0.103947E+02 -.692545E+00 0.485889E+00 0.248194E+00 0.649574E+00
   9 0.105789E+02 -.668614E+00 0.453250E+00 0.216625E+00 0.648510E+00
   9 0.107632E+02 -.646022E+00 0.423541E+00 0.189805E+00 0.647309E+00
   9 0.109474E+02 -.622744E+00 0.393975E+00 0.164854E+00 0.645970E+00
   9 0.111316E+02 -.600402E+00 0.366634E+00 0.143350E+00 0.644524E+00
   9 0.113158E+02 -.577476E+00 0.339567E+00 0.123499E+00 0.642982E+00
   9 0.115000E+02 -.555465E+00 0.314674E+00 0.106672E+00 0.640909E+00
  10 0.800000E+01 0.732232E+00 0.543745E+00 0.312005E+00 0.648237E+00
  10 0.818421E+01 0.717415E+00 0.522436E+00 0.289008E+00 0.647043E+00
  10 0.836842E+01 0.702768E+00 0.501656E+00 0.267111E+00 0.646200E+00
  10 0.855263E+01 0.686230E+00 0.478747E+00 0.244076E+00 0.645030E+00
  10 0.873684E+01 0.670117E+00 0.456925E+00 0.223024E+00 0.643927E+00
  10 0.892105E+01 0.653675E+00 0.435149E+00 0.202925E+00 0.642777E+00
  10 0.910526E+01 0.636866E+00 0.413330E+00 0.183515E+00 0.641939E+00
  10 0.928947E+01 0.620423E+00 0.392701E+00 0.166307E+00 0.640527E+00
  10 0.947368E+01 0.602659E+00 0.370872E+00 0.148803E+00 0.639387E+00
  10 0.965789E+01 0.584516E+00 0.349249E+00 0.132447E+00 0.638049E+00
  10 0.984211E+01 0.565507E+00 0.327258E+00 0.116716E+00 0.636731E+00
  10 0.100263E+02 0.545998E+00 0.305502E+00 0.102240E+00 0.634851E+00
  10 0.102105E+02 0.524960E+00 0.282849E+00 0.881042E-01 0.632915E+00
  10 0.103947E+02 0.503647E+00 0.260803E+00 0.753567E-01 0.630703E+00
  10 0.105789E+02 0.481893E+00 0.239290E+00 0.639081E-01 0.627964E+00
  10 0.107632E+02 0.459686E+00 0.218277E+00 0.536176E-01 0.624878E+00
  10 0.109474E+02 0.437313E+00 0.198195E+00 0.446905E-01 0.620766E+00
  10 0.111316E+02 0.414540E+00 0.178757E+00 0.367907E-01 0.616210E+00
  10 0.113158E+02 0.392507E+00 0.160782E+00 0.300937E-01 0.611959E+00
  10 0.115000E+02 0.371248E+00 0.144418E+00 0.246075E-01 0.606721E+00
  11 0.800000E+01 0.509338E+00 0.267762E+00 0.804996E-01 0.625740E+00
  11 0.818421E+01 0.488750E+00 0.247281E+00 0.693217E-01 0.622110E+00
  11 0.836842E+01 0.468602E+00 0.228043E+00 0.595806E-01 0.618100E+00
  11 0.855263E+01 0.449343E+00 0.210343E+00 0.512023E-01 0.614244E+00
  11 0.873684E+01 0.429350E+00 0.192615E+00 0.433572E-01 0.610454E+00
  11 0.892105E+01 0.410404E+00 0.176627E+00 0.368607E-01 0.606152E+00
  11 0.910526E+01 0.392171E+00 0.161709E+00 0.311403E-01 0.603054E+00
  11 0.928947E+01 0.374577E+00 0.147996E+00 0.263384E-01 0.599161E+00
  11 0.947368E+01 0.356029E+00 0.134248E+00 0.219383E-01 0.594245E+00
  11 0.965789E+01 0.339374E+00 0.122384E+00 0.184084E-01 0.590320E+00
  11 0.984211E+01 0.322162E+00 0.110877E+00 0.153316E-01 0.584296E+00
