 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9007
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.414986E+00 0.172583E+00 0.300137E-01 0.338662E-01 0.992318E+00 0.780955E+01 0.992389E+00 0.420186E-02 0.261449E-02 0.435731E+01 0.272258E+00 0.751167E-01 0.593231E-02 0.662279E+00 0.163296E-02 0.309947E+00 0.974664E-01 0.991516E-02 0.660143E+00 0.434049E-02 0.836706E-01 0.153524E-03 0.952122E+00 0.317379E-01
 0.805556E+01 0.393505E+00 0.155593E+00 0.246442E-01 0.416023E-01 0.982037E+00 0.987718E+01 0.987812E+00 0.627661E-02 0.121283E-01 0.467471E+01 0.258322E+00 0.678723E-01 0.490312E-02 0.654676E+00 0.507997E-02 0.290844E+00 0.877211E-01 0.848178E-02 0.647035E+00 0.134764E-01 0.743695E-01 0.393917E-02 0.944843E+00 0.312307E-01
 0.811111E+01 0.377960E+00 0.143593E+00 0.210281E-01 0.444062E-01 0.980152E+00 0.106312E+02 0.986632E+00 0.186966E-02 0.111388E-01 0.686793E+00 0.246055E+00 0.623224E-01 0.427241E-02 0.646039E+00 0.154322E-03 0.278731E+00 0.812702E-01 0.743450E-02 0.641272E+00 0.170234E-01 0.675104E-01 0.315877E-02 0.925135E+00 0.384575E-01
 0.816667E+01 0.359616E+00 0.129856E+00 0.171353E-01 0.479699E-01 0.983822E+00 0.106383E+02 0.985036E+00 0.400603E-03 0.431516E-02 0.460873E+00 0.226964E+00 0.546253E-01 0.356079E-02 0.630791E+00 0.118835E-01 0.267562E+00 0.752302E-01 0.644060E-02 0.636645E+00 0.190287E-01 0.589523E-01 0.452605E-03 0.873196E+00 0.674714E-01
 0.822222E+01 0.349261E+00 0.122422E+00 0.151929E-01 0.475999E-01 0.986267E+00 0.921128E+01 0.986497E+00 0.265878E-03 0.191385E-02 0.152751E-01 0.218655E+00 0.515518E-01 0.327328E-02 0.624991E+00 0.170257E-01 0.259245E+00 0.708700E-01 0.577478E-02 0.633395E+00 0.196772E-01 0.546738E-01 0.161917E-02 0.849717E+00 0.772280E-01
 0.827778E+01 0.340894E+00 0.116654E+00 0.138028E-01 0.469190E-01 0.985690E+00 0.940863E+01 0.985735E+00 0.296942E-03 0.728556E-03 0.427513E+00 0.211833E+00 0.492436E-01 0.306690E-02 0.613461E+00 0.260357E-01 0.252334E+00 0.674100E-01 0.528473E-02 0.630369E+00 0.201672E-01 0.512577E-01 0.229417E-02 0.829091E+00 0.852852E-01
 0.833333E+01 0.332991E+00 0.111354E+00 0.125948E-01 0.463635E-01 0.984263E+00 0.992056E+01 0.984261E+00 0.120467E-02 0.361151E-03 0.987448E+00 0.204681E+00 0.468707E-01 0.286146E-02 0.597931E+00 0.373482E-01 0.246357E+00 0.644832E-01 0.488566E-02 0.627702E+00 0.202798E-01 0.480711E-01 0.296416E-02 0.807016E+00 0.961163E-01
 0.838889E+01 0.325494E+00 0.106445E+00 0.115271E-01 0.457732E-01 0.982660E+00 0.103684E+02 0.982704E+00 0.224554E-02 0.131418E-02 0.152973E+01 0.197503E+00 0.444770E-01 0.265377E-02 0.580141E+00 0.499533E-01 0.241214E+00 0.619683E-01 0.454846E-02 0.626072E+00 0.196668E-01 0.451693E-01 0.358686E-02 0.785270E+00 0.108857E+00
 0.844444E+01 0.318377E+00 0.101881E+00 0.105740E-01 0.448863E-01 0.981280E+00 0.105611E+02 0.981441E+00 0.308578E-02 0.213090E-02 0.188366E+01 0.191258E+00 0.423686E-01 0.246641E-02 0.564831E+00 0.606930E-01 0.236221E+00 0.595122E-01 0.421949E-02 0.625265E+00 0.188071E-01 0.426430E-01 0.404037E-02 0.767375E+00 0.119245E+00
 0.850000E+01 0.311243E+00 0.974173E-01 0.968572E-02 0.436014E-01 0.979392E+00 0.108631E+02 0.979807E+00 0.413501E-02 0.313285E-02 0.227612E+01 0.185355E+00 0.403609E-01 0.228592E-02 0.549685E+00 0.715108E-01 0.231285E+00 0.570564E-01 0.388975E-02 0.625274E+00 0.173223E-01 0.403287E-01 0.447622E-02 0.752303E+00 0.128871E+00
 0.855556E+01 0.304183E+00 0.930908E-01 0.885920E-02 0.423956E-01 0.977694E+00 0.110131E+02 0.978333E+00 0.471199E-02 0.369417E-02 0.239628E+01 0.179861E+00 0.384415E-01 0.211135E-02 0.535970E+00 0.809980E-01 0.226142E+00 0.546493E-01 0.358638E-02 0.624328E+00 0.166791E-01 0.381326E-01 0.467220E-02 0.738994E+00 0.136407E+00
