 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9011
 ------------------------
 disorder configurations processed            2
    T      [<n>]      std.n/sqrt(iconf)      [<n^2>]      [<n^4>]      Global.Nematic.Binder      Nematic.Binder      Nematic.Binder.Error
 0.800000E+01 -.564514E-02 0.670372E-01 0.913519E-02 0.887864E-04 0.645358E+00 0.649709E+00 0.138837E-02
 0.805556E+01 -.579920E-02 0.665572E-01 0.900936E-02 0.865152E-04 0.644710E+00 0.649355E+00 0.147144E-02
 0.811111E+01 -.592238E-02 0.660708E-01 0.888216E-02 0.842230E-04 0.644145E+00 0.649035E+00 0.157937E-02
 0.816667E+01 -.605132E-02 0.655793E-01 0.875490E-02 0.819719E-04 0.643515E+00 0.648684E+00 0.166114E-02
 0.822222E+01 -.625614E-02 0.650546E-01 0.862065E-02 0.796546E-04 0.642720E+00 0.648302E+00 0.180105E-02
 0.827778E+01 -.647843E-02 0.645115E-01 0.848331E-02 0.773312E-04 0.641819E+00 0.647876E+00 0.194984E-02
 0.833333E+01 -.665136E-02 0.639650E-01 0.834564E-02 0.750115E-04 0.641006E+00 0.647486E+00 0.205304E-02
 0.838889E+01 -.690580E-02 0.633969E-01 0.820477E-02 0.727077E-04 0.639980E+00 0.647030E+00 0.227001E-02
 0.844444E+01 -.714296E-02 0.628246E-01 0.806439E-02 0.704576E-04 0.638870E+00 0.646537E+00 0.239917E-02
 0.850000E+01 -.738735E-02 0.622354E-01 0.792127E-02 0.682000E-04 0.637696E+00 0.645994E+00 0.261505E-02
 0.855556E+01 -.763182E-02 0.616634E-01 0.778294E-02 0.660361E-04 0.636610E+00 0.645623E+00 0.273916E-02
 0.861111E+01 -.787766E-02 0.610734E-01 0.764260E-02 0.639006E-04 0.635329E+00 0.645064E+00 0.295004E-02
 0.866667E+01 -.810636E-02 0.604969E-01 0.750635E-02 0.618519E-04 0.634090E+00 0.644545E+00 0.314737E-02
 0.872222E+01 -.830926E-02 0.599634E-01 0.738095E-02 0.599758E-04 0.633031E+00 0.644153E+00 0.334370E-02
 0.877778E+01 -.850076E-02 0.594151E-01 0.725337E-02 0.581117E-04 0.631818E+00 0.643700E+00 0.341589E-02
 0.883333E+01 -.866738E-02 0.588958E-01 0.713335E-02 0.563693E-04 0.630739E+00 0.643269E+00 0.357505E-02
 0.888889E+01 -.884888E-02 0.583959E-01 0.701954E-02 0.547612E-04 0.629546E+00 0.642783E+00 0.375325E-02
 0.894444E+01 -.896135E-02 0.579291E-01 0.691300E-02 0.532540E-04 0.628552E+00 0.642354E+00 0.382928E-02
 0.900000E+01 -.904441E-02 0.574561E-01 0.680533E-02 0.517265E-04 0.627700E+00 0.641953E+00 0.395321E-02
 0.905556E+01 -.911043E-02 0.570442E-01 0.671235E-02 0.504296E-04 0.626909E+00 0.641545E+00 0.406770E-02
 0.911111E+01 -.916913E-02 0.566213E-01 0.661749E-02 0.491180E-04 0.626120E+00 0.641145E+00 0.416518E-02
 0.916667E+01 -.922253E-02 0.562367E-01 0.653104E-02 0.479267E-04 0.625466E+00 0.640891E+00 0.419904E-02
 0.922222E+01 -.924276E-02 0.558340E-01 0.644129E-02 0.466975E-04 0.624831E+00 0.640472E+00 0.435395E-02
 0.927778E+01 -.927400E-02 0.554384E-01 0.635308E-02 0.454933E-04 0.624287E+00 0.640274E+00 0.438018E-02
 0.933333E+01 -.928294E-02 0.550187E-01 0.626032E-02 0.442506E-04 0.623639E+00 0.639933E+00 0.439070E-02
 0.938889E+01 -.925393E-02 0.545684E-01 0.616050E-02 0.429031E-04 0.623179E+00 0.639609E+00 0.446609E-02
 0.944444E+01 -.922000E-02 0.541225E-01 0.606272E-02 0.416080E-04 0.622670E+00 0.639260E+00 0.448877E-02
 0.950000E+01 -.913577E-02 0.536331E-01 0.595561E-02 0.401986E-04 0.622221E+00 0.638778E+00 0.455848E-02
 0.955556E+01 -.906007E-02 0.530901E-01 0.583760E-02 0.386643E-04 0.621801E+00 0.638403E+00 0.460795E-02
 0.961111E+01 -.896574E-02 0.525614E-01 0.572388E-02 0.372156E-04 0.621364E+00 0.637912E+00 0.468371E-02
 0.966667E+01 -.883589E-02 0.520175E-01 0.560740E-02 0.357442E-04 0.621068E+00 0.637431E+00 0.476086E-02
 0.972222E+01 -.873738E-02 0.514337E-01 0.548479E-02 0.342515E-04 0.620477E+00 0.636861E+00 0.477150E-02
 0.977778E+01 -.858438E-02 0.508418E-01 0.536017E-02 0.327281E-04 0.620298E+00 0.636397E+00 0.488738E-02
 0.983333E+01 -.845402E-02 0.502436E-01 0.523707E-02 0.312864E-04 0.619759E+00 0.635667E+00 0.502086E-02
 0.988889E+01 -.831854E-02 0.496326E-01 0.511203E-02 0.298423E-04 0.619351E+00 0.635146E+00 0.502378E-02
 0.994444E+01 -.816796E-02 0.490147E-01 0.498736E-02 0.284357E-04 0.618934E+00 0.634452E+00 0.516555E-02
 0.100000E+02 -.802589E-02 0.483955E-01 0.486413E-02 0.270833E-04 0.618433E+00 0.633750E+00 0.525125E-02
 0.100556E+02 -.786876E-02 0.477715E-01 0.474121E-02 0.257641E-04 0.617955E+00 0.633031E+00 0.531178E-02
 0.101111E+02 -.773268E-02 0.471425E-01 0.461879E-02 0.244753E-04 0.617571E+00 0.632434E+00 0.544165E-02
 0.101667E+02 -.760702E-02 0.464921E-01 0.449481E-02 0.232239E-04 0.616831E+00 0.631609E+00 0.549351E-02
 0.102222E+02 -.746480E-02 0.458650E-01 0.437651E-02 0.220514E-04 0.616240E+00 0.630767E+00 0.564693E-02
 0.102778E+02 -.733342E-02 0.452160E-01 0.425551E-02 0.208803E-04 0.615662E+00 0.630049E+00 0.572421E-02
 0.103333E+02 -.719028E-02 0.445772E-01 0.413806E-02 0.197747E-04 0.615060E+00 0.629245E+00 0.580443E-02
 0.103889E+02 -.706480E-02 0.439466E-01 0.402420E-02 0.187321E-04 0.614426E+00 0.628378E+00 0.601736E-02
 0.104444E+02 -.691281E-02 0.433022E-01 0.390890E-02 0.177038E-04 0.613780E+00 0.627552E+00 0.601284E-02
 0.105000E+02 -.676531E-02 0.426791E-01 0.379940E-02 0.167568E-04 0.613063E+00 0.626631E+00 0.604111E-02
 0.105556E+02 -.661976E-02 0.420936E-01 0.369743E-02 0.158933E-04 0.612480E+00 0.625812E+00 0.608228E-02
 0.106111E+02 -.646723E-02 0.414741E-01 0.359101E-02 0.150131E-04 0.611927E+00 0.625022E+00 0.609860E-02
 0.106667E+02 -.632154E-02 0.408962E-01 0.349320E-02 0.142256E-04 0.611401E+00 0.624184E+00 0.621829E-02
 0.107222E+02 -.619200E-02 0.403111E-01 0.339599E-02 0.134707E-04 0.610654E+00 0.623242E+00 0.628188E-02
 0.107778E+02 -.605123E-02 0.397418E-01 0.330222E-02 0.127536E-04 0.610148E+00 0.622428E+00 0.640332E-02
 0.108333E+02 -.593452E-02 0.391672E-01 0.320944E-02 0.120718E-04 0.609346E+00 0.621506E+00 0.642435E-02
 0.108889E+02 -.580371E-02 0.386127E-01 0.312118E-02 0.114413E-04 0.608515E+00 0.620484E+00 0.643047E-02
 0.109444E+02 -.569255E-02 0.380614E-01 0.303440E-02 0.108302E-04 0.607926E+00 0.619620E+00 0.667145E-02
 0.110000E+02 -.556324E-02 0.375159E-01 0.294972E-02 0.102539E-04 0.607169E+00 0.618689E+00 0.663599E-02
 0.110556E+02 -.545658E-02 0.369920E-01 0.286984E-02 0.972520E-05 0.606395E+00 0.617724E+00 0.675066E-02
 0.111111E+02 -.538465E-02 0.364598E-01 0.278984E-02 0.921197E-05 0.605477E+00 0.616840E+00 0.679653E-02
 0.111667E+02 -.527437E-02 0.359662E-01 0.271675E-02 0.875401E-05 0.604646E+00 0.615756E+00 0.694785E-02
 0.112222E+02 -.518594E-02 0.354289E-01 0.263805E-02 0.827268E-05 0.603761E+00 0.614762E+00 0.709042E-02
 0.112778E+02 -.511297E-02 0.349449E-01 0.256868E-02 0.786312E-05 0.602760E+00 0.613652E+00 0.728595E-02
 0.113333E+02 -.503487E-02 0.344453E-01 0.249789E-02 0.745529E-05 0.601711E+00 0.612537E+00 0.740430E-02
 0.113889E+02 -.496076E-02 0.339786E-01 0.243250E-02 0.708658E-05 0.600784E+00 0.611608E+00 0.740597E-02
 0.114444E+02 -.489379E-02 0.335120E-01 0.236814E-02 0.673260E-05 0.599829E+00 0.610543E+00 0.762838E-02
 0.115000E+02 -.483618E-02 0.330512E-01 0.230510E-02 0.639255E-05 0.598974E+00 0.609650E+00 0.780952E-02
