 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.567897E-01 0.547546E+00 0.551877E+00 -.296582E+00 -.475461E+01 -.438767E+01 0.310950E-01 0.421176E-01
   1 0.818421E+01 0.519652E-01 0.534765E+00 0.538514E+00 -.283273E+00 -.470008E+01 -.396181E+01 0.277892E-01 0.370677E-01
   1 0.836842E+01 0.477330E-01 0.521578E+00 0.524836E+00 -.269765E+00 -.463525E+01 -.420866E+01 0.248965E-01 0.329469E-01
   1 0.855263E+01 0.440518E-01 0.507854E+00 0.510721E+00 -.255975E+00 -.463437E+01 -.398825E+01 0.223719E-01 0.296482E-01
   1 0.873684E+01 0.408636E-01 0.493557E+00 0.496111E+00 -.241929E+00 -.445545E+01 -.389934E+01 0.201685E-01 0.270473E-01
   1 0.892105E+01 0.381223E-01 0.478838E+00 0.481144E+00 -.227833E+00 -.433048E+01 -.379492E+01 0.182544E-01 0.250352E-01
   1 0.910526E+01 0.357811E-01 0.463651E+00 0.465757E+00 -.213692E+00 -.426632E+01 -.353275E+01 0.165900E-01 0.235411E-01
   1 0.928947E+01 0.338176E-01 0.447682E+00 0.449636E+00 -.199276E+00 -.417821E+01 -.348851E+01 0.151395E-01 0.225664E-01
   1 0.947368E+01 0.320549E-01 0.430453E+00 0.432295E+00 -.184262E+00 -.405901E+01 -.337273E+01 0.137981E-01 0.219379E-01
   1 0.965789E+01 0.302403E-01 0.411451E+00 0.413182E+00 -.168377E+00 -.395000E+01 -.353716E+01 0.124424E-01 0.213755E-01
   1 0.984211E+01 0.290317E-01 0.391488E+00 0.393173E+00 -.152420E+00 -.389674E+01 -.315768E+01 0.113656E-01 0.217573E-01
   1 0.100263E+02 0.279195E-01 0.370119E+00 0.371776E+00 -.136209E+00 -.378583E+01 -.322298E+01 0.103335E-01 0.225042E-01
   1 0.102105E+02 0.268485E-01 0.347524E+00 0.349170E+00 -.120052E+00 -.372810E+01 -.294879E+01 0.933048E-02 0.235918E-01
   1 0.103947E+02 0.259972E-01 0.324279E+00 0.325953E+00 -.104481E+00 -.361692E+01 -.298002E+01 0.843036E-02 0.253812E-01
   1 0.105789E+02 0.253220E-01 0.300704E+00 0.302439E+00 -.897816E-01 -.354783E+01 -.273072E+01 0.761443E-02 0.279667E-01
   1 0.107632E+02 0.245368E-01 0.277784E+00 0.279569E+00 -.765618E-01 -.340272E+01 -.273634E+01 0.681592E-02 0.307278E-01
   1 0.109474E+02 0.238908E-01 0.255317E+00 0.257196E+00 -.646161E-01 -.326812E+01 -.280108E+01 0.609973E-02 0.344182E-01
   1 0.111316E+02 0.232974E-01 0.233639E+00 0.235644E+00 -.540443E-01 -.326162E+01 -.245428E+01 0.544316E-02 0.389933E-01
   1 0.113158E+02 0.229866E-01 0.212934E+00 0.215141E+00 -.448123E-01 -.311025E+01 -.254958E+01 0.489461E-02 0.455467E-01
   1 0.115000E+02 0.224576E-01 0.192986E+00 0.195400E+00 -.367392E-01 -.305271E+01 -.259788E+01 0.433399E-02 0.527292E-01
   2 0.800000E+01 0.155467E+00 0.303107E+00 0.347919E+00 -.677037E-01 -.368892E+01 -.320885E+01 0.471233E-01 0.659607E+00
   2 0.818421E+01 0.132998E+00 0.288570E+00 0.325080E+00 -.655843E-01 -.357915E+01 -.314290E+01 0.383794E-01 0.578023E+00
   2 0.836842E+01 0.114006E+00 0.273129E+00 0.303041E+00 -.616021E-01 -.347669E+01 -.296382E+01 0.311384E-01 0.505447E+00
   2 0.855263E+01 0.984539E-01 0.256448E+00 0.281411E+00 -.560725E-01 -.337271E+01 -.255693E+01 0.252483E-01 0.447821E+00
   2 0.873684E+01 0.860481E-01 0.238865E+00 0.260294E+00 -.496523E-01 -.326748E+01 -.289169E+01 0.205539E-01 0.406683E+00
   2 0.892105E+01 0.762833E-01 0.220056E+00 0.239042E+00 -.426053E-01 -.317658E+01 -.253646E+01 0.167866E-01 0.383078E+00
   2 0.910526E+01 0.681067E-01 0.200232E+00 0.217580E+00 -.354544E-01 -.306379E+01 -.248179E+01 0.136371E-01 0.371777E+00
