 pair, T_low, T_high, attempts, accepts, acceptance
   1 0.800000E+01 0.805556E+01      1500000       166723 0.111149E+00
   2 0.805556E+01 0.811111E+01      1500000       168435 0.112290E+00
   3 0.811111E+01 0.816667E+01      1500000       171522 0.114348E+00
   4 0.816667E+01 0.822222E+01      1500000       173752 0.115835E+00
   5 0.822222E+01 0.827778E+01      1500000       176204 0.117469E+00
   6 0.827778E+01 0.833333E+01      1500000       178080 0.118720E+00
   7 0.833333E+01 0.838889E+01      1500000       181998 0.121332E+00
   8 0.838889E+01 0.844444E+01      1500000       184264 0.122843E+00
   9 0.844444E+01 0.850000E+01      1500000       188245 0.125497E+00
  10 0.850000E+01 0.855556E+01      1500000       190194 0.126796E+00
  11 0.855556E+01 0.861111E+01      1500000       193370 0.128913E+00
  12 0.861111E+01 0.866667E+01      1500000       196802 0.131201E+00
  13 0.866667E+01 0.872222E+01      1500000       199958 0.133305E+00
  14 0.872222E+01 0.877778E+01      1500000       202992 0.135328E+00
  15 0.877778E+01 0.883333E+01      1500000       206633 0.137755E+00
  16 0.883333E+01 0.888889E+01      1500000       210333 0.140222E+00
  17 0.888889E+01 0.894444E+01      1500000       213390 0.142260E+00
  18 0.894444E+01 0.900000E+01      1500000       217929 0.145286E+00
  19 0.900000E+01 0.905556E+01      1500000       221564 0.147709E+00
  20 0.905556E+01 0.911111E+01      1500000       225615 0.150410E+00
  21 0.911111E+01 0.916667E+01      1500000       230085 0.153390E+00
  22 0.916667E+01 0.922222E+01      1500000       234758 0.156505E+00
  23 0.922222E+01 0.927778E+01      1500000       238802 0.159201E+00
  24 0.927778E+01 0.933333E+01      1500000       244039 0.162693E+00
  25 0.933333E+01 0.938889E+01      1500000       247861 0.165241E+00
  26 0.938889E+01 0.944444E+01      1500000       253116 0.168744E+00
  27 0.944444E+01 0.950000E+01      1500000       257890 0.171927E+00
  28 0.950000E+01 0.955556E+01      1500000       263886 0.175924E+00
  29 0.955556E+01 0.961111E+01      1500000       269165 0.179443E+00
  30 0.961111E+01 0.966667E+01      1500000       275352 0.183568E+00
  31 0.966667E+01 0.972222E+01      1500000       280423 0.186949E+00
  32 0.972222E+01 0.977778E+01      1500000       286073 0.190715E+00
  33 0.977778E+01 0.983333E+01      1500000       292172 0.194781E+00
  34 0.983333E+01 0.988889E+01      1500000       298648 0.199099E+00
  35 0.988889E+01 0.994444E+01      1500000       305578 0.203719E+00
  36 0.994444E+01 0.100000E+02      1500000       312688 0.208459E+00
  37 0.100000E+02 0.100556E+02      1500000       319241 0.212827E+00
  38 0.100556E+02 0.101111E+02      1500000       326652 0.217768E+00
  39 0.101111E+02 0.101667E+02      1500000       334416 0.222944E+00
  40 0.101667E+02 0.102222E+02      1500000       342472 0.228315E+00
  41 0.102222E+02 0.102778E+02      1500000       349817 0.233211E+00
  42 0.102778E+02 0.103333E+02      1500000       356907 0.237938E+00
  43 0.103333E+02 0.103889E+02      1500000       365148 0.243432E+00
  44 0.103889E+02 0.104444E+02      1500000       373384 0.248923E+00
  45 0.104444E+02 0.105000E+02      1500000       381395 0.254263E+00
  46 0.105000E+02 0.105556E+02      1500000       390111 0.260074E+00
  47 0.105556E+02 0.106111E+02      1500000       398239 0.265493E+00
  48 0.106111E+02 0.106667E+02      1500000       406897 0.271265E+00
  49 0.106667E+02 0.107222E+02      1500000       416312 0.277541E+00
  50 0.107222E+02 0.107778E+02      1500000       424798 0.283199E+00
  51 0.107778E+02 0.108333E+02      1500000       433765 0.289177E+00
  52 0.108333E+02 0.108889E+02      1500000       442315 0.294877E+00
  53 0.108889E+02 0.109444E+02      1500000       452581 0.301721E+00
  54 0.109444E+02 0.110000E+02      1500000       459800 0.306533E+00
  55 0.110000E+02 0.110556E+02      1500000       469048 0.312699E+00
  56 0.110556E+02 0.111111E+02      1500000       478572 0.319048E+00
  57 0.111111E+02 0.111667E+02      1500000       487891 0.325261E+00
  58 0.111667E+02 0.112222E+02      1500000       496453 0.330969E+00
  59 0.112222E+02 0.112778E+02      1500000       506653 0.337769E+00
  60 0.112778E+02 0.113333E+02      1500000       516278 0.344185E+00
  61 0.113333E+02 0.113889E+02      1500000       525662 0.350441E+00
  62 0.113889E+02 0.114444E+02      1500000       535449 0.356966E+00
  63 0.114444E+02 0.115000E+02      1500000       544498 0.362999E+00
 replicas_visiting_both_extremes           30  0.23437500000000000     
