 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 -.261796E+00 0.887875E-01 0.141742E-01 0.400660E+00
   1 0.818421E+01 -.249302E+00 0.818249E-01 0.123127E-01 0.386996E+00
   1 0.836842E+01 -.236869E+00 0.753100E-01 0.106619E-01 0.373373E+00
   1 0.855263E+01 -.222866E+00 0.683531E-01 0.906277E-02 0.353419E+00
   1 0.873684E+01 -.209509E+00 0.621725E-01 0.773507E-02 0.332968E+00
   1 0.892105E+01 -.196236E+00 0.563177E-01 0.659644E-02 0.306736E+00
   1 0.910526E+01 -.184367E+00 0.513356E-01 0.561244E-02 0.290107E+00
   1 0.928947E+01 -.171600E+00 0.461963E-01 0.469699E-02 0.266359E+00
   1 0.947368E+01 -.161355E+00 0.424021E-01 0.406733E-02 0.245928E+00
   1 0.965789E+01 -.151766E+00 0.388668E-01 0.352213E-02 0.222811E+00
   1 0.984211E+01 -.144438E+00 0.363042E-01 0.312593E-02 0.209422E+00
   1 0.100263E+02 -.136393E+00 0.336936E-01 0.274855E-02 0.192975E+00
   1 0.102105E+02 -.129227E+00 0.314313E-01 0.242594E-02 0.181471E+00
   1 0.103947E+02 -.123017E+00 0.295687E-01 0.217842E-02 0.169468E+00
   1 0.105789E+02 -.117970E+00 0.281782E-01 0.200929E-02 0.156485E+00
   1 0.107632E+02 -.112401E+00 0.265063E-01 0.180513E-02 0.143574E+00
   1 0.109474E+02 -.108731E+00 0.254435E-01 0.166524E-02 0.142565E+00
   1 0.111316E+02 -.104324E+00 0.242447E-01 0.153551E-02 0.129239E+00
   1 0.113158E+02 -.101132E+00 0.233875E-01 0.144577E-02 0.118925E+00
   1 0.115000E+02 -.980285E-01 0.226467E-01 0.136255E-02 0.114432E+00
   2 0.800000E+01 -.117166E+01 0.139601E+01 0.207683E+01 0.644775E+00
   2 0.818421E+01 -.111875E+01 0.127498E+01 0.174328E+01 0.642529E+00
   2 0.836842E+01 -.106318E+01 0.115396E+01 0.143946E+01 0.639670E+00
   2 0.855263E+01 -.100716E+01 0.103810E+01 0.117492E+01 0.636577E+00
   2 0.873684E+01 -.954330E+00 0.934377E+00 0.960177E+00 0.633405E+00
   2 0.892105E+01 -.900707E+00 0.834823E+00 0.774595E+00 0.629520E+00
   2 0.910526E+01 -.847934E+00 0.742287E+00 0.619281E+00 0.625352E+00
   2 0.928947E+01 -.798664E+00 0.660818E+00 0.496744E+00 0.620818E+00
   2 0.947368E+01 -.750486E+00 0.585409E+00 0.394279E+00 0.616501E+00
   2 0.965789E+01 -.706279E+00 0.519960E+00 0.314052E+00 0.612796E+00
