 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.380567E+00 0.586489E-01 0.387796E+00 0.141391E+00 -.349674E+01 -.248882E+01 0.223198E-01 0.906422E-01
   1 0.818421E+01 0.348754E+00 0.555076E-01 0.356237E+00 0.118548E+00 -.338553E+01 -.253107E+01 0.193585E-01 0.963822E-01
   1 0.836842E+01 0.313928E+00 0.528009E-01 0.321965E+00 0.957630E-01 -.344234E+01 -.238566E+01 0.165757E-01 0.107017E+00
   1 0.855263E+01 0.278128E+00 0.505706E-01 0.286996E+00 0.747981E-01 -.317395E+01 -.236477E+01 0.140651E-01 0.123912E+00
   1 0.873684E+01 0.243685E+00 0.483245E-01 0.253307E+00 0.570469E-01 -.312152E+01 -.239861E+01 0.117759E-01 0.145625E+00
   1 0.892105E+01 0.211189E+00 0.467939E-01 0.221801E+00 0.424111E-01 -.305432E+01 -.229185E+01 0.988236E-02 0.178430E+00
   1 0.910526E+01 0.183785E+00 0.451734E-01 0.195209E+00 0.317363E-01 -.286451E+01 -.213576E+01 0.830220E-02 0.214909E+00
   1 0.928947E+01 0.160924E+00 0.437803E-01 0.173070E+00 0.239800E-01 -.286275E+01 -.210988E+01 0.704533E-02 0.256658E+00
   1 0.947368E+01 0.142094E+00 0.425681E-01 0.154939E+00 0.183787E-01 -.273246E+01 -.165274E+01 0.604867E-02 0.302291E+00
   1 0.965789E+01 0.127060E+00 0.416934E-01 0.140507E+00 0.144058E-01 -.259973E+01 -.147957E+01 0.529754E-02 0.351037E+00
   1 0.984211E+01 0.115132E+00 0.406841E-01 0.128922E+00 0.116002E-01 -.263701E+01 -.161005E+01 0.468405E-02 0.394742E+00
   1 0.100263E+02 0.104499E+00 0.396982E-01 0.118641E+00 0.934404E-02 -.243739E+01 -.135951E+01 0.414841E-02 0.440846E+00
   1 0.102105E+02 0.962357E-01 0.391951E-01 0.110774E+00 0.772505E-02 -.239790E+01 -.175336E+01 0.377197E-02 0.488140E+00
   1 0.103947E+02 0.890531E-01 0.384114E-01 0.103895E+00 0.645503E-02 -.229514E+01 -.160021E+01 0.342065E-02 0.529027E+00
   1 0.105789E+02 0.836817E-01 0.376967E-01 0.985853E-01 0.558159E-02 -.230740E+01 -.139649E+01 0.315453E-02 0.560951E+00
   1 0.107632E+02 0.784999E-01 0.370645E-01 0.935141E-01 0.478846E-02 -.224669E+01 -.134555E+01 0.290956E-02 0.596255E+00
   1 0.109474E+02 0.738001E-01 0.364590E-01 0.889659E-01 0.411720E-02 -.217927E+01 -.139854E+01 0.269068E-02 0.630772E+00
   1 0.111316E+02 0.702204E-01 0.359551E-01 0.854266E-01 0.363813E-02 -.216614E+01 -.120513E+01 0.252478E-02 0.658285E+00
   1 0.113158E+02 0.672852E-01 0.355916E-01 0.826564E-01 0.326054E-02 -.202108E+01 -.144662E+01 0.239479E-02 0.683325E+00
   1 0.115000E+02 0.644586E-01 0.353126E-01 0.799283E-01 0.290793E-02 -.206706E+01 -.126318E+01 0.227620E-02 0.710215E+00
   2 0.800000E+01 0.477362E+00 0.157431E+00 0.505533E+00 0.203090E+00 -.469464E+01 -.378573E+01 0.751513E-01 0.353888E+00
   2 0.818421E+01 0.461457E+00 0.148703E+00 0.487865E+00 0.190830E+00 -.463422E+01 -.360317E+01 0.686202E-01 0.340897E+00
   2 0.836842E+01 0.443567E+00 0.139838E+00 0.468406E+00 0.177197E+00 -.455463E+01 -.370828E+01 0.620275E-01 0.328920E+00
   2 0.855263E+01 0.424510E+00 0.131091E+00 0.447977E+00 0.163024E+00 -.437597E+01 -.351138E+01 0.556493E-01 0.317917E+00
   2 0.873684E+01 0.402263E+00 0.122961E+00 0.424947E+00 0.146696E+00 -.429348E+01 -.323446E+01 0.494626E-01 0.312598E+00
   2 0.892105E+01 0.376891E+00 0.114930E+00 0.399066E+00 0.128838E+00 -.420897E+01 -.351359E+01 0.433163E-01 0.311362E+00
   2 0.910526E+01 0.348227E+00 0.107448E+00 0.370478E+00 0.109717E+00 -.421556E+01 -.297122E+01 0.374162E-01 0.317495E+00
   2 0.928947E+01 0.316835E+00 0.999455E-01 0.339273E+00 0.903955E-01 -.406088E+01 -.347976E+01 0.316663E-01 0.329247E+00
   2 0.947368E+01 0.283567E+00 0.930260E-01 0.306654E+00 0.717566E-01 -.394429E+01 -.282045E+01 0.263791E-01 0.350892E+00
   2 0.965789E+01 0.249795E+00 0.865165E-01 0.273587E+00 0.549123E-01 -.377183E+01 -.233604E+01 0.216113E-01 0.382549E+00
   2 0.984211E+01 0.218946E+00 0.804317E-01 0.243174E+00 0.414681E-01 -.365191E+01 -.235952E+01 0.176102E-01 0.419069E+00
   2 0.100263E+02 0.191640E+00 0.751008E-01 0.216094E+00 0.310858E-01 -.351794E+01 -.213628E+01 0.143923E-01 0.461622E+00
   2 0.102105E+02 0.168952E+00 0.706280E-01 0.193665E+00 0.235564E-01 -.347025E+01 -.215062E+01 0.119327E-01 0.506517E+00
   2 0.103947E+02 0.149829E+00 0.660480E-01 0.174028E+00 0.180863E-01 -.328085E+01 -.207999E+01 0.989590E-02 0.544934E+00
   2 0.105789E+02 0.133622E+00 0.623401E-01 0.157608E+00 0.139687E-01 -.322331E+01 -.260266E+01 0.833003E-02 0.587198E+00
   2 0.107632E+02 0.120802E+00 0.588315E-01 0.144188E+00 0.111320E-01 -.313132E+01 -.197811E+01 0.710695E-02 0.619824E+00
   2 0.109474E+02 0.110463E+00 0.564416E-01 0.133654E+00 0.901649E-02 -.301220E+01 -.208504E+01 0.623473E-02 0.656662E+00
   2 0.111316E+02 0.101600E+00 0.537264E-01 0.124205E+00 0.743598E-02 -.302715E+01 -.186204E+01 0.545859E-02 0.683091E+00
   2 0.113158E+02 0.942841E-01 0.513632E-01 0.116354E+00 0.625132E-02 -.286545E+01 -.200401E+01 0.484273E-02 0.705924E+00
   2 0.115000E+02 0.878890E-01 0.493716E-01 0.109515E+00 0.528692E-02 -.280832E+01 -.171800E+01 0.433922E-02 0.729327E+00
   3 0.800000E+01 0.383252E+00 0.298330E+00 0.488982E+00 0.578812E-01 -.489871E+01 -.436347E+01 0.114336E+00 0.939788E+00
   3 0.818421E+01 0.371454E+00 0.279200E+00 0.468943E+00 0.600257E-01 -.484353E+01 -.435189E+01 0.103710E+00 0.922724E+00
   3 0.836842E+01 0.358707E+00 0.257852E+00 0.447220E+00 0.621830E-01 -.469653E+01 -.381133E+01 0.924934E-01 0.898476E+00
   3 0.855263E+01 0.345371E+00 0.234871E+00 0.424380E+00 0.641166E-01 -.459423E+01 -.314564E+01 0.811176E-01 0.864911E+00
   3 0.873684E+01 0.330910E+00 0.210906E+00 0.400378E+00 0.650201E-01 -.450146E+01 -.364842E+01 0.697910E-01 0.821701E+00
   3 0.892105E+01 0.315551E+00 0.187625E+00 0.376120E+00 0.643694E-01 -.435889E+01 -.318850E+01 0.592054E-01 0.771895E+00
   3 0.910526E+01 0.297582E+00 0.165788E+00 0.350555E+00 0.610695E-01 -.429722E+01 -.324692E+01 0.493355E-01 0.723033E+00
   3 0.928947E+01 0.279133E+00 0.147276E+00 0.326035E+00 0.562249E-01 -.417796E+01 -.309866E+01 0.411094E-01 0.681365E+00
   3 0.947368E+01 0.259557E+00 0.129853E+00 0.301024E+00 0.505078E-01 -.409631E+01 -.288873E+01 0.337044E-01 0.640444E+00
   3 0.965789E+01 0.239064E+00 0.115392E+00 0.276441E+00 0.438365E-01 -.392425E+01 -.283877E+01 0.275861E-01 0.613011E+00
   3 0.984211E+01 0.218309E+00 0.104461E+00 0.253244E+00 0.367468E-01 -.379459E+01 -.282880E+01 0.228048E-01 0.606383E+00
   3 0.100263E+02 0.197334E+00 0.944832E-01 0.230069E+00 0.300137E-01 -.369846E+01 -.258075E+01 0.186448E-01 0.606857E+00
   3 0.102105E+02 0.178104E+00 0.869340E-01 0.209413E+00 0.241635E-01 -.356627E+01 -.205968E+01 0.154833E-01 0.621549E+00
   3 0.103947E+02 0.159791E+00 0.804497E-01 0.190177E+00 0.190610E-01 -.349249E+01 -.224459E+01 0.128551E-01 0.645312E+00
   3 0.105789E+02 0.144140E+00 0.748344E-01 0.173527E+00 0.151762E-01 -.326450E+01 -.269751E+01 0.107866E-01 0.668954E+00
   3 0.107632E+02 0.130312E+00 0.700165E-01 0.158798E+00 0.120790E-01 -.332181E+01 -.230141E+01 0.912401E-02 0.695334E+00
