 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.288734E+00 0.285309E+00 0.405993E+00 0.196594E-02 -.392409E+01 -.384291E+01 0.823785E-01 0.999858E+00
   1 0.805556E+01 0.283678E+00 0.281240E+00 0.399546E+00 0.137754E-02 -.388874E+01 -.378880E+01 0.797817E-01 0.999925E+00
   1 0.811111E+01 0.278564E+00 0.277129E+00 0.393028E+00 0.797119E-03 -.385343E+01 -.375638E+01 0.771980E-01 0.999973E+00
   1 0.816667E+01 0.273296E+00 0.272918E+00 0.386334E+00 0.206052E-03 -.382284E+01 -.375731E+01 0.745873E-01 0.999998E+00
   1 0.822222E+01 0.268028E+00 0.268678E+00 0.379620E+00 -.348835E-03 -.378458E+01 -.370853E+01 0.720131E-01 0.999994E+00
   1 0.827778E+01 0.262776E+00 0.264339E+00 0.372850E+00 -.823747E-03 -.375261E+01 -.368407E+01 0.694619E-01 0.999965E+00
   1 0.833333E+01 0.257465E+00 0.259978E+00 0.366024E+00 -.130044E-02 -.371477E+01 -.363470E+01 0.669354E-01 0.999906E+00
   1 0.838889E+01 0.252267E+00 0.255427E+00 0.359144E+00 -.160452E-02 -.368701E+01 -.360562E+01 0.644357E-01 0.999845E+00
   1 0.844444E+01 0.246943E+00 0.250893E+00 0.352190E+00 -.196687E-02 -.365248E+01 -.358305E+01 0.619563E-01 0.999748E+00
   1 0.850000E+01 0.241608E+00 0.246114E+00 0.345054E+00 -.219742E-02 -.361870E+01 -.355359E+01 0.594630E-01 0.999659E+00
   1 0.855556E+01 0.236089E+00 0.241387E+00 0.337827E+00 -.252932E-02 -.357713E+01 -.350040E+01 0.569888E-01 0.999508E+00
   1 0.861111E+01 0.230609E+00 0.236341E+00 0.330406E+00 -.267655E-02 -.355378E+01 -.346157E+01 0.545022E-01 0.999397E+00
   1 0.866667E+01 0.225453E+00 0.231302E+00 0.323209E+00 -.267114E-02 -.351962E+01 -.343147E+01 0.521477E-01 0.999344E+00
   1 0.872222E+01 0.220112E+00 0.225996E+00 0.315694E+00 -.262515E-02 -.348617E+01 -.340194E+01 0.497445E-01 0.999304E+00
   1 0.877778E+01 0.214934E+00 0.220659E+00 0.308277E+00 -.249344E-02 -.345285E+01 -.339747E+01 0.474271E-01 0.999309E+00
   1 0.883333E+01 0.209746E+00 0.215338E+00 0.300862E+00 -.237707E-02 -.342107E+01 -.335708E+01 0.451663E-01 0.999308E+00
   1 0.888889E+01 0.204559E+00 0.209878E+00 0.293354E+00 -.220444E-02 -.338036E+01 -.332580E+01 0.429324E-01 0.999341E+00
   1 0.894444E+01 0.199453E+00 0.204489E+00 0.285959E+00 -.203423E-02 -.334994E+01 -.329700E+01 0.407859E-01 0.999378E+00
   1 0.900000E+01 0.194228E+00 0.198791E+00 0.278294E+00 -.179341E-02 -.331768E+01 -.323037E+01 0.386108E-01 0.999461E+00
   1 0.905556E+01 0.189081E+00 0.193071E+00 0.270673E+00 -.152479E-02 -.328061E+01 -.321037E+01 0.365060E-01 0.999564E+00
   1 0.911111E+01 0.184198E+00 0.187226E+00 0.263191E+00 -.112454E-02 -.324453E+01 -.315165E+01 0.344866E-01 0.999734E+00
   1 0.916667E+01 0.179323E+00 0.181464E+00 0.255791E+00 -.772301E-03 -.321304E+01 -.310869E+01 0.325406E-01 0.999859E+00
