 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.232814E+00 0.356999E+00 0.426868E+00 -.732459E-01 -.404092E+01 -.400019E+01 0.831143E-01 0.837410E+00
   1 0.805556E+01 0.225199E+00 0.352714E+00 0.419457E+00 -.736928E-01 -.400511E+01 -.398465E+01 0.794309E-01 0.822920E+00
   1 0.811111E+01 0.216178E+00 0.348370E+00 0.411479E+00 -.746286E-01 -.398156E+01 -.390058E+01 0.753100E-01 0.802893E+00
   1 0.816667E+01 0.206584E+00 0.343962E+00 0.403271E+00 -.756328E-01 -.394413E+01 -.387649E+01 0.710570E-01 0.779280E+00
   1 0.822222E+01 0.196007E+00 0.339550E+00 0.394757E+00 -.768751E-01 -.391146E+01 -.380932E+01 0.665542E-01 0.749878E+00
   1 0.827778E+01 0.185024E+00 0.335020E+00 0.386076E+00 -.780045E-01 -.386824E+01 -.381255E+01 0.619866E-01 0.716385E+00
   1 0.833333E+01 0.172763E+00 0.330493E+00 0.377016E+00 -.793787E-01 -.384806E+01 -.376575E+01 0.570969E-01 0.674220E+00
   1 0.838889E+01 0.159572E+00 0.325887E+00 0.367684E+00 -.807393E-01 -.380880E+01 -.371793E+01 0.520024E-01 0.623968E+00
   1 0.844444E+01 0.147174E+00 0.321216E+00 0.358721E+00 -.815196E-01 -.377720E+01 -.368829E+01 0.472746E-01 0.573600E+00
   1 0.850000E+01 0.134322E+00 0.316507E+00 0.349625E+00 -.821343E-01 -.373777E+01 -.367909E+01 0.425140E-01 0.517305E+00
   1 0.855556E+01 0.123284E+00 0.311677E+00 0.341171E+00 -.819439E-01 -.370496E+01 -.359868E+01 0.384248E-01 0.467951E+00
   1 0.861111E+01 0.113953E+00 0.306727E+00 0.333206E+00 -.810965E-01 -.366891E+01 -.359095E+01 0.349524E-01 0.426288E+00
   1 0.866667E+01 0.105377E+00 0.301712E+00 0.325545E+00 -.799260E-01 -.363351E+01 -.354498E+01 0.317937E-01 0.387609E+00
   1 0.872222E+01 0.980143E-01 0.296659E+00 0.318241E+00 -.783995E-01 -.360456E+01 -.356018E+01 0.290768E-01 0.354925E+00
   1 0.877778E+01 0.910893E-01 0.291431E+00 0.310988E+00 -.766348E-01 -.357033E+01 -.347769E+01 0.265463E-01 0.324311E+00
   1 0.883333E+01 0.846705E-01 0.286181E+00 0.303905E+00 -.747307E-01 -.353543E+01 -.342330E+01 0.242311E-01 0.296043E+00
   1 0.888889E+01 0.804781E-01 0.280578E+00 0.297180E+00 -.722474E-01 -.349080E+01 -.341956E+01 0.225804E-01 0.280954E+00
   1 0.894444E+01 0.768553E-01 0.274826E+00 0.290444E+00 -.696224E-01 -.345618E+01 -.336332E+01 0.211218E-01 0.269086E+00
   1 0.900000E+01 0.730317E-01 0.268920E+00 0.283572E+00 -.669844E-01 -.342866E+01 -.333399E+01 0.196397E-01 0.255875E+00
   1 0.905556E+01 0.701071E-01 0.262752E+00 0.276669E+00 -.641238E-01 -.338934E+01 -.331081E+01 0.184208E-01 0.248174E+00
   1 0.911111E+01 0.679373E-01 0.256397E+00 0.269842E+00 -.611240E-01 -.336545E+01 -.329265E+01 0.174189E-01 0.245196E+00
   1 0.916667E+01 0.660531E-01 0.249957E+00 0.262974E+00 -.581154E-01 -.332333E+01 -.323438E+01 0.165104E-01 0.244054E+00
   1 0.922222E+01 0.642677E-01 0.243384E+00 0.255988E+00 -.551054E-01 -.328941E+01 -.321277E+01 0.156417E-01 0.243733E+00
   1 0.927778E+01 0.625197E-01 0.236744E+00 0.248918E+00 -.521389E-01 -.325748E+01 -.318315E+01 0.148012E-01 0.243770E+00
   1 0.933333E+01 0.608117E-01 0.230218E+00 0.242010E+00 -.493024E-01 -.322111E+01 -.318969E+01 0.140000E-01 0.243877E+00
   1 0.938889E+01 0.586148E-01 0.223634E+00 0.234896E+00 -.465766E-01 -.319514E+01 -.308825E+01 0.131083E-01 0.240596E+00
   1 0.944444E+01 0.571059E-01 0.216762E+00 0.227669E+00 -.437248E-01 -.315365E+01 -.306748E+01 0.123784E-01 0.242756E+00
   1 0.950000E+01 0.556642E-01 0.210037E+00 0.220574E+00 -.410172E-01 -.312545E+01 -.304528E+01 0.116916E-01 0.245279E+00
   1 0.955556E+01 0.541098E-01 0.203357E+00 0.213515E+00 -.384262E-01 -.309641E+01 -.302066E+01 0.110036E-01 0.246988E+00
   1 0.961111E+01 0.527176E-01 0.196482E+00 0.206361E+00 -.358262E-01 -.305344E+01 -.296343E+01 0.103581E-01 0.250579E+00
   1 0.966667E+01 0.512610E-01 0.189485E+00 0.199092E+00 -.332768E-01 -.301857E+01 -.295190E+01 0.971318E-02 0.254177E+00
   1 0.972222E+01 0.501711E-01 0.182556E+00 0.192007E+00 -.308096E-01 -.298379E+01 -.289526E+01 0.915905E-02 0.261175E+00
   1 0.977778E+01 0.488985E-01 0.175342E+00 0.184629E+00 -.283538E-01 -.295588E+01 -.287652E+01 0.857398E-02 0.267809E+00
   1 0.983333E+01 0.475118E-01 0.167594E+00 0.176748E+00 -.258303E-01 -.292323E+01 -.282800E+01 0.796268E-02 0.275425E+00
   1 0.988889E+01 0.460195E-01 0.159173E+00 0.168209E+00 -.232184E-01 -.288851E+01 -.277302E+01 0.732508E-02 0.284757E+00
   1 0.994444E+01 0.445884E-01 0.150224E+00 0.159253E+00 -.205792E-01 -.285059E+01 -.277490E+01 0.669827E-02 0.297638E+00
   1 0.100000E+02 0.436993E-01 0.140419E+00 0.149753E+00 -.178079E-01 -.281677E+01 -.274804E+01 0.613622E-02 0.322006E+00
   1 0.100556E+02 0.424942E-01 0.129940E+00 0.139609E+00 -.150787E-01 -.278784E+01 -.272667E+01 0.552171E-02 0.349123E+00
   1 0.101111E+02 0.414838E-01 0.119268E+00 0.129391E+00 -.125040E-01 -.275691E+01 -.267032E+01 0.494770E-02 0.385100E+00
   1 0.101667E+02 0.403649E-01 0.108586E+00 0.119221E+00 -.101617E-01 -.272878E+01 -.265853E+01 0.438308E-02 0.426670E+00
   1 0.102222E+02 0.395572E-01 0.985975E-01 0.109853E+00 -.815668E-02 -.270096E+01 -.263716E+01 0.390024E-02 0.477689E+00
   1 0.102778E+02 0.385251E-01 0.891702E-01 0.100974E+00 -.646714E-02 -.266178E+01 -.255911E+01 0.343529E-02 0.530221E+00
   1 0.103333E+02 0.373372E-01 0.807334E-01 0.929046E-01 -.512382E-02 -.263800E+01 -.256837E+01 0.301436E-02 0.580608E+00
   1 0.103889E+02 0.362029E-01 0.733155E-01 0.857883E-01 -.406451E-02 -.260731E+01 -.251525E+01 0.265423E-02 0.630419E+00
   1 0.104444E+02 0.352650E-01 0.669741E-01 0.797665E-01 -.324190E-02 -.257394E+01 -.249372E+01 0.236184E-02 0.679801E+00
   1 0.105000E+02 0.343134E-01 0.614000E-01 0.744378E-01 -.259255E-02 -.254474E+01 -.245897E+01 0.210685E-02 0.725398E+00
   1 0.105556E+02 0.334935E-01 0.566568E-01 0.698030E-01 -.208818E-02 -.252867E+01 -.243103E+01 0.189764E-02 0.767622E+00
   1 0.106111E+02 0.326429E-01 0.526253E-01 0.658015E-01 -.170386E-02 -.248687E+01 -.242388E+01 0.171784E-02 0.802602E+00
   1 0.106667E+02 0.317770E-01 0.488003E-01 0.619731E-01 -.137169E-02 -.245824E+01 -.238275E+01 0.155073E-02 0.836396E+00
   1 0.107222E+02 0.308805E-01 0.451391E-01 0.583042E-01 -.108393E-02 -.242668E+01 -.233321E+01 0.139392E-02 0.868680E+00
