 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.209633E+00 0.863897E-01 0.235208E+00 0.364826E-01 -.294711E+01 -.233274E+01 0.181101E-01 0.496390E+00
   1 0.818421E+01 0.193009E+00 0.793403E-01 0.217012E+00 0.309575E-01 -.295826E+01 -.193957E+01 0.153134E-01 0.494630E+00
   1 0.836842E+01 0.177167E+00 0.736912E-01 0.200158E+00 0.259578E-01 -.273835E+01 -.225028E+01 0.130557E-01 0.502948E+00
   1 0.855263E+01 0.162092E+00 0.686582E-01 0.184348E+00 0.215597E-01 -.270411E+01 -.205790E+01 0.111289E-01 0.515928E+00
   1 0.873684E+01 0.147550E+00 0.648927E-01 0.169642E+00 0.175601E-01 -.260117E+01 -.163983E+01 0.957494E-02 0.543226E+00
   1 0.892105E+01 0.134391E+00 0.613403E-01 0.156274E+00 0.142984E-01 -.255376E+01 -.151004E+01 0.824359E-02 0.570741E+00
   1 0.910526E+01 0.121908E+00 0.586448E-01 0.143890E+00 0.114224E-01 -.249714E+01 -.135080E+01 0.714927E-02 0.610442E+00
   1 0.928947E+01 0.110862E+00 0.558017E-01 0.132818E+00 0.917653E-02 -.247508E+01 -.157912E+01 0.618629E-02 0.645122E+00
   1 0.947368E+01 0.101426E+00 0.533730E-01 0.123180E+00 0.743847E-02 -.232665E+01 -.157878E+01 0.541339E-02 0.679335E+00
   1 0.965789E+01 0.929802E-01 0.519951E-01 0.115129E+00 0.594184E-02 -.232928E+01 -.162730E+01 0.483452E-02 0.725880E+00
   1 0.984211E+01 0.856366E-01 0.502048E-01 0.107710E+00 0.481311E-02 -.214466E+01 -.150402E+01 0.429937E-02 0.761432E+00
   1 0.100263E+02 0.796933E-01 0.487040E-01 0.101620E+00 0.397895E-02 -.215174E+01 -.158757E+01 0.388139E-02 0.791938E+00
   1 0.102105E+02 0.743639E-01 0.473152E-01 0.962894E-01 0.329126E-02 -.209885E+01 -.119157E+01 0.351854E-02 0.820516E+00
   1 0.103947E+02 0.696359E-01 0.461000E-01 0.914238E-01 0.272395E-02 -.203818E+01 -.155205E+01 0.321022E-02 0.847459E+00
   1 0.105789E+02 0.660131E-01 0.450046E-01 0.876829E-01 0.233231E-02 -.206911E+01 -.116864E+01 0.297089E-02 0.866493E+00
   1 0.107632E+02 0.624705E-01 0.439247E-01 0.839785E-01 0.197318E-02 -.191361E+01 -.168081E+01 0.274399E-02 0.885525E+00
   1 0.109474E+02 0.596453E-01 0.431500E-01 0.810459E-01 0.169564E-02 -.189878E+01 -.127739E+01 0.257369E-02 0.902107E+00
   1 0.111316E+02 0.572589E-01 0.424093E-01 0.786023E-01 0.148004E-02 -.193985E+01 -.106869E+01 0.242831E-02 0.915022E+00
   1 0.113158E+02 0.552455E-01 0.414661E-01 0.761979E-01 0.133263E-02 -.184269E+01 -.123404E+01 0.229082E-02 0.921998E+00
   1 0.115000E+02 0.531406E-01 0.409560E-01 0.740874E-01 0.114653E-02 -.177253E+01 -.113015E+01 0.217643E-02 0.935123E+00
   2 0.800000E+01 0.473100E+00 0.722583E-01 0.480492E+00 0.218602E+00 -.404074E+01 -.332192E+01 0.341854E-01 0.891045E-01
   2 0.818421E+01 0.448607E+00 0.676284E-01 0.455630E+00 0.196675E+00 -.390508E+01 -.297768E+01 0.303386E-01 0.869094E-01
   2 0.836842E+01 0.422108E+00 0.638654E-01 0.428988E+00 0.174097E+00 -.380388E+01 -.256851E+01 0.269581E-01 0.875153E-01
   2 0.855263E+01 0.393295E+00 0.601255E-01 0.400096E+00 0.151066E+00 -.378618E+01 -.257823E+01 0.236471E-01 0.892638E-01
   2 0.873684E+01 0.363764E+00 0.570244E-01 0.370670E+00 0.129072E+00 -.368743E+01 -.279367E+01 0.207434E-01 0.936388E-01
   2 0.892105E+01 0.332195E+00 0.541328E-01 0.339364E+00 0.107423E+00 -.351229E+01 -.286752E+01 0.179826E-01 0.100793E+00
   2 0.910526E+01 0.299596E+00 0.517340E-01 0.307252E+00 0.870814E-01 -.337185E+01 -.234374E+01 0.154993E-01 0.112465E+00
