 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9039
 ------------------------
 disorder configurations processed            2
    T      absstr    str2      str4      nem      Global.Strip.Binder      Strip.susc  Local.Strip.Binder     Local.Strip.Binder.Error      Strip.OP.error      stri.susc.error strx   strx2   strx4   Local.Strx.Binder    Local.Strx.Binder.Error  stry   stry2   stry4   Local.Stry.Binder    Local.Stry.Binder.Error absstrx_absstry  absstrx_absstry.Error  coex_angle  coex_angle.Error
 0.800000E+01 0.425129E+00 0.180908E+00 0.328521E-01 0.112096E-01 0.996198E+00 0.101540E+01 0.998983E+00 0.104125E-03 0.796141E-02 0.726967E-01 0.291243E+00 0.849237E-01 0.724543E-02 0.665526E+00 0.763853E-04 0.309593E+00 0.959841E-01 0.926514E-02 0.666344E+00 0.438356E-04 0.902212E-01 0.331442E-02 0.996050E+00 0.143798E-02
 0.805556E+01 0.419235E+00 0.175942E+00 0.310838E-01 0.114117E-01 0.995859E+00 0.110470E+01 0.998852E+00 0.161161E-03 0.815360E-02 0.120727E+00 0.286758E+00 0.823423E-01 0.681587E-02 0.665370E+00 0.162287E-03 0.305712E+00 0.935997E-01 0.881311E-02 0.666314E+00 0.466590E-04 0.877236E-01 0.335000E-02 0.995710E+00 0.145429E-02
 0.811111E+01 0.413192E+00 0.170926E+00 0.293495E-01 0.116063E-01 0.995418E+00 0.121274E+01 0.998690E+00 0.245031E-03 0.842230E-02 0.188483E+00 0.282164E+00 0.797422E-01 0.639736E-02 0.665180E+00 0.274431E-03 0.301726E+00 0.911836E-01 0.836697E-02 0.666273E+00 0.528588E-04 0.851997E-01 0.341558E-02 0.995349E+00 0.142954E-02
 0.816667E+01 0.407064E+00 0.165915E+00 0.276682E-01 0.118266E-01 0.994902E+00 0.131814E+01 0.998519E+00 0.320791E-03 0.873928E-02 0.241131E+00 0.277472E+00 0.771319E-01 0.599099E-02 0.664979E+00 0.389170E-03 0.297714E+00 0.887833E-01 0.793528E-02 0.666227E+00 0.563708E-04 0.826774E-01 0.349845E-02 0.994929E+00 0.135847E-02
 0.822222E+01 0.400722E+00 0.160810E+00 0.260068E-01 0.120678E-01 0.994312E+00 0.145290E+01 0.998300E+00 0.414258E-03 0.905348E-02 0.302714E+00 0.272611E+00 0.744760E-01 0.559182E-02 0.664731E+00 0.532996E-03 0.293560E+00 0.863337E-01 0.750684E-02 0.666150E+00 0.634340E-04 0.801048E-01 0.357605E-02 0.994452E+00 0.124972E-02
 0.827778E+01 0.394229E+00 0.155670E+00 0.243888E-01 0.123139E-01 0.993582E+00 0.160666E+01 0.998041E+00 0.513020E-03 0.943728E-02 0.359803E+00 0.267626E+00 0.718050E-01 0.520539E-02 0.664441E+00 0.689815E-03 0.289313E+00 0.838655E-01 0.708734E-02 0.666055E+00 0.731692E-04 0.775134E-01 0.367897E-02 0.993913E+00 0.104567E-02
 0.833333E+01 0.387561E+00 0.150480E+00 0.228076E-01 0.125633E-01 0.992781E+00 0.177893E+01 0.997743E+00 0.577266E-03 0.979464E-02 0.378182E+00 0.262510E+00 0.691171E-01 0.483090E-02 0.664119E+00 0.848075E-03 0.284940E+00 0.813625E-01 0.667458E-02 0.665916E+00 0.562143E-04 0.748938E-01 0.376654E-02 0.993303E+00 0.767718E-03
 0.838889E+01 0.380716E+00 0.145246E+00 0.212685E-01 0.128459E-01 0.991847E+00 0.199605E+01 0.997362E+00 0.654357E-03 0.101537E-01 0.399356E+00 0.257247E+00 0.664078E-01 0.446802E-02 0.663746E+00 0.101381E-02 0.280456E+00 0.788387E-01 0.627175E-02 0.665726E+00 0.597163E-04 0.722489E-01 0.384883E-02 0.992586E+00 0.456151E-03
 0.844444E+01 0.373688E+00 0.139967E+00 0.197684E-01 0.130836E-01 0.990924E+00 0.221629E+01 0.996958E+00 0.698695E-03 0.104274E-01 0.390496E+00 0.251874E+00 0.636991E-01 0.411920E-02 0.663346E+00 0.117537E-02 0.275813E+00 0.762675E-01 0.587412E-02 0.665503E+00 0.282990E-04 0.695791E-01 0.389262E-02 0.991806E+00 0.924589E-04
 0.850000E+01 0.366425E+00 0.134617E+00 0.183055E-01 0.133258E-01 0.989850E+00 0.251390E+01 0.996407E+00 0.796475E-03 0.106736E-01 0.419024E+00 0.246356E+00 0.609835E-01 0.378459E-02 0.662814E+00 0.141482E-02 0.270964E+00 0.736330E-01 0.548143E-02 0.665168E+00 0.211000E-04 0.668688E-01 0.392275E-02 0.990966E+00 0.325011E-03
