 program J1J2_6          
 spatial system size               56
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       64
 PT swap every                      5
 PT measure index                   1
 disorder configurations            2
 equilibration steps          1000000
 measurement steps             500000
 RNG seed                        9039
 ------------------------
 disorder configurations processed            2
    T      [<n>]      std.n/sqrt(iconf)      [<n^2>]      [<n^4>]      Global.Nematic.Binder      Nematic.Binder      Nematic.Binder.Error
 0.800000E+01 0.453201E-01 0.581957E-02 0.223525E-02 0.653627E-05 0.563928E+00 0.592630E+00 0.175203E-01
 0.805556E+01 0.452192E-01 0.593785E-02 0.222951E-02 0.653375E-05 0.561851E+00 0.591563E+00 0.181856E-01
 0.811111E+01 0.450962E-01 0.602876E-02 0.222064E-02 0.650433E-05 0.560333E+00 0.590896E+00 0.187087E-01
 0.816667E+01 0.449971E-01 0.611691E-02 0.221423E-02 0.649239E-05 0.558594E+00 0.590251E+00 0.189684E-01
 0.822222E+01 0.448829E-01 0.621489E-02 0.220679E-02 0.647660E-05 0.556692E+00 0.589392E+00 0.194466E-01
 0.827778E+01 0.447307E-01 0.633665E-02 0.219673E-02 0.645048E-05 0.554429E+00 0.588249E+00 0.202196E-01
 0.833333E+01 0.445658E-01 0.641784E-02 0.218435E-02 0.640480E-05 0.552555E+00 0.587288E+00 0.207310E-01
 0.838889E+01 0.444028E-01 0.650197E-02 0.217217E-02 0.635945E-05 0.550725E+00 0.586411E+00 0.212635E-01
 0.844444E+01 0.442074E-01 0.661498E-02 0.215842E-02 0.631654E-05 0.548055E+00 0.585159E+00 0.218574E-01
 0.850000E+01 0.440014E-01 0.671395E-02 0.214330E-02 0.626344E-05 0.545510E+00 0.583734E+00 0.226121E-01
 0.855556E+01 0.437901E-01 0.683073E-02 0.212849E-02 0.621416E-05 0.542790E+00 0.582340E+00 0.234148E-01
 0.861111E+01 0.435569E-01 0.692459E-02 0.211107E-02 0.614797E-05 0.540161E+00 0.581041E+00 0.240059E-01
 0.866667E+01 0.433103E-01 0.702712E-02 0.209276E-02 0.607712E-05 0.537473E+00 0.579380E+00 0.250414E-01
 0.872222E+01 0.430687E-01 0.710936E-02 0.207473E-02 0.600858E-05 0.534707E+00 0.578019E+00 0.255377E-01
 0.877778E+01 0.428038E-01 0.722064E-02 0.205541E-02 0.593561E-05 0.531677E+00 0.576256E+00 0.265904E-01
 0.883333E+01 0.425368E-01 0.728949E-02 0.203473E-02 0.584476E-05 0.529421E+00 0.574783E+00 0.274929E-01
 0.888889E+01 0.422676E-01 0.736174E-02 0.201442E-02 0.576054E-05 0.526805E+00 0.573135E+00 0.283260E-01
 0.894444E+01 0.419588E-01 0.746458E-02 0.199156E-02 0.567331E-05 0.523207E+00 0.571240E+00 0.292105E-01
 0.900000E+01 0.415824E-01 0.753457E-02 0.196250E-02 0.554703E-05 0.519911E+00 0.569101E+00 0.302461E-01
 0.905556E+01 0.412125E-01 0.761176E-02 0.193404E-02 0.542524E-05 0.516534E+00 0.567152E+00 0.312139E-01
 0.911111E+01 0.407787E-01 0.774691E-02 0.190316E-02 0.530619E-05 0.511673E+00 0.563908E+00 0.330449E-01
 0.916667E+01 0.403849E-01 0.784928E-02 0.187411E-02 0.518786E-05 0.507648E+00 0.561902E+00 0.340503E-01
 0.922222E+01 0.399743E-01 0.793336E-02 0.184400E-02 0.506265E-05 0.503712E+00 0.558766E+00 0.358819E-01
 0.927778E+01 0.395009E-01 0.808628E-02 0.181063E-02 0.493250E-05 0.498481E+00 0.555917E+00 0.376565E-01
 0.933333E+01 0.390775E-01 0.823219E-02 0.178214E-02 0.483024E-05 0.493049E+00 0.552837E+00 0.393877E-01
 0.938889E+01 0.386037E-01 0.837912E-02 0.174992E-02 0.470843E-05 0.487471E+00 0.549252E+00 0.416153E-01
 0.944444E+01 0.381519E-01 0.850288E-02 0.171936E-02 0.459531E-05 0.481846E+00 0.545669E+00 0.435643E-01
 0.950000E+01 0.376568E-01 0.862891E-02 0.168603E-02 0.446815E-05 0.476066E+00 0.541800E+00 0.458268E-01
 0.955556E+01 0.371788E-01 0.873757E-02 0.165355E-02 0.433755E-05 0.471206E+00 0.538002E+00 0.483414E-01
 0.961111E+01 0.366633E-01 0.884139E-02 0.161847E-02 0.420046E-05 0.465474E+00 0.534338E+00 0.504167E-01
 0.966667E+01 0.361325E-01 0.892069E-02 0.158292E-02 0.406292E-05 0.459492E+00 0.529298E+00 0.531561E-01
 0.972222E+01 0.356154E-01 0.894860E-02 0.154600E-02 0.390581E-05 0.455283E+00 0.525623E+00 0.552789E-01
 0.977778E+01 0.350636E-01 0.897724E-02 0.150785E-02 0.375030E-05 0.450171E+00 0.520533E+00 0.580911E-01
 0.983333E+01 0.345023E-01 0.901725E-02 0.146981E-02 0.360048E-05 0.444457E+00 0.515594E+00 0.607017E-01
 0.988889E+01 0.339650E-01 0.903241E-02 0.143300E-02 0.345158E-05 0.439720E+00 0.511310E+00 0.630143E-01
 0.994444E+01 0.334186E-01 0.902269E-02 0.139565E-02 0.330304E-05 0.434756E+00 0.506374E+00 0.654217E-01
 0.100000E+02 0.328843E-01 0.901275E-02 0.135890E-02 0.315294E-05 0.430857E+00 0.502167E+00 0.678666E-01
 0.100556E+02 0.323999E-01 0.901492E-02 0.132686E-02 0.302995E-05 0.426329E+00 0.497471E+00 0.704062E-01
 0.101111E+02 0.319144E-01 0.900838E-02 0.129505E-02 0.290751E-05 0.422133E+00 0.492336E+00 0.732913E-01
 0.101667E+02 0.314468E-01 0.899309E-02 0.126408E-02 0.278981E-05 0.418029E+00 0.488655E+00 0.751388E-01
 0.102222E+02 0.310209E-01 0.897460E-02 0.123642E-02 0.268536E-05 0.414474E+00 0.483941E+00 0.777508E-01
 0.102778E+02 0.305784E-01 0.895315E-02 0.120794E-02 0.258219E-05 0.410108E+00 0.479910E+00 0.795809E-01
 0.103333E+02 0.301377E-01 0.891146E-02 0.117892E-02 0.247371E-05 0.406721E+00 0.475329E+00 0.820903E-01
 0.103889E+02 0.297314E-01 0.889068E-02 0.115359E-02 0.238394E-05 0.402867E+00 0.471344E+00 0.840031E-01
 0.104444E+02 0.292991E-01 0.884205E-02 0.112559E-02 0.228233E-05 0.399522E+00 0.467046E+00 0.861886E-01
 0.105000E+02 0.289121E-01 0.881663E-02 0.110178E-02 0.220026E-05 0.395825E+00 0.463052E+00 0.881598E-01
 0.105556E+02 0.285312E-01 0.875141E-02 0.107667E-02 0.210994E-05 0.393291E+00 0.459586E+00 0.898301E-01
 0.106111E+02 0.281332E-01 0.868946E-02 0.105176E-02 0.202522E-05 0.389731E+00 0.455294E+00 0.916158E-01
 0.106667E+02 0.277422E-01 0.862539E-02 0.102669E-02 0.193918E-05 0.386781E+00 0.451796E+00 0.932259E-01
 0.107222E+02 0.273383E-01 0.854679E-02 0.100170E-02 0.185418E-05 0.384040E+00 0.447813E+00 0.949122E-01
 0.107778E+02 0.269713E-01 0.848162E-02 0.978755E-03 0.177921E-05 0.380905E+00 0.443889E+00 0.966406E-01
 0.108333E+02 0.266031E-01 0.838635E-02 0.955643E-03 0.170330E-05 0.378303E+00 0.440128E+00 0.979318E-01
 0.108889E+02 0.262325E-01 0.827378E-02 0.930835E-03 0.161932E-05 0.377031E+00 0.438794E+00 0.981049E-01
 0.109444E+02 0.258729E-01 0.816535E-02 0.908285E-03 0.154774E-05 0.374636E+00 0.434835E+00 0.994725E-01
 0.110000E+02 0.255210E-01 0.806184E-02 0.886316E-03 0.148015E-05 0.371930E+00 0.431127E+00 0.100652E+00
 0.110556E+02 0.251656E-01 0.794718E-02 0.863869E-03 0.140860E-05 0.370827E+00 0.427853E+00 0.101988E+00
 0.111111E+02 0.248057E-01 0.782871E-02 0.841508E-03 0.134185E-05 0.368366E+00 0.425117E+00 0.102361E+00
 0.111667E+02 0.244641E-01 0.770041E-02 0.819901E-03 0.127650E-05 0.367038E+00 0.422553E+00 0.102866E+00
 0.112222E+02 0.241079E-01 0.756239E-02 0.798052E-03 0.121313E-05 0.365074E+00 0.419517E+00 0.103229E+00
 0.112778E+02 0.237794E-01 0.741050E-02 0.776927E-03 0.115043E-05 0.364701E+00 0.417690E+00 0.103228E+00
 0.113333E+02 0.234394E-01 0.726281E-02 0.756087E-03 0.109404E-05 0.362077E+00 0.414472E+00 0.103324E+00
 0.113889E+02 0.231160E-01 0.710769E-02 0.735688E-03 0.103686E-05 0.361428E+00 0.413005E+00 0.102792E+00
 0.114444E+02 0.228101E-01 0.697324E-02 0.717230E-03 0.986193E-06 0.360966E+00 0.410820E+00 0.102992E+00
 0.115000E+02 0.224798E-01 0.682103E-02 0.697168E-03 0.934105E-06 0.359381E+00 0.408815E+00 0.102494E+00
