 program J1J2_6          
 linear system size                10
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi, xi                        2.0000000000000000        3.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   STR
 stripe axis             Y
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations          100
 equilibration steps           100000
 measurement steps             100000
 RNG seed                         201
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed          100
    T      [<energy>]      std.en/sqrt(iconf)      [<spec.heat>]      std.spec.heat/sqrt(iconf)   
   8.0000000000000000E+00  -3.7239639164778606E+00   8.5296094936253536E-02   6.0200562300033922E-01   6.4068674639364883E-03
   8.1842105263157894E+00  -3.6128234796265968E+00   8.5785583056028153E-02   6.0525404250192394E-01   6.3631148473706628E-03
   8.3684210526315788E+00  -3.5012021093933239E+00   8.6063677260927826E-02   6.0641616136687071E-01   6.6633824174748921E-03
   8.5526315789473681E+00  -3.3895932107772961E+00   8.6093159447863304E-02   6.0610610037650714E-01   7.4412366137734274E-03
   8.7368421052631575E+00  -3.2781110125077606E+00   8.5863980281086300E-02   6.0446636295848633E-01   8.3094109155692000E-03
   8.9210526315789469E+00  -3.1669105281179499E+00   8.5383844673864367E-02   6.0122667188317191E-01   9.4063193335980240E-03
   9.1052631578947363E+00  -3.0565343515339607E+00   8.4630411244550313E-02   5.9679635409809817E-01   1.0751056762526353E-02
   9.2894736842105257E+00  -2.9471170492468017E+00   8.3597204207696160E-02   5.9043114586787249E-01   1.1976708251211162E-02
   9.4736842105263150E+00  -2.8391618428313179E+00   8.2290982550629485E-02   5.8157244352369475E-01   1.3180352049232333E-02
   9.6578947368421062E+00  -2.7329710312118887E+00   8.0688929383199534E-02   5.7003332117593641E-01   1.4283743220827339E-02
   9.8421052631578938E+00  -2.6294981405485447E+00   7.8872838245555549E-02   5.5530461100534600E-01   1.5196877037733808E-02
   1.0026315789473685E+01  -2.5288400519497674E+00   7.6770185821482401E-02   5.3730341531067016E-01   1.6036812721697335E-02
   1.0210526315789474E+01  -2.4316823307004012E+00   7.4465894128030577E-02   5.1718928355427196E-01   1.6730058296341981E-02
   1.0394736842105264E+01  -2.3384021766614747E+00   7.1969472182239924E-02   4.9459783445431849E-01   1.7288200593892696E-02
   1.0578947368421053E+01  -2.2496564772276573E+00   6.9324507294819634E-02   4.7066757289508915E-01   1.7589963220003092E-02
   1.0763157894736842E+01  -2.1652160748312879E+00   6.6614691763326031E-02   4.4502342524861677E-01   1.7587066371911438E-02
   1.0947368421052632E+01  -2.0857046825130423E+00   6.3837371666207260E-02   4.1811444034233214E-01   1.7381560977226238E-02
   1.1131578947368421E+01  -2.0110898120822269E+00   6.1029726121264102E-02   3.9125881464372497E-01   1.6956857101791119E-02
   1.1315789473684211E+01  -1.9412905908536686E+00   5.8211003977729450E-02   3.6579632172291099E-01   1.6576382438644472E-02
   1.1500000000000000E+01  -1.8762789594452036E+00   5.5432022375482080E-02   3.4063807229125426E-01   1.6085970319737301E-02
